,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X000723.SZ,X600299.SH,X002460.SZ,X000883.SZ,X002271.SZ,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600578.SH,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X000786.SZ,X600021.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.245666066986968,0,0,0,0,0,0,0.00454948828700442,0,0,0.0320085636778979,0,0,0,-0.044075433739568,0,0,-0.120475455967643,0,0,0,0,0,0,0.0434909713755471,0,0.0076051416405614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437238534916902,0,0,0.104359278510799,0,0,-0.0104644804033601,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0303630995242486,0,0,-0.248011284255523,0.179872816668492,0.188166472680623,0,0.33105451626552,0,0,0.0125978590238599,0,0,0,0,0,0,-0.0716760522886163,0,0.14637699877993,0,0,0,0,-0.0791892319520341,0,0,0,0,0,0,0,0,-0.0486127630172843,0,0.148264410547575,0,0.106353133123366,0,0,0,-0.0242120451976661,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831157601458246,0,0.0430851028346342,0,0.362814354357455,0,0,0.00683172786823767,0.284169722195468,0,0,0,0.0461473803710703,0,0.0493891263242622,0.0165415708151426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026046433605611,-0.00294108147019951,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.211456665983044,-0.472735340780004,0,0,0,0,0,0.637080558081125,0,0,0,0,0,0,-0.266276973181865,0,0,0,-0.0253314688605399,0,0,0,0,0,-0.341446692993698,0,0.290308591951921,0,0,-0.0714661335283814,0,0,0,0,0,0,0,0,0,-0.276752931052124,0,0,0,0,0,0,-0.0454544808151656,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.24776012422504,0,0,0,0,0,0,0,0.0554216109992001,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0696967931685182,0,0,0,0,-0.0232590805253805,0,0,0,0,0.177326537069419,0,0,0,0,0,0,0.0328300536649601,0,0,0,0,0.0225547119445745,0,0,-0.00555342588171667,-0.0415364202888275,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904053294061607,0,0,0,0,0,0,0.0242030918880755,0,0,0.16176778000755,0,0,0,0.0583608876731208,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0769619019730365,0.137963171494016,0,0,0,0,0.114492847877861,0,0,0,0.0218971145690688,-0.0800566192658402,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.763164868912643,0,0,0,0,-0.162064700131689,0,0,0,0,-3.46944695195361e-18,0,0,0.0573049189217806,0,0.0588797356122554,0,0,-0.208932477381101,0,-0.0431808378449147,0,0,0.145530508469984,0,0,0,0,-0.0259309921657642,0,0,0,0.0805911332240714,0.00878820011063917,0,0,0,0,0,0.0101190392892385,0,0,0,-0.0233950891107516,0.00304316658505675,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151260228699064,0,0,0,0,0.212142271499256,0,0,0,0,0,0.301836053918518,0,0,0,-0.00682582637687411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145418794966637,0,-0.00505855848754009,0,0,0,0,-0.00123286755183111,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0546923220502404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257282013503908,0,-0.0423250760438589,0,0,0.185909499029349,0,0.116293110319033,0.0182884388944091,0,0,0,0,0,0,0,0,-0.564973626428847,0,0,0,0.0498672548133471,0,0,0,-0.0385012785940569,0.0623789589082428,0,0,0,0,0,0
X600886.SH,0,0.00844058362218281,0,0,0.0435704235546807,0,0,0,-0.0566272026772676,0,0,0,-0.11484770229232,0,0.0396275828505901,0.0783829936508138,0,0,0,0,0,0,0.0400419493257164,0,0,2.16840434497101e-19,0,0,0,0,0.0446960729143768,0,0,0,0,0,0,0,0,0,0.0661165589778292,0,0,0.100341446838585,0,0,-0.00167855467234244,0.128861458206978,0,0,0.0103524251497375,-0.0364787126612346,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0791058418376717,0,-0.0410250346842865,0,0.00602272066807049,0,0.14857729970383,0,0,0,0,0,0,0,0,0,0,0.0600215074785912,0,0,0,0,0.695871777307644,0,0,0,0,0,0,-0.0604207813643409,0,0,0,0,0,0.0751229169682428,0,0,0,-0.0116380105885099,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0775849636985073,0,0,0,0,0,0,0,0.0633588708879567,0,0,0.025065608611825,0,0,0,0,0,0,0.0206834013084886,0,0,0,0,0.0494647818516255,0,0,0.0236645575042179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472498798707852,0,0,-0.0123869201356788,0.0287347135407205,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.211605464018046,0,0,0,0,0,0,0,0,0,0,0,0.111372703560065,0,0,0,0,0,0,0,0,0,0,0.432887548215521,0,0,0.274372090192934,0,0,0,0,0,0,0,0,0,0,0.248759788919648,0,0,0.0269238312709045,0,0.233304423634972,0,0,0,-0.00988614227000666,-0.0204306427442366,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.00806640844367183,0,0,0,0,0,0,0,0,0,0,0,0.103063392276761,0,0.00920944834735242,0,0,0,0,0,0.0990031816036649,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0852665781729565,0.0336520489655511,0,0,0.0122351439117052,0,0,0,0,-0.0239010743176178,0.0229536532918007,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0147625683720048,0,0,0,0,0.0321678681650979,0,0,0,0,0,0,0.106850775047727,0,0,0,0,0.0180767260446059,0.0589677356942673,0,0.346035539955185,0,0,0,0,0.117609263772391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179050972500009,-0.00186847261306823,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080054310138549,0,0,0,0,0,0,0,0.0182613967727309,0,0.250772749879903,0,0,0.00334802301428111,0,-0.124861420854945,0,0,0,0,0,0,0.347773261765084,0.119462617585067,0,0,0,-0.20954869394153,0,0,-0.00691567288958064,0.0787582571138207,0,0,0,0,0,0
X000898.SZ,0,0,0,0.539415370372564,0,0,0,0,0,0,0,-0.0551235364958679,0.0343492969844153,0,0,0,0,0.322009920762182,0,0,0,0,0,0,0,0.0793081063148188,0,0.0314771232229657,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117565828758825,0,0.0561751425817157,0,-0.00918585361713491,-0.0116792194098844,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.00642362237010184,0,0,0,-0.0599518375053068,0,0,0,0,0,0,0.0985859399158678,0,0,0,0,0,0,0.0976337300736909,0,0,0.0855964215135093,0.29464212117326,0,-0.306371492174908,0,0,0,0,0,0,0,0.306345517639228,0,0,0,0,0,0,0,0,0,0.50784637273741,0,0.0495385272215919,0.262004254407994,-0.022079769875972,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0283989510139653,0,0,0,0,0,0,0,0,0,0,0,0.116338957298516,0,0.0741602603916469,0,0,0.00788993986155947,0,0,0,0,0,0,0,0.0486429038450198,0,0,0,0,0,0,0,0,0,0,0.182367513797267,0,0,0,0,0,-0.0252593117053641,-0.00192289909453023,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808106058972675,0,0,0,0.0365615277285575,0,0.0768866826949184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634349254493494,0,0,0,0,0,0,0,0,0,0.00443603213869921,0,0,0,-0.00896655107605437,-2.16840434497101e-19,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.102080156579297,0,0,0,0.625036331452196,0,0,0,0,0.154781126982541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103509266892082,0,0,0,0,0,0,0.334835971921417,0,0,0.298189071748979,0,0,0.289790390485736,0,0,0,-0.0290540597549094,0.0193087784638284,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440797993712431,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0385924797114149,0,0,0,0,0,0,0,0,0,0.0246176343440568,0,0,0,0,0,0,0.0654160958343762,0,0,0.163950947960648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106103006690934,0,0.149583794573477,0,0,0,0,-0.022716042072347,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.078795315865474,0,0,0,0,0,0,0,0,0,0,0,0.744304707098067,0,0.0372934170274491,0,0,0.0514229272348854,0,-0.0848269792080249,0.091430392399357,0,0.04641958686559,0,0,0,0,0,0,0,0,0,0,0,0,0.0210731000585498,0,0,-0.101024762456096,0,0,0,-0.00574528249630698,0.0298434405308281,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543787441475966,0,0,0,0,0.0247617125410042,0,0.0225484812590761,0,0,0.103787844102941,0,0,0,0,8.67361737988404e-19,0,0,0.0439303010867449,0,0,0.0132492959954098,0,0,0,0.058277863508414,0.0155681617441656,0.0398994818699354,0,0.0506791460732692,0,0.02395096702874,0,0.0107498591847526,0,-0.0135200973783696,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.114659155043879,0,0,0,0,0,0,0,0,0.0311323213832856,0.140337223949784,0,-0.0713612989450261,0,0,0,-0.0783254238052478,0,-0.0150053512787369,0,0,0,0,0,-0.0126020976052757,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193683985631157,0,0,0,-0.0833636420039312,0.280469671219285,0,0,0,0.0593278365821955,-0.0512158614101272,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00189682106907906,0,0,0,0.0367181635042416,0,0,0.251508051608015,0,0.0311031016819211,0.0165344981201636,0,0,0,0,0,0,0,0,0,0,0,0,0.0705599680442735,0,0,0,0,0,0.113915467504795,0,0.0304752316719563,0,0,0,0,0.0933194891310699,0,0,0,0,0,0.112449920201935,0,0,0.285374058027318,0.0145157651227389,0.00885119287118369,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.188601736916073,-0.00831730417103153,0.0638979813722791,-0.00384038218448037,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0539597658286009,0,0.0309153933547424,0,0.0151207226285968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191256659786749,0.0101964940388054,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.00661191470581795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100946112593722,0,0.0139570157296063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216128558456221,0,0,0,-0.00874690272630524,-0.00165292968015875,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672102000866043,0,0,0,0,0.0245671130669161,0,0,0,0,0,0,0,0.155436707998055,0,0,0,0,0,0,0,0,0.0501290945073518,0.0724474379039688,0,0.0491205604709312,0,0,0,0,-0.0104519558034304,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.0519694003966238,0,0,0.0153009504360067,0,0,0,0,0,0,0,0,-0.0411012239160522,0,0.17166007945933,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.126375169417055,0,0,0,0,0,0,0,0.32988223520359,0,0.0709192638974436,0,0,0,-0.0161714233614714,4.33680868994202e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939973103797974,0,0,0,0,0,0,0.0312765125880612,0,0,0,0,0,0,0,0,0,0,0.139665537034487,0,0,0,0,0,0,0,0,0,0.0443444509546968,0,1.73472347597681e-18,0,0,0,0,-0.0191103310416577,0.0234459851310873,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246141207438377,0,0,0.167418267407274,0,0,0,0,0.0728535594280622,0,0,0.00607026984173374,0,0,0,0,0,0,0,0,0,0.171706014685499,0,0.150328523499523,0.136463170176364,0,0,0,-0.0588080711722621,0.0530651460933714,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0267491807308946,0,0,0,0.0688900625399421,0,0,0,0,0,0,0,0,0,0.310530692075012,0,-0.0325200880818566,0,0,0.131044112703825,0,0.0717766925855102,0,0,0,0,0,0,0,0,0,0.164293717871538,0,0,0,0,0,0,0,-0.0645323706547422,0.0551174820921649,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334057458024502,0,0,0.289229848995726,0,0,0,-0.0557743713743001,0,0,0,0,0,0.0704467487888285,0.0413790194696597,0.145814817735674,0,0,0,0,0,0,0,0,0,0,0,0.0365339565179942,0,0,0,0,0,0,0,0,0,-0.0137237110431493,0.0248667584593597,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00887481326884127,0,0,0,0,0,0,0,0.023052821359818,0,0,0,0,0,0.0594332372211054,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0128716101823057,0,0,0,0,0,0,-0.10781590194827,0,0.248541934352132,0.228711555912299,0,0,0,0,0,0,0,0.0135327851458749,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257120181704381,0.28403613017009,0,0,0,0.150963799355284,0,0.0372831497336499,0,0,0,0,0.604220381172778,0,0,0.0203411221815287,0,0,0,0,0.207743113070705,0,0,0,0,0.166495452786574,0,0,0.0272291403388459,0,0,0,0,0,0,-0.0297067282341546,-0.0105628752501575,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.194766035115821,0,0,0,0,0,0,0,0,0,0,0,-0.0652203413040703,0,0,0,0,0.237385022854415,0.108232613875697,0,0,-0.0169001070568777,0,0,0,0,0,0,0,-0.0154850988676276,0,0.0990263259506762,0,0,0,0,0,0.0246779376674502,0,0.0337298308161645,0,0,-0.151976165383282,0,0,0,0.0137097728173991,0.00586184247359591,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353239254919267,0,0,0,0.0320367394331155,0,0,0,0,0,0,0,0,0,0,0,0,0.179447981924511,0,0.0590621431826583,0,0,0,0,0,0,0,0,0,0,0.0479113116840306,0,0,0,-0.020219972258945,-0.00588051867085848,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334342167015518,0,0,0,0,0,0.0717402636750173,-0.00290144489156454,0.0049619258813576,0,0,0,0,0.0199627324254016,0,0.0427690723479488,0,0,0,0,0,0.00692222367057253,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195246081480423,0,0,0,0.00121442652518867,-0.00786046284274106,0,0,0,0,0,0
Slope,0,0,0.820702969307699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47216217529455,0,0,0,0.349308835171813,0,0,-0.0999925689491349,0,0.910077819604957,0,0,0,0,-0.824726017424521,0,0,0,-0.0666695691354053,0,0,0,0,0,0,1.00574717865117,0,0,0,-10.9896859435651,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896136004881648,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0984637927848553,0,0,-0.0621831810937887,0,0.0299585767204414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265816091541176,0,0,0,0,1.62308372653018,0,0
RealEstate_excess,0,0,0,0,-0.0530806203308317,0,0,0,0,0,0,-0.0353049696517868,0,-0.0168788859932726,0,0,0,0,0,0,0,0,-0.0192323134480652,0,0,0,0,0,0,0,0,0,0,-0.027674643736788,0,0.0626532072153006,0,0,0,0,0,0,0,0.0351698478541217,0,0,0,0,0,0,-0.0356387675729672,0.0170464164492785,0,0,0,0,0,0
MKreturn,0,0,-0.0106382460634936,0,0,0,0,0,0,0,0,0,0,-0.0133992004644794,0,-0.0676646890773668,0,0,0,0,0.00275588510940083,0,0.0336255044023346,0,0,0,0,-0.0126810932286686,0,0,0,0,0,0,0,0,0,-0.0387821778147848,0,0,0.026553423196192,-0.0147086661881194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00844329395762921,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000915060426269328,0,0,0,-0.000345712798593888,0,0,0,0,0,0,0,-0.000305001106420278,0,0.000588705428174772,0,0,0,0,0.000154486732453751,0,0,0,0,0,0,0,0.000817911760596203,0,0,0,0,-0.00124302650763617,0,0,0,0,0,0,0,0,0,-0.000235644898941281,-0.00247986991132399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00258258880048624,0,0,0,0,0,0,0.0485312960750057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749059947401119,0,0,0,0,0,0,-0.0657284191687788,0.0677753839070215,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108222810510478,0,0,0,-0.0121191132848054,0,0,0,0,0,0,-0.00131480463143099,0,0,0,0,0,-0.00854565514652864,-0.00320926227260578,0,0,0,0,-0.00104585746605632,0,0,0,0,-0.0175907079656125,0.0220994241710066,0,0,0,0.0776658743259716,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139423089497233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236410687872042,0,0,0,0,0,0,0.0276388880594044,0.0157515041802421,0,0,0,0,0,0
