,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600795.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X000807.SZ,X600176.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X600688.SH,X300037.SZ,X000629.SZ,X600612.SH,X600801.SH,X600096.SH,X002128.SZ,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.967608030509547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734281459858007,0,0,0,0,0,0,0,0,-0.108370530730979,0,-0.0012111694039481,0,0,0,0,0,0,-0.0434750275317737,0,0,0,0,0,0,0,0,0,0,0,-0.0430649779793674,0,0,0,0,0,0,0.00950729976289649,0,0,0,0,0,0
X600028.SH,0.542571095271148,0,0,0,0,0.144180411703402,0,0,0,0,0,0,0,0,0,0,0,0.0471013188144033,0,0,0,0,0,0.0107277897803045,0,0,0.00595331003064191,0.0912244196832858,0,0,0.0815930431783519,0,0,0,0.00906889298448043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128275770775125,0,0,0,0,0,0,0
X601088.SH,0.107948031897594,0,0,0,0.11289449118703,0,0,0,0.192216357832105,0,0,0,0.0559696983166225,0,-0.0575291576640735,0,0,0,0,0,0.0146588599012133,0,0,0,0,0,0,0.0775800572429583,0,0.0623502006287118,0,0,0.18062319830334,0,-0.057914830936667,0,0,-0.0535990827082284,0,0,0,0,0,0,0,-0.00483867626939477,0,0,0,0,0,0.00174025355999753,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0515373145973772,0,0,0,0,0.140488777082823,0,0,0,0,0.0554030610970745,0,0.0424500948591111,0,0,0,0,0.076024049895549,0,0,0.0569868635644636,0,0,0.0848611675411932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957780387244027,0.012623796327707,0,0,0,0,-0.237138789299974,0,0
X600188.SH,0,0,0,0,0,0.0857301375914662,0,0,0.115570047017695,0,0,0,0,0,0,0,0,0,0,0,0,0.0641079963665003,0,0,0,0.00964553148100605,0,0,0,0.499056071330268,0,0,0,0,0,0,0,0.0567065157088909,0,0,0,0,-0.0539023411962471,0,-0.0496737154903978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,-1.38777878078145e-17,0,0,0.0364840634771264,0,0,0,0,0,0,0,0.149447790361607,0,0,0,0,0.0854991770178971,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0584521992608315,0,0.208505457213982,0,0,0,0,0.302707303270061,0,-0.138767201551313,0,-0.103603135437265,0.136083706648049,0,0,0,0,-0.0830796715694836,-0.014698992971852,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131524553314522,0,0,0,0,0,0,0,0,0,0,0,0.0643588939654045,0,0,0,-0.0251359303195348,0,0,0,0,0.0950850950940479,0,0,0,0,0,0,0,0,0,0,0,0.49507991183805,0,0,0,0,0,-0.00206748823100767,0,0,0,0,0,0,0
X600011.SH,-0.0334489572115312,0,0,0.00246902830616835,-0.0877891879597184,0,0,0,0,0,0,0,0.300377406832139,0.056003240714125,0,0,0,0,0,0,0,-0.138828657827604,0,-0.0100999835109829,0,0,0,0,0.782577117653885,0,0,0,0.0765059971542719,0,0.115279298986833,0,0,0,0,0,0,0,0.0387873339300103,0,0,0,-0.0848002495695719,0,0,0,0,-0.00630170163063908,0,0,0,0,0,0,0
X601898.SH,0.11117124313075,0,0,0,0.216607457121984,0.0291597246719289,0,0,0,0,0,0,0,0,0.0609566669985287,0,0,0,0,0,0,0,0,0,0,0.119361579221808,0.0809072323767126,0.0454151196114373,0,0,0,0,0,0,0,0,0,0,0,0.0401521621208464,0.0424986596655778,0,0,0,0,0,0,0,0,0.0422573644657872,0,-0.0027329897532287,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13850756438902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455660168139112,0.0412269435157016,0,0.000775783933043864,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0583749343090353,0,0.0494128046119627,0,0.0220410565384553,0,-6.7762635780344e-21,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0269838015483193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191004858136703,0.00836646338036364,0.458608693357567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137959941583815,0,0,0,0,0,0.00249467886747501,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0802815397088874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273759659760504,0,0,-0.0385334264806478,0,0.207709058576517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415410245480595,0.00513790465282344,0.00686156363157032,0,0.112279958283223,0,0,0,0
X600886.SH,0.111190561154725,8.67361737988404e-19,0,0,0,0.0555127199635116,0,0.218141932858702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262288235020068,0.0979777608436298,0,0,0,0,0,0,0.000698640899436856,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0633715874283566,0,0,0,0,0,-0.029661557199597,0.0619506185946229,0.0177126970996917,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.140372053247824,0,0,0,0,0,0,0,0,0,0.327982608636155,0,0.0180641161052013,0,0,0.0104003016782001,0,0,0,0,0,0.0221467436735425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126746849281965,0,0,0,0,0,0,0,0,0,-0.0307311276541371,0,-0.0131753386481228,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759475262792975,0,0,0,0,0,0,0,0,0.0286341693735964,0,0,0,0,0,0,0,0,0,0,0.0204851762465212,0,0,0,0,0,0,0.0356189470829977,0.0491686072756238,0,0.015580163361242,0,0,0,0,0,0.00222262695774677,0,0,0,0,0,0,0
X002460.SZ,0.00843402647118775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803656513986992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349780515969996,0,0,0,0,0,-0.00137360298755521,0,0,0.0904249826452885,0,0,0,0,0,0,0,0.0661108923308574,0.0201395722744706,-0.0276433073131631,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0280778067927333,0,0,0,0.189087387996887,0,0,0,0,0.355474578504375,0,0,0,0,0,0,0,0,0,0,0,0.0501434848222591,0,0.0315130276891425,0,0,0,0,0,0.0232757091556971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021379021223485,0,0,0,0,0,0
X000708.SZ,0.022811976952363,0,0,0,0,0.217801478882077,0.0314873509713561,0,0,-5.42101086242752e-20,0,0,0,0,0,0.074143544126548,0,0,0,0,0.164946799962869,0,0,0,0.206727834793174,0,0,0,0,0,0,0,0.0112141923766523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169322753101134,0.0070694947078012,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115598782513123,0,0.271589396120439,0,0,0,0,0,0,0,0,0,0.0560137443741759,0,0,0,0.0553654801291041,0,0,0,0.0292374976127884,0,0,0,0,0,0,0,0,0,0,0.0199471038722842,0,0,0,0,0,0.00781112867662201,-0.00060174192799109,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.114366261659835,0,0,0,0,0.257963259500864,0,0,0,0,0,0,0,0,0,0.0377478676202958,0.0140978363628564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637506197391895,0.116579861439787,0,0,0,0,0,0,-0.0162732513985181,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286045559026221,0.0781725679628432,0.205671118163248,0,0,0,0,0,0,0,0,0,0,0.273768331908301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106650988809816,0.0442554411559442,0,0,0,0,0,0.0469091451575498,-0.134999985997741,0.00183816268581621,0.00152200322216238,-0.192652503946617,0,0,0,0,0
X600426.SH,0,0,0,0,0.0663816247421542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159854027248298,0,0,0,0,0,0.0464203789255787,0,0.183387998944382,0.168981376784882,0,0,0,0,0,0,-0.0161758404618154,0,0,0,0,0.00264355718603189,0,-0.00638460737507195,0,0,0,0,-0.2696055355815,0,0
X600362.SH,0,0,0,0.182923709644838,0,0,0,-0.00475379229120128,0,0.156610242331073,0,0,0,0,0,0,0,0,0,0.0550721000364417,0,0,0,0,0.0766920164096188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811759134553733,0.00815455678604288,0,0,0,0.114464058886665,0.00429649597110531,-0.00344426202069101,0,0,0,0,0,0,0
