,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X002466.SZ,X601992.SH,X600516.SH,X600795.SH,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600352.SH,X000553.SZ,X000408.SZ,X601699.SH,X002271.SZ,X600027.SH,X600219.SH,X000983.SZ,X600489.SH,X600339.SH,X002110.SZ,X600808.SH,X000959.SZ,X002092.SZ,X601158.SH,X000883.SZ,X600299.SH,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.563187723086347,0,0,0,0,0,0,0,0,0,0,0,0.0130216938051007,0,0,-0.0362601002831906,0,-0.0897468674148482,0,0,0,0,0,0,0.0117609912148073,0,0,0.00838966897226083,0,0,0,0,0.0744432327081525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661983351247119,0.000667531981896387,0,0,0,0,0,0
X600028.SH,0.59541352356539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059984214219374,0,0,-1.73472347597681e-18,0,0,0.00293706786859162,0,0,0,0,-0.0107306662989731,0,0,0,0,0,0,-0.122780100092236,0,0,0,0,0,0,0,0,0,-0.00654593871731319,0,0,0,0.0184563380193757,0,0
X601088.SH,0,0,0,0.182490165959318,0.226227199652558,0,0,0,0.0687831383095411,0,0,0,0,0,0,-0.0666497663092942,0.0379701363744973,0,0,0,0,0,0,0,0,0.0562546135369256,0,0,0,0,0,0,0,0.0196409882119521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297677002763455,0,0.203416130805604,0,0,0,0,0
X600019.SH,0,0,0.138136548466105,0,0.15947171365317,0,0,0,0,0,0,0,0,0,0,0,0.0682933137109213,0,0,0,0,-0.0742171282569092,0,0,0.563205875209438,0,0,0,0,0,0,0,0,0.151500603088869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209023729746106,-0.0190001725319198,0,0,0,0,0,0
X600585.SH,0,0,0.383676007452492,0,0,0,0,0,0,0,0,0,0,0,0.239100377128322,0,0,0,0,0,0,0,0.0654388664505914,0,0,0,0,0,-0.201267440491814,0,0,0,0,0,0,0,0,0,0,0.00803632877518501,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0100904317462593,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00829138616083231,0,0,0,0,0,0,0,0,0,0,0,0.166596411636444,0.0356735772364763,0,0,0,0.0433399392326799,0,0,0.0161377599745967,0,0.0331171691033607,0,0,0,0,0,0,0,0,0,0.306779914544148,0.0397414135902349,0.0181754219165663,0,0,0,0,0,0,-0.00495654002765824,0,0,0,0,0,0,0
X600309.SH,0,0,0.0122219277170069,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215387511246957,0,0,0,0,0,0.0507676446806283,0,0,0,0,0,0,0,-0.173791012882011,0,0,0,0,0,0,0,0.0529235216173447,-0.0102845063415774,0,0,0.158254842568159,0,0,0,0,0,0,-0.0473641160663692,0,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0373074217567796,0,0,0,0,0,0,0,0,0,0.0210865983236237,0,0.0713777848426975,0,0,0,0,0,-0.00128292368850561,-0.0290941798178483,0,0,0,0,0,-0.0226472084213431,0,0,0,0,0,0,0,0,0,0.00822817947558497,0,0,0,0,0,0,0.050753215925526,0,0.0466474161795543,0,-0.00134110303853918,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197209743511682,0,0,0,0,0,0,0.0156095365873443,0,0,0.0381220840188313,0.289007058277574,0,0,0,0.0143543526181438,0,0,0,0.127338344964207,0,0,0,0,0,0,0,0,0.00437900003330903,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.180817415265025,0,0,0,0,0,0,0.0182222075824482,0.0291472950506773,0,0,0,0,0,-0.0152383290348724,0,0,0,0,0,0.0172837112810806,0,0.0281649581929468,0,0.0587147103330199,0,0,0,0.0879599606518925,0,0,0,0,0,0,0,0,0,0,0.0831158786835436,0,0,0,0,0,0,0,0,0
