,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600027.SH,X600803.SH,X600010.SH,X600111.SH,X000983.SZ,X600160.SH,X601699.SH,X002460.SZ,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X002128.SZ,X600985.SH,X000807.SZ,X000630.SZ,X600219.SH,X000877.SZ,X600176.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X002353.SZ,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X000932.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0.0252940110234545,0,0,0,0.0467152249354618,0,0,0,0,0,0,0,0,0,0,0.0153422411615404,0,0,0,0,0,0,0,0,0.0263889455704161,0.141280500610642,0,0,0,0,0,0,0,0.0187930621812487,0,0,0,0,0,0.10662390578099,0,0.0898637353916682,0,0,0.10264297734117,0,0.00611898648312265,-0.0144522835317837,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732102525340673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210427724013063,-0.00901976089179195,0,0,0,0,0,-0.018885109231991,0.0115280086566476,0,0,0,0,0,0,-0.0741820069292745,0,0,0,0,-0.0666413914214561,0.0113792174367702,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384683582744267,0.0421824991101613,0,0,0.244850999692178,0,0,0,0,0,0,0,0,0,0,-0.0421932920276724,0,0,0,0.00319892372362657,0,0,0,0,-0.0803503306635829,0,-0.0223795304068953,0,0,0,0.0165290635831701,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.381462066371574,0,0,0,0,0,0,0,0,0,0,0.280544341386299,0,-0.0564175736822298,0,0,0,0,0,0.0041925060637054,0.0664232359270699,0,0,0,0.0147021385733172,0,0,0,0,0,0,0,-0.0367262147913181,0,0,0,0,0,0,0,0,0,-0.0353316998619487,0,0,-0.0346909087047896,0,0,0,-0.0060620551673646,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052029159588044,0,0,0,0,0,0,0.194537129296073,0,0,0,0.085700713355082,0,0,0,0,0.0188996339266817,0,0,0.0714571037904711,0,0.0649977162419286,0.0186063957774446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.0253663570200661,0,0,0,0,0,0,0.0543601213311895,0,0.0059023920794977,-0.063154398914281,0.136610175074443,0,0,0,0,0,0,0,0,0,0.0996175117796818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445563828067368,0,0,0,0.263433942085127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262762553180295,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.646486968944176,0,0,0,0,0,0,0,0,-0.0242449973728246,0,0,0,0.0392851243502287,0,0,0,0,0,0,0,0,0,0.0395149189110103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405369305356981,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.151951678520182,0,0.0786004172892981,0,0,0,0,0.0373574123542794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159817644964904,0,0,0.0258455740900985,0,0,0,0.0181884294367992,0.0517802728940567,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324387404529168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48540117628298,0,0,0,0.114715280462556,0,0,0,0,0,0,0,0,0.0307232158258914,0,0,0,0,0,0,0,0,0,0,0,0.0146374307608999,0,0,0,0.00221750844645174,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0534183422229063,0,0,0,0,0,0,0,0.112312570110177,0.0826184632355251,0,0,0,0,-0.0276864295477979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943871165097776,0,0.0327941202828115,0,0,0,0,0,0,0,0,0.0283634021509826,0,0.11377494557286,0,0,0,0,-0.101008503050633,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0294344906184277,0,-0.178351545616321,0,0.558016458239584,0,0,0,0,0,0,0,0,0,-0.0117485191737165,0,0,0,0,0,0.121524934330051,0,0,0,0,0,0,0,0,0.0403743578566519,0,0.0511579113368978,0,0,0,-0.00681245427131816,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0551632675360423,0,0,0,0,0,0.0762645005082512,0,0.060110243523775,0,0,0.485529414499308,0,0,0,0,0.15512871895726,0,0,0,0,0,0,0,0,0.0238433386302203,0,0,0,0,0,0,0,0.0102590202964198,0,0,0,0.0318457385131835,0,0.10169560779113,0,0,0,-0.0396132466258827,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0639256252689607,0,0,0,0,0,0,0,0,-0.0240112967004719,0,0,0,0.0150408241587088,0,0,0,0,0,0,0,0.222722499417897,8.67361737988404e-19,-0.0182846362658971,0,0,0,0,0,0,0.337559103219898,0,0,0,0.00528674506138461,0,0,0.0698449857723949,0,0.0544435321375751,0,0,0,0,0,0.129483660006011,0,0,0,-0.000113814350318184,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0036048500534754,0,0,0,0.0131349372338167,0,0,0,0,0.230776152158177,0,0.0924393237324664,0,-0.0610662702854801,0,0,0,0,0,0,0,0,0,0,-0.341072628298327,0.134451946710965,0,0,0,0,0,-0.074709820120145,0,0,0,0,0,0,0,0.168645220547975,0,0,0,0,-0.0441832712651705,-0.082482920268892,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.186511357289168,0,0,0,0,0,0,0,0,0,0,0.0896924621252895,0,0,0,0,0,0.304091907022562,0,0,0,0,0,0,0,0,0,0,0.22493924471616,0,0,0,0,0,0,0,0,0.12528313080036,0,0,0,0,0,0,0,0,0.0827422441242006,-0.0742337357515293,0,0,0,-0.0520858084546093,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825346364954059,0,0.0300038046786557,0,0,0,0,0,0,0,0,0.0112347889544822,0,0,0,0.080501166736801,0,0,0,0.0166790744139337,0,0,-0.0480017876277364,-0.0131445805066971,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0952427978218855,0,0,0,-0.0468326960385685,0,0,0,-0.0774184382513172,0,0,0,0,0,0,0,0,0,0,0,0.0410936333838875,0,0,0,0,0,0.393071665266658,0,0,0,0,0.0265718617270626,0,0,0,0.0926163745533586,0,0,0,0.00519774100068275,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.142251136186758,0,0,0,0.0425522185131323,0,0.0826437418193254,0,0,0,0,0.147236821997718,0,0,0,0,0,0,0.0526880990259048,0,0,0,0,-0.025649283423461,0,0,0,0,0,0,0,0,0,0,0.0793258939116964,0,0,0,0,-0.0285229373905666,0.219696576116402,0,0,0,-0.0422608830855469,0,0,0,0,0.000114027089205201,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0113283499691397,-0.106281531298129,0,0,0,0,0,0,0.0893448605120103,0,0.40464617182625,0,0,0.0240895662916389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,8.67361737988404e-19,0,0,0,0.148122736179592,0,0,0,0.037461793192533,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425925520509726,0.728819661477712,0,0,0,0,0,0,0,0,0,0,0,0,0.0421345192170349,0,0,0,0,0.00575469296836348,0,0,0,-0.0089225626953533,0,0,0,0.0279994222362855,0.0250641810789072,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0313615340176092,0,0,0.335282586783989,0,0.0122216348063543,0,0.16788132644285,0,-0.101412637524299,0.0532819923857599,0,0,0,0,-0.162107641225915,0,-0.0588754721063024,0,0,0,0,0.111085366874859,0,0,0,0,0,0,0,0,0,0,0.0652895543770801,0.0968800293471415,0,0,0,0,0.05524264232855,0,0,0,0,0,0.0253786968929822,-0.010205388409113,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0586856074301192,0,0,0,0,0.0900964337438889,0,0,0,0,0,0,0,0,0.173304766950196,0,0,0,0,0,0,0,0,0,0,0.16888539950605,-1.08641697355566e-05,0,0,0,0.478023834813874,0,0,-0.0343512294677317,0,0,0,0,0,0.0371109520732504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172249117166793,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0153226820604794,0,0,0,0,0,0,0,0,0,0,0,0,0.0807184378110919,0,0,0,0,0,0,0.269512616062695,0,0.0850998250054775,0,-1.73472347597681e-18,0,0,0,0,0,0.175036823447229,0,0.120980240168129,6.93889390390723e-18,0,0.0775145923932114,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00345660658762318,0,0
X600985.SH,0,0,0,0,0,0.107278170273656,0,0,0,0.0863683696774369,0,0,0,0,0,0,0,0.027861856713595,0,0,0,0,0,0,0.428225179928914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251972588150238,0.0437409252435652,0,0.0818268680618307,0,0,0,0,0,0,0,0,0,-0.0177602636650759,0.0283841040529008,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.153844799868549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113298131812591,0,0,0,-0.0763969914904203,0.326428843359755,0,0,0,0,0,0,0,0.238701078349591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394308476989102,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537130910005126,0.106884386608298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048750417929715,0,0,0,0,0,0.0540539268094532,0,0,0,0,0,0,0.0673758099515403,0,0,0.0611573520294837,0,0,-0.00924855407935501,0,0,0,0,0,0
X600219.SH,0.0140341882183938,0,0,0,0,0,0,0,0,0.0920129667516679,0,0.0246780080961141,0,0,0,0.0765326866238917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302681621233568,0,0,0.0304207121002288,0.129729028486293,0,0,0,0.136657751267703,0,0,0,0,0,0,0,0,0,0,0,0,0.0162222789636449,0,0,0,-0.0241163732413408,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.101995246491764,0,0,0.188117487451395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134324624534628,0,0.133805828675807,0,0,0,0.0932983747362019,0,0.602021442951159,0,0,0,-0.0145784712972036,0,0,0,-1.0842021724855e-19,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0696656372857772,-0.00888444914122694,0,0,0,0,0,-0.0572654716474186,0,0,0,0,0,0,0,0.0662183757200247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567193918808402,0,0.184048091469396,0,0,0,0,-0.0166611238711276,0.0439558992772238,0,0,0,-1.73472347597681e-18,0,0
X601168.SH,0.17652739958087,0,0,0,0,0,0,0,0,0.133920966625802,0,0,0,0,0,0.314785278350943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448457296058533,0,0,-0.0756650510565613,0,0.015686648217101,0,0,0,0,0,0,0,0,0.0157470975583082,0,-0.0219088295461295,-0.0390012969691754,0,0,0,-0.038235669774271,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025749258760003,0.146208213206923,0,0,0,0,0,0,0,0,0,0.27611772221504,0,0,0,0.445432420014958,0,0,0,0,0,0,-0.0787888100862276,0,0,-0.0649355315386988,0,-0.0146251393123978,-0.0614652706833814,0.00040301810165664,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.134071942708844,0,0.0968600003896763,0,0,0,0,0,0.0598861955024563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448691206521032,0.125867519699895,0,0,0,0,0,0.12965853491827,0,0,0,0,0.029182042763817,0,0,0,0,0,0,-0.048374464186579,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0194946067392644,0,0,0.112870427086755,0,0,0,0,0.102860636713153,0,0,0.0840357446858408,0,0,0,0,0.171523218966326,0,0.0907459350937384,0.242057288845242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204517352491571,0,0,0,0.0228226679818544,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596205658416977,0,0,0,0.07927140246439,0,0.0895534187298182,0,0,0.177743907227964,0,0,0,0,0,0.00269662527924791,0,0,0.00279719357627452,0.0785171048115244,0,0,0,0,0.106490993020386,0,0,0,0,0.0933038268838605,0,0.0128767717714429,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268047982743573,0,0,0,0,0,0,0,0.0757778674658311,0,0,0,0,0.12912659532895,0,0.0189224381970729,0,0,0.147090702806195,0.025759213250475,0,0,0.0405551118115883,0,0.0276231035785234,0,0,0,0,0,0.0364242993693842,0,0,0.0405000364836459,0,0,0,0,0,0,0,0,0
X000027.SZ,0.0219826167154408,0,0,0,0,0,0,0,0,0.0110063651248561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868823534040502,0,0,0,0,0.140659595149006,0,0,0.0768860334211608,0,0,0,0.0028029556192214,0,0,0,0,0,0,0.00352467791599972,0,0,0.0453454918720483,0,0,-0.0179579391485388,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.135491783825231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119211599322217,0,0.0426561864754574,0,0.0522260386905284,0,0,0,0,0,0.125257177481725,0,0,0.0989650962122495,0,0,0,0.1703279611754,0,0,0,0,0,0,0,0,0,0,-0.00012398562139926,0,-0.0201590725960658,-0.0152643231898007,-0.0115068576562098,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770734779589279,0,0.0978808764336251,0,0,0,0.0140754595610665,0,0,0,0.154750730616927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217835620385629,-0.0609316803161163,0,0,0,0.0901987370666428,0,0
X000932.SZ,0,0,0,0,0,0,0.327206344076818,0,0,0.00340208313819057,0,0,0,0,0,0,0,0,0,0,0,0,0.0390963447487833,0.0196199462161333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233692209896765,0,0.00876481561279449,0,0,0,0,0.228627439163905,0,0,0,0,0.11072639722695,0,0,0.0233665954296251,-0.0668630546753885,0,0,0,0,0
X600295.SH,0.0963422473847577,0,0,0,0,0,0,0,0,0.21204210990254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280065230166994,0,0,0,0.00712658983601912,0,0,0,0.128108571765578,0,0,0,0,0,0,0,-0.0384037719493234,0.0626987320231874,0,0,0,0,0,0
Change_TY3M,0.0464370798147194,0,0,0,0,0,0,0,0,0,0,0,-0.0209642460083692,0,-0.179067566824699,0,0,0,0,0,0,0,0,-0.126707429844022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587037493432436,0,0,-0.191748258626212,0.0723216622007046,0,0,0,0,0.123261542353143,0.25960491465416,0,-0.114091337230777,0,0.312446398894015,0,0,-0.0241952319751641,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0192202620821852,0,0.223447744606188,0,0,0,0,0.108219776710298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212996983860617,0,0,0,0,0.266285916615146,0,0,0,0,0,0,0,0,0,0,0,0,-0.882979245113216,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117555525984641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362860987387699,0,-0.110901747500379,0,0,-0.0564937927688698,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0369105748684219,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021655489300778,0,0,0,0,0,-0.0593571530926907,-0.142286214751047,0,0,-0.12394693871782,0,0,0.0409730891525199,0,0.138777916554914,0,-0.0260846237965052,-0.0999997215839374,0,0,0,0,0,0,0.00826495613077242,0,-0.0451101722254242,0,0,0,-0.0460734978368333,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776356164824562,0,0,0,-0.0111143312681649,0,0,0,0,0,0,0,0.101681488699989,-0.0320399456711972,0,0.00400732710694267,-0.00223509902691958,0,0,0,0,0,0,0,0,0,0,0,-0.0853270218680149,0,0,0,0,0,-0.0234511857812973,0.0918063534047046,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000903970854250964,0,0,0,0,0,0,-0.00120362209425441,0,0,0,0,0,0,0.000191158404811878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226277880257291,0.00611496712150299,0,0,0,0.0327815017173618,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426133603234854,0.492124280285817,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00328345866824735,0,0,0,-0.00430408420479512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408571128201789,0,0,0,-0.00263832783050862,0,-0.000825361442877523,0,0,0,-0.0013356905785634,0,0,0,0,0,0,0,0,0,0.00892022068810956,-0.00302784628760639,0.00866264456778418,0,0,-0.0222738754259998,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235970897948913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151682793928849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435687792170566,0,0,0,0,-0.0237814811495146,0.031964912241596,0,0,0,0.112365573992119,0,0
