,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600019.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X002075.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X000539.SZ,X000709.SZ,X600583.SH,X000898.SZ,X600309.SH,X601158.SH,X601992.SH,X000027.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600863.SH,X600022.SH,X601918.SH,X000629.SZ,X002470.SZ,X600307.SH,X600578.SH,X600098.SH,X600489.SH,X000825.SZ,X600808.SH,X600547.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.809113581859353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687658803064225,0,0,0,0,0,0,0,0,0.0235715129482851,0,0,0,0,0,0,0,0,0,0,0,0.0173109185832634,-0.0180345707979357,0,0.0237219384991625,0,0,0,0
X600028.SH,0.233541029467722,0,0.0442813603425902,0.0301456245468868,0,0,0.0906001562582148,-4.33680868994202e-19,0,0.0306885371727237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119205148008215,0,0,0,0,0,0.141975042171936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150579874297108,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.233046183920558,0,0,0,0,0,0.238569490084423,0,0,0,0,0,0,0,0,0,0,0,0,0.00246536554898836,0,0,0,0,0,0,0,0.0530418010815471,0,0,0,0,0.132385355936433,0,0,0,0,0,0,0,0,0,-0.00343864944611265,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.568725501221971,0,0,0.194997198420188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.205334430470221,0,0,0,0,0,0,0,0,0,0.0548744212578776,0.123740322331525,0.23829762923512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103426801581722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140544133759423,0,0,0,0,-0.0141774812582738,0,0,0,0,0,0,0,0,0,0.00159705856581163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260489008049865,0.0250219738550256,0,0,0,0,0,0
X600019.SH,0,0,0.0890538242953215,0.135937973366156,0,0,0,0,0,0,0,0,0,0.0395567903914374,0,0,0,0,0,0,0,0.0638591605091523,0.287480451811182,0,0,0.166997167322455,0,0,0,0,0,0,0,0,0.0394538424163985,0,0,0,0,0.0216478556308359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0198927271377334,0,0,0,0,0.129312226224887,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0.102520849158161,0,0,0,0,0,0,0.149592403068165,0,0.0441993706581239,0,0,0,0,0.125058304310595,0,0,0,0,0,0,0,0.0548980591955403,0,0,0,0,0,0,0,-0.0202888328028552,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.14155252404109,0,0.091977207276657,0,0.043883031794436,0,0,0,0,0,0,0,0.0477433636499775,0,0,0,0.0551307218670615,0,0.111288197572316,0,0,0,0,0.112102531257667,0,0,0,0,0,0.117406746174834,0,0,0.121848712163768,0,0,0,0,-0.00372588882572969,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.00448916075498922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224713854827659,0,0,0,0,0,0,0.033991816790038,0,0,0.231991120644,0,0.015011249513294,0,0,0,0,0,0,0
X601991.SH,0,0,0.0317041286714051,0.180383708856194,0,0,0,0,0,0.0549615821187864,0,0,0,0.144730138458522,0,0,0,0,0.187854333431465,0,0,0,0,0,0,0.0935714285876126,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.108588289384861,0,0,0,0,0,0,0,-0.00858533265155348,1.0842021724855e-19,0,0,0,0,0,0
