,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X002466.SZ,X600362.SH,X600886.SH,X000898.SZ,X300072.SZ,X600547.SH,X600516.SH,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600808.SH,X600299.SH,X000709.SZ,X600801.SH,X000932.SZ,X600426.SH,X000408.SZ,X000883.SZ,X601158.SH,X601699.SH,X600219.SH,X601003.SH,X002271.SZ,X600315.SH,X000830.SZ,X600339.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.276902822775992,0,0,0,0,0,0,0,0,0,0.0391642325047829,0,0,0,0,0,0,0,0,0,0,0,0.0397633217133282,0,0,0,0,0,0,-1.73472347597681e-18,0.0849508918124041,0,0,0,0,0,0,0,0,0.0556626884965923,0,0,0,0,0.073295822240581,0.0111942521007233,0.0984251012623829,0,0.0102592291672746,0,0,0,0,0,0,0
X600028.SH,0.156680818968432,0,0.297686678212033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161248073839004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101463754400565,0,0,0,0,0,0,0,0,0.017181032297624,-0.00906828883680165,0,0,0,0,0,0
X601088.SH,0,0.0909096372962336,0,0.211361781473226,0,0,0,0,0,0,0,0.540175695641322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101128583039549,0,-0.145220467404979,0,0,0,0,0,0,0,0,0,0,0,-0.0284216213453901,0.040850150295619,0,0,0.00742154284640153,0,0,0,-0.0105192694697755,0,0,0,0,0,0
X600585.SH,0,0,0.20479570480285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689582683963364,0,0,0,0,0.256726161938737,0,0,0,0,0,0,0,0,0.0593045048930811,0,0,0,0.0617366920296313,0,-0.00760989339256765,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.132862817611837,0,0.153092926311089,0,0,0,0,0,0.331422956250213,0,0,0,0,0,0,0,0,0,-0.0825096895282968,0,0,0,0,0,0,-0.0235364624598124,0,0.140249802115454,0,0,0,0.0886668702604726,0.0934526834770884,0,0,0,0,0,0,0,0,0,0,-0.0422304801242659,0,0,0.00310157065469366,0.00708879403277057,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598442205631249,0,0,0,0,0,0,0,-0.0139160550832234,0,0,0,0,0,0.0764976929437384,0,0,0,-0.229091187158328,0.000464877322322879,0,0,0,0,0,0,0,-0.0232433669356637,0,0,0.258536457949956,0,0,0.0535951775967392,0.0103906581957528,0.0914603100713018,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502914062251751,0.393005453348751,0.0734834307510915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895241839450928,-2.16840434497101e-19,0,0,0.00498329091190603,-0.000291604568666725,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.103242958207067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127440487717105,0.111341290507129,0,0,0,0,0.281460749893577,0,0,0,0.205493587843826,0,0,0.101978184985906,0.134605540773873,0,0,0,0.016027047436142,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0535650945141252,0,0.134840142988965,0,0,0,0,0,0,0,0.0512724244532607,0,0,0,0.11602029373833,0.0946703329245788,0,0,0,0,0,0.0219263591062592,0,0,0,0,0,0,0,0,0,0.139820041882988,0,0,0,0,0,0,0,-0.0134112548060577,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0815095793280316,0,0,0,0,0,0.170291061263575,0,0,0,0,0,0,0,0,0,0,0.0699120420452855,0,0,0,0.0730209774117645,0,0,0,0,0,0.0296976377184935,0,0,0,0,0,0,0,0,0,0,0.0997840110277688,0,0,-0.0126770788635466,0,0,-0.00669774300501619,0.0229167746591738,0,-0.00258628994527317,0,0,0,0
