,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600188.SH,X600011.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X300072.SZ,X600795.SH,X002466.SZ,X000898.SZ,X600547.SH,X601992.SH,X601991.SH,X600176.SH,X600886.SH,X600516.SH,X600111.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X601699.SH,X600352.SH,X000825.SZ,X000553.SZ,X600027.SH,X600808.SH,X002271.SZ,X000983.SZ,X000830.SZ,X000959.SZ,X000792.SZ,X002110.SZ,X600583.SH,X600489.SH,X000408.SZ,X600219.SH,X600299.SH,X601158.SH,X002092.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.371157795286159,0.0407664804702573,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0557481236240136,0,0,0,0,0,0,0.00500578658871283,0,0,0,0,0,0,0,0,0,0,-0.00124008173076686,0,0,0,0,-0.0335332641672193,0,0,0,0,0,0.010794267131662,0,0,0,0,0,0,0,0.00293620891649878,0,0,0,0,0,0
X600028.SH,0.23728454124147,0,0,0,0,0,0,0,0,0,0,0.341907618444307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113234442590159,0,0,0,0,-0.0175128598825411,0,0,0,0,0,-0.109504508041836,0,0,0,0.0919866423759669,0,0,0,0,0,0,0,0,-0.0106380266900348,0.0151309166688932,0,0,0,0,0,0
X601088.SH,0,0,0,0.108946597467278,0.163307608917884,0,0,0.00213202416114985,0,0,0,0,0,0,0,0,0,0,-0.0157094660446587,0,0,0,0,0,0.0755729169083608,0,0,0,0.119401388352721,0,0,0,0,0,0,0,0.109100269872955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.169198581195021,0,0.212132234186186,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.243816628394896,0,0,0,0,0,0.0418188640534833,0,0,-0.130802740429064,0,0,0,0,0,0,0,0.216954506681054,0,0,0,0,0,0.0103567755868149,0,0,0,0,0,0,0,0,0,0,0.00601687391451775,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.248188365111823,0,0,0.173022150750194,0,0,0,0,0.03979043237355,0,0,0,0,-4.33680868994202e-19,0,0,0,0.258179251466796,0,0,0,0.0284383925346784,0,0,0,0,0,0,0,0,0,-0.291156481990254,0.00104212693866043,0,0,0,0,0.0503295938920578,0,0,0,0,-0.023345607078013,0.0206637344109838,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.123884291389109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171625146472139,0,0,0,0,0,0,0,0.0517205656912638,0,0,0,0,0.0376070471496721,0,0.028789420547888,0,0,0,0,0,0,0,0,0,0,0,0.0010650328461865,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.000679005040611262,0,0,0,0,0,0,0,0,0,0,0,0,0.110341618742469,0,0,0,-0.0922947975663599,0,0.119378610753339,0,0,0,0,0,0,0,0.0088335577074339,-0.0288975358263563,0,0,0,0,0,0,0,0,0,-0.0282390562063269,0.0453405041103062,0,0,0,0,0,0
X600188.SH,0,-0.08817194266018,0,0,0.122158072053221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126851277748397,0.196793713413224,0,0,0.44307466603869,0,0,0,0,0.00780728740954166,0,0,0,0,0,0.025485854802699,0,0,0,0,0,0,0,0,0,0.021775451657007,-0.0175713862231293,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10301287646962,0,-0.0529638738692677,0,0.0293601196616504,0,0,-0.0130517508118445,0,0,0,0,0,0.0695435182630681,0,0,0,0,0,0,-2.16840434497101e-19,0,0.119593556412929,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0138058064153492,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0993957322657485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0811193511247561,0,0,0,0,0,0,0,0,0,0.0653485555116136,-4.33680868994202e-19,0,0,0,0,0,0,0.0620528189727563,0,0,0,0,0,0,0,0,0,0
