,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600027.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X600886.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X600489.SH,X601158.SH,X000792.SZ,X600583.SH,X300072.SZ,X600352.SH,X000883.SZ,X000898.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000983.SZ,X000723.SZ,X002470.SZ,X600549.SH,X002460.SZ,X002407.SZ,X000629.SZ,X600176.SH,X600021.SH,X000012.SZ,X000060.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0,0.228187814731019,0.0793978215053516,0,0,0,0,0,0.188644309963624,0,0.0832280726522383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714745715488559,0,0,0.0476562468396286,0,0.122730433265603,0,0.189605106390206,0,0,0,0,-0.0532553733954204,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.044130489514452,0,0,0,0,-0.00579138635969154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138324151876449,0,0,0,0.118821449029331,0,0,0,0,0,0,0,0.0564182934098154,0,0,0,0,0,0,0,0,0,0,-0.016420830476542,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.000893371048216721,0,0,0,0.121139357898422,0,0,0,0,0,0,0,0,0,0,0,0,0.094440529697131,0.0418001048996756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822990316920656,0,0,0.0743810110655694,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118932630460377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359546994930361,0,0,0,0.0733403979341219,0.0334380320315392,0,0.0456741040379851,0,0,0,0,0,0,0.0029038310883266,0,0.30724985183431,0,0.0239292940415719,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170847587909225,0.0066830027509775,0.076609285971799,0,0,0,0.637209157085432,0.0113533397434422,0,0,0,0,0,0,0,0.0501005540012487,0,0,0,0,0,0.123934703777746,0,0.00635493831884416,0,0,0.0426170032256009,0,0,0,0,0,0,0,0,0,0,-0.0141582134025803,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137682697915851,0,0,0,0,0,0.147845294739649,0,0.0426766483551157,0,0,0,0,0,0,0,0,0.194897749959967,0.00240283963114162,0,0,0,0.190969067529895,0.0361603664138517,0.00546908728265922,0,0,0,0,-0.0374664085462644,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0460644842276206,0,0,0,0,0,0,0.095430460810838,0,0,0,0.0462869850455909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226556434478123,0,0.0950007044717741,0,0,0,0,0,0,0,0,0,0,0.0553814300014783,0.0510990827296266,0,0,0.286325777856214,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0183434386010419,0,0,0,0,0,0,0.0218966363731667,0.0349042936438511,0,0,0,0,0,0,0,0,0.380956789578197,0,0.018457941642983,0,0,0,0,0,0,0,0,0,0,0,0,0.130608462343839,0.0245952590731214,0,0,0.109750870374361,0,0,0.149615893222734,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266904860646555,0,0,0,0,0,0,0,0,0,0,0.369948787957533,0.0248149974944086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882616618761402,0,0,0.0165655538067185,0.134853034808428,0,0,0,0,0,0.0294723112150361,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.056265586994509,0,0,0,0.0848784359667382,0,0,0,0.226491326635902,0,0,0,0.0179255975530723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523067126550078,0,0,0,0,0,0.0318367002670848,0,0,0.248629070649489,0,0,0.041826396547147,0,0,0,-0.0176887215491004,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458412051573277,0,0,0,0,0,0,0,0,0,0.35231412332441,0,0,2.16840434497101e-19,0.0138692037405269,0,0,0,0,0.258722219674991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.266662469003671,0,0,0,0,0,0,0,0,3.91229121621366e-05,0.0910875894326434,0,0.0591857680442252,0,0,0,0,0.0220904342897251,0,0,0.491076447663203,0,0,0,0,0,0.0230143085177837,0,0,0,0,0,0,0.0382614091960138,0,0,0,0.0062963948364593,0,0,0,0,0,0,0,0,0.0587009042354601,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944217633507412,0,0,0.111650472245555,0,0,0,0,0,0.130605101245047,0,0,0.0104046191940214,0,0,0,0.28359046459927,0,0,0,0,0,0,0,0,0.0652032773627912,0.0260821839920882,0,0,0,0,0,0,0.00711009249539216,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627236011310993,0,0,0.0313015943546347,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.12630041446505,0,0.0872834993465139,0.218165165645807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196057619210986,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349598495040425,0,0.0831867489067424,0,0,0.0662221997897121,0,0,0,0,0,0,0,0.177815788902412,0,0,0,0,0,0,0.144231570103449,0.0056531180758516,0.0160728077844805,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168311343675323,0.139936954657747,0.107495225237511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168303544357596,0,0.116059143515271,0.269358970065742,0,0,-0.00744374750085469,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.093404158908792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572411945334225,0,0,0.368988385436197,0,0,0.0541211526887977,0,0,0.0599673055445531,0,0,0,0,0,0,0,0,0,0.0525368297531736,0,0,0.087467146126114,0,0,0.0522986354887784,0,0,0,0,0.0214868848025114,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753231594531005,0,0,0.0018425720866067,0,0,0.133873976407591,0,0,0,0,0,0.0827999040435666,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.245962765705363,0,0.0203761394452432,0,0.000187995190500292,0,0.167011059411277,0,0,0.0462264833717654,0,0.0338122272784608,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.209721677159226,0,0,0,0,0.0140915568191904,0,0.12467524134395,0,0,0,0,0,0,0,0.0391088687712927,0,0,0,0,0,0.22942561248585,0,0,0,0,0,-0.129937307856296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487618685295677,0.0730399564332424,0,0,-0.0209347498715032,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0802491443194259,0,0,0,0,0,0,0,0,0,0,0.00839874548969999,0,0,0,0.356375162733025,0.0147472906021829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455437969327842,0,0,0,0,0,0,0,0,0.0157902287171934,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.177354681962156,0,0,0,0,0,0,0.0436447527420688,0,0,0,0.19101095963521,0.112056763469979,0,0,0.0111211653707933,0,0,0,0,0.0753062220511665,0.0840127866793534,-0.302969121536801,0,0,0,0,0,0,0,0,0,0,0,0.648024456924002,0,0,0,0.151822344483768,0,0,0,0,0,0.136123382795273,-0.0106093621797615,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.176039120377045,0,0,0,-0.00936006267732208,0,0,0,0,0,0,0,-0.01994639198103,0,0,0.0128447326298322,0,0,0.466734359601837,0.080834652755103,0,0,0.0225740469781861,0,0,0,0,0,0,0,0,0.064378263511251,0,0.121551325810675,0,0,0,0,0,0,0,0,0,0,-0.0249006048993928,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.00685007630849462,0,0,0,0,0,0,0,0,0,0,0,0.0550557050049379,0,0,0.145239304183721,0,0,0,0,0,0,0,0,0.0735526251550411,0.472631419170438,0,0,0,0,0,0,0,0.0205725068168816,0.0870749609526883,0,0,0,0,0.0684460815273527,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.000297711699532247,0,0,0,0.0161940194579723,0,0,0,0,0,0,0,0,0,0,0,0.11100408241416,0.0971343337314136,0,0,0.00755233035889561,0,0,0.0134002069288952,0,0,0.14962220867992,0,0,0,0.0683437545266587,0.0126616415821094,0,0.215471806161282,0,0.0513063206714338,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0957622937123759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098277840588,0,0,0,0,0,0,0.170356358800132,0,0.0212699307752707,0.043604067090316,0,0,0.0389955178798179,0,0,0.275314127998365,0,0,0,0.0768170524601441,0,0,0,-0.0239285642930195,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0763529500559229,0,0,0,-0.0406691430937704,0,0,0.0962283508539292,0.0195617814438586,0,0.270963607206807,0,0,0.0264506647059748,0,0,0,0,0,0.174649669779526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266384208841717,0,0.0898151518283834,0,0,0,0,0,0,0,0,-0.0205606779275265,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.137508622959155,0,0.308825066420451,0,0,0,0,0,0,0.0955360256855112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302032331202801,0,0,0,0,0,0,0,0,0.0673516725663785,0,0,0,0,0.011143001091062,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252574967721958,0,0,0,0,0,0,0,0.16371045343162,0,0,0,0,0.0446847327690548,0.0306431387671277,0,0.0396042522269,0,0.0784790592059834,0.0694452073037655,0,0,0,0.00202300328977624,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0564983936061937,0,0,0,0,0,0.13621756909944,0,0,-0.0931803960754566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246209923892359,0,0,0,0,0,-0.109360246044828,0,0,-0.0219094184096679,-0.151703471455782,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.376484585193886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40833479514003,0,0,0,0,0,0,0,0,0,0,-0.160406355634101,0,0,0,0,0.403449416483682,0,0,0,-0.725237099341431,0,-1.73472347597681e-18,0,0,0,-0.136707326840294,0,-0.448794055646845,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.00925433922803873,0,0,0,0,-0.0833916997267938,0,0,0.127662665952098,0,0,0,0,0,0,0,0,0,0,-0.375224712567079,0.113604256842752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611303188786957,0,-0.998727354058832,0.418665012667147,0,0,0,0,-1.01792375353304,0,0
RealEstate_excess,0,0,0,0,0,0,0.053897806918366,0,0,0,0,-0.0600025992020514,0,0,-0.00787870931545865,0,0,0,0,0,0,0,0,0,0,0,-0.0562820454403694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260516911392525,0,0,0,0,0,0,0,0,-0.0466664210580016,-0.0382086332766491,0,0.418383759351084,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0413662718886258,0,0,0,0,-0.0563567523761694,0,0,0,0,0.0191622923630926,0,0,0,0,0,0,0,-0.0654254931865349,0,0,0,-0.00808408453617887,0,0,0,0,0,-0.0577109111793441,0,-0.0672248373150736,0,0,0.0113664080948377,-0.0398542399295145,0,0,0,0,0,0,0,0.00915724905412255,0,0.449838438208088,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0214287130274538,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348333711414055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479417780295055,0,0,0,0,0,0,0,0,0,0,0.0027563166580543,0.0333304945332905,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0219260823425939,0,0,0.0131677171240114,0,0,0,0,0,0,0,0.0459846713994694,0,0,0,0,0.0367457521572822,0,0,-0.0244945903182976,0,0,0,0,-0.014352029598397,0,0,0,0,0,0,0,0,0,0,-0.0203897322757104,0,0,0,0,0,0,0,0,0.00503571722827626,0,0,-0.0242159742532995,-0.0582764617294042,0,8.67361737988404e-19,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00359058698399263,0,0,0,0,0,0,-0.00470079141700014,0,0.0042235382085527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094027879890298,0,0,0.00500983420285647,0,-0.00265663267305349,0,0,0,0,0,-0.00146797934919013,0,-0.00286977618756903,-0.00792839646855221,-0.0192709089932649,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00970417161050566,0.000991339082640388,0,0,0,0.00161384005607699,0,0,0,0,0,0,0,-0.00937440109449639,0,0,0,0,0,0,0,0,0,0,0,0.022392042245203,0,0,0,0,0,0,-0.010270455545849,0,-0.0274326288492685,0,0,0,0,0,0,0,0.0165963491867005,0,0,0.00619312060540973,0.0590761397645375,0,0,0,0,0,0
