,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X600547.SH,X600585.SH,X601600.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X002466.SZ,X000983.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X600985.SH,X600176.SH,X000630.SZ,X600096.SH,X000408.SZ,X002128.SZ,X601168.SH,X000933.SZ,X000883.SZ,X000877.SZ,X600995.SH,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600612.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.323260300330603,0,0,0,0.0593892386222569,0,0,0.0127722535947413,0,0,0,0,0,0,0.0613130259081105,0,0,0,-0.0338298351038287,0,0,0,2.16840434497101e-19,0,0.330748240887292,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0127834928531362,0,0,0,-0.0899995921214165,0,0
X600028.SH,0.365274670474028,0,0,0,0.137535439526214,0,0,0,0.1124607390422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15993597541445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605814399636834,0.088919241263369,0,0,0,0,0,0,0,0,0.109290702625289,-0.0578595061776889,0.011350198694734,0,0,0.00849221575190533,0,0
X601088.SH,0,0.136546720782941,0,0,0.208846537418888,0.0288850174739447,0,0,0,0,0,0,0,0.123323955148894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011174297036206,0,0,0,0,0,0,0.0332398607757925,-0.0535073337320628,0,0,0,0,0,0.00462653815955637,0,-0.0242255277032263,0,0,0,0,0,0,0,0,0,-0.0253993812953181,0,0,0,-0.0203941207233278,0,0
X600309.SH,0,0,0,0,0,-0.0580662970096549,0,0,0,-0.0314659814998352,0,0,0,0,0,0,0,0,0,0,0,-0.0660699226967389,0.0304487699565129,0,0,0.400318133434691,0,0,0,0.0435878263064653,0,0,0,0,0,0,0,0,0.110331189185129,0,0,0,-0.0335219379477605,0,0,0,0,0,0.179593293104663,0,0,-0.0230992489779847,-0.0917254653451009,0,0,0,-0.00994261154917391,0,0
X601898.SH,0,0.400951962150757,0,0,0,0.121192447706274,0,0,0,0,0,0.164047094761554,0,0,0,0,0,0,0.0545944828968808,0,0,0.106297750996764,0,0,0,0,-0.0192381737930708,0,0,0,0.0773791720344266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818939132447735,0,0,0,0,0,0,0,0,0.00770182557814468,0,0
X600188.SH,0,0,0,0,0.0331387434442198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531022240294056,0,0,0.298464470460817,0,0,-0.0119583269144806,0,0,0,0.0512240224006242,0,0,0,0,-0.038718960497206,0,0.0413511696800325,0,0,0,0,0,0,0,0,-0.00432160013460013,0,0
X600019.SH,0,0.446742545535933,0,0,0,0,0,0,0,0,0,0.031495679895754,0.136308308591635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725359879536181,0,0,0,0,0,0.280923703461153,0,0,0.071012840241136,-0.0136515206456241,-0.0272765107420317,0,0,-0.0248015999147976,0,0
X600660.SH,0,0,0,0,0.143048287792233,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135603199480176,0,0,0,0,0,0,0.368919207511775,0.165516096444286,0,0,0,0,0,0,0,0,0,0.0175737319986128,0,0,-0.142472798086877,0,0,-0.144289937081058,0,0,0.0386177336699361,-0.099812189062771,0,0,0,0,0,-0.0781315457508804,-0.125353231633775,0,0,-0.0364228239839403,0,0
X600886.SH,0.22422016543435,0,0,0,0,0,0,0,0,0,0,0,0,0.295423413431956,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110198238957573,0,0,-0.115736031189506,0,0,0,0,0,0,0,-0.106349612860309,0,0,0,0.0689751488750286,0,0,0,0,0,0,0,0,0,0.0117106890414055,0.0698648150771438,0.12182764508731,0,0,0,0,0
X600547.SH,0,0,0,-0.114076984668651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672102827175133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381086347790943,0,0,0,0.0422142124786565,0,0.00779381818670414,0.0253763129761177,0,0,0.0537792776944422,0,0,0,0,0,0,-0.0351380341609071,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235611067126442,0,0,0,0,0,0,-0.0224440475519168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476844058423607,0,0,0,0.0528342503761969,0.267699434750644,0,0.110398477165902,-0.0467127791588171,0,0,0,-0.0250487615346345,-0.0668069171944752,0.0583110908284704,0,0,0,0,0.000622889218592352,0,0
X601600.SH,0.0366679827045433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394772153881613,0,0,0,0,0,0,0,0,0,0.238000821674714,0,0,0,0,0,0,0.0988493557149932,0.368493284053042,0.0632700165359334,0.0827865649633245,0,0,0,0,0,0.0850294522763805,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0485851964725808,0.196520065711474,0.12411887206885,0,0,0,0,0.186362325038502,0,0,0,0,0,0,0,0.112569482194987,-0.0430050152813927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138317445002221,0,0,0,0,0,0,0,0,0,-0.0423174276081691,-0.0245087868296337,0,0,0,-0.0578565489065616,0,0
