,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X002466.SZ,X000983.SZ,X600219.SH,X000786.SZ,X600160.SH,X000807.SZ,X601699.SH,X000630.SZ,X600096.SH,X600176.SH,X000408.SZ,X600985.SH,X002128.SZ,X601168.SH,X000883.SZ,X000877.SZ,X000933.SZ,X600995.SH,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600299.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.265243827388447,0,0,0,0.0869356633349552,0,0.0946753663398801,0,0,0,0,0,0,0,0.0702650052063842,0,0,0,0,0,0,0,-0.0318331580616747,0,0.166050404464808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887587228491467,0,0
X600028.SH,0.400821778898079,0,0.18526489495194,0,0.234738051440309,0,0,0,0.0274146426927805,0,0,0,0,0.0225603383710709,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534254334260979,0,0,0,-0.108146917781433,0,0,0,0,0,0,0,0,-0.091710859064286,0,0.179612430061196,0,0,0,0,0,0,0,0.0635395934549263,0,0.0257860231563156,0,0,0,0,0,0,0
X601088.SH,0.088877010532912,0,0,0,0.214794617556097,0.0216052420046053,0,0,0,0,0,0,0,0.203172779225151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04674325075266,0.0160441219291988,0,0,-0.0400222829413767,0,0,0,0,0,0,-0.0206990774074374,0,0,0,-0.0171573694392616,0,0
X600309.SH,0,0,0,0,0,-0.0249636770263108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170257003652344,0.0343305653501495,0,0,0.219180525787149,0,0,0,0.113394510831326,0,0,0,0,-0.080941040971378,0,0,0,0.277487618301255,0,0,0,0,0,0,0,0.102162551900499,0,0,0,0,-0.0785081635027853,-0.0225186618384732,0,0,0,-0.00906495889191793,0,0
X601898.SH,0,0.391977349649896,0,0,0,0.158720152177917,0,0,0,0.043981322764699,0.187828863880387,0,0,0,0,0,0,0,0.0234621411243702,0,0,0.102833002714609,0,0,0,0,-0.0100591727207759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323632827894231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558975392393685,0,0
X600188.SH,0,0,0,0,0.116492738269021,0,-0.0113714577789316,0,0,0,0,0,0,0.102063402257194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490925004994214,0,0,0,0.103330306719121,0.292457932275232,0,0,0,0,0,0,0,0,0,0.121707298084457,0,0,0,0,0,0.0231975348004775,0,0,0,0,0
X600660.SH,0,0,0,0,0.125941126140098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106453521936677,0,0,0,0,0,0,0.323904718008535,0.162855393829765,0,0,0,0,0,0,0,0.0736766500138542,0,0,0,0,-0.159661348932528,0,-0.160577844697931,0,0,0,0,-0.0460803566664954,0,0,0,0,0,-0.0786366861587698,-0.166111993937004,0,0,-0.024904926254667,0,0
X600019.SH,0,0.409041532291063,0,0,0,0,0,0,0,0,0.0828167561377747,0,0.0655179239754575,0,0,0,0,0,0,0.169606287066711,0,0,0,0,0,0,0,0,0.0693594021022044,0,0,0,0,0,0,0,0.0994474162765986,0,0,0,0,0,0,0,0,-0.171270634724973,-0.04622043792447,0,0,0,0,0.038357712769448,0,-0.127552107857262,0,0,0,0,0
X600886.SH,0.161162307400502,0,0,0,0,0,0,0,0,0,0,0,0,0.16575512026035,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176177786874711,0,0,-0.153671325834624,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669652769668812,0,0.253301875617454,0,0,-0.0294614222658229,0,0
X600547.SH,0,0,0,-0.0558175586647225,0,0.103023480936301,0,0,0,0,0,0,0,0,-0.0721014071659784,0,0,0.0961767357988868,0.69271366230948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983429448905899,0,0,-0.0234536353733333,0,0,0,0.00414450435442019,0,0,0,-0.0142083475913839,0,0
X601600.SH,0.0352296680406373,0,0,0,0,0.0238685915670829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447356227332871,0,0,0,0,0,0,0,0,0,0.254136707947421,0,0,0,0,0,0.0231331335938604,0.111719462841874,0.360814392179162,0.0820764157921745,0,0.0411853641147858,0,0,0,0,0.0751804585106162,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.00431711580045552,0,0,0,0,0,0,0,0,0,0,0.0140768590788064,0,0,0,0,0,0,-0.0575986473521898,0,0.146188032172943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125483630936122,0,0,0.108613296201832,-0.0320959632578541,0,0,0,0,0,0.0976334823209845,0.0111427831423971,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.216230167217785,0,0.016366675652457,0,0,0,0,0.224620535723043,0,0,0,0,0,0,0,0.201245361383505,-0.0368356046163798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100296500610131,-0.0140954465866161,0,0,0,0,0,0,0,0,0,-0.0571645830607986,0,0,0,0,-0.0581209660941536,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0902721971464722,0,0,0,0,0,0,0,0,0,0,0,0,0.290316150622721,-0.105577289072736,0,0,-0.121488684698078,-0.0208898638783384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910317638360945,0,0,0,0,0,0,0.259934460110179,0,0,0,0,0,0,0,0,-0.0324227139133553,0,0
X000792.SZ,0.0502172496201911,0,0,0.021882207959687,0,0,0.0312325474142916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100619831896871,0,0,0.326334431814339,0,0,0.208444534090129,0,0.116641035896263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066772032600099,-0.0782258494132788,0.0167170290291258,0,0,0,-0.129320506460964,0,0,0,0,0,-4.33680868994202e-19,0,0
X600362.SH,0.000217579749530358,0,0,0,0,0.00510039904632798,0,0,0,0.0767534757519247,0.0517977699487903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189562595901998,0,0,0,0.0341561486649268,0,0,0.0897909995561824,0,0,0,0,0,0.349426694731184,0,0,0.100236605473192,0,0,0,0,0,0,0,0,0,0.00247285616399432,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554166626710314,0,0,0,0,0.048810704763329,0,0,0,0,0,0,0,0,0,0,0.0255395589363203,0,0,0,0,0,0,0,0.0348761323583226,0,0,0,0,0,0,0,0,0,-0.00689746654690245,0,-0.0111933708202047,0,0,0.013267230968884,0,0
X600111.SH,0,-0.0469225973168728,-0.184284007986206,0,0,0,0,0,0,0.109651329751772,0,0,0,0,0,0,0,0,0,0,0,0,0.0715463062149371,0,0,0,0.167701745299759,0,0,0,0,0,0,0,0,0,0.0149703142024281,0,0,0.165537477810007,0,-0.0864704461177737,0,0.384145796367192,0,0.0333565181899291,0,0,0,0,0,4.33680868994202e-19,0,-0.0331690532716683,0,0,0.0221140393861334,0,0
X600489.SH,0.0187036222323537,0,0,0,0,0,0,0,0,0.834102625458391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200030500322626,0,0,0,0,-0.0656621774514772,0,-0.0291413440521246,0,0.0126705069530312,0,0,0.0968003787189782,0,0,0,0,0,0.384912781432979,0,0,0.0392662412761509,0,0,0,0,-0.0544259375433171,0,0
X000708.SZ,-0.0178519315840509,0,0,0,0,0,0,0.0267066666457464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956319674588889,0.135737268654447,0,0.0953849519527859,0,0,0,0,0.0257460623671039,0,0,0,0,0.0422563116122002,0,0.156190601575666,0,0,0,0,0,0,0,0.110043734353316,0.0134926147590743,0,0,0,0,0,0.00661879166923913,0,0,0,0,0,0
X600803.SH,0,0,0,8.67361737988404e-19,0.107132394817815,-4.33680868994202e-19,0,0,0.0726456662305362,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.102017976349461,0,0,0,0,0,0,0,0,0.0381861063678411,-0.0560542957048076,0,0,0,0,0,0,0.16342196234187,0,0,0.0487177342366025,0,0.151334797631599,0,0,0,0,0,0,0,0,0.0555671959292048,0,0,0,-0.0467818901813143,0,0
X600027.SH,2.16840434497101e-19,0,0,0,0.105920176295503,0,0,0,0,0,0,0,0.969317995298377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720264303896519,0,0,0,0,0.0607956375454427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985005880811726,0,0,0,0,0.0275633310153371,0,0
X002460.SZ,0,0,0,0,0,0.0145219541923395,0,0,0,0,0,0,0,0,0.0860704996127315,0,0,0.219800283326237,0,0,0,0,0,0,0,0,0.758999238520044,0,0,0,0,0,0,0,0,0.0808679838120385,0,0,0,-0.0304865886311493,0,-0.053383639380095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141872009905943,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258090441929456,0,0,0,0,0,0,0,0,0,0,0.0672585160316734,0,0.0336005516675814,0,0,0,0,0,0,0.0311640085565758,0,0,0.0869055639823652,0,0,0,0.108794055677504,0,0,0,0,0.0206768469255913,0,0,0,0,-0.0127882046320766,0,0,0,0,0.0131226296523186,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055435679043869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829877403641011,0.0988940026212732,0,0,0,0,0,0.56201775699874,0,0,0,0.0769338101356335,0.0147273348329049,0,0,0,-0.00622857093793608,0,0
X600426.SH,0,0,0,0.679987684747489,0,0,0,0,0,0.0218551857344532,0.042867915499242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991816816882317,0,0,0,0,0,0,0.175121420465792,0,0,0.0712921410899396,0,0,0,0,0,-0.0174183996846722,0.0360837242754971,0.126163985269896,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.027939161893998,0,-0.0631446776886864,0,0,0,0,0,0,0,0,0,0,0.728889103379316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119941537331768,0,0,0,0.116879279819775,0,0,0,0.0801597022679205,-0.0386978136981739,0,0,0,0,0,0.00892900829039512,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0476193537452291,0,0,0,0,0,0,0,0,0,0.0983000221847935,0,0,0,0,0.0441598846295256,0,0,0,0.122251479469986,0,0,0,0,0,0,0,0.293960171499519,0.00576662845723772,0,0,0.00500849055176324,0.0649667612483168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324926207971383,0,0,0,0,0.00710016611802935,0,0
X600219.SH,0,0,0,0,0.0925910227320307,0,0,0,0,0,0.0350475290711695,0,0,0,0.130878315685066,0,0,0,0.0657883893847801,0,0.0681164927893959,0,0,0.0215184888151543,0,0,0,0,0,0,0,0,0,0.0866052596782903,0.117471293821071,0,0,0,0,0.292125824026121,0,0,0,0,0,0,0.0295969016751144,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,-0.0340205004310536,0,0,0.0238546577523955,0,0,0.347472337953476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044292744159633,0,0,0.364411203864821,0,0,0,0,0,0.0560097543899777,0,0,0,0.0380447866085485,0.0856888214076705,0,0,0,0,0,0,-0.0879478475187994,0,0,-0.0204597406694343,0,0
X600160.SH,0,0,0,0,-0.0457110715364223,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475916846546441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604908005502441,0,0.368984480868666,0,0.301901357535626,-0.328576980803649,0,0.320122528852185,0,0,0.118358557033958,0.214646386337595,-0.100326750666157,-0.0121701032353303,0,0,0,0.0650219953660903,-6.93889390390723e-18,0,0,-0.100907045207494,0,0
