,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X000786.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600352.SH,X002466.SZ,X600489.SH,X600111.SH,X300037.SZ,X601991.SH,X600795.SH,X600688.SH,X600803.SH,X600486.SH,X002353.SZ,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X600219.SH,X000932.SZ,X601168.SH,X600529.SH,X000898.SZ,X002409.SZ,X600315.SH,X000723.SZ,X000027.SZ,X600399.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0259340128295616,0,0.0380956128027369,0,0.0482294533973296,0,0,0,0,0.00398603376827844,0,0,0,0,0.00987844374204695,0,0,0.0109963412969526,0,0,0,0,0,0,0,0,0.0267286560158903,0,0,0,0,0,0.0377071470148592,0,0,0,0,-0.00155760765819612,0,0,0,-0.00728632712622782,0,0,0,0,-0.00490529694056982,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0417396980744382,0,0,0,0,0,0.04242019594553,0,0,0,0,0.0273882308571204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488594452780687,0,0,0,0.00495422459320718,0,0.139203289139226,0,-0.0771966981775796,0,0,0,0,0,0,-0.00230837737300391,0,0,0,0,-0.00904738784465356,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455198372271306,0,0.183014898013426,0,0,0,0,0,0,-0.0218849093178654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192547971176312,0,0
X600585.SH,0,0,0,0,0,0,0.0463396315993538,0,0.116857853219578,0,0,0,0,0,0,0,0,0.0228732361300476,0,0,0.0459017847375026,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363032180630629,0,0,0,0,0,0,0.0453639662255945,0.0129961074278643,0,0,0,0,0,0,0,0,0,0.0190874431773602,0.0042372274038347,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.225569001494123,0,0,0,0,0,0,0,0.0598390848312836,0,0.0345565433817647,0,0,0,-0.0575029303515584,0,0,0,0,0,0,0,0,0.0343420839406225,0,0,0,0,0,0,0,0,0,0,0.00544866378686507,0,0,0,0,-0.00616037381765301,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107449956395528,0,0,0,0,0,0,0,0,0,0,0,0.109288763503138,0,0,0,0,0,0,0,0,0,0.0511307702928802,0,0,0,0.0430112533907855,0,0,0,0,0,0,0.0217526759991226,0.0332904487174111,0,0,0.0128753840115738,0.0294397652801561,0,0,0,-0.0151192728840052,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348214479118552,0,0,0.356631072498999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139816490462189,0,0,0.00302366036498174,0,0,0,0,0,0,0,0,-0.0136936044871336,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559538838751397,0,0,0,0,0.0384668226685014,0,0,0.00640542840907268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245405237752465,0,0.0365446969177413,0,0,0,0,0,0,0,0,0,0,-0.0111711147212756,0,0,0,0,-0.00179576554997956,0,0
X600547.SH,0,0,0,0,0,0.0232244728130867,0.00160415946220088,0,0,-0.0239861764150781,0,0,0,0,0,0,-0.0935925055560277,0,0,0,0,0,0,0,-0.013703172974749,0.670949426024152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147941886138143,-0.0139870641084486,0.0633116981860748,0,0,0,0,0,0,0.013886468030489,0,0,0,0,0.0108752257372248,0,0
X600660.SH,0,0,0,0,0,-0.173753504590628,0,0,0,0,0,0,0,0,0,0,0,-0.0254132804282784,0,0,0,0.0893513567513028,0.0103337741741627,0.0213840210153374,0,0,0,0.223829491986483,0,0,0,0,0,0.0539487248945912,0,0,0,0,0,0,0,0,0,-0.0885416725956643,0,0,0,0.0919690925829489,0.0203257636778132,0,0,0,0.0158311177110017,0,0,0,0.00701058817958364,0,0
X002271.SZ,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0907799908985219,0,0,0,0,0,0,0.10688321336756,0,0.0436956605637431,0,0,0,0,0,0,0,0,0.112952920218069,0,0,0,0,0.176944149136336,0,0,0,0.148983334313535,0,0,0,0,0,0,0.0957488567386477,0,0,0,-0.148238457977486,0,0,0,-0.0629911055668085,0.181759198621898,0,0,0,0.0188431838652696,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.111398443041726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675954250625453,0,0,0.0400235965559694,0,0,0,0,0,0,0,0,0,0,-0.0408140782083501,0.198329736673232,0,0.111560879641086,0,0,0,0,0,0,0,0,-0.00130492100028487,0,0,0,0.00313229620590708,0,0
X600362.SH,0,0,0,0,0,0,0.0305477175878644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22646166444778,0.0685588707779742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215378673907142,0,0,0.308567250605696,0,0,0.0406061472127001,-0.0714280616659716,0,0,0,-0.0114399501713271,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119969559863042,0,0,0,0,0,0,-0.0898337307940225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205597425922744,0,0.13033653146365,0,0,0,0,0,0.00531962919183398,0,0,0,-0.000216761777019184,0,0,0,0,0.00259809419454897,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.332024562741516,0,0,0,0,0,0,0.173742095292142,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878784038501114,0,0,0,0,0,0,0.0590201636090707,0,0,0.103468399715148,0.0169679001196617,0,0.0170888898133528,0,0,0,0,-0.00144947350202369,0,0
X600886.SH,0,0,0,0.0375426905154971,0,-0.00334325637188887,0,0,0,0,0,0.201312969638241,0,0.185993743167149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540292278989584,0,0.00761803029871969,0.0670484062547888,0,0,0,0,0,-0.163547094481146,0.000322423501111224,0,0,0,0,0,0,0,0,0,0,0.0166296168064294,0,0,0,0,-0.0116742041040866,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.124727646980325,-0.0688754919373328,0.0438272139048699,0,0,0,0,0,0,0.172986215149541,0,0,0,0,0,0,0,0.164234911348185,0,0,0,0,0,0.136060276745808,0,0,0.0191079392691065,0,0,0,0.0595774491396901,0,0,0,0.211234704078539,0,0,0,0,0,0,0.036830883032212,0.0546738330453113,0,0,0,0.0293955244516573,0,0
X600426.SH,0,0,0,0,0.281895251798824,0,0,0,0,0,0,0,0,0.14846919236282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426543635323659,0,0,0,0.0750516971569725,-0.0145882233630382,0,0,0,0,0,0,0,0,0,0.00333575598831364,0.0146303025098535,0,0,0,0,0,0
X601898.SH,0,0,0.149138759532941,0,0.0084776243609086,0,0,0.0231335333911339,0,0,0,0,0,0,0,0,0,0,0,0,0.229126223118345,0,0,0,0,0,0,0,0,0,0,-0.0664578631607955,0,0,0,0,0,0,0.203047461496902,0,-8.67361737988404e-19,0.0168981133368498,0,0,0,0,0,0,0,0,0,0,0.0177614777739116,0,0,0,-0.0039985272652913,0,0
