,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X000539.SZ,X000027.SZ,X601992.SH,X600309.SH,X000709.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X600660.SH,X601918.SH,X000792.SZ,X600098.SH,X600623.SH,X600489.SH,X600022.SH,X600307.SH,X600863.SH,X000629.SZ,X600547.SH,X002353.SZ,X600808.SH,X300072.SZ,X600008.SH,X000060.SZ,X600578.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.755696048762592,0,0,0,0,0,0,0,0,0,0,0,0,0.0233967870898377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427063331755364,0,0.0805171989604876,0,0,0,0,0
X600028.SH,0.048515962428373,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0556479822684257,0,0,0.0925537413846907,0,0,0,0,0.104016594319169,0,0,0.02758794771943,0,0,0,0,0,0,0,0.00213637617199238,0,0,0,0,0,0,0,0,0,0,0,-0.0221398876846591,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.425963139950323,0,0,0,0,0,0,0,0.197870137189486,0,0,0,0,0,0,0,0,0,0,0,0,0.115397965199031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042320794635564,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.462288969107735,0.117442367873951,0,0,0,0,0.0910150977383183,0,0,0,0,0.118432041736508,0.0362858527656161,0,0.0445393960362589,0,0,0.0105787310614158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120043995961174,0,0,0,-0.0190782641786615,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272393489112478,0,0.0158672448053765,0,0.178696343044891,0.0641250522347803,0,0,0,0,0,0.0272098120146756,0,0,0,0,0,0.0242469817853439,0,0,0,0,0,0,0,0,0,0,0.148529498588745,0,0,0,-0.0104514197669198,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0746342988057544,0,0,0.104500808989368,0,0,0,0.225944198092275,0,0,0,0,0.121228822801806,0.0222488376144559,0,0,0,0.0327974458210357,0.0123947412719119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173497239336903,0,0,0,0,0,0,0,0,0.053575153243204,0,0,0,-0.0323348144649143,0,0,0,0,0,0,0
X600585.SH,0,0,0.0276511174679294,0,0,0,0,0,0.0787380694866789,0,0,0,0,0,0,0,0,0.155098400985163,0.0466744824203775,0,0,0,0.159891215719505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602343509903948,0.0496355402835657,0,0,0,-0.0166736146592211,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0997166413281927,0,0,0,0,0,0,0,0,0,0,0.129472482121357,0,0,0,0,0.20997110177959,0,0,0,0,0.139522667786026,0,0,0.0853899258028509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584195703425681,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.148795003266389,0.219246497268339,0,0,0,0.128679647151969,0,0,0,0,0.0936882189050461,0.132093899575621,0,0,0,0.0129823438321872,0,0,0,0,0,0,0,0.0173825597183622,0,0,0,0.0432792537916059,0,0,0,0,0,0.0152732095977782,0,0,0,0,-0.0176813207466064,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126965978625842,0,0.351634818494096,0,0,0,0,0,0,0.293406596784087,0,0,0.0526953342586893,0,0,0,0,0,0,0,0,0,0,0,0.00558031027731113,0,0,0,0,0,-0.0421625634614585,0,0,0,0,0,0,0
