,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000539.SZ,X002075.SZ,X601158.SH,X600352.SH,X601992.SH,X600309.SH,X000027.SZ,X600021.SH,X000898.SZ,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600808.SH,X600863.SH,X000792.SZ,X600660.SH,X600307.SH,X601918.SH,X600098.SH,X000060.SZ,X000878.SZ,X600578.SH,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0.134121067579308,0,0,0,0,0,0,0,0,0.169756521743255,0,0,0,0,0,0.197042173848299,0,0,0,0,0,0,0.142531426605601,0,-0.0743972576173786,0,0,0,0,0,0,0,0,0,0,0,0,0.00441204000833785,0,0,0,0,0,0,0,-0.024328316873998,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0575450006845569,0.154733738857498,0.18974851559468,0,0.010079447049414,0,0,0,0,0,0,0,0,0,6.43045586678787e-06,0,0,0,0,0,0,0,0,0.112655606738177,0.0988363047707643,0,0,0,0,0,0,0,0,0,0.0479759213776679,0,0,0,0.101858139882385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156704628604738,0,0,0,0,0,0.281230961619839,0,-0.0626278753698697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516802402255565,0,0,0.429772084674363,0,0,0,0,0,0,0,0,0,0,-0.00868755976640796,-0.0262272650865991,0,0,0,0,0,0
X600027.SH,0,0,0,0.00659455980627274,0,0,0,0,0,0,0,0.0138154572050239,0,0,0,0,0,0,0.0630751990943654,0,0,0,0,0,0,0,0,0.0560123864984328,0,0,0,0,0,0,0.419212428102608,0,0,0,0.123997093279402,0,0,0,0.0293333272805414,0,0,0,0,0,0,-0.000726062829265398,0,0,0,0,0,0,0
X000709.SZ,0.081265057649818,0,0,4.33680868994202e-19,0,0.107421136060545,0,0,0,0,0.219970731644434,0,0,0.0884993326388776,0,0.185834954484931,0,0,0,0,0.0596530581310759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432718558809589,0,0,0,0,0.0262818049588293,0,0,0,0,0,0,0,0,0,0.0146503706391717,-0.00270990308754997,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145280121269238,0,0,0,0,0,0.0404855910966231,0,0.0235369362672455,0,0,0,0,0.192728020982922,0.128340568068124,0,0,0,0,0,0,0.0548307814450628,0,0,0,0,0.117330009172319,0.0645194984810596,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0163395143397269,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0687947474328177,0,0,0.0274353558701234,0,0,0,0,0,0,0,0,0.0418341049658716,0,0,0,0,0.0370084625725135,0,0,0,0,0.167275882884972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11216871579992,0.0306368955973344,0,0,0,0,-0.0189397023059544,-0.0380956892281007,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810375493885825,0,0,0,0,0.106580479533812,0,0,0,0,0,0.0556693625384606,0,0,0.166833389204231,0.151564506890858,0,0,0,0,0.12066259709803,0,0,0,0,0,0.0218754132477495,0,0,0.133036447031751,0,-0.0278501818792496,-0.0133425613872908,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0416794225228895,0,0.155093622564341,0,0.165577231024545,0,0,0,0,0,0,0,0.369028992418021,0.117108374056221,0,0,0,0,0,0.0513087328110693,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000814146925305155,-0.0118164745403599,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0540255709123525,0,0,0.130289367851654,0,0,0.0404681404477033,0.14180171936396,0,0,0,0,0,0,0,0,0,0.0327593314558518,0,0,0,0,0,0,0,0,0,0,0.276665297128552,0,0,0,0,0,0.161662304117836,0,0,0,0,0,0,0,0,-0.00249440753479848,-0.0256955675571335,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0900081689655268,0,0,0,0,0,0,0,0,0.0756108817139683,0,0.0582132917137975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857326970920506,0.0502460399750773,0.0143323086100043,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0576946395991476,0,0,0,0,0,0,0,0,0,0,0,0.17746799355157,0,-0.0889590194984387,0.115767604209994,0,0,0,0,0,0,0,0.236520882861478,0,0,0,0,0,-0.165047402362954,0.0619556772843352,0,0,0,0,0,0,0.136212227380714,0,0,0,0.0132684081051515,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402674871409437,0.0482013244208511,0,0.0809240082011451,0.149368815284955,0.049008472159918,0.0701828558143315,0,0,0.0549265514467902,0.0255109091495924,0,0,0,0,0.091921199310441,0,0,0,0,0,0,0,0,0.0303465595757353,0,-0.00597235971768495,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0151217322002984,0,0,0,0,0.223864216957376,0,0,0,0,0,0,0.340978975641064,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0425390190627028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211391019223523,0,-0.0264220825859819,0.00127900019611172,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0790200570496483,0,0,0,0,0,0,0,0,0,0,0.112922781645415,0,0,0,0,0.19796015917455,0,0,0,0,0.114042756454806,0.131916682642393,0,0,0,0,0,0,0,0.0585782841306862,0.0678889404359357,0.0465826741487534,0.0323992209195082,0.113908158529743,0,0,-4.33680868994202e-19,-0.0195792475098751,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.227867338064119,0,0,0.172822004765792,0,0,0,0,0,0,0,0,0,0,0.042216894226366,0.0324234182458105,0,0,0,0.267711597168302,0,0,0,0,0.0754221061950412,0,0,0,0,0.014658390033953,0,0,0,0,0,0,0,0,0,0.0527436812770819,0,0,0,0,0,0.00367490214900556,0.00835198684551144,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015373392098211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302373822863967,0,0.00236867985321873,0,0,0,0,0,0,0,0,0.090856398028726,0.121090552179435,0,0,0.185433884080741,0.209516920498808,0,-0.0391301284310047,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.0260517961198899,0,0,0,0,0,0,0,0.164306609444762,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.063650758037157,0,0,0.00852166415015441,0,0,0,0,0,0,0.102296215150169,0,0,0,0,0.0709174461528509,0,0,0,0.0701300868270836,0,0,0,0.147836043624781,0,0,0,-0.0236780032301868,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.154839851926653,0,0,0,0,0,0,0,0.228763658569536,0,0,0,0,0.0720533677078141,0,0,0,0,0,0.193559718761914,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0200541657773909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289865949688364,0,0,0,0,0,0,0,0,0,0,0,0.0726467877590089,0,0,0,0,0,0,0,0,0,0,-0.0540426096267026,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017160907215192,-0.0147424328190059,0,0,0,0,0,0
X002470.SZ,0,0,0,0.12264633765846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223244041408995,-3.46944695195361e-18,0,0.0111028289768818,0,0,0,0,0,0,0,0,0,0,0.0917510109568734,0,0,0,0,0,0,0,0,-0.0255752796314522,-0.00871954006879325,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740640920936588,0,0,0.105826407146636,0,0,0,0.0398381688086067,0.345900167857626,0,0,0,0,0,0,0,0,0,0,0,0,0.154417071267636,0,0.00846729056610062,-0.0151056831579329,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659095901622001,0.100179154737948,0,0,0.0115998342536076,0,0,0,0,0.118625207220625,0,0.0900817026034576,0,0,0,0.0549131564176262,0,0,0,0,0,0,0,0,0.154855843869887,0,0,-0.00699766358246317,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0141636961378301,0,0,0,0,0.406926306930974,0,0,0,0,0,0.0886753679032392,0,0,0,0,0,0,0.0834132913775217,0,0,0,0,0,0.0545835009862648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185673525984244,0.0469915580425319,0,0,-0.0128512552681857,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305415887064244,0,0,0,-8.67361737988404e-19,0.0547089450037864,0.308160833983783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828924276693161,0,0,0,0,0,0,0,0.0821764514514755,0.0802533904118777,0,0,0.174942009767474,0.0507055739718159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014014318663483,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583057660568864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164590219581578,0,0,0,0,0.198864364034259,0.109191414045275,0,0,0,0,0,0,0.0429271536093597,0,-0.0336132398087112,-0.0329903306073827,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0906278069940867,0.134382641201824,0,0,0,0,0,0,0,0,0,0,0,0,0.078806623254144,0,0,0,0,0,0,0,0.196309327425805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158315413830139,-0.00469768497624485,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363776953206358,0,0,0,0,0,0,0.0743846316233567,0,0,0,0,0,0,0,0.027239600323679,0.0098933499005215,0,0,0.235305364728841,0,0,0,0,0,0,0,0.10773131325811,0,0,-0.0356206779981758,-0.104713131458339,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0275585919949075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120938342585788,0,0,0,0,0,0,0.057284327496833,0,0,0,0,0,0,0,0,0.412645116907073,0,-0.0252728562405738,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673440547593423,0,0,0,0,0.0510155874622246,0.0621647351426919,0,0,0,0,0,0.0309484552821753,-0.0273676208810355,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.257831889038033,0,0,0,0,0,0,0.0769227452814235,0,0.0683254414722517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539620138292646,0,0,0,0,0,0,0.344579636438378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357387726961659,-0.00167622003286173,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162841316967245,0,0,0,0,0,0,0,0,0,0.038373006262716,0.0973506815593633,0,0.0491287548585572,0,0.11882763485943,0.0792988125094863,0,0,0,0.0611411965152467,0.0706833210704297,0,0,0,0,0,0,0,0.0210375938265872,0,0,0,0.0408040918253587,0,0,0.00331259482003073,-0.013532492491465,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389104561161908,0.0230044914034345,0.192228569986167,0,0,0,0,0,0,0,0,0.119710313039571,0,0.0291258919609266,0,0,0,0.00615278095067967,0,0,0,0,0.118649648352032,0,0,0,0,0.0790990774528936,0,0,0,-1.73472347597681e-18,0,-0.000782938417095589,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504604009861027,0.0311286852086608,0,0,0,0,0.0616412858004229,0,0,0,0.111557563218427,0,0,0,0,0,0,0,0,0,0,0,0,0.111360606034262,0,0,-0.0288813005943695,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131391694933,0,0,0,0,0,0,0,0,0,0,0,0.14927298404068,0,0.0158436560692152,0,0,0,0,0,0,0.234506206566317,0,-0.0183033436510316,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454084176392694,0,0,0,0,0,0.138323390532453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273072175725778,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0341788151274433,0,0,-0.030090686451267,0.131220126748528,0,0,0,0,0,0,0,0,0.11078220868129,0,0,0,0.0475604755702508,0,0,0,0,0,-0.136179588079561,0,0,0,0,0,0,0,-0.204320184063448,0,0,0,0,0,0,0,0,0,0,0,-0.003525029329238,-0.031847835741022,0,0,0,0,0,0
Slope,0,0,0.438500066306675,0,0,0,0,0,-0.211422597731981,0,0,0,0,0,0,-0.500697038490851,0,0,0,0,0,2.61249065843444,0.444471643778269,0,0,0,0,-0.910199381260034,0,0,0,0,0,0,0,0,0,0,0,0,-1.01236686996279,0,0,0,0,0,0,0,0,0,-0.79102035147594,-0.0697175506805739,0,0,0,0,0
TED,0,0,0.36726543855061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212463313782461,0,0.406749673727069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335481742721203,-0.933522838719384,-1.16791684828633,0,0,0,0,0,0,0,0,0.0180979117923985,0,-0.108994043831291,0,0,0,0,0
RealEstate_excess,0,0,-0.115634016593849,-0.140411432329955,0,0,0,0,0,0,0,0,0,0,0,0.108026446158227,0,0,0,0,0,0,0.167467660448638,0.0686468738882153,0,0,0.103256181154256,0,0,0,0,0,0,0,0,0,0,0,0.168995143714728,0,0,0,0,0,0,-0.0456432255529024,0,0,0,-0.0146240158535608,-0.0222532627585583,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586756189765252,0,-0.121182921182931,0,0,0,0.0355235874538576,0,0,0,-0.0740012603727194,0,0,0,0,0,0,0,0,0,0.00144862335479933,0,0.0315888335608014,0,0,0.114191079732985,0,0,0,0,-0.305378762317829,0.252527161776683,0,-0.20218091321798,-0.0258105667985862,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,7.6374105554141e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214375909109719,0,0,0,0,0.0762068183375615,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178971125797843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516846175055109,-0.00321524698729074,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213109677278298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609346302438276,0.00222306107588088,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312055290060096,0,0,0,0,0,0,0,0,-0.00260828408288345,-0.00211330592947302,0,0,0,0,0,0
