,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X600660.SH,X000301.SZ,X600010.SH,X000877.SZ,X600011.SH,X600188.SH,X601600.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X002326.SZ,X600141.SH,X300037.SZ,X600803.SH,X600096.SH,X000408.SZ,X600219.SH,X601991.SH,X000723.SZ,X600795.SH,X000786.SZ,X002407.SZ,X600295.SH,X000825.SZ,X600027.SH,X600688.SH,X600160.SH,X600352.SH,X600516.SH,X000959.SZ,X600399.SH,X600489.SH,X002353.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.132687674603633,0,0,0,0,0,0,0,0,0,0.0484074196492109,0.0192971596922246,0,0,0.0639027748105151,0,0,0,0,0,0,0,0,0,0,0.00679316165529731,0,0,0,0.0100136580944729,0,0,0,0,0,0,0.0752294279593801,0.0941470905108962,0,0.0243515870143605,0.053282094081291,0,0,0,0,0,0,0.0917019756223248,0,0,0,-0.00854492300175798,0,0,0,-0.0773962915752713,0,0
X600028.SH,0.291322294755755,0,0,0,0,0,0,0.0717677928593139,0,0,0,0.0207816372100488,0,0,0,0,0,0,0,0.0433196473130659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142165839767731,0.100482124049959,0,0,0,0.100481726495475,0.0243014052490955,0,0,0,0,0,0,0,0,0.0137665927704624,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592500281344035,0.202480543071567,0,0,0,0.167094288338135,0,0,0,0.0134206484037313,0,0,0,0,0,0,0,0,0.0535683784838588,0,0.109947401539231,0,0,-0.00831315498576197,0.0955496054680402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190030935774977,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366948289155189,0,0,0,0.0186168809543955,0,0,0,0,0,0.0979445820863938,0,0,0.23143831353519,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0236801272699781,0,0.0816129976638573,0,0,0,-0.0560308066049749,0,0,0.0979919945317898,0,0,0,0,0,-0.0209912555820663,0,0.0165003821038221,0,0,0,0,0.0653499998952526,0,0
X002460.SZ,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.499568592638451,0,0,0,-0.00690423387496509,0,0,0,0,0,0,0,0,0,0,-0.0854529337828819,0,0,0,0,0,0,0,0,0,0,0,0,0.355363055973361,0,0,0,0,0,0,0,0,0.0870550296124749,0,0,0,0,0,-0.0434475468962008,0,0,0,0.0117476259692706,0,0
X600585.SH,0,0,0,0,-0.0128407769157468,0,-0.0381911128245221,0,0,0,0,0,0,0.450319776392504,0,0,0,0.123952875849773,0,0,0,0,0,0.0246364523000126,-0.0282859388104981,0,0,0,0,0,0,0,0,0,0,0,0.0141738293920243,0,0,0,0,0,0,0,0,0.170289774014578,0,0,0,0,0,0,0.0138417312352037,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.13273092118547,0,0,0.331161123295368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752787816362984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237563618653185,0,0,0.152421149263647,0,0.0260927660577984,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.119565350009145,0,0,0,0,0,-0.0250574460644486,0.0209890010287041,0.0893226765995739,0,0,0.0737380603118042,0,0,0,0,0,0,0,0,0,0,0,-0.0219128398252106,0,0,-0.0597347915522729,0.00575884624360641,0,0,0,0,0,0,0,0.367347084226095,0,0,0.142941970503146,0,0.0666515679314004,0,0,0,0,0,-0.0517956960393361,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177419048408816,0,0,0,0,0,0,-0.118522764809737,0,0,0,0,0.038303503408426,0,0,0,0,0,0,0.32602333474441,0,0,-0.112630979598317,0,0,0,0.0858026736035386,0,0.0384555891787164,0.0963313640750256,0.0527898722656165,0,0,-0.203818879992798,0,0,0,0,0,0,0.0813728900587173,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.468648277424574,0,0.10844032505422,0,0,0,0,0.0424823315158977,0.0279491374198344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162671139923519,-5.42101086242752e-20,0,0,0,0.142231211909787,0.0276280486467276,0,0,0,0,0,0.0277496944120512,0,0,0,0.0063290413264896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305073820885638,0,0,0,0,0,0,0.015401321069822,0,0,0.0568561200168955,0.0212153243817646,0,0,0,0,0,0,0.0308019299771336,0,0,0,0,0,0.0277084355826639,0,0,0,0.0284774695245853,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.053007420279614,0,0,0,-0.092209749978522,0,0,0.0149531336575731,0,0,0,0,0,0,0,0,0,0,0,0.311943296091086,0,0,0.150856521764291,0,0,0,-0.058599513050406,0,0,0,-0.0574805813209001,0,0,0.120718682815712,0.0719337895609306,0,0,0,0,0,0,0,0,0.00558852713834739,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.254314122098339,0.110179148331157,0,0,0,0,0,0,0,0,0.0820452883269613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122904855097413,0,5.42101086242752e-20,0,0.0593981912524817,0,0.0953823092170145,0.164817925585536,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.436484522576436,0,0,0,0,0,-0.08179415274715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016251293369241,0,0,0,0,0,0,0,0,0.0661627805259525,0,0,0,0,0,0,0.198501477924751,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0243334475419569,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740668131190431,0,0,0.0601710585000019,-5.42101086242752e-20,0,0,0.109721442850096,0,0.0737436589351105,0,0,0,0,0,-0.039952962102444,0.486760617802966,0,0,0,0,0,0,0,0,0,0,-0.00814730640580616,0,0,0,0,-0.0634180806144505,0,0
X600188.SH,0,0,0,0,0,0,0.089993369557982,0,0.136266379026057,0,0,0,0.00580411581206567,0,-0.104848598496887,0,0.0427493814233302,0,0,0.623867868005003,0,0,0,0,0,0,0.0583492226703901,0,0,0,0.000899300654723836,0,0,0,0,0,0,0,0,0.301147253632508,0,0,0,0,0,0.121768159625493,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0309835532842693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110349909311146,0,0,0,0.155343194864104,0,0,0,0.105826071558948,0,0,0,0.0625715987922952,0.333330970000527,0,0,0,0,0,0.0547358507911337,0,0,0,0,0,0.016455961151886,0,0,0,0,-0.0125394851381481,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0791166610427531,0.191927722207431,-0.0999231714544529,0,0,0,0,0,0,0,0,0,0,0,-0.0107633532952544,0,0,0,0,0,0,-0.0169675306473279,0,0,0,0,0,0.725324521422906,0,0,0,0,0,-0.0163400302379468,0,0,0,0,0,0,-0.0757542272360655,0,0,0,0,0,0,-0.00778108569173609,0,0
X000708.SZ,0,0,0,0,0,0,0,0.033483416363474,0,0,0,0,0,0,0,0,0,0.0178550108165638,0,0,0,0,0,0,0,0,0.00512123697509204,0,0,0,0.0465825558071528,0,0,0,0.127354507297995,0,0.0346475559121676,0,0.0158115611827369,0.0103610150808322,0,0,0,0,0.0370507992491729,0.027908013891484,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.48118958355332,0,0,0,0,0,0,0,0,0,0,-0.00370397631614239,0,0.0497122909894131,0.242894558724276,0,0,0,0,0,0,0,0,-0.131325637132209,-0.191073224792879,0,0,0,0,0,0,0,0.158108935291623,0,0,0,0.131090181931432,0.0679451395672677,0,0,0,0,0,0,0,0,0,0,0,-0.0308066087408663,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974928443125236,0.0139106367383984,0,0,0,0,0,0,0,0,0,0,-0.0173341202265461,0,0,0,0,0,0,0.0923450056886629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140916589762345,0,0,0,0,-0.0132198103676595,0,0
X600362.SH,0,0,0,0,0.0701574870265861,0,0,0,0,0,0,0.142977036678604,0.0429034441284995,0,0,0.0470812903992088,0.133171835074002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333803387266584,0,0.227234663182373,0,0,-0.0282146123283934,0,0,0.0499840051915429,0,0,0,0,0,0,0,0,0.256265287261685,0,0,0,0,-0.0126136877422139,0,0,0,0,0,0
