,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X600547.SH,X600795.SH,X002466.SZ,X600516.SH,X601991.SH,X600176.SH,X600111.SH,X600886.SH,X000898.SZ,X002460.SZ,X000792.SZ,X000786.SZ,X000553.SZ,X000709.SZ,X600157.SH,X600352.SH,X600027.SH,X000408.SZ,X002271.SZ,X600489.SH,X600339.SH,X600219.SH,X601699.SH,X000983.SZ,X600808.SH,X000959.SZ,X600299.SH,X002092.SZ,X601158.SH,X600583.SH,X000883.SZ,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.344171970757848,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800281094805013,0,0,0,0,0,0,0,0,0,0,0,0.0348123421548022,0,0,0,0,0,0,0.138053821300532,0,0,0,0.0208906347922025,0,0,0,0,0,0,0,0,0,0,0,-0.00892192271200479,0,0,0,0,0.104030883510139,0,0
X600660.SH,0,0,0.0444096835993361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162265621105453,0,0.0591459808055315,0,0,0,-0.0503765142115381,0,0.0343630882459304,0,0,0,0,0,0,0.203956552686448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656166736616152,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.454493620260312,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477256086873666,0.0090957696775712,0,-0.0239542367378072,0.266862309224821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734844839801874,0,0,0,0.0284433071941701,0,0.0789933795433536,0,0,0,0,0.270492870859819,0,0,-0.00211623201778341,-0.0411250478696277,0.0116562428697641,0,0,0,0,0
X300072.SZ,0,0,0,-0.0570048893898134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18615121908322,-0.0229512898815657,0,0,0,-0.0306805751763187,0.12577552138603,0,0,0,0,0,0,0,0,-0.0490280925319216,0,0,0,0,0,0,0,0,0,0,0,0.133659632951527,0,-0.0246618955044542,0.0514064297804794,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535504845347646,0,0,0,0,0,0,0,0,-0.00914677746425259,0.00690688550512705,0,0.187182562353765,0,0,-0.0867563807077764,0,0,0,0.138944999592225,0,0,0.011654997128655,0.135180421620131,0.0432091115351186,0,0,0,0,0,0,0,0,0,0.00554950532343866,-0.00566548661685607,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0353727140075776,0,0,0,0,0,0,0,0.120337462289499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104783484786574,-0.0163371523004201,0.499092975200433,0,0,0,0,0,0,-0.0441967833702199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.255213969167644,0,0,-0.0395027746923554,0,0,0,0,0,0,0,0.044737056570626,0,0,0,0,0,0,0,0,0,0.131554224945563,0.0578843844640087,0,0.00952933852693063,0,0,0,0,-0.0262642735370969,0.0253824987789134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533390882446092,0.0299106144826505,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972624566919562,0,0,0,0,0,0.711029886820588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395223369797199,0,-0.0319730107056706,0.0539200907364365,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,-0.0894411202496852,0,0,0.00315874886134772,0.24593451727629,0,0,0,0,0,0,0,0.274066438238587,0,0,0,0,0,0,0,0,0,0,0.230877258330433,0.0306480425948532,0,0.298592879735217,0.620334587451573,0.186271039417038,0,0,0.331093274281921,0,0,0,0,0,0,0.0192418381107996,0,-0.0257318542390905,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0845881166756361,0,0,0,0,0,0,0,0.0591074810431525,0,0,0.0898625744646595,0,0,0,0,0,0,0.0532662437381859,-0.0652561585799112,0.00894949144445739,0.0418371378480719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133157647936188,0,-0.00786223603452121,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.273729705907427,-3.46944695195361e-18,0,0,0,0,0,0,0.361873045179906,0,0,0,0,0,0.0597524144084872,0,0,0,0,0,0,0,0,0.340191189129,0,0,0,0,0,0.161829975865122,0,0,0,0,-0.0233696605582928,0,0,0,0,0,0,0,0,0,-0.0163183836319927,0,-0.0264049977927577,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0753352097821321,0,0,0,0,0,0.0273903438971655,0,0,0,0,0.0859067820677752,0.129412791768157,0.185885052296598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150035835713763,0,0,0.259532367152474,0,0,0,0,0,0,-0.0106933902521991,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0238314534040264,0,-0.122590675243467,0,0,0,0,0,0,0,0.106805246357471,0.0146043999687546,0,0.0153418032481261,-0.033735491782033,0,0,-0.0307448980419444,0,0,0,0,0,0,0,0,0,0,-0.0413870070380756,0,0,0,0,0,0,-0.0656377264544863,0,0,0,0,0,0,0,0,0,0,-0.024832810076507,0,0,0,0,0,0
X000898.SZ,0,0,0,0.169064709773709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508647152766984,0,0,0.335718196754631,0,0,0,0.0216005774124579,-0.00610550962220451,0,0,0,0,0,0,0,0,0,0,0,0,0.168381307045737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0565600042672282,0,0,0,0,0,0,0,0,0,0,0,0.680968971414077,0,0,0,0,0,0,0,0.140331059070778,0,0,0,0,0.0963396342868658,0,0.0503218675417934,0,0,0,0,0,0,0,0,0,0.0904411443840622,0,0,0,0,0,0,0.0126544319334106,-0.0733836933579873,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144419978932828,0,0.0318653975690324,0,0,0,0.803373489742922,0,0,0.110555213582493,0,0,0,0,0,0,0,0,0.0347999216964893,0,0,0,-0.11126465897442,0,0,0,0,0.12135736860641,0,0,0,0,0,0,-0.00824862057042712,0.00208889454395652,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682570849034235,0,0,0,-0.0164557537558213,0,0,0,0,0,0,0,0,0.0437990127534097,0,0.186660784293715,0,0,0,0.029993363422473,0,0,0,0,0,0,0,0.104266263562667,0,-0.0189346349414093,0.0309582829558578,0,0,0,0,0,0
X000553.SZ,0,0,-0.151285948820993,0,0,0.236580714842064,0,0,0,0,0,0,0,0,-0.0380506712204261,0,0,0,0,0,0.196346511031907,0,0,0,0,0.0990819850835297,0.0476221835545737,0,0,0,0,0,0,0,0,0.112327948899264,0,0,0,0,0,0,0.136096122633375,0,0,0,0,0,0,-0.00154098683577108,0,0,0,0,0,0,0
X000709.SZ,0,-0.0518121219543885,0,0.0153317946046412,0,0.12945955401079,0,0,0,0.0370382467916883,0,0,0,0,0,0,0,0,0,0,0.00350624571012213,0.0437580398394382,0,0.111916828926918,0,0.0086918691137341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133755544055897,0.176843053040621,0,0,0,0,0,0,0,0,-0.00730859194765685,0.00338962251120208,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0336760613012439,0.0694856807545048,0,0,0,0,0,0,-0.0119594108575008,0,0,0,0,0.0347895262965646,0,-0.00566199402761487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00847234899427437,0.0136229356810969,0,0,0,0,0,0
X600352.SH,0,0,-0.0491412204561894,0,0,0,0,0,0,0.142245031082928,0,0,0,0,0,-0.153169151159745,0,0.109767923236494,0,0,0,0,0,0,0,0,0.0348927320150026,0,0,0,0,0,0,0,0,0,0,-0.0622149435876302,-0.057607067786936,0,0,0.0273959182164597,0.284895013924491,0,0,0,-0.050335127309762,0,0,0.0452572217288636,-0.0460901013185486,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0372488934525677,0,0.0190067905864814,0,-4.33680868994202e-19,0,0,0,0,0.0352189159329008,0,0,0.0294508950163462,-0.0607894351878668,0,-8.67361737988404e-19,0,0,0,0.0550293673898018,-0.00183128109349303,0,0,0,0,0,0,0,0,0,0,0,0.0581393225025252,0,0,0,0,0.0808382247944341,0,0,0,0,0,0,0.0127561060914667,-0.0187686307632546,0,0,0,0,0,0
X000408.SZ,0,0,0.0870670775390233,0,0,0,0,0,0,0.133100154337191,0,0,0,0,0,0,0,0,0.0559500433653521,0,0.0205288649207451,0,0,0,0.0233431544916188,0.338601193213774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499759714352589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102599481667578,0,0.0567689074896349,0,0,0,0,-0.00884576007081445,0.0761829490594025,0,0,0,0.0923375086962429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385278915502756,0,-0.0350796945148335,0.00380594649903649,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.14451480465055,0,0,0.0614494334856605,0,0.115988901314951,0.0968476029372326,0,0,0,0,0.0127388754808089,0,0,0,0,3.46944695195361e-18,0,0.0346570286422988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442554244640302,0,0,-0.00737434854760942,0,0,0,0,0,0
X600339.SH,0,0,0,-0.0439269220818658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787900666476857,0,-0.0404365968225144,0,0,0,0,0,0,0,0.0414409365524491,0.315815209167203,0,0,0.0997601328922755,0,0,0,0,0,-0.0325906691279007,0,0,0,0,0.135793947377301,0,0,0,0,0,0.031799062321775,0,0,0.0134532592155437,0,0,0,0,0,0
X600219.SH,0,0,0,0.0714051599850449,0,0,-0.0135389774666893,0,0,0.0662319039740471,0,0,0.0533823133563414,0,0,0,0,0,0.0901249227096334,0,0,0,0,0,0,0.0181517168287152,-0.0323258500133355,0,0,0,-0.102322261040638,0,0,0,0,-0.0520503057956733,0,0.0606097026948492,0,0,0,0,0,0,0,0,0,0,0,-0.00668156977467197,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.129489742772703,0,0,0,0,0,0,0,0.049564814659698,0,0,0.00304264093984682,0,0,0.0572498311828443,0,0,-0.0697522897022478,0,0,0,0,-0.0775013342541904,0,0,0,0.186081267836955,0,0.752266108168973,0,0,0,0,0,0,0,0,0.148393776891248,0,-5.48204710739102e-05,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.412638406023603,0,0,0,0,0,0,0,0,0.124278887994878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307052471228604,0,0,0.0272649236992943,0,0,0,0,0,0,0,0,-0.00379250854628678,0.0179662555331558,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.17539777783055,0,0,0,0,0,0,0,0,0.0438145863779439,0,0,0.0831902820946483,0,0.207427750973472,0,0,0,0.0116789590024176,0,0,0,0,0,0,0,0,0,0,0.138504603845512,0,0,0,0,0,0,0,0,0.0393806100120871,0,0,0.0150943016753144,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236386465896368,0,0,0,0,0,0,0,0.697364902445258,0,0,0,0,0,0,0,0,0,0,0.236007027511512,0,0,0,0,0,0,0,0,0,-0.0332767966714745,0.0308065053534416,0,0,0,0,0,0
X600299.SH,0,0,-0.00151991611673442,0,0,0,0,0,0,0.100721532450616,0,0,0,0,0,-0.140723022328568,0,0,0,0,0,0.081032493902674,0,0,0,0,0,0.169602170461233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164026721351412,-0.613047538613222,0.022513741878917,-0.0124589851267047,0,0,0,0.0120873606314778,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740821666980419,0.384829760187277,0,0,0,0,0.0544282005123519,0,0,0,0.173037401829569,0,0,0,0,0,0,0,0,0.0832775168899658,0,0,0,0,0,0,0,0.0086510156320898,0,-0.0133081102238858,0.0337452163749744,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0366401282517278,0.0801154793875818,0,0,0,0,0,0,0.0173792328969521,0,0,0,0,0,0,0,0,0,0.126683107665998,0,0,0,0.0313806737263996,0,0,0,0,0.0207133847079466,0,0,0,0,0,0,0,0,0,0.00587470387417357,0,0,0,0,0.0170624392775076,0,0.00229396195324024,0.00556329483892295,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0988366344232031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333712903195133,0,0,0.00628910480597249,0,0,0,0,0,0.0243725290240293,0,0.0155028082033487,0,0,0,0,0,0.0394601872464658,0,0,0,0,0,0,0,0,0.00647864385259253,0,-0.0125083093827116,0.00514322224788815,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0270461318351561,0,0,0,0,0,0.104452610314679,0,-0.00746952121397273,0,0,0,0,0,0.0860274093777933,0,0,0,0,0,0.0166381560662227,0,0,0,0,0,0,0,0,0.0564761110912324,0,0.003364712511452,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0051067839440149,0,0,0.019374320528309,0,0,0,0,0.00833966261767812,0,0,0,0.230517647439009,0,0,0,0,-0.0147727406601765,0,0,0,0,0,0,0,0.328105143282332,0.0379108388265467,0,0.0462696027800082,0,0,0,0,0,0,0,0,0,0,0,-0.00240153380677625,-0.00606132951782173,0,0,0,0,0,0
X002110.SZ,0,0,0,0.724213682384166,0.0328052262422914,0,0,0,0,0,0,0,0,0,0,0,0.131914228465549,0.250986492321681,0.03044326628316,0,0,0,0,0,0.0845301783179888,0,0,0.0402373407698986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386389744596507,-0.0805528406209966,0,0,0,0,0,0
Change_TY3M,0,-0.1213004779747,0,0,0,0,0,-0.00268033135756954,0,0,0,0,0,0,0,0,0,0,-0.0493119332640011,0,0,0,0,0,0,0,0.00867525721259651,0,0,0,0,0,0,0,0,0,0,-0.0426917890522736,0,0,0,-0.0252754029335908,0,0,0,0,0,0,0,0.0125925771065049,-0.0817735267342174,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.16400815052519,0,0,-0.51950497672687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203280469371188,0,0,0,0,0,0,0,0,-0.140552362889584,0,0,0,0,0.11918841462584,0,0,0.734162492079434,0,0,0,7.64270908998189,0,0
TED,0,0,-0.0299731957353288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294666665363751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099011261672358,0,0,0,0.187369842030769,0,0,0,0,0,0,0,0.274913820791929,0,0,0,0,-0.493389791170234,0,0
RealEstate_excess,0,0,0.0769373208538879,0.0403314755138688,0.193495784507428,0,0,0,0,-0.0613382401194012,0,0,0,-0.0335867328626382,0,0,-0.156507874163436,0,0.131014099929492,0,0,0,0,0.135816285646699,-0.0120345115018263,0,-0.113192251675821,0,0,0,-0.10048844362449,0,0,0.041917544501679,0,0,0,-0.0461869111243731,0,0,0,0,0,0,0,0,0,0,0,-0.0303948407129412,0.032148606797547,0,0,0,0,0,0
MKreturn,0,0.00567820928036986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212523554203253,0,0,-0.113526723561273,-0.0249436654479367,0,0,0,0,0.0469920653297835,-0.0194374842967265,0,0,0,0,0,0,0,0,0,0,-0.0078073042277688,0,0,0,0,0,0,0,0,0,0,0,0.0158749153171735,0,0,0,0,0,0
MKvol,0,0,0,0.000477466458281635,0,0,0,0,0,0,0,0,0.000779347849854696,0,0,0,0,0,0.00117481928060555,0,0.00170660162665211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000735887002778907,0,0,0,-0.0013483088302403,0,0,0,0,0,0,0,-0.00240011107387078,0.00551804351274914,0,0,0,-0.00627409950102548,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162715904912046,0,0,-0.0122637921317125,0,0,0,0,-0.0228079047426095,0,0,0,0,0,0,0,0.00542470049192864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779255958914246,0,0.0548931058617625,-0.0690474421198696,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228110914130795,0,0.0198961440105618,-0.0278390238232232,0,0,0,-0.0137741927636981,0.0023989657312388,0,0,0,0,0,0,0,0,0.0285258576433581,0,0,0,0,0,-0.0142047938598875,0,0,0,0,0,-0.00225215598008826,0,-0.0138456688858558,0.0329111418002994,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0114052691866138,0,0,0,0,0,0,0,0,0.00973732606128916,0,0,0,0,0,0,0.00352952219371563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321236189715355,0,0,0,0.00611746149629069,0,0,0,0,0,0,0,0,0,0,0,0.0021616941796085,-0.0219136970512389,0,0,0,0.045286700897611,0,0
