,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X600299.SH,X000709.SZ,X000786.SZ,X002460.SZ,X000629.SZ,X000883.SZ,X002466.SZ,X601158.SH,X600219.SH,X002353.SZ,X000553.SZ,X000630.SZ,X600426.SH,X600985.SH,X601699.SH,X600612.SH,X600583.SH,X000027.SZ,X000401.SZ,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0.00802081156964288,0,0,0,0,0,0,0.0174857535702017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631332153901634,0,0,0,0,0,0,0,0,0,0,0,0.0935946376801105,0,0,0,0,0,0,0.161438282739216,0,0,0,-0.0254400872613775,0,0,0,0,0,0
X600886.SH,0,0,0,0.0788895196561838,0,0,0,0.0413501721559681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633935263799464,0,0,0.0101226616937864,0,0,0,0,0,0,0.00897070103065565,0,0,0,0,0,0,0,0.0566726150280756,0,0,0.0283510400697718,0,0,0,0,0,0,0,0,0.00698841007428496,0,0,0,0,0.00257777158890958,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386978541969424,0.11017264946754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043066119909236,0.083320510694681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505054760533261,0,0,0,0.0177132193221593,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376662143224549,0.0638138617006172,0.0626892011542874,0.0377882960125799,0,0.134954792324922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489932341090594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230112183605823,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275176569732346,0,0,0,0,0,0,0,0,0,0,0.0523130041571221,0,0,0,0,0,0,0,0,0,0,0.196510215025571,0,0,0,0,0,0,0,0.00886537925484326,0,0,0,0,0.0459789555217201,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.424638798686689,0,0,0,0,0,0,0,0,0,0,0.0496772015762046,0.0180284391922121,0.0641044247417148,0,0,0,0,0,0,0,0,0,0,0,0.0298916807275696,0,0,0,0,0,0,0.0625540702590498,0.143009480568785,0,0,0.157427736014582,0,0,0,0,0,0,-0.0304046470923393,0.0264481462906561,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857396366565733,0,0,0,0,0,0.0731725106989547,0,0,0,0,0,0.135675200760567,0.0169046625459934,0.133849610992797,0,0,0,0,0,0,0,0,0,0,0,0.0988760338326506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010675778196772,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425813034294177,0,0,0.05013626478891,0.110357849459529,0,0,0,0,0,0,0,0,0,0.0824853087953935,0,0,0.0152026166580685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841353904053043,-0.0436499847856055,0,0,0,0.0146889618925114,0,0
X600352.SH,0,0,0,0,0,0.0440274796075701,0,-0.137818850146571,0,0,0,0,0,0,0,0,0,0,0,0.240289617260279,0,0.352510205582375,0,0,0.304786890650168,0,0,0,0.058207798230374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175348585557565,0,0,0,0,0,0,0,0,0.0249426799268581,-0.0223745370284629,0,0,0,0.0549841901163246,0,0
X600801.SH,0,0,0,0.191849008219912,0,0,0,0,0,0,0,0,0,0,0,0.317215515737427,0,0,0.150985220297885,0,0,0,0,0,0,0,0,0,0.140403568127546,0.0473536873355507,0,0,0,0,0,0,0,0,0.00914698361203175,0,0,0,0.0290132235658437,0.0136539270611335,0,0,0,0.215216259862411,0,0,0,0.0112352754175794,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0407711327034672,1.10962403193005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919517505316722,0,0,0,0,0,0,0.0713789513460991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324767005559915,-0.0175161559304115,0,0,0,0.0163289914224301,0,0
X000723.SZ,0,0,0,0,0,1.15363696477986,0,0,0,0,0,0,0,0,0,0,0.012711983539582,0,0.239455405525872,0,-0.0259430863375291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161596236589251,0,0,0,-0.109082451759492,0,0.231595578223467,0,0,0,0,0,0,0,0,0,0,0,0.100973745350619,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924607738670848,0.112636252088052,0,0.0763601134028845,0,0,0,0,0,0,0.170179753313024,0.106684344913721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139595211419213,0,0,0,0,0.0243070470975971,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320979461540024,0,0.0180715735515775,0.0267217840615001,0,0,0,0,0,0.0614438529652963,0,0.106073085836162,0,0,0,0,0,0,0,0,0.00274304889467428,0.143963838058577,0,0,0,0,0,0.0703680810984997,0,0,0.0565639124090962,0,0,-0.00994142818548144,-0.0236553451550668,0,0,0,0.104637375667349,0,0
X002271.SZ,0,0,0,0,0,0.113533888096854,0,0,0,0,0,0,0.0691296238780044,0,0,0,0,0,0,0,0,0.0309621609397596,0,0,0,0,0.0182602348451396,0,0,0.100134870516973,0,0.071603322615712,0,0,0,0,0,0,0,0.00572350941976945,0,0,0,0,0,0,0,0,0,0,0,0.00710263389148301,-0.0287618908885248,0,0,0,0.00135912581402144,0,0
X000898.SZ,0,0,0,0,0,0.025914589355192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243128790999019,0,0,0.0406526578452727,0,0,0,0,0.0388644115275509,0.0124014915947356,0,0,0,0,0,0.0113174764627282,0,0,0.0499460353504524,0.0415442646204897,0,0.209306154722832,0,0,0,0,0,0,0.000677099328127848,0,0,-0.011853658752618,0,0,0,0,0.00738164491843988,0,0
X600489.SH,0,0,0,0,0,0,0,0.754796712211921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423309506983726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903086622753819,0,0,0.00344539804637126,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296261497158104,0.172680919218565,0,0.0381194816168612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193665756616469,0,0,0,0,0,0,0,0,0,-0.000171483128650455,-0.0301434181152961,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253889835515884,0.113272922697207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443021267931312,0,0,0,0,0,0,0,0,0,0,0,0.061231688854835,0,0,0,-0.0232050842601179,0,0,0,0,0.22679968589655,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12494979843804,0,0.104498454914361,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.148238762427012,0,0,0.14115230921824,0,0,0,0,0,0.110145698472706,0,0,0,-0.0305326024485607,0,0,0,0,0.0807537866106791,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701952950553446,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0280726258971384,0.0341179827004356,0,0,0,0.0628550300752953,0,0,0,0,0.00494452859859684,0,0,0.088262562519064,0,0,0,0,0,0,0,0,0,-0.0219435094495145,0,0,0,0,0.0393365409622283,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244702381136311,0.124520221703649,0.14520970762661,0,0,0.161901835279959,0,0.00815902429255117,0,0.00310862966532057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189913767278185,0,0,0,-8.67361737988404e-19,0.05999643273217,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0470433483843354,0,0,0,0,0,0,0,0,0,0.0987584896311176,0,0.00456637171707245,0,0,0,0,0,0,0,0.0774577568134377,0,0,0,0,0.0542029185437607,0,0.462966199744055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299089146572108,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742343227771325,0.0640875298812433,0,0,0,0,0,0,0,0.102864150675761,0.131150196337764,0,0,0.170798977907415,0,0,0,0,0,0,0.0201445479180743,0,0.0487375844142369,0.0145934063918833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117233031097969,0.159639779425226,0,0,0,0,0.0339469752549749,0,0,0.132421319924392,0,0,0,0,0,0,0,0,0.0178361914528515,0,0,0,0,0,0,0.0281618189350817,0,0,0,0,0,0.00355874494268967,0.00483656586653526,0,0,0,0.00543053338991942,0,0
X002466.SZ,0,0,0,0,-0.123491805785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132409075610318,0,0,0,-0.255983162852636,0,0.0372792279918605,0,0.353591921599197,0,0,0,0.692717003914458,0,0,0,0,0,0.0321928078052144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880855765412926,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641824455456775,0,0,0,0,0.225641572817831,0,0.0410386387884083,0,0,0,0,0,0,0,0,0,0,0.00585028448113018,0.00229249883027759,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.0322235200990974,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920808028438147,0.022635864338782,0.0243845549620372,0.0234568566776057,0,0,0,0,0,0,0.0546007289724422,0.0726752980176066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283044240706876,-0.0230908848223731,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277990211154281,0,0.198378971940427,0,0,0,0,0,0,0,0,0,0.246040784482637,0,0.13384446268881,0,0,0,0,0,0,0,0,0,0.03882060491717,0,0,0,0,0.0495818170603836,0,0
X000553.SZ,0,0,0,0,0,0.243341377012926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374645926926585,0,0,0,0,0,0.1124062471563,0.110286894113609,0,0,0,0,0,0,0,0,0,0.140127669421306,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106957332366794,-0.085638974716225,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213737094301287,0,0,0,0.0545860288069472,0,0.0472482238367494,0,0,0,0,0.112297935829092,0,0,0.065846976425147,0,0,0,0,0,0,0,0,0.0391939060920825,0,0,0.107642354402045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131813493459148,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.138990353023099,0,0,0,0,0,0.0853756051668166,0,0,0,0,0.1041064193946,0.158458245763579,0,0,0,0,0,0,0.128517813334325,0.233438487696244,0,0,0,0,0,0,0,0,0.147998565962809,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0555882873850802,0,0,0.125593540784552,0,0,0,0,0,0,0,0.206631472613914,0.061490422537269,0,0,0,0,0,0,0,0,0,0,0.116757605390216,0,0.123311119840912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042996660936405,0,0,0,0.0294808425577225,0,0,0,0,0.030834925701354,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863213222227616,0,0,0.000759492019088032,0,0,0,0,0,0,0,0.29005947472576,0,0,0,0,0,0,0,0,0.0112289109851997,0,0,0,0,0,0,0.0159069012861374,0,0,0,0,0,-0.0303699366694085,-0.00929226947453837,0,0,0,0.00821905432482827,0,0
X600612.SH,0,0,0,0,0,0.263430099451083,0,0.0803453475446861,0,0,0,0,0,0,0,0.177573559796024,0,0,0,0,0,0,0,0,0,0,0.242393879203266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056488290614142,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052372563476965,0,0,0,0,0,0,0.00228545425974305,0.0697962211578614,0,0,0,0,0,0,0,0,0.197514149524295,0,0.158038145438065,0.169821951401006,0,0,0,0,0,0,0,0,0,0,-0.0325441915504526,0,0,0,0.00467874514046662,0,0
X000027.SZ,0,0,0,0,0,0.0482772866172302,0,0.0151985266837079,0,0,0,0,0,0,0,0,0,0,0.0132560486203053,0,0,0.00637071160522757,0.0898533207596945,0,0,0,0,0,-3.46944695195361e-18,0.0513397049086926,0,0,0.0209888937934204,0,0,0,0,0,0,0.0191815133419256,0,0.108884059809433,0,0,0,0,0,0,0,0,0,-0.0169111787235493,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205865282002774,0.337952960303025,0.281212277947658,0.0903530096903601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010321338560926,0,0,0,0,0,0,0,0,0,0,0,-0.0235555411940039,0.0143579203096823,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361031073993566,0,0.10804855219201,0,0,0,0,0,0,0,0,0.0476228022876167,0,0,-1.38777878078145e-17,0.0146406379906564,0,0,0,0,0.0881881281534546,0,0,0.135621504933801,0,0,0,0.182935528725224,0,0,0,0,0,-0.020049060498787,0,0,0,0,0.039186479403666,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590596306635106,0.232333678996254,0,0,0.0412766869183311,0,0.0483289433626799,0.029038716334345,0,0.136180706289421,0,0,0.0259569332644451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156727103056228,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00162240581558412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102319087608206,0,0,0,0,0,0,0,0,0,0,0,0,0.0228695011358118,0.0841226138984829,0,0,-0.158940190104645,-0.082080692529809,0,0,0,0,0,0,0,0,0,0,0,-0.0447505753205876,-0.114891612158221,0,0,0,-0.127093420817049,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151890083896609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42002770752714,0,0,0,-0.407316499867206,0,0
TED,0,0,0,0,0,-0.446185563210378,-1.09768645136811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297806240140751,0,-0.757420396490425,0,0,0,0,-0.683873577342101,-1.34715978715701,0,0.416026490678468,0,0,0,0,0,0,0.230940390680422,0,0,0,0.678278140597345,0,0,0,0.773256370325533,0.980258151117495,0,0,-0.244303448059126,0.103077378774678,0,0,0,0,-0.297894118958961,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0118543830613902,0,0,0,0.0854204727312974,0,0,0,0,0,0,0,0,0,-0.00501634203370451,0,0,0,0,0,0,0,-0.0573895720454043,0,0,-0.0664886283631362,0,0,0,0,0,-0.0193876924065666,0,0,-0.0504072237119383,0.026368805430191,0,0,0,-0.0324829617781325,0,0,0,0,-0.00852610875407543,0.0084960357958983,0,0.13855823798579,0,0.0805476532416925,0,0
MKreturn,0,0,0,0,0,0,0,0.0635483692248267,0,0,0,0,0,0,0,0,0,0,0,-0.0487643326334933,0,0,0,0,0,0,0,0,0,0,0,0,-0.223299140670734,0,0,0,0,0,0,0.0212813437205275,0,0,0,0,0,0,0,0,0,0,0,-0.0093465967960089,-0.00946379014738305,0.128581845323698,0,0,0.0752114916435385,0,0
MKvol,0,0,0,0,0,-0.0035074731214887,0,-0.00114928972355452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000418963941605028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490691849115755,0,0,0,-0.00453778800813826,0.00689901722124717,0,0,0,-0.00299593701024558,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.347778977310197,0,0,0,0,0,0,0,0,0,0,0,0,-0.513761120377619,0,0,-0.177251615108008,0,0,0,0,0,0,0,0.273082466923286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13272096736098,-0.715747410006629,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452612259516242,0,0,0,0,0,-0.00597856232512973,0,0,0.00400389425692854,0,0,0,0,-0.00432519459826875,0,-0.0131598033937333,0.0211486456232754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110446842392798,-0.0108912571356026,0,0,0,-0.0226555242389135,0,0
CarbonVol_Hubei,0,0,0,0,-0.00339004938154776,0,-0.0175955884652832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358513794620729,0,0,0,0,0,0,0,0,-0.00171223265421045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584059681366174,0.0332924895884865,-0.0600225836744986,0,0,0,0.00843651267306202,0,0
