,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X600585.SH,X601600.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600027.SH,X600803.SH,X600010.SH,X600111.SH,X000983.SZ,X600160.SH,X601699.SH,X002460.SZ,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X002128.SZ,X000933.SZ,X600985.SH,X000877.SZ,X000807.SZ,X000630.SZ,X600219.SH,X601168.SH,X600176.SH,X000408.SZ,X000883.SZ,X600348.SH,X002353.SZ,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0776474164900904,0.0773059761464512,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203665487303522,0,0,0,0,0,0,0,0,0.339164361465177,0.113258048100576,0,0.0096328782260002,0.0542875165939251,0,0.264615896358178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305717704613362,0,0,0,0.000662929647916921,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734421887397635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200883448109967,0,-0.0214118581728411,0,0,0,0.0200512579124063,-0.0226382993267734,0,0,0,0,0,0,-0.06364299221775,0,0,0,0,-0.0630432156910465,0.014638396271529,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263223052124085,0,-8.67361737988404e-19,0,0.23638337237999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278472971096884,0,0,0,0,0,-0.0344566793019147,0,0,0,0,0,0.0135455325052521,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.372008008432748,0,0,0,0,0,0,0,0,0,0,0.314883560058936,0,-0.0409931248333161,0,0,0,0,0,0,0.043383145429645,0,0,0,0,0.01306747326983,-0.0124027017613902,0,0,0,0,-0.0244775597874505,0,0,0,0,0,0,0,0.00574800238603494,0,0,0,0,-4.33680868994202e-19,-0.0315017645914601,0,0,0,-0.0107163964979819,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032329037541828,0,0,0.0868799291185843,0,0,0,0,0,-0.0274388552048445,0.215848882510755,0,0,0,0,0.104357468736308,0,0,0,0.0543313554046136,0,0,0,0.0101998068690818,0,0.0783950791421999,0,0,0,0,0,0.0231486325608269,0,0,0.0399000273424284,0,0,0.0280525331983445,0,0,0,0.010903934819391,0,0
X600362.SH,0.00990454176963349,0,0,0,0,0,0,0.0567751731349815,0,-0.0549831078101744,0,0.134118641689127,0,0,0,0,0,0,0,0,0,0.0924735781341926,0,0,0,0,0,0,0,0,0,0,0,0.00536814818027518,0,0,0.461918429049127,0,0.25682644377445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267602891343546,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.640350108017748,0,0,0,0,0,0,0,0,0,0,0,0,0.0481383373111873,0,0,0,0,0,0,0,0,0,0,0.0245219154405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416981742340127,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.146862293009673,0.177054993784819,0,0,0,0,0,0,0,0,0,0,0,0,0.0246123218566297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567944888724938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406544411713879,0,0,0,0,0.10136829454918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345588709754016,0,0,0,0.0168371359155164,0,0,0,0.0325460333271054,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140359469756034,0.158844888118596,0,0,0,0,-0.0199642891717204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861030662540476,0.00697331205431363,0,0,0,0,0,0,-0.0168019220390309,0,0,0,0,0.0971354433617644,0,0,0,0,-0.102334216588714,0,0
X600010.SH,0,0,0,0,0,0.0413488010502395,0,0,0,0.0050163288911665,0,0,0,0,0,0,0,0.0442022582770743,0,-0.212252982144625,0,0.530542315528537,0,0,-0.051368279435523,0,0,0,0,0,0,0,0,0,0.132827130144145,0,0,0,0,0,0,0,0,0,0,0,0.0451774561344253,0,0,0,0,-8.67361737988404e-19,-0.00861716308293185,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0457112531294909,0,0,0,0.00767401627027171,0,0.142154949485447,0,0,0.540543956060306,0,0,0,0,0.243486443976644,0,0,0,0,0,0,0,0,0,0.0897416501931525,0,0,0,0,0,0,0.0165139759782011,0,0,0,0.0313841601191322,0,0,0,0,0,0,0,0,0,-0.076498176276073,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760872839269778,0,0,0,0,0,0,0,0,0,0,0.0214923588174855,0.282311344724636,0,-0.0521543760712661,0,0,0,0,0,0,0.224216663207242,0,0,0,0,0,-0.0470969205263949,0.0825761530294577,0,0.106066278075703,0,0.101061552363009,0,0,0,0,0,0,0,0.00290962615420829,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.090855382147725,0,0,0,0,0.0229400545801142,0.114872604416966,0,0,0,0,0,0,0.00985507388683034,0,0,0,0,0,0,0.134786872105066,-0.317391144442286,0,0,0,0,0,0,-0.0917628501630259,0,0,0,0,0,0.0976769660804449,0.0414166306778433,0,0,0.238987922298142,0,0,-0.0498528667358212,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.143746286437406,0,0,0,0,0,0,0,0,0,0,0.0873303331274932,0,0,0,0,0,0.253686557056438,0,0,0,0,0,0,0,0,0,0,0.372751609352119,0,0,0,0,0,0,0,0,0,0.0333634841274737,0,0,0,0,0,0,0,0.0766103556477514,-0.102568566050484,0,0,0,-0.0233247972746003,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371008049818646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832216238933278,0,0.0163285798550322,0,0.00875258203962499,0,0,0,0,0,0.0119570812200675,0,0,0,0.0946311550711346,0,0,0,0,0,0,-0.0374566639191673,-0.0101082928210037,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.104778172884826,0,0.00404656886797479,0,-0.0686844661035902,0,0,0,-0.0695101447794769,0,0,0,0,0,0,0,0,0,0,0.0401149620664285,0,0,0,0,0,0,0,0.404406860214796,0,0,0,0.036813204082816,0,0,0,0.0938073950671909,0,0,0,0.00593088844069594,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.161142720577044,0,0,0,0.0687401463315345,0,0.121200981641075,0,0,0,0,0.137283006518588,0,0,0,0,0,0.0763895736100579,0.0510872780256839,0,0,0,-0.0463319984816598,0,0,0,0,0,0,0,0,0,0,0,0.0445712756755034,0,0,0,0,-0.010172344616467,0.26839310567618,0,0,0,-0.0300832761141223,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.084750031862294,0,0,0,0,0,0,0,0,0.449524360729456,0,0,0.0311507743188198,0,0,0,0,0,0,0,0.0310445478695866,0,0.0452949712906524,0,0,0,0,0,0,0,0,0,0.0168036065767723,0,0,0,0,0,0,0.0227694477991518,0.0782425991656292,0,0,0,-0.0379455899255551,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.277948528783728,0,0,0.233148080559098,0,0.0599123512863217,0,0,0,0,0,0,0,-0.0915644705880958,0,-0.146874200594943,0,0,0,0,0,0.198083132544843,0,0,0,0,0,0,0,0,0,0.00824754557460856,0.0732062201791332,0,0,0,0,0,0,0,-0.0860340873303642,0,0,0.0289516825372551,0,0,0,0.0296056055294724,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381771675639279,0.72747801445829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382194255993518,0,0,0,0.00802910318824828,0,0,0,0,0,0,0,0.0274054921973466,0.0255219330429953,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255429175692235,0,0.102720818702531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264729452312792,0.219275090613252,0,0,0.0197471418110081,0,0,0,0,0,0,0,0,0,0.0483821239312982,0,0,0,0,0.00578708881205601,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0984491454986869,0,0,0,0,0,0.0411896809588498,0.0357033185075932,0,0,0,0,0,0,0.125070714139266,0,0,0,0,0,0,0,0,0,0,0,0.145514643060001,0,0,0,0,0.507324043396395,0,0,0,0,0,0,0,0.0503258015501803,0,0,0.0206169087703886,0,0,0,0,0,0,0,0,0,-0.0405948143319586,0,0
X600985.SH,0,0,0,0,0,0.0905213586945691,0.0203187930079728,0,0,0,0.0338958263941438,0,0,0,0,0,0,0.0960765117135827,0,0,0,0,0.0688438104920435,0,0.376823503556193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758502002189118,0.0614141656950322,0,0.0424761359005648,0,0,0,0,0,0,0,0,0.0355924313664912,-0.0108772436738356,0.0221524655785498,0,0,0,-8.67361737988404e-19,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.174723167750041,0,0,0,0.0571519381273694,0,0,0.0984220108208523,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.325563896216238,0,0,0,0,0,0,0,0,-0.274165229773832,0.00154793272391666,0,0,0,0,-0.133829907278305,0,0,0,0,-0.1746558402099,-0.110277539536392,0,1.0842021724855e-19,0,0,0,0,-0.0107057248575959,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.15384479986855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113298131812591,0,0,-0.0763969914904213,0,0,0.326428843359754,0,0,0,0,0,0.23870107834959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394308476989102,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606102579878338,0.100338509031732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156362422105946,0,0,0,0.0703205579300299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071274948451881,0,0
X600219.SH,0.0359407701156882,0,0,0,0,0,0,0,0,0,0.052944800620948,0.0268713852434994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242714156494674,0,0,0.0423117248460248,0.17411257889509,0,0.162859007452021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020764638496199,0,0,0,-0.0203124833956093,0,0
X601168.SH,0.215431982354215,0,0,0,0,0,0,0,0,0,0.0748189154680717,0,0,0,0,0.304702296259945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121891128115384,0.429300784985934,0,0,-0.0480578794764243,0,0,0,0,0,0,0,0.0324160762921835,0,0.0251705417655429,0,-0.0701252234134019,-0.0178566074519706,0,0,0,-0.0682584920444609,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0696656372857775,-0.00888444914122651,0,0,0,0,0,-0.0572654716474182,0,0,0,0,0,0,0,0.0662183757200245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567193918808402,0,0.184048091469396,0,0,0,0,-0.0166611238711276,0.0439558992772239,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169012970164766,0,0,0,0,0,0,0,0,0,0,0,-0.0711062455348248,0,0,0,0,0,0,0,0,0,0,0,0.086092790592589,0,0.468736066314086,0,0,0,0,0,0.246358291266265,0,0,0,0,0,0,-0.0282074166361816,-0.0918865002504619,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.131037895224777,0,0,0.108067008698142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209426788655859,0,0.130729980452834,0,0,0.0698376960494549,0,0.126421055170299,0,0,0,0,0,0,0,0,0,0,-0.0198745518015044,0,-0.0373884702644582,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.163871280828199,0,0,0,0,0.0391997984579018,0,0,0.151470848774296,0,0,0,0,0.177385105107028,0,0.0717371045967797,0.226098318897987,0,0,0.0122831053688095,0,0,0,0,-0.0871638761937436,0.0862145278758445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124457296031949,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0127960986628047,0,0,0,0,0,0,0,0,-0.0211398276699713,0,0,0.0554405024275458,0.0619703473857605,0,0.131584595099215,0,0,0,0.0658405092034995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618329645068497,0,0,0,0.212712821056785,0,0,0.0136358444791045,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200201486409552,0,0,0,0,0,0.153879643613945,0,0.0157493118168688,0.0965549367392831,0,0,0,0,0,0,0.039913192264989,0,0,0.133901219803642,0.0863217531475598,0,0,0.0576255846268902,0,0,0,0,0,0,0.0246170833213693,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0.0176342248475332,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164939395796973,0,0,0,0,0.0587881990377159,0,0.0170421873667605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.145902213168892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07966099725767,0,0,0,0.0189401114869612,0,0,0,0,0,0,0.0520289854507407,0,0,0.199280094209749,0,0.0553825089157008,0,0.149922946582225,0,0,0,0,0,0,0,0.0729380851757756,0,0,0,-0.0138645869827197,-0.0263046438972079,-0.0273295881122642,0,0,0,0,0
X600995.SH,0,-0.108430996196322,0,0,0,0,0,0,0,0,0,0,0,0,0.0219526046323183,0,0,0,0,0,0,0,0,0,0,0,0.0239743622648336,0.169289452447668,0,0,0,0.0849572731738934,0,0,0.0126167582613873,0,0.0792903516377473,0,0,0,0,0,0,0,0,0,0.0283463125448113,0,0,0.0253072402621564,0,0,-0.0637493204726075,0,0,0,0.080641407967438,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144630920828754,0,0,0,0,0,0,0.0299245319814855,0,0,0,0,0,0,0,0,0,0,0,0.131763903287418,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0571712909432017,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.382871285837706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361428563346676,0,0,0,0,0,-0.300789549770319,0,0,-0.15277986768347,0,0,0,0,-0.215322071815314,0.199303830917789,0,0,0.0398189644438681,0,0,0,0,0,0,0,0,-0.0229566213815454,0,0,0,-0.0831814421229479,0,0
Change_TY3M,0.146497394675926,0,0,0,0,0,0,0,0,0,-0.1245186753187,0,0,0,-0.0488622085958167,0,0,0,0,0,0,0,0,-0.133420356187502,0,0,0,-0.155770039170475,0,0,0,0,0,0.284678442052829,0,0,0,0,0.238872414259096,0,0,0,-0.465559093880211,0.01810733866821,0,0,0,0,0,0.201660451945098,0,-0.111939987318755,-0.0466697133271993,0.0625594094392042,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0193679142794429,0,0.223388264221191,0,0,0,0,0.108286907032965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213034051020729,0,0,0,0.266404007955674,0,0,0,0,0,0,0,0,0,0,0,0,-0.882933277073883,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117547308669822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362858782792274,0,-0.110883971938616,0,0,-0.0564968465812378,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.149532707423373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601183442217199,0,0,0,0,0,0,0,-0.0598816164647416,0,0,0,0,-0.205130380811777,0,-0.00967525941172648,0.03079143034798,0.139017517944379,0,0,-0.0469817516662242,0,0,0,0,0,0,0,0,-0.0234294339414248,0,0,0,-0.0405192696868486,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713750485874299,0,0,-0.043064125596828,0.0101063835466716,0,-0.0120426537687376,0,0,0,0,0,0,0,0,0,0,-0.0597177298515763,0,0,-0.0166472100160844,0,0.00294697583708209,-0.026199614533489,0.0482404936597084,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045008847444208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010712553281306,0.00589170407230713,0,0,0,0.0343103305736127,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426133585564972,0.492124275533673,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00163819248100496,0.000830181024509652,0,0,0,0.00118864535114759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134948267745249,0,0,0,-0.0126565729055801,0.000481302215463675,0,0.00448580091841321,-0.00148714935538851,0.008007121004155,0,0,-0.0241704252708214,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751626051560344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116580581252261,0.028338201166791,0,0,0,0.117569127157535,0,0
