,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600547.SH,X000877.SZ,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X000629.SZ,X600348.SH,X600096.SH,X000723.SZ,X600995.SH,X000786.SZ,X000933.SZ,X600141.SH,X600219.SH,X600160.SH,X600985.SH,X600489.SH,X600157.SH,X300073.SZ,X002353.SZ,X002080.SZ,X600295.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.172450731044584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137367917997688,0,-0.00365155362818006,0,0,0,0,0,0.0353855843189809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.167001907296669,0.417742410885506,0.139523159068505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948417076287917,0,0,0,0,0,-0.132200386199192,0,0,0,-0.0424446437539115,0,0.0299119584966815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282654675372263,0,0,0,0,0,0
X600028.SH,0.0549467590084665,0,0,0,0.0131779181127298,0.0198119814409681,0,0.00933685859067535,0,0,0,0,0,0,0,0,0,0,0,0,0.0769893326116331,0,0,0.0039771104752317,0,0,0.0310893592951364,0.0392538297005689,0,0,0,0.0122491657606937,0,-0.0178167170139151,0,0,0,0,0,0,0,0,0,0.136776305182458,0,0,0,0,0.00750554195068624,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0.0855485002868935,0,0,0,0,-0.0535411336924763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422818188676889,0,0,0,0,0,0,0,-0.0399034072782316,-0.0299911071086464,0.0104382435466394,0,0.0198118118080308,0.148447224674501,0,0,0,0.114217506830866,0.0924927080811567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139312693859317,0,0
X600188.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0.621165862048085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635431544726755,0,0,0,0,0,0,0,0,0,0,0,0.131481151533484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.688780306150425,0,0,0,0,0,0.0644645152439367,0,0,0,0,0,0,0,0,0,0,0,-0.0446797308910832,0,0,0,0,0,0,0.297869597491174,-0.0796259498832443,0,0,0,0,0,-0.0872144299914135,0.192629136742944,0,0,0,0,0,0,0.162418507819225,0.00428614932890466,0,0,0,0.0467556363626416,0,0,0,0,-0.0838176496126818,0,0
X002460.SZ,0,0,0,0,0,0.324928738978927,0,-0.0621326360175555,0,0,0,0,0.115864153225044,0,0,0,0,0,0,0.0711409217410591,0,0,0.0503562093475285,0,0,0,0,-0.250855236415132,0,0,0.0245002520794648,0,0.0524718937484935,0.00703173779083128,0,0.0606860134731776,0,0,0.0853935505423803,0.186050171266624,0,0,0,0,0,0,0,0,0,0,0,0.0638741022980732,-0.0756641507830884,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343412751814864,0,0,0,0,0,0,0,0,0.0872014416357135,0,0.0860111224640022,0,0,0,0,0,0,0,0,0.0165498907162251,0,0.00869199522146406,0,0,0.150639966012926,0.088767677355283,0,0,0,0,0,0,0,0.123058793109193,0,0,0,0,0,0.0275798912923751,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.204138375704827,0,0,0,0,0,0.0121168931561937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339713054017614,0,0,0,0.0292441009617705,0,0,0,0.13027397747069,0,0,0,0.0212025728595574,0,0.103578273581586,0,0,0,0,0,0.0511918296324987,0,0,0,0,0,-0.0342207005055852,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.128710089461986,0.209007544564289,0,0,0,0.169940425171873,0,0,0,0,0,0,0,0,0,0.110862828142142,0,0,0,0,0,0,0,0,0,0,0.187753521729193,-0.00815915742414203,0,0,0,0,0.0272040590821397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016623211664719,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555473049089907,0,0,0.25232946089944,0,0,0,0,0,0,0.010268691147072,0.0602976816004971,-0.0324140650247528,0,0,-0.00952444169672778,0,0,0,0,0,0,0,0.276515108620675,0,0,0,0,-0.0511542731773552,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.113288743391693,0,0.0176460229951479,0,0,0.0246893769911783,0,0,0,0.0315345648007996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399824901675748,0,0,0.028052226834215,0.285878549511438,0.0986035836008402,0.0217320171924507,0.0381653726716294,0,0,0,0,0,0,0,0,0,0,0,-0.00099119842862019,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297462089746907,0,0,0,0,0,0,0,0,0,0,-0.02609226009062,0.273187133500905,0,0,0,0,0,0,0,0,0.155960042907937,-0.24260148585543,0,0,0,0,0,0,0,0,0,0.368274152434092,0,0,0,0,-0.0577079212211668,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.143825754236277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176414129862864,0,0.0613596459843858,0.0976518358298367,0,0,0,0,0,0,0,0.191131650084991,-0.095221451009767,0,0,0,0.139805496879449,0,0,0,0.00106933453855891,0.0951956688147521,0,0,0,0,0,0.0106281388099415,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0362053891946012,0.100083070022824,0,0,0,0,0,0,0,-0.101183005786466,0,0,0,0,0,0,0,0,0,0,-0.0088670400344706,0.00286200471565992,0,0,0.0456461393174348,0,0,0,0.215646718472199,0,0,0,0,0.126135766660936,0,0,0,0,-0.0698327234990375,0,0,0,0,0,-0.0089234509266461,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0104965671984607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276669419902488,0,0,0,0,0,0,0,0,0,0.162197628533266,0,0.00840374537154618,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0715734105844533,0,0.0985055746440371,0.107149616179192,0,0,0,0,0,0,0,0.0132291578874927,0,0.0511488010775085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086862323471772,-8.67361737988404e-19,0,0,0,-0.103109886299479,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.146504203659898,0.0521116475423448,0,0,0,0.113665387015118,0,0,0,0.0504802234732899,0,0,0,0,0,0,0.0613380480252822,0,0,0.0825261552617759,0,0,-0.0172049538628217,0,0,0,0,0,0,-0.0868488816297199,0,0,0,-0.00325606669706677,0,0,0,0,0,0,0,0,-0.033267056308083,0,0,0,0,0.0220188886751273,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860698677028572,0,0,0,0,0,0,0.0235622582632363,0,0,0,0,0,0,0,0,0,0,0.0150066491458575,0,0.013156524786039,0,0,0.110904544313346,0,0,0.00398888873028929,0,0.0404295972963858,0,0,0,0.0163100299178801,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.149387913188243,0.0213287954920254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779875487014937,0,-8.67361737988404e-19,0.195099024036362,0,0,0,0,0,0,0,0,-0.0350600041030333,0,0,0,0,0.160652775256258,0,0,0,0,0,0,0,0,0,0.0873886203422361,0,-0.0708211977125957,0,0,0.0182406228632496,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534783353209548,0,0,0.0240173686549928,0,0.408474436546427,0,0,0,0.00188063886774643,0,0,0.143175992691138,0.0351757516499402,0,0,0,0.0539801304714845,0,0,0,0,0,0,0,0.0568735235414494,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0368156206091226,0,0,0.0609791229672919,0,0.387464568013577,0,-0.00811672035011488,-0.0398088815623086,-0.090797242271377,0,0,0,0,0,0,0,0,0.100277479277591,0.105802545554612,0,0,0,0,0,0,0.16391615468964,0,0,0,0,0,0,0,0,-0.0511439091355291,0,0,0,0,0,0,0,0,-0.0258538053797857,0,0.0443820621734972,-0.0133835392522045,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,-0.127424356870406,0,0,0,0,0,0,-0.120309700765203,0,0,0,0,0,-0.169294426614204,0,0,0,-0.528190636965516,0,-0.0307746823863324,0,0,0,0,0,0,0,0,0.0879785391702451,1.12309171846285,0,0,0,0,0,0,-0.262568346186627,0,0,0,0,0,0,0,0.0271226030815318,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0784021903258662,0,0.181228465326232,0,0,0,0,0,0,0,0,0,0,0.100699978309256,0,0,0.126278236668866,0,0,0.0037786858568596,0,0,0,0,0.0277064765827983,0,0,0,0.145946993118147,0,0,0,0,0.0847917545803549,0,0,0,0,0,0.090535620085888,0,0,0,0.00399765539660997,0.00837837498460176,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0882646900983701,0,0,0,0,0.182211683016961,0,0,0,0,-0.0612603029663758,0,0,0,0,0,0.158179340413594,0,0.0776248678365453,0,0,-0.201927281137796,0,0,0,0,0,0.0302169356227366,-0.00750137319782486,0,-4.33680868994202e-19,0.182589157254058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503768542801723,0,0,0,0,0,0
X600426.SH,0,0,0,0.08827086973801,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00870908288770988,0,0.0624319038440111,0,0,0,0,0.0176411130873603,0.0211395637308542,-0.02321972253846,0.0397193854407882,0,0,0,0,0,0,0,0,-0.0703216682017049,0,0.102562007015244,0.0733742351290834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704751972475276,0,0,-0.00178756403936487,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0680030825992279,0,0,0,0.452765900673568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411900542923372,0,0,0,0,0,0,0,0,0,0,0,0.079029943159987,0,0,0,0,0,0,0,0,0.0645724032240121,0.0169157555364589,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12296248728783,0,0,0,0,0,0,0.042201165019506,0,0.138450300733929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456944324752127,0.0298829198534706,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0268905885961271,0,0,0,0,0,0,0.0141330095806403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577484639023803,0,0,0.0387930864075252,0.0926911577508431,0,0,0,0,0,0.0553053566275235,0,0,0,0,0,0,0,0.0694612572755511,0,0,0,-0.00992076373455944,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.101291857584906,0,0,0,0,0,0.0431951780656899,0,0,0.148747979430078,0,0,0,0,0,0.0338958610304446,0.0710498348428282,0,0,0,0,0,0,0,0,0,0,0.143461642139836,0,0.0666340139783532,0,0,0,0,0.0142090349516297,0,0.16173613786307,0,0,0,0,0,-0.0197866114919373,0,0,0,0,0,0
X601699.SH,0,0.106267055397758,0,0,0.0566106650828421,0,0.040994825665922,0,0.0797031900598239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282811704802493,0,0,0,0,0,0,0.16226791918938,0,0,0,0,0.0815887489742149,0,0,0,0,0,0,0,0.0929519156356898,0,0,0,0,0,0.00777208762178526,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.550835230281406,0,0,0,0.131472083968738,0,0,-0.016219585322784,0,0,0.0469538375872849,0,0,0,0,0,-0.0560661798043546,0,0,0.0723592517029582,0,0,0,0,0,-0.194490055325905,0,0,-0.0130609184766168,0,0,0,0,0,0,0,0,0,0,0,0.0993463124312392,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.413901949150264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08146150676577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194162665084575,0,0,0,0,0,0.0551380559081367,0,0.0533982091473166,0.195217618416285,0,0,0.0869256401520657,-0.0516170454563081,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.37303310066491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538830053405151,0,0,0,0,0,0,0,0,0,0.144619542782427,0,0,0,0,0.0116937214645491,0,1.73472347597681e-18,0,0,0.417769849086392,0,0,0,0,0.0646028974948619,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.153939867286216,0.0980279928064003,0,0,0.0844227066328711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196389626258092,0,0,0,0,0,-0.0637969491530889,0.0772152635006064,0,0,0,0,0,0.429491004955384,0,0.0228573601718266,0,0,0,0,0,0,0,0,0,0,-0.00888375378791646,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.179576516045791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125665486696265,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0444753637930487,0,0.0740872386669709,0,0,0,0,0,0,0,0,0.219850729491072,0.0631429882232188,0,0,0,-0.0164205630512507,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0321915858106717,0,0,0,0,0,0,0,0,0,0,0,0.14467056710925,0,0,0,0,0,0.192288344661658,0,-0.0404604202502487,0.0712748394352612,0,0,0,0,-0.0575839204382911,0.214690448188865,0,0.303004781258906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10595740249711,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.134958180398632,0,0.0311123204672685,0.0339732174380508,-0.0385236107696418,0,0,0,0,0,0,0,0,0,0.325690888743731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326110721494376,0,0,-0.0685005049851965,0,0,0,0,0,0,0,0,0,0,-0.00469288876824251,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.392160870845814,0,0,0,0,0,0,0,0.0405405116842316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156985215698906,0,0.137949933683922,0,0,0,0.0594347628271465,0.0999588510594646,0,0,0,0,0,0,0,0,0,0,0,0.0518502651198554,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.091718692557135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022599597808167,0,0,0,0,0,0,0.0181906366933535,0,0,0,0.326624551357824,0,0,0,0.114920818794411,0,0,0,0,0,0,0,0,0.204142385465618,0,0,0,0,-0.00489915645765314,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0707183984958325,0,0,0,0.0474885253203019,0,0,0,0,0,0,0,0.0754447521028635,0,0.196496127519963,0,0,0,0,0,0,0,0,0,0.0245176117995586,0,0,0,0.0173933683543233,0,0.193149792455653,0,0,0.0956236900913204,0,0,0,0,0.0730856609825809,0,0,0,0,0,-0.0124982717736942,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018673144413138,0,0,0,0,0,0,0,0,-0.172713009094022,0,0.0562538093368251,0.133734837158981,0.31119032675512,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.205703444776914,0,0,0,-0.0263054866187065,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.00386682781038265,0,0,0,0.364915141499252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.199952243923744,0,0,0,0.0158377461813558,0,0,0,0.0778452642946819,0.0554046084865091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0589992410559219,0,0,0,0.0194363242119694,0,0,0,0,0,0.725016025697707,0,8.67361737988404e-19,0,0,0.0106146704521935,0,0,0,0,0,0.012385402609559,0,0,0.0364584835354898,0,0,0,0,0,0.0250523898968088,0,0,0.00746248580183986,0,0,0,0,0.0164841321524003,0.00286484815683163,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.109133269140347,0,0.0691428031486734,0,0,0,0.052672351818771,0,0,0,0,0,0,0,0,0,0,0.0394413392677103,0,0,0,0,0,0.0282271584195974,0,0.0110106150666218,0.020135515398207,0,0,0,0,0.0381004919094607,0,0,0,0,0,0,0.112708381626059,0,0,0,-0.00754307625247907,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590401428219569,0.272294505072153,0,0,0,0,0,0,0,0,0,0,0.0860317120149448,0,0,0,0,0,0,0.134059288460173,0.169031587813377,-0.00968141455920879,0.146271255317029,0,0,-0.0758990821790712,0,0,0,0,0,0,0,0,0.0344357610777331,0,0,0,0,-0.112333335082985,-0.000583998892741715,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.141939479399201,0,0,0,0,0,0,0,0,0.0207479338428174,0,0,0,0,0,0,0,0,0,-0.112830820429243,0,0,0,0,0,0,0.30057718105046,0,0,0.0481872498289046,0,0,0,0,0,0,0.0919313121070331,0,0,0,0,0,0,0,0,0.103586429149838,0,0,-0.00927332015458586,0,0,0,0,0,0
