,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600362.SH,X600027.SH,X600111.SH,X601992.SH,X600157.SH,X600886.SH,X600299.SH,X600547.SH,X600623.SH,X600489.SH,X600660.SH,X000709.SZ,X601158.SH,X000792.SZ,X600352.SH,X600583.SH,X600309.SH,X000898.SZ,X002466.SZ,X000539.SZ,X000629.SZ,X000883.SZ,X000630.SZ,X000060.SZ,X002075.SZ,X000027.SZ,X000983.SZ,X000959.SZ,X600021.SH,X601699.SH,X600022.SH,X002470.SZ,X300072.SZ,X600578.SH,X000012.SZ,X600612.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0779002160209613,0.111196473355221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652662559578697,0,0.0283669449090889,0,1.73472347597681e-18,0,0,0.120706553515979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.146704151147268,0.101214839987128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110334289545114,0.0294434749646187,0.0223063634092064,0,0,0,0,0.0742371150519449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232503672681318,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.284000311334917,0,0,0,0,0,0,0,0,0,0.126637729420093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464526414816547,0,0,0,0,0,0,0,0,0,0.133217310504233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.1619192207556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708928555633333,0,0.00992872471787423,0,0.0721901652354175,0,0,0,0,0,0,0,0,0,0.130700656071385,0,0.00813236427872274,0,0,0,0,0,0,0.0500450341916006,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0999614630856409,0,0,0,0,0,0,0,0.282318996516769,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.014924341930121,0,0,0.137424761598636,0,0.0164686589699094,0.0817051738672714,0,0,0,0.0676829431234926,0.075715942665761,0,0,0,0,0,0.0624663248918836,0,0,0,0,-0.0126111384145408,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0816972478531193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418331335330917,0,0,0,0,0,0.107768810432214,0,0,0,0.107526579035146,0,0,0.158352757904904,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0247076623555446,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0506540531787385,0,0,0,0,0,0.221497523821089,0,0,0,0,0,0,0.00412965513095038,0,0,0.10696010454411,0,0,0,0.060313307894402,0,0,0,-0.0109280833646696,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0780623690777283,0,0,0,0,0,0,0,0,0,0,0,0,0.220000495022218,0,0.103754355233749,0,0,0,0,0,0,0.0417735145796652,0,0.016003989313348,0,0.219446140918681,0,0,0.0626730366104037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118841027106715,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0737802951732282,0,0,0,0,0,0,0.17386537459154,0,0.0229755977053575,0,0,0,0,0.200414155366318,0,0,0,0,0.0385979258519399,0,0,0,0,0.21986812151228,0,0,0.0229536836510497,0,0.0768308442696739,0,0,0,0,0,0.00380234084033381,0,0,0,0,0.0431623523942171,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211969900958617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642638785209037,0,0,0.133991086895909,0,0,0,0,0.0204387223913153,0,0.227541713953026,0,0,0,0,0,0,0,0,-0.0172876673162066,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.158742852627607,0,0,0.154928357357382,0.0368700310848923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388307135339493,0.00710445765816102,0.139135872076397,0,0,0.0243733194808502,0,0.0623764460234017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247780075501146,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998632414595789,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39211581185515e-05,0.144787094580968,0,0,0,0.0988492185251802,0,0.107168957697151,0,0,0,0,0.231298631662791,0,0,0,0.0167392267100715,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118151985283408,0.041227861943798,0,0,0,0,0,0,0,0,0,0,0,0,0.0296159290893018,0,0,0.166782946352249,0,0.0978811597414027,0,0,0,0,0,0,0.0507058351927423,0,0,0.102972307914715,0,0,0,0.111962835482977,0,0,0,0,0,0,0,0,0,0,0,-0.00731516678735482,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143358059846655,0,0.0225340638676546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10033602611049,0.13696961131398,0,0,0,0,0.103577023901248,0,0,0,0,0,0.114886904018623,0,0.262841132451467,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.179041267210182,0.0215292053128473,0,0,0.309128770488937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051466149609655,0,0.090069570712569,0.0438756048862859,0,0,0,0.000295764628846374,0,0,0.0398327637692907,0,4.33680868994202e-19,0.00657291488415777,0,0,0,0,0,0,0,0.0695922488293714,0,0,0,0,0.00175240272502198,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0991600902228971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165498522744002,0,0,0.145792917367754,0,0,0,0,0,0,0,0.194694464629649,0.184615177488272,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0794341015857805,0,-0.0173214235950938,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0460688713373622,0.0439671268152949,0,6.93889390390723e-18,0,0,0,0,0.357748952439377,0,0,0,0,0.129412054732156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137588312903187,0,0,0,0,0,0,0,0,0,0,0.0290325886922915,0,0,0,-0.0556607968976159,0.0306714964516488,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.101012493310734,0,0,0.00620610854167458,0,0,0,0,0,0,0,0,0,0,0,0.0449403230405576,0,0,0,0,0,0,0,0.107621301974818,0,0,0,0,0,1.73472347597681e-18,0,0,0.131297910878955,0,0.28950788800502,0,0,0.0477833219331748,0,0.0708158768490888,0.0187912778658099,0,0,0.0973132962441935,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.25022194988973,0,0.0445447039739039,0,0,0,0,0,0,0.0434007698059344,0.0136903156498818,0,0,0,0,0,0.0379422040654255,0,0,0.000576185343035284,0,0.0752825118757186,0.0235971565352592,0,0,0,0.0168524699735304,0.0375401945214516,0,0,0.00189756138909737,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041828962165328,0.184932534756823,0.132500259403081,0.0451126108988002,0,0,0,0,0,0,0.267323342392787,0,0,0,0,0,0,0,0,0,0,0.215417997242898,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937903710838693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157002160094851,0,0,0,-0.0341720832931869,0,0,0,0,0,0,-0.0263052680039229,0,0,0,-0.00539223730991809,-0.0151601356347808,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.129128945800504,0.107647857810562,0,0,0,0,0,0,0,0,0,0,0,0,0.156720116278256,0,0,0,0,0,0.183538252473784,0,0.0498778643650681,0,0,0,0,0,0,0,0,-0.350737630646439,0.184353957574423,0,0.725435985984565,0,0.0058481539231385,0,0,0,-0.0533498864391395,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.130533725327405,0,0,0,0,0,0,0,0,0,0,0,0.0764855882868112,0.504755114030625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063098234204185,0,0,0,0,0,0,0,0,0,0,-0.0163861356641168,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.10101651687956,0,0,0,0,0,0,0.00759278296852563,0,0,0,0,0,0,0,0.0421214765714723,0,0,0.0772740366632458,0.0548334992416872,0,0,0.00504515504770086,0,0,0,0,0.0626661025922872,0,0,0,0.0504111992173048,0,0,0,0,0,0,0,0,0.000937261509611695,0,0,-0.0115555467659577,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.18049492616707,0,0,0,0,0,0,0,0,0,0,0.00597442201844284,0,0,0,0,0,0,0,0,0,0.469054924855865,0.0310197601464695,0,1.38777878078145e-17,0,0,0,0.0211884596099561,0,0,0.100295305570213,0,0.042185961301231,0.175016055664309,0,0,0,-0.0280005287741987,0,0,0,0.022713568370003,-0.0298669232725029,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211769179797218,0,0,0,0.0324133893839581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631472858963867,0.035956868415362,0,0,0.0746537211530019,0.128567787467977,0,0,0.0386099236752857,0.223176390042052,0,0.0608527977409848,0,0,0,0,-0.0264040172640757,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0812517443556625,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.174733765720412,0,0,0.158148418244636,0,0,0,0,0,0,0.0199641319883637,0,0,0.102964296756604,0,0,0,0,0,0.274538722699365,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.107807453599793,0,0,0,0,0,0,0,0,0,0,0,0.0390721613363026,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.310119553491755,0.0420856481859618,0,0,0.0977483012968852,0,0.253040794331552,0,0,0.0456117512093943,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.126410576391312,0,0,0,0,0,0,0,0,0,0.102652855328614,0,0,0,0,0,0,0,0,0.0435425358217057,0.0202721591891154,0,0,0,0,0,0.0464288906738314,0.0616746024798557,0,0.0671246521985241,0,0.148470909577329,0.00547336241075035,0,0,0,0,0.0826152135280599,0,0,0.0811736505614791,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.103832436673378,0,0,0,0,0,0,0,0,0,0,0,0.00584897932398377,0,0,0,0,0,0,0.0542152069139035,0.0450239786660763,0.184623270005869,0,0,0,0,0,0,0,0.0746091575219821,0,0,0,0,0,0,0,0,0,0,0.0800133728528644,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.164507398914129,0,0,0,0,0,0,0,0.0288630428790036,0,0,0,0,0,0,0,0,0.548553488438349,0,0,0,0,0,0,0,0,0,0,0,0.108267025701223,0.0925178741945376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313350160103534,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186875164366763,0,0,-0.159206541242725,0.135126165117775,0,0,0,0,0.321656572865444,0,0,0,0,0,0,0,0,0.431537218615719,0.231800460009643,0,0,0,0,0,0,0,0,-0.0148564067797621,0,-1.73472347597681e-18,0,0,0,-0.0263520684956585,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980009067870728,0,0,0,0,0,0,0.063575335413511,0.18153966336008,0,0,0,0,0,0.0776179697798798,0,0,0.0616218833966637,0,0,0,0,0.129888967742316,0,0,0,0,0,0.0594447761811133,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.183432167935699,0,0,0.10987288891054,0,0,0,0,0,0,0,0,0,0.193803102512109,0,0,0.101048765835751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110541105974718,0,0,0,0,0,0,0.151020995318108,0,0,0,0,0,0,0,0,-0.0462824603542183,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0268916487446377,0,0,0,0,0,0,0,0,0,0,0,0,0.112994182267139,0,0.0811950402773619,0,0,0,0,0,0,0,0.135940466082568,0.104065992502489,0,0,0,0,0,0,0.17168495392013,0.0843518113036849,0,0,0,0,0,0,0.0456101593037117,0,0,0,0.00139389640903457,0,0,0,-0.0267819393812202,-0.0197837593378349,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.226152067315674,0,0,0.135332174762225,0,0.121322371248632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196329706358351,0,0,0,0.0840872010623381,0,0,0,0,0.074907090166947,0,0,0,0.00355034998883671,0,0,0,0,0,0,0,0,0,0,0,-0.000446032910391461,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0290010061869038,0,0,0,0,0.301300582463846,0,0,0,0,0,0,0,0,0,0,0.083228424505706,0,0,0,0,0,0,0,0,0,0.0648763500865113,0.0550157206816992,0,0,0,0,0,0,0,0.113111553489831,0,0.181528135624194,0,0,0,0,0,0.0625909389533085,0,0,0,0.0288971345054693,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.254143269227129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188326862334167,0,0,0,0,0,0,0,0,0,0,0,-0.279180108941023,0,0,0,0,0,-0.173658887631855,0.186328272165828,0.261756971036701,0,0,0.142116297179378,0,0.249657278909211,0,0,0,0,0.287360743640178,-0.283053654030768,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286408922888557,0,0.0351981738981345,0,0,0,0,0,0,0,0.275005725214105,0.0460885109175096,0,0,0.00737410512562422,0,0,0.0276532719354832,0,0,0,0,0,-0.0317884936901305,0.0587412825153292,0,0,0.0568993050040898,0,0,0.0965701362555351,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.030908665251926,0,0.187809910035697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792653353180218,0,0,0,0.0107361574852418,0,0.402916188758083,0.291902117812333,0,0,0,0.0541726291618359,0,0,0,0,-0.0148747343111366,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.736906562636906,0,0,0,0,0,0,0.0346708263552115,0,0,0,0,0.032385707385555,0,0,0.00368734214531624,0,0,0,0.163717882866722,0,0,0,0,0.144239300163968,0,0,0,0,0,0,0,0,0,0.0877918276155387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119429456717732,0.0238691386761631,0,0,0,0
X600021.SH,0,0,0,0,0,0.0183752875434019,0,0,0,0.0357085543490311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10998355920334,0.195123480819561,0,0,0,0,0.00406753553983175,0.152694369674094,0,0,0,0.0662157807724156,0.0944574333042287,0.00813582899614215,0,0,0,0,0,0.0679500156411292,0,0,0.118924599649622,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0589472566684088,0,0,0,0,0,0,0,0,0,0,0,0.255939752389374,0,0,0,0,0,0.196567906812715,0,0,0,0,0,0,0,0,0.235229301850846,0.0234378769029672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182587529812287,0,0,0,0,0,0,0.0597689047095074,0,0,0,0,0,0.259572092539634,0,0,0.156451135849877,0,0.0218754804918393,0.129180904086189,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
