,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X002271.SZ,X600010.SH,X000877.SZ,X600660.SH,X600188.SH,X601600.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000408.SZ,X000723.SZ,X600176.SH,X600426.SH,X000786.SZ,X601991.SH,X002080.SZ,X600219.SH,X600803.SH,X600795.SH,X600027.SH,X600399.SH,X300037.SZ,X600688.SH,X300073.SZ,X002326.SZ,X600141.SH,X600516.SH,X600378.SH,X600486.SH,X600352.SH,X000825.SZ,X600801.SH,X600489.SH,X000959.SZ,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0.0336056627137352,0,0,-0.155943140017373,0,0,0,0,0,0,0,0,0.0537898884896345,0,0,-0.079838885664694,0,0,0.0106281376403387,0,0.238885367765562,0,-0.0292016247011267,0.0783742432507813,0,0,0,-0.0250382822827429,0,0,0.0535827112066168,0,0,0,0,0.0385129424118003,0.10159725333112,0,0,0,0,0,0,0,0,0,0.0400827151193803,0,0,0,-0.0312099999134099,0,0
X600188.SH,0.0166769045064305,0,0.0390366274305928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032347534159798,0,0.134555300073795,0.637254144881028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322207914679878,0,0.0270564381298094,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.225642103788996,0,0,0.0951951455267556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601243235989346,0,0.0426863943713885,0,0,0,0,0,0.170322871515006,0.197732055512484,0,0,0,0,0,0.00719702715331477,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.105456399120448,0,0,0,0.041365979199756,0,0,0,0.0515091799737559,0,0,0.0266190159742481,0,0,0,0,0,0,0,0,0.10035848068589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575169551353807,0.0549640602829955,0,0,0,0,0,0,0.0231345723642053,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0487475963562629,0,0.359701052625445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155121930512066,0,0,0,0.0618143789863852,0.20747234373324,0,0,0,0,0,0,0,0,0.147988856190453,0,0,0.0248061417748141,0,0,0,0,0.025338368008874,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319710263921464,0.036262552460077,0,0,0,0,0,0,0,0,0,0,0,0,0.0141004307514308,0,0,0,-0.089587970647938,0,0,0.034487830901553,0,0,0,0.15851720748756,0,0,0,0,0,0,0,0.334428690356838,0.072613851614639,0,0,-0.0944096340575513,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0329066963324332,-0.0245195088207745,0,0,0,0.0152850273994553,0,0,0,0,0,0,-0.0502355276700807,0.0161434101399752,0,0,0,0,0,0,0,0.0285970549799622,0,0,0,0,0,0,0,0,0,0,0.0528029395742959,0.0314878663525258,0,0,0,0,0,0,0,0,0,0,0,-0.0143991902469757,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.166636677706884,0,0,0,0,0.168948441684052,0,0,0,0,0,0,0,0,0,0,0,-0.0728900395960777,0.310767048408433,0,0,0.0397541610258483,0.034638641071302,0,0,0,0,0,0,0,0,0,0,0,0.033998341888559,0,0,0,0,0,0,0,-0.052362458128777,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.031665482188051,0,0,0,0,0,0.0273770384783159,0.131453009903957,0,0,0.120373874118588,0,0,0,0,0,0,0,0,0,0.00443815183918116,0,0,0.0268744752603532,0,0,0,0.139236186103635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143976341342346,-0.0124105053779319,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.151587572766785,0.0647620342361113,0,0.219222577856097,0,0,0,0,0,0,0,0,0,0,-0.0507753782936687,0,0,0,0,0,0,0,0,0,0,0.0845059437474713,0,0.142600744856558,0,0.115325715828525,0,0,0.160119025124509,-0.0996197497377519,0,0.00941371816168588,0,0,0,0,0,0,0.103318067282673,0,-0.0595726572953747,0,-0.0380127410927286,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.0343675872319429,0,0,0,0,0,0.262808433540471,0,0,0.227947967347442,0,0,0,0,0,0,0,0,0,0.0788824004452109,0,0,0,0,0,0,0,0,0,0,0.00949570512133252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469299110343648,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0814505020028485,0,0,0,0,0,0,0,0.0458262712107277,0,0,0,0.0699733355513672,0.0590311640705944,0,0,0,0,0.112233924602601,0,0,0,0.0894601481733707,0,0,0,0.11289591817748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110792073285607,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0631595618722047,0.18841823667276,0,0,0,0,0,0,0,0,0,0.140168144303011,0,0,0,0,0.0188555993029975,0.0222137002238399,0,0,0.0483630173844689,0,0,0,0,0,0,0,0,0.0706746037305156,0,0,0,0,0,0,0,0,0,0,0,0,0.058316065289643,0,-0.00807780686245273,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0354344194262411,0,0,0,0.150473482374282,0,0,0,0,0,0,0,0.273451697610311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141766843696406,-0.0214735323755304,-0.379899609562655,0,0,-0.0131630728616073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240029386357463,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.202556181539237,0,0,0,0,0.0267150053232536,0,0,0.0649429168480161,0,0,0,0,0,0.0720127828639853,0,0,0,0,0,0,0,0.388931088560186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383767304988519,-0.0238429583610458,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.247005869395614,0,0,0,0,0,0,0.229493466451009,0,0,0,0,0,0,0,0,0,0,0,0,0.148938866915225,0,0.134326048789699,0,0,0,0,0,0.0714051083242139,0,0,0,0,0,0,0,0.36941651330592,0,0,0,0,0,0,0,0.0197830908639545,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.000185592735431723,0,-1.38777878078145e-17,0,0,0,0.191411995087871,0,0.0687999776324112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152804189063879,0,0,0,0.073060409950027,0,0,0,0.00232850266467176,0,0,0,0.160692167165689,0,0,0,0,0,0,0.0114116947292239,0.0229740824331756,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0586103409571116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339853221630155,0.024145173205574,0,0,0,0.141371525309432,0,0,0,0,0,0,0.202099303958249,0,0,0,0,0,0,0,0.0565524149841419,0,0,0,0,0,0,-0.0120420858705793,-9.71616741397942e-05,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.078141105116911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08169730372803,0,0,0,0.21848633610293,0.0458035175881496,0,0,0,0.295521508621773,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0438617926332128,0,0,0,0,-0.0345389983919715,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.356849829678866,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231686147850133,0,0,-0.019141936702479,0,0,0,0,0,0.539145736760898,0,0,0.017728592442233,0,0,0,0,0.158368655871007,0,0,0,0,0,0,0,0,-0.0862462335375439,0,0.00986584004245587,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.285204493606759,0,0,0,0,0,0,0,0,0,0,0,0,0.11011142142085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0614633090860752,0,0,0,0,0,-0.0369117464984381,0,0,0,0,-0.0788241399973427,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143894420711874,0.119091516118365,0,0,0,0,0,0,0,-0.355872424663772,0,0,0,0,0,0.0397727002254045,-1.38777878078145e-17,0,0,0.0336392055424559,0.107796246278875,0.198305497198614,-0.0453306066584824,0,0,0,0,0,0,0,0,-0.289632265104227,0,-0.043413107840787,-0.0164523489195991,0,0,0,0,0,0
X600688.SH,0,0,0.116826551301743,0,0,0,0,0,0,0.118447834632613,0,0,0,0,0,0.109096992899358,0.0705124507494011,0,0,0.0689268688032724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705746747898144,0.0638912124705303,0.0247245645826103,0,0,0.169941077660434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0779404884717886,0,0,0,0.138734455836003,0,0,0,0,0,-0.067904115203028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335734568631227,0,0.0339013227518462,0,0,0.244836045321816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209613679175861,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.461804452588405,0,0.207361240051135,0,0,0,0,0.238554730779025,0,0,0,0,0,0.158992917647566,0,0,0,0,0,-0.110980627629032,0,0.094715498227843,0,0,0,0,0,0,0,0,0,0,0,0,0.128203430249378,0,0,0,0,0.111591170034652,0,0,0,0,0,0,0,0.105058390161982,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0231499024899502,0.00339403214626118,0,0,0,0,0.42311282618782,0,0,0,0,0,0,0,0,0,0,0.318214103576794,0,0,0,0,0,0.132335534578989,0,0.0982420825761249,0.00827387863714562,0,0,0,0,0,0,0,0,0.0277242888962614,0,0,0,0,0,0,0,0,-0.22139866178533,0,0
X600516.SH,0,0,0,0,0,0,0.173351908168873,0,0,0,0,0,0.174405908374655,0,0,0,0,0,0,0,0,0,0,0.00607233962036859,0,0,0,0,0,0.163187337848106,0,0,0,0,0,0,0.0576812398290765,0,0,0,0,0.0411329649795102,0,0,0,0,0,0,0,0,0,0,0.0357747043511767,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,-0.155477448264617,0,0,0,0,0,0,0.191341218935007,0,0,0,0,0.0287614443728285,0.0458562962926209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124907489076741,0,0,0,0,0,0,0,0,0,0.0516328593688911,0,0,-0.00312743339526087,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,-0.0774038472808135,0,0.0480246051289808,-0.0211445382782914,4.33680868994202e-19,0,0,0,0,0,0,0.0856316560549956,0,0,0,0,0,0,0,0,0,-0.0791791747366844,-0.0321112773257124,0,0,0,0,0,-0.0416913027347424,0,0.0299001855345664,0,0,0,0,0,0,0,0,0,-0.0730040567785992,0,0,0,0.0302464814876561,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903454283746574,0.0255412675102739,0,-0.0282462093303039,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0327185327237994,0,0,0,0.00269422346829264,0,0,0,0,0,0,0,0,0.0622365549264414,0,0.0340669400400073,0,0,0,-0.0397609618288419,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0886108882990981,0,0,0,0.129228137044173,0,0,0,0,0,0,0,0,0,0,0,0.0323073653242498,0,0,0,0,0,0,0,0,0,0,0,0.0953063873438374,0,0,0.0426758078152473,0.0477001155020704,0,0,0,0,0,0,0.184938547565569,0,0,0,-0.0843677273073209,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.134212101627599,0,0,0,0,0,0.211507948919267,0,0.0870700869809199,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.100708517744254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126165211027497,0,0,0,0,0.044227475004673,0,0,0,0.0754010112577035,0,0,-0.00566666001691976,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0378265104006174,0.0306212176193409,0,0,0,0.00125874281076426,0.0179480906682673,0,0,0.0135073613994951,0.185186847745359,0,0,0,0.0469934068384643,0,0,0,0,-0.0218478167575143,0,0,0,0,0,0,0,0,0.00432995421016778,0,0,0,0,0,0.0673856872514314,0,0,0,0,0,0,1.0842021724855e-19,0.00895569579825907,0,0,0,-0.0127064234499181,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0119226216578466,0,0,0.077785863521912,0,0,0.0265844894878942,0,0,0,0,0,0,0,0.0982739614330655,0,0,0,0,0,0,0,0,0.0112275411458628,0,0,0,0,0,0,0.082448223530138,0,0,0,0,0.344607994727986,0,0,0,0,0,0,0.0044912812048479,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0955155730841464,0,3.46944695195361e-18,0,0,0.130258628913271,0,0,0,0,0,0,0,0.00966132592342243,0,0,0,0,0.000749015727082436,-8.67361737988404e-19,0,0.0387874252228006,0,6.93889390390723e-18,0,0,0,0,0.0417561843035364,0.0720586759006358,0,0,0,0,0,0.228458267251614,0,0,0,0,0,0,-0.00593462496850969,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0948214614648742,0,0,0,0,-0.0330367008002252,0,0,-0.130177182217716,0,0,0.0809441545649303,0.0950410607641604,0,0,0.0469256452691241,0,0,0,0,0.0971419681755071,0,0,-1.73472347597681e-18,0.173791823493975,0,0,0,0,0,0,0,0.163910954478079,0,0.174247463050492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248618850227813,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0411232079578301,0,0,0,0.0169885677232653,0,0,0,-0.0658956634901456,0,0,0,0.00533461184942444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186768497635392,-0.0455455761688892,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.165088298688593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149766635121405,0,0,0,0,-0.0208837432261606,0,0,0,0,0,0,0,0,0,0,1.09911024890915,0,0,0,2.08854598239525,0,0
TED,0,0,0,0,0,0,0,-0.00799343245408979,0,0,0,0,0,0,0,0,0,0,0.00241073386183816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586600527290863,0,0,0,0,0,0,0,0,0,0,0,0,0.464117356540952,0,0,0,0,-0.421602660428555,0,0
RealEstate_excess,0,-0.0505992920366442,0,0,0,0,0.104722927799913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340267206010038,0.00560627829587363,0.0368819426152419,0,0,0,-0.0780184582457937,-0.107059299237744,0,0,0.059510596234871,0,0,0,0,0,0,0,0,0.00894623079285897,0,0,0,-0.00482349400070795,0,0,0,0,-0.060005933888103,0,0
MKreturn,0,0,0,0,0,0,0,-0.00491572075843254,0,0,-0.0912623506283244,-0.0439535386477022,0,0,0,0.0150647932747928,0,0,0,0,0.0346757201736557,0,0,0,0,0,0,0,0,0.0253170945938487,0,0,0,0.0741832678276108,-0.0325802593913728,0,0,0,-0.0366615983052542,0.0196086383810712,0,-0.0492315620500074,0,0,0,0,0,0,0,0.00925938264391182,0,0,0,0,0,0,8.67361737988404e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010827699044646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111448675864735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415646749739635,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143440551726388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325227617313867,0.0248660490530711,-0.0314922328412219,0,0,0,0,0,0,0,0,0,0,0,0,0.150572944099842,-0.130627245955356,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00841112078724511,0.00280599429600227,0,0,-0.00965565349404176,0,-0.00480175883232901,0,0,0,0,0,-0.00057005077084545,0,0,0,0,-0.0112851777872476,0.00779850542235818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411988810666108,0,0,0,0,0,0,0,0,0,0,0.00617523667777442,0,0,0,0,0.0353423695763574,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00578281529724122,0,0,0,0,0,0,-0.0298129095161969,0.000141231114508447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028037325103109,0,0,0,0,0,0,0,0,0,-0.00252544981396489,0,0.0231265117898873,-0.0364641486287138,0.0446989240147744,0,0,0,-0.0395984328978375,0,0
