,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X600188.SH,X002466.SZ,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X000301.SZ,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X600795.SH,X002080.SZ,X000408.SZ,X600027.SH,X000807.SZ,X600688.SH,X002353.SZ,X000825.SZ,X600352.SH,X300073.SZ,X601699.SH,X600801.SH,X300037.SZ,X600489.SH,X000959.SZ,X000630.SZ,X000932.SZ,X000983.SZ,X600486.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0102126308402571,0,0,0,0,0,0,0,0.0747709104423579,0.00103974902912791,0,0,0,0,0,0,0,0.140984989051345,0,0.178854727521819,0,0.0598842558564232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499972606624394,0,0,0,0,-0.0108988204145109,0,0
X600028.SH,0.230338568751457,0,0,0,0,0,0,0,0,0,0,0,0,0.0238334899929082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038539704253277,0,0.0312791392974969,0,0,0,0,0.00156230634823932,0.0264862127509037,0,0,0,0.0313560274217174,0,0.0660029059448875,0,0,0,-0.0147878709969964,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0343539669120508,0,0,0,0.144628016111028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567435274501896,0,0.0915405906053544,0,0,0,0,0,0,0,0,0,0,0,0.206875227244669,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0306002772460352,0,0,0,0.00482055862182102,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0537764558674659,0,0,0,0,0.0273227227340866,0,0,0,0,0,0,0,0.0092423251677013,0.0426579075273281,0,0,0,0.00653955878866237,0.130120362045511,0,0,0,0,0,-0.0394515936680368,-0.00989648969988728,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0143242767380736,0,0,0,0,0,0.101208789124804,0,0,0,0.0393138636806282,0,0,0,0,0,0,0.16334217121546,0,0.0140351607780812,0.0514507021945224,0,0,0,0,-0.0269670242341021,0,0,0,0.0110151429726041,0,0.0302527969849564,0,0,0,0.353668806421996,0,0,0,0,0,0,0,0,0,0,-0.00237020910796662,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122862041756625,0,0,0.571181486421653,0,0,0,0,0,0,0,0,0,0,-0.0621380119836835,0,0,0,0,0,0.029037949318263,0.0386049340043197,0.0367230662812708,-0.0233187724824701,0,0,0,0,0.0925947509460366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833294823190299,0,0
X600019.SH,0.0812594291973391,0,0,0,0,0,0,0,0,0.0772314307919187,0.0478786140906017,0,0,0.0118424484521406,0,0,0,0,0,0,0,0,0,0,0,-0.0850747618254096,0,0,0,0,0,0,0,0.0355304461865786,0,0.00436141817275046,0,0.217343862788884,0,0,0,0,0,0,0,0,0.354645583661613,0,0,0,0,-0.004337367734821,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.229472613904234,-0.157146579221387,-0.0598217787121383,0,0,0,0.100951983779278,0,0.0931715849540515,0,0,0,0.129181698992952,0,0,0,0,0.118148443991002,0,0,0,0,0,0,0.186724638229969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558753650742048,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511455973974223,0,0.266498818891293,0,0,0,0.0324724621200465,0,0,0,0,0.0285011853747797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539510778161236,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104480465361134,0,0,0,0,-0.0711973148368449,0,0,0,0,0,0,0,0,-0.0303246529813714,0.629050301090282,-0.0627939563276423,0,0,0,0,0,-0.0215634014764679,0,0,0,0,0,-0.0259627028063776,0.26720003967775,0,0,0,0,0,0,0.0618126128251905,0.0363206454352487,0,0,-0.0472077875775062,0,0,0,0,-0.0048097065572629,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168696830803443,0,0,0,0,0,0,1.0842021724855e-19,0,0.148329370453586,0,0.385028754839977,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.17124329363064,0,0.0245110028348966,-2.16840434497101e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0.202937285893297,0,0,0,0,0,0.0282426341699229,0,0,0,0,-0.128864466371554,0,0,0,0,0,0,0,0,0,0.0222048974097729,0,0,0,0.0281605995720159,-0.0386676370919718,0,0,0,0,0,0,0,0,0,0.105382484267255,0,-0.118493668998161,0,0,0,0,0,0.00583811912984128,0,0,0,-0.0291974445662821,0,0,0,0,-0.0367392309988921,0,0
X000877.SZ,0,0,0,0,0,0,0.101530827243453,-0.0807943215828929,0,0,0,0,0,0,0,0,0.0151390849727038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155683045694859,0,0,0.114514477114748,0.213062968309138,0,0,0.0654158886165891,0,0,0,0,0.036940444778275,0,-0.0267576596667646,-0.0595974485718513,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469144074504378,0,0,0.0661806666863779,0,0.00831369861703309,0.0535001210368012,0,0.0682564654428086,0,0,0,0.033023443014489,0,0.0354535227372007,0,0,0,0,0,0,0,0,0,0,0,0,0.0935711711186364,0,0,0,0,0,1.08832788486084,0,0,0,0,0.00290119543996515,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.703730883918288,0,0.233812793597908,0.036728841878825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182576409413288,-0.0367381719841115,0,0,0,0,0,0,0,0,0,0,0,0.0273118313683447,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.130793880211525,0,0,0,0,0.109283874367341,0,0,0,0,0,0,0,0,0,0,0,0,0.100630409727487,0,0,0,0,0,0,0,0,0,0,0.0505644667449557,0,0,0.0305091483081107,0.0162414242581755,0,0,0.0481302292709074,0,0,0,0,0,0,0,0.01266615256653,0,0,0,-1.73472347597681e-18,0,0
