,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X601600.SH,X600188.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X600160.SH,X002460.SZ,X600489.SH,X600803.SH,X000708.SZ,X000807.SZ,X000301.SZ,X600027.SH,X000786.SZ,X002466.SZ,X601991.SH,X000408.SZ,X600219.SH,X002128.SZ,X600426.SH,X600176.SH,X000983.SZ,X600096.SH,X000630.SZ,X601168.SH,X000933.SZ,X002353.SZ,X601699.SH,X600985.SH,X000877.SZ,X600378.SH,X600157.SH,X600352.SH,X600299.SH,X000883.SZ,X600995.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.109832791090339,0.410193932195123,0,0,0,0,0,0,0,0,0,0,0,0,0.0157330527634266,0,0,0,-0.0222436338388099,0,0,0,0.0502946943549964,0,0,0,0,0,0.0252699779415936,0,0,0,0.063739406802642,0,0,0,0,0,0,0.10067316807739,0,0,0,0,0,0,0,0,0,0,0.0234025093645459,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.561811283870879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196264779377417,0.0142983630428371,0,0.0993131943844817,0,0,0,0,0,0,0,0,0,0,0.0175299441308891,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0125083442260632,-0.0171746605938655,0,0,0,0,0,0
X600028.SH,0.0633698935625989,0.182585900686896,0,0,0,0.176579655532012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527004249771483,0,0,0,0,0,0,0,0.085875474670594,0,0,0,0,0,0,0,0,0,0,0,0,0.0417283516304307,0,-0.0424751881620847,0,0,0,0,0,0,-0.0606705417852105,0.00568976251619377,0,0,0,0,-0.166749648840703,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126190707948807,0.0413903337623912,0,0,0.16942611964078,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0566903026903084,0,0,0,0,0,0.101541039112715,0,0.0207907148066719,0,0.0350416784849694,0,0,0,-0.0822586658328947,-0.0177859957075969,0.00646678159015584,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.187861064403817,0,0,0,0,0.0646678589563952,0,0.101880414142923,0,0,0,0,0,0,0,-0.0247791128734248,0,0,0,0,0.00164039503320971,0,0,0,0,0,0,0,0.094053232788749,0.124291057639475,0,0,0,0,0,0,0,0,0,0,-0.0121317823779434,0.00859982043498186,0,0.0930984153877798,0,0,0,0
X601898.SH,0,0.392659881036627,0,0,0,0,0.140914200613779,0,0.359400094792039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819998669450154,0,0,0,0,0,0,0,0,0,0,0,0,0.00711963493240968,-0.00642188538517375,0,0,0,0,0,0
X600019.SH,0,0.0285186400665643,0,0,0,0.17928834514907,0,0.279173748718226,0,0,0,0.0918892094347158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990232707740654,0,0,0,-0.0895127524568362,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0648010266250386,0,0,0,0,0.110263170936332,0,0,0,0.00907146371111143,1.0842021724855e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44447243086939,0,0,0,0,0,0.0688486545579618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624477617168188,0.00300266671050645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0815915815812507,0,0,0,0,0,0,0.127704394195659,0,0,0,0.0622465323001584,0,0,0,0,0,0,0,0,0.0547867520596581,0,0,0,0,0,0,0,0,0,0,0,0.126998254874005,0.00777002634854181,0,0,0.171800796135918,0,0,0.0773109506960354,0,0,0,0,0,0,0,-0.00695032276381426,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129269400849144,0,-3.46944695195361e-18,0,0,0.0304494279743861,0,0,0.0126281686804881,0,0,0,0,0,0,0,0,0,0.0384312861224502,0,0.0687852270637351,0.219739104396542,0,-0.0344927903267826,0,0,0,0,0,0.0270040115443081,-0.0215132925793911,0.0092911755867799,0,0,0,0,0,0
