,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X600886.SH,X002271.SZ,X601898.SH,X600010.SH,X002460.SZ,X601600.SH,X600801.SH,X000792.SZ,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X600795.SH,X000786.SZ,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X600489.SH,X600176.SH,X002466.SZ,X000723.SZ,X000401.SZ,X000553.SZ,X600426.SH,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X000883.SZ,X000709.SZ,X600583.SH,X000027.SZ,X002353.SZ,X600612.SH,X000630.SZ,X600486.SH,X600126.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256725598148938,0,0,0,0,0,0.056390261618627,0,0.0495960018534507,0,0,0,0,0,0,0.030047007793919,0,0.0476363408567296,0,0,0,0,0,0,0,0,0,0,0,0.0984317299782221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.435071250646751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563499598096966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428966807984562,0,0,0,0,0,0,0,0,0.00915528229207784,0,0,0.0505484237206228,0,0,0,0,0.0070153834909795,0.00673063466359155,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644424308050262,0,0,0,0.00445632371795213,0,0,0.0549820486996779,0,0,0.131018992502852,0.0954884625366384,0,0,0,0,0,0.0150238225235479,0.104478642235746,0,0,0.113804303561389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681337546554639,0.007399265332062,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0639665570367338,0,0,0,0.0138388465508202,0,0.487735333779168,0,0,0,0,0,0,0.0234953010277688,0,0,0,0,0,0,0,0,0,0,0.0856350315189404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377166407834839,0.0156403187687567,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103700971937974,0,0,0,0,0.200498009816055,0,0,0,0,0,0,0,0,0,0,0,0,0.00929406135739465,0,0,0,0.0983348705434346,0,0,0,0.134106035999836,0,0,0,0,0,0.00439014389393408,0,0,0.0721925772291006,0,0,0.0235889434753065,0.0124828220029658,0,0,0,0,0,0
X600019.SH,0,0,0,0.0221041192241982,0.000270622252494835,0,0,0,0,0,0,0,0,0,0,0,0,0.0664280109186085,0.282068277183696,0.129832437365772,0,0,0.0103350017256643,0,0,0,0,0,0,0,0,0.00797208986427204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858309077558124,0,0,0.0111472430229325,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297666518031369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849859437537604,0,0,0,-0.0911378650763827,0,0,0,0,0,0,0,0,0,0,0,0,0.319985103038743,0,0,0,0,0.0111395506528074,0.00384302263332139,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.232782257653157,0,0.287892647396778,0,0,0.0507218487520693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230188498840953,0.113140279707603,0,-0.00813198291071596,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495051692707691,0,0,0,0.0135441135415373,0,0,0,0,0,0.151766813826108,0,0,0.38729302981038,0,0.105929523291003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381971075975596,0,0,0,0,0,-0.00706696523024716,0,0,0,0,0,0
X600886.SH,0,0,0,0.0510821292611238,0.26984486890795,0,0,0,0,0,0,0,0,-0.0191187848278857,0,0,0.0158221760960804,0,0.199226311977184,0,0,0,0,0,0,0,0,0,0,0,0.0273676676937277,0,0,0,0,0,0,0,0,0,0.0521447716986094,0,0,0,0,0,0,0,0,-0.00860341234079328,0,0,0,0,0,0,0,0,0
