,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600348.SH,X600096.SH,X000723.SZ,X600995.SH,X600219.SH,X600378.SH,X002192.SZ,X600489.SH,X000786.SZ,X000831.SZ,X600157.SH,X000807.SZ,X000933.SZ,X600399.SH,X002353.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0.0311128156006498,0,0.150933672228035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073274451117717,0,0,0,0,0,0,0,0,0,0.0631441987163315,0,0,0,0,0,0,0,0,0.0728555558475026,0,0,0.208389894988163,0,0.107290241233855,0,0,0,0,0,0.00368502932444639,0.0448694841945091,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0590059547067975,0,0,0,0,0.0637128881687441,0,0.041757608632194,0,0,0,0,0,0,-0.0319026473580819,0,0,0,0,0,0.0680363795232983,0,-0.0972714855565063,0,0,0,0.129341052801574,0.0428619220717985,0,0,0,0.175888154862661,0.0742511650759111,0.071040910013239,0,0,0,0,0,0,0.0398414249662749,0,0,0,0,0,-0.0747206648567987,0.0341308138246497,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.118508950379679,0,0,0,0,0.143581413795039,0,0.0533943413914465,0,0,0,0,0,0,0,0,0,0.0651349613411351,0,0,0,0,0,0,0,0,0,0,0,0,0.0652779330685831,0.0680384699717955,0.105341647019619,0.0506037885503022,0.0327468405186588,0,0.0531463639871634,0,0,0.00158444534421082,0.0235534491616977,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0328245601161409,0,0.184442963631504,0.179736326552004,0,0,0,0,0,0,0,0,0,0,0.0378535071281534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030655174164416,0,0.0554942915692729,0.0063522613958566,0,0,-0.0138492254080525,0,0,0,0,0,0,0,0,-0.0535375053202092,-0.138122882696913,0,0,0,0,0
X000301.SZ,0,0,0,0,0.150663159688094,0,0,0,0,0,-0.119166136490042,0,0,0,0,0,0,0,0,0,0,0,0,0.0723691308828869,0,0,0.305077133177431,0,0,0,0.108683615948903,0,0,0,0,0,0,0,0,0,0.0504349955614075,0,-0.217657259799594,0,0,0,0.0322460092234003,0,0,0,0,-0.00543360848625636,0.196157578170763,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601782072060929,0,0,0,0.139815609229153,0,0,0.0053482667615356,0,0,0,0,-0.0187560486199192,0,0,0,0,0,0,0,0,0.483130483540177,0,0,0,0.0308907701379863,0,0,0,0,0,-0.016872611802309,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0203430026358701,0,0,0,0.167206952632679,0,0,0,0,0,0,0,0,0,0,0,-0.0133707969127436,0,0,0,0.0028452592277297,0,0,0,0,0,-0.0177513801977518,0.0304792431646325,0,0,0,-0.018205168176332,0.0695409800030556,0,0,0,0,0,0,0,0,0,0,0,-0.225182153144419,0,0.00428768250985584,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.294884927832485,0,0,0,0,0,0,0,0,0,0,0,0.0198925708050237,0,0,0,0.0637908708090444,0,0,0.0958716557500626,-0.0302281428109129,0,0,0.0833955834051517,0,0,0,0,-0.0027527853158648,0,0,0,0,0,0.192636332186358,0,-0.0298839580622433,0,0,0,0,0.0330087435389911,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0901599378702809,0,0.137808284317941,0,0,0,0.00896222171502358,0,0,0,0,0,0.0202070442039638,0,0,0.369996763406156,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0689639080246355,0,0,0.0701213470369725,0,0,0,0.209164311386266,0.00494463286777237,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.126857116693804,0.0205588420467623,0,0,0,0,0.2352184410628,0,0,0,0,0.0562201735012933,0,0,0,0.0846901708642702,0,0,0,0,0,0,0,-0.0322416751804202,0.099714796998796,0,0,0,0,-0.0641808449183859,0,0,0,0,0,0.0462990294890557,0,0.203749612206248,0.0279918278565332,0,0,0,0,0,0,0,0,0.0762195521500849,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223504066137326,0,0,0,0,0,0,0,0,0,0.0215083843017541,-0.00791854250339768,0,0,0,0,0,0,0,0,0,0.200225512828402,0,0,0,0,0.627831249603983,0.0127724963613935,0,0,0.0908125178162461,-0.0753542337362203,0,-0.116489897396607,0,-0.0488036532832501,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.247096041664997,0.0789062897877375,0,0,0.119407104398222,0.0191125796902228,0,0,0,0,0,0,0,0.0406258360769293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212329503565897,0,0.142620071049396,0,0,0.0396293052780835,0,0,0,0,0,0.0105128898435388,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0327019804661126,0,0,0,0,0,0,0,0,0,0,0.0898617492296342,0.0284168679169554,0,0,0,0,0,0.0262046536508024,0,0,0,0,0,0,0,0.0567189323328861,0,0,0.013089076105146,0,0.0538838803614217,0,0,0,0.0222291830191177,0.206054436263235,0,0.0137671226816081,0,0,0,-0.00995310442127882,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0155819436215706,0,0,0,0.124222818696539,0,0.0594043513159304,0,0,0,0,0,0,0,0.00697281923496997,0.209583919385552,0,0,0,0,0,0,0,0,0.0646862854218678,0.0587334580744132,0,0,0,0,0,0,0,0,0,0,0.218211571063002,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0494977330789537,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.293529087683654,0,0,0,0,-0.207906190326292,0,0,0,0.523857593364497,0,0,0,0,0,0,0,0,0,0.158624044016781,0,0,-0.0988979523857876,0,0,0,0,0.0190286632429786,0,0,0,0,0,0,0,0,0,0.0211227530444762,0,0,0,0.157087901007085,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.0892474971034686,0,0.0280997068765984,0,0,0.210943236437891,0.282220926869873,0,0,-0.212883818284246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037968790160986,0,0.00430890370563876,0,0,-0.0463789005229743,0,0,0,-0.0561385359830069,-0.0844039617872121,0,0,0,-0.237032190448659,0.179004768347682,0,0,0,3.46944695195361e-18,0.211487742479881,-0.0139044842162315,0,0,-0.032441276894473,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.375278189740217,0,0.0418747812379013,0,0,0.123436344280061,0,0,-0.0986391350579099,-0.238852292732706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729243163653986,0,0,0.175364447870165,0,0,0.0297683074571786,0,0,0,0,0,0,0,0,0,0,0,0,0.0848062102626117,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0.144403506237067,0,0,0,0.0704839439898631,0,0,0,0,0,0.424267189786808,0,0,0,0,0,0,0,0,0.143896461147242,0,0.180972592588119,0,0,0,0,0.106792183747007,0,-0.0450176222277458,0,0,0,0,0.0208582433830506,0.142017394179371,0,0,-0.0414423575968676,0,0,0,0,0,0,0,0,0,0,0.0727871460012308,0,0,0.213331421558351,-0.119058785657143,0,0,0,0,0,0
X000983.SZ,0,0.426289185362086,0,0,-1.38777878078145e-17,0,0,0,0,0.104717031373758,0,0,0,0,0,0,0.124938635561588,0,0,-0.0369826352710921,0,0,0,0,0,0,-0.0979299472988492,0.132046221886557,0.227624445984533,0,0,0.0272866891128034,0,0,0.217112311300779,0,0,0,0,0,0.0395755511986656,0,0,-0.146076757930713,0,0,0.218447263317549,0,0,0,0,-0.00433736155053208,-0.0126091218038861,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.416696807456461,0.243145104511617,0,-0.0983115405845313,0,0,0,0,0,0,0,0,0,0,0,0,0.06106247617306,0.0076980879096957,0,0.016171146396682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382815155475361,0,0,0,0,0,0.0133667005903189,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435603662698529,0,0,0,0,0,0,0,-0.0806638562971277,0,0,0.0257968460302168,0.230539549260048,0.151632326246708,0,0.0875259537953255,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309689140970773,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.23480978894589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291540818015804,0,0,0,0,0,0.1187967124862,0,0.165276096178064,0,0,0,0,0,0.123432297723363,0,0,0,0,0,0.0844573723812505,0.162183202840062,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.229859984335868,0,0,0,0,0,0,0,0,0,0,-0.0866435467882292,0,0,0,-0.0165768927036536,0,-0.329842910283924,0,0,0,0,0,0,0,0,0,0.197491532488023,0.609218185018137,0.255988855749836,0,0,0,0.0902962689517288,0,0,0.0838769677708804,-0.195046882115173,0,0,0,0,0,0,0,0,0,0,-0.0068392684990372,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0258918339974169,0,0.0511964934827954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919617545185021,0.0161474000493587,0,0,0.33123867304232,0,0,0,0,0.171588397816481,0,0,0,0,0,0.0499396471884622,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.148405895755177,0.0631581168650821,0,0,0,0,0,0,0.291200217127818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434492917593089,0.012313395991138,0,0,0.119263869420057,0,0,0,0.0334420425086176,0,0,0.011599025921377,0,0,0,0,0,0.0705765003677071,0,0.0632891231798341,0,0,0.037430653395487,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0172331956331042,0,0,0,0,0,0,0,0,0,0,0.319950143851191,0,0,0,0,0,0.134174057756924,0,0,0,0.102684660763812,0,0,0,0,0,0.152424378946698,0,0.12348339618599,0,0,0,0,0.135917327107497,0,0,0,-0.104584304808311,0,0,1.73472347597681e-18,0.140502125856546,0,0,0,-0.0989298663476315,0.12775884713461,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0601919659253056,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0435120812656066,0,0.138262520677533,0,0.0580656564146085,0,0,0,0.00497295801693451,0,0,0,0.300628235925402,0.0756841994420134,0,0.0721546504651716,0.180058855328769,0,-0.0263703349740163,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849757906525153,0,0,0,0,0,0,0,0,0,0.0669696026086779,0,-0.00628694758889664,0,-0.110288715337413,0,0.170885541816964,0,0.025040967458865,0,0,0,0,0,0.139252530868167,0,0,0,0,0,0,0.0873182165768634,0,0,0,-3.46944695195361e-18,-0.0528765692048926,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0.368074483385871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544422771901305,0,0,0,0,0.0133848766008345,0,-2.16840434497101e-19,0,0,0,0.122531967090093,0,0,0,0.134650180583027,0,0,0.0592359099125987,0,0,0,0,-0.032747610823602,0.0412815630955732,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946980559318,0,0,0,0,0,0.0181509061480853,0.0605920729715956,0,0,0.0066316875052745,0,0,0,0,0,0,0,0.0401059018084222,0,0,0,0,0,0,0,0,0,0.0317656519651077,0,0,0.0344402021463569,0,0,0,0.0230945443658406,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0340198736008633,0,0,0,0,0.446516662633483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198037829161315,0,0,0.0966311063728811,0,0,0,0.0319432149103753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320922345766644,-0.189944662951725,0,0,0,-6.93889390390723e-18,-0.0115136011238202,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.403646539446485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210488791326125,0,0,0,0,0.0802579183070991,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0933258623149119,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.112268777767657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107203043932292,0,0,0,0,0,0,0,0,0,0,0,0.143908455559673,0,0.0245983913785099,0,0,0,0,0.00804361252111426,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350709879082048,0,0,0,0,0,0,0.396827622264151,0,0,0,0,0,0,0,0,0,0.0613524778794981,0,0,0,0,0,0,0,0.0718270855108726,0,0,0,0,0,0,0,0.19107361705165,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.342180251237353,0,0,0,0,0,0,0,0,0,0,0,0.0229715647717693,0,0,-0.174650289374449,0,0,0.00368202173871944,0,0,0,0,-0.127940580247441,0,0,0.0694052803353548,0,0,0.0607587824584568,0,0,0,0.0280377891342579,0,0,0.12928131520672,0,0,0,0,0.504963415680679,0,0,0.29670963508148,0,0,-0.0067729722966183,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156922943999558,0,0,0,0,0,0,0,0,0,0,0.0786634687568539,0,0,0,0.0657220854414177,0,0.44053735211518,0,0.251104803020779,0,0,0,0.0336524681429687,0,0,0,0,0,-0.134240150595021,0.195033398815259,0,-0.0840644403376258,0,0,0,0
X002353.SZ,0.0308430305991109,0,0,0,0.0349624480355721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709664958609461,0.308129307502899,0,0,0,0,0,0.0592141151141577,0,0,0.0299032817660847,0,0,0,0.14012342030404,0,0,0.0256743008130756,0,0,0.14886835080037,0,0,0,0,0.04158588743272,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.00311214526389566,0,0,0,0,0,0,0.0858357924513372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311650871954902,0,0.0216358852583355,0,0,0,0.047610572840683,0,0.0152432742186022,0,0,0.0659132332702148,0,0,0.0506970382475882,0,0,0.182975812124272,0.0109048465504738,0,0,0.0162490107818355,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0257981633121955,-0.0481563878905226,0.0833272689213985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410930899788081,0,0.161612260843899,0,0,0,0,-0.077497251708241,0,0,0,0,0,0,0,0,0,-0.240625990068505,0.109901348220735,0,-0.0929737366741893,0,0,0,0,-0.0986675826116774,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.418350050442744,0,0,0,0,0,0,0,-0.266934457660446,0,0,0,0,0,0,0,0,0,-0.0395790082707552,0.546915930326512,0,0,0,0,0.232613928454202,0,0,0,0,0,-0.519722503925754,0,0,-0.347266691633582,0,0,0.00829978099548645,0,0,0,0,0,0.984512258140903,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.416157780841236,0,0,0,0,0,0.300033513639897,0,0,-0.0384154930003052,0,0,0,0,0,0.0989226409017155,0.0444800258217728,0,0,0,-0.262381516288655,0,0,0,0,0,0,0.0837438643127058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426833942060055,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0355801733246922,0,0,0,0,0.0428965972096443,0,0,0,0,0,0,0,0,0,0,0,-0.0939609369888112,0,0,0,0,0.0315875882250367,-0.0377513202087281,0.0406033587075942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111039545909999,-0.13429192949517,0,0,0.0141036458946375,-0.0168421323781049,0,0,0.117908182750238,0,0,0,0
MKreturn,0,0,0,0,0,-0.130261664881129,0,0,0,0,0,0,0,0,0,0.0299048980420834,0.0930283776461703,0,0,0,0,0.135666085321903,0,-0.0963990871541107,0,0,-0.0146408021872887,-0.0229738198293383,-0.0122337572864602,0,0,0,-0.0124506549827663,0,0,0,0,-0.0766084675550844,0,0,0.0542352791856261,0,0,0.0649306769750373,0,0,0,0,0.0744675323965369,0,-0.0391748255908568,0,0.0169843172950429,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898100618188084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853172870105919,3.19473358291733e-05,0,0,0,0,0,0,-0.000196820079619781,0,0,0,0,0.000352193650579098,0,0,0,0,0,-0.00148465354614015,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,8.67361737988404e-19,0,0,8.67361737988404e-19,0.00194100283909795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288084022412316,0.00506371580256448,0,0,0.0239933660239804,0,-0.0588469412779016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050424717585609,-0.0254219413413276,0,0,0,0.0190177519742851,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420482442722518,0,0,0,0,0,0,0,0,0,0,-0.0247390668782169,-0.00660420392447714,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00179569038441436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146589663215251,0,0,0,0.00141112029509879,0,0,0,0,0,0,0,0.00185418577823179,0,0,0,0,0,0,0,0,0,0,0,0,-0.000531976920563466,-0.000691705851881692,0,0,0,-0.00642597620974599,0,0,0,0,0,0
