,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X300072.SZ,X002460.SZ,X600516.SH,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X600352.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X002271.SZ,X000408.SZ,X600426.SH,X600489.SH,X601158.SH,X600315.SH,X000883.SZ,X601699.SH,X000830.SZ,X600219.SH,X600808.SH,X600157.SH,X000630.SZ,X600339.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.213017688655445,0.0869722705527341,0,0,0,0,-0.152558473642149,0,0,0,0,0,0,0.106567764400443,0,0,0,-0.1771219937098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389757296526749,0,0,0,0,0,0,0,-0.0238906647914353,0.167415295099746,0,0,0,0,0,0,0
X600660.SH,0,0,0,-0.0478383032619793,0,-0.0832841245580711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321617692237031,0,0,0,0,0.110323397543841,0,0,0,0,-0.0295648526285583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117741909779313,0,0.0284106148003869,-0.0183844427184593,0,0,0,0,0,0
X600688.SH,0,0.218407716634917,0.0943542163780752,0,0,0.0273101923786537,0.0526739811124989,0,0,0,0.0481244475620485,0,0,0,0,0,0,0,0.0537857420548326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438454865853979,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00154638897535382,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0284206361581926,0.103277949315164,0,0,0.00102470446735712,0,0,0,0,0,0,0,0,0,0,0.0353433853261485,0,0,0,0.0835665622077324,0.0397796657561451,0.118017099372045,0,0,0,0,0,0,0.0203587691084729,0,0,0,0,0,0,0,0.0411048582298836,0,0.0866834499293725,0,0,0,0,0,0.0175019856452732,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0348322923509925,0,0,0,0.150833107863655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140789762915824,0,0,0.0107593191279704,0,0,0,0,0,0,0,0,0,0,0,0.183033871040737,0,0,0,0,0,0,0,0,0,0.0119694830839713,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0322864420662824,0.0676107023973393,0,0.0038152486951622,0,0,0,0,0,0,0,0.0804793800492636,0,0,0,0,0,0,0.0429248826126056,0.0568374767201391,0.0346000067358068,0,0.0165144368702331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564037941122045,0.0138574118892037,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.031403543243182,0,0,0,0.00802525279144695,0,0,0,0,0,0,0,0,0,-0.0243505636631487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742063791356829,0,0,0,0,0,0,0,0.0046107166904061,0,0,0,0,-0.0047793298229258,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0361611617845586,0.169338394616305,0.0172111726395361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257757131091588,0.0850795861425203,0.0499134179683355,0,0.0839158333124317,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0145270680485546,0,0,-0.0278064893303701,-0.0179999992250691,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.275183228011991,0,0,0.00768121125214605,0,0,0,0,0,0,0,0,0.114829627399504,0.0246544459450124,0,0,0.0773704411483228,0,0,0,0.0735793249195516,0.20600805837513,0,0,0,0,0.0298915324446269,0,0,0,0,0,0,-0.0369442098865235,0,0,0,0,0,0.349871269547162,0,0,-0.0164331325576021,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.663851408688406,0,0,0,0,0,0,-0.190387025805029,0,0,0,0,0,0,0,0.0470677319960886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116882753074837,0,0,0.0722980911562102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,-0.0371829382033163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189358601146545,0,0,0,0.0312908936406041,0,0,0,0,0,0,0,0,0,0.583959944005273,0,0,0.00546084523783136,0,0,0,0,0.0348045556245374,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154558208141753,0.0460959793271039,0,0,0.115166608218093,0,0.199434732689099,0,0.0475245482718992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026967143914893,0,0,0,0,0.00408691137106798,0,0,-0.0253083695474813,-0.0244675881341593,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0293866014182779,0,0,0.00125144968620008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187129322736939,0,0,0,0,0,0.127372746004593,0,0,0,0,0,0,0,0,0,0,0.26177379398665,0,0.129427315769547,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153603801486774,0.0479281093825732,0.10954552481102,0,0,0,0.0554060006179444,0,0,0,0,0,0.132772507179141,0,0,0,0,0,0,0.0975859569951108,0,0,0.0436847756479374,0,0,0,0,0,0.163499961973899,0,0.0230803964816867,0.0347044896839614,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0581001017016381,0,0.208163285904606,0,0,0,0,0,0,0,0,0,0,0,0.0371701791751577,0,0,0,-0.103607364020559,0,0.148956712230566,0,0,0.319879464379845,0.141870459048487,0,0,0,0.285463610730281,0,0.194829697531789,0,0,0,0,0,-8.67361737988404e-19,0,-0.0517259436494644,0,0,0.0233901953900547,0,0,0.0165850277005702,0.0212660432834588,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0857287220946367,0.0654883843393395,0,0,0,0.0840974913546879,0,0,0,0,0,0,0,0,0,0.148773779452933,0,0,0,0,0,0,0.164231494326166,0,0,0,0,0,0,0,0.0200375296019232,-0.0166433473297718,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.273853197236,0.0823794866332756,0,0,0,-0.00286579121431646,0,0,0.42752365539433,0,0,0,0,0.0612911350191039,-0.0404351404793455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609979584310117,0,0.023359935218101,0,0,0,0,-0.0284558847109315,0,0,0,0,0,0,-0.0504383196505133,0,0,0.0022639033691488,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.105763307493974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135837481101607,0.138405450749741,0.12646708401393,0.199719724738998,0,0,0,0,0,0,0,0,0,0.0458024071314884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959997203001133,0,0,0,-0.00133148577160857,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564558946529479,0.0795065318149634,0.0162159073098135,0,0,0,0.417981305614908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634966265799172,0,0,0.0336805552418714,0,0,-0.0224165591413798,0,-0.0160752047176935,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522947952966653,0,0,0,0.169723049980986,0,0,0,0.171574272492388,0,0,0,0,0,0,0,0,0,-0.0540651097193045,0,0,0,0,0,0,0.0607287048490881,0,0,0,0,0.0973551289967313,0,0,-0.0299825915487455,-0.0304639054627391,0,0,0,0,0,0
X000825.SZ,0,0,0,0.054356460169836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123975501231233,0,0,0.128015331686095,0,0,0,0,0,0,0,0,0,-0.0909012445086387,0,0,0,0,0.0716152701097354,0,0.0844777916277942,0.0539896528000153,0,0.387804709206189,-0.133193348945285,0,0,0,0,0.0370845229863751,-0.0213934785444172,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0803360069344844,0,0,0,0,0,0,0,0,0,0,0,0.11145783920005,0.0127228374128132,0,0,0,0,0.26196803913883,0,0.0738740231245423,0,0,0,0,0,0.0334806841239004,0,0.0605684461242674,0,0,0,0,0,0,0,0,0,0,0.222311935595415,0,0,-0.0254856790512072,0.0101917104893117,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.046482007296231,0,0,0,0,0,0,0,0,-0.0600206066936388,0,0,0,0.0456095154456586,0,0.000184949899682338,0,0,0.0580330266474128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885500470759239,0.141487366845087,0.113051437402751,0.0214692752627276,0,0,0,0,0.00953054296811145,4.33680868994202e-19,0,0,0,0,0,0
X002271.SZ,0,0,0.0228557778600571,0,1.73472347597681e-18,0,0,0.0122181344838453,0,0.03595038013899,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.178604714640071,0,0,0,0.335373531506338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500243312225972,0,0.0114538556720176,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0549737628021715,0,0.0844626459615233,0,0,0,0,0,0,0,0,0,0,0,0.0296596049954849,0,0.119752896325294,0,0,0.115519758863613,0,0,0.0404733178143434,0,0,0,0.086035631117349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159859005606713,0.00461038775081523,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0692719010851266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408740095457652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176164802183858,0,0,0.0175262214848113,0,0,0,0,0.0466530347294683,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0273816890025053,0,0,0,0,0,0,0,0,0.741465527070342,0,0,0,0,0,0,0,0,0,0,0,0,0.00576976268257068,0,0.00397423123158904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316284789149405,0,0,0,-0.00118173772958261,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0123677100659329,0,0,0,0,0,0,0,0,0,0,0.0447054154281302,0,0,0,0,0,0.0854461910404359,0,0,0,0,0,0,0,0.0411157483314627,0,0,0,0,0,0,0,0,0.0132656177540028,0.14408560874175,0,0,0,0,0.10554272678347,0,-0.00161675112237155,-0.00999901663703944,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0523809272285995,0,0,0,-0.0182324316490722,0,0,-0.0354456249142589,0,0,0,0,0,0,0,0,0.122073904887797,0,0,0,0.167429548553255,0,0,0,0,0.229138439860036,0.0724301787293506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168831594420343,0,0,0.00344090352459799,0,0,0,-0.0144012276115762,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388299252096916,0.0911147534513448,0,0,0,0,0.167266096918142,0,0,0,0,0,0.0145332644731095,0,0,0,0,0,0,0,0,0,0.0635078679592753,0,0,0,0,0,0,0,0.00643766790953899,0,0,0,0,0,0,0
X601699.SH,0,0,0.186811356741461,0,0,0,0,0.351108092637158,0,0,0.0243275113219594,0,0,0,0.344063869050469,0,0,0,0,0.010116195389245,0,0,0,0,0,0,0,0,0,0,0.00971965192504862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683467405910883,0,-0.0534494736083042,0,0,0.0359120989802796,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0605497240294062,0,0,0,0,0,0,0,0,0,0,0,0,0.373937870919796,0,0,0,0,0,0,0,0.136760861860858,0,0.431860704689184,0,0,0,0,0.331002729270515,0,0,0,0,0.0726090181652237,0,0,0,0,0,0,0,0,0.022452812203125,-0.000941405284419301,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0258500388672365,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.105990116074734,0.0371377734669145,0.0208009561519408,0,0,0,0.00367793886956505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512133016665689,0,0.0126369330483074,0,0,0.0883652354613612,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0470890930131504,0.0386205683288542,0,0,0,0,0,0,0,0,0,0,0,0,0.0372795167814788,0,0.51800616059301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052433816936818,0.0296166601043508,0,0.00774243024456924,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.305479727386305,0.236383206412554,0,0,0.0608461049782251,0,0,0,0,0,0,0,0,0,0.0640686880511514,0.102962454237363,-0.267397790150088,0,0,0,0,0,0,0,0,-0.0490430843757074,0.387204079213258,0,-0.328752815106246,0,0,0,0,-0.118864855236019,0,0,0,0,0,0,0,0,0,0.610104753173207,-0.0958917711112682,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242635210369566,0,0,0,0.0272709356072115,0,0,0,0,0,0,0,0,0,0,0.0474709973776303,0,0,0,0,-2.16840434497101e-19,0.0408290157641614,0.142755017669084,0.0779346681753977,0,0,0,0.00608881699640845,0,0,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0.174537312503477,0.0358922014269637,0,0,0,0,0,0,0,0,0,0,0.186643931235882,0,0.0639656291117109,0,0,0,0,0,0,0,0,0.142679661805334,0.0186978558976111,0,0,0,0.0870315674922524,0,0,0,0,0,0,0,0.0442941474222608,0.0926779270007388,0,0,0,0.32639556576095,0,0,0.00588324168853916,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.151983053862928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.178455976349056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673048726746537,0,0,0,0,0,0.245845583613706,0,0,0,0.0955527520454509,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.00183247813745548,0,0,0,0,0,0,0,-0.177760842215538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783856402058761,0,0,0.107467144968951,0,0,0.110865282888245,0,-0.0598949725117413,0.0657211380393526,0,0,0,0,-0.0966023273205605,-0.108000702161338,0,0,0,0,0,0
Slope,0,0,0,0,0.572602014377679,-1.22939192510209,0.348648855392238,0,0,0,0.157907513853808,0,0,0,0,0,0,0,0,0.616361093636533,0,0,0,0.903821485582676,0,0,0,0,0,0,0,0,0,-0.689511188970187,0,0.466653578548338,0,0,0,0,0,0.0813812259895358,0,0,0,0,0,0,-0.840809781684918,0,-0.835405067559001,0,0,0,0,0,0
TED,0,0,0,0,0,-0.641114529438627,0.197023912783753,0.089305586934701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47693903888371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139108304875224,0,0,0.0374627090473763,-1.01633831563666,-0.562517674503008,0,0,0,0,-0.636193950100892,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306631766025114,0,0,0,0.0427019495268165,0,0,0,0,-0.139029258194655,0,0,0,0,0,0,0,0,0,-0.0186361086557105,0,0,0,0,0,0,0,0,0.0227526662259388,0,-4.33680868994202e-19,0.00723970132639673,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0468304274211549,0,0,0.0560229738937031,0,0,0,0,0,0.0358717400587026,0.0231674336945152,0.0104298812182074,-0.004228982263816,0,0,0,0.0403248740077665,0,0,0,0,0.109472447618999,-0.175966804207396,0,0,0,0.0372145256578119,0,0,0,0,0,0,0,-0.0392559423242674,0,0,-0.0391597783477049,0,0,0,0,0,-0.0433125826374382,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229657447951555,0,2.71050543121376e-20,0,0,0,0,0,0,3.17566812011805e-05,0,0,0,0,0,0,0,0,0.00298512668293489,-0.000623416231726989,0,0,0,-0.0215974204418768,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.046442347578665,0,0,0,0,0,0.0192352109145749,0,0,0,0,0,0,0,0,0.0688304517548261,0,0,0,0,0,0.0460192767893897,0,-0.0236350076503523,0,0,0,0,0,0,-0.0351832490472558,0,0,0,0,0,0,0,0,0,0.0215503720508462,0,0,0,0,-0.0118716908440634,-0.0518443055640444,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0112417511305648,0,0,0,0,0,0,0,0,0,0,0,-0.00117232075092792,0.00121703669814789,0.00261619937193723,0,0,0,0,0,0,0,0,0,0,0,-0.00334069986757934,0,-0.0141038024746013,0,0,0,0,0,0,0,0,0,0,-0.0169199588415364,0,0,0.00828410907891973,0,0,0,0,-0.054417810472078,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0147333306041348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456200265760136,-0.00607371480354968,0,0,0,0,-0.000914403743814598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00275700041577617,0,0,0.00311719973409158,0.00848381815078153,0,0,0,-0.0213561123429767,0,0
