,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600795.SH,X600111.SH,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X600803.SH,X000301.SZ,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X000630.SZ,X600176.SH,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X002271.SZ,X300037.SZ,X000831.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266750989985342,-0.0465797427369645,0.403075841171684,0,0,-0.0398871719788988,0,0,0.00854233481182941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418215370975771,0,0,0,0,-0.0404406319665488,0.0775481019180152,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.155160805786429,0,0.0167083525030412,0,0,0,0,0,0.0403220652248836,0,0,0,0,0.700991109274933,0,0,0,0,0,0,0,-0.0256219711581865,0,0,0,-0.00830037565558272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801300853799692,0,0,0,-0.00729493825058928,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185423562514612,0.0390889064437521,0,0,0,0,0,0,0.0860894408610824,0.0125518681013186,0,0,0,0,0,0,0,0,0,0,0,0,0.119633307213861,0,0,0,0.0380738723677194,0,0.00855131471043434,0,0,0,0.0408882113831762,0,0,-6.88395036194301e-05,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234209231204356,0.273127799557314,0,0,0,0,0,0,0,0,0,0,0,0.11703271534432,0,0,0,0,0,0.234869719411881,0,0,0,0,0.0164841922442197,0,0,0,0,0,0,0,0,0.0259930211856516,0,0,0,0,0,0,0.0317758576633434,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.223357533129654,0,0,0,0,0,0,0,0,0,0.283706272848735,0,0.0379691149904956,0,0.0622276557315433,0,0.0248645651997611,0,0,0,0,0,0,0,0,0,0,0,0.0265848009003073,0,0,0,0,0,0,0,0.0741663733407348,0,0,0.146696821871139,0,0,0,0,0,0,0,0,0,0.0813949657277699,0,0
X002460.SZ,0,0,0,0,-0.00763265284187218,0,0,0,0,0,0,0,0,0.121700231456162,0,0,0,0.0761960772734966,0,0.458783281987778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948563426231483,0.210196681132737,0,0,0,0,0,0,0,0,0.00274183012491133,0,0
X600795.SH,0.0599973388479883,0,0.225635639050278,0,0,0,0,0,0,0.0744097495952338,0.230111901407129,0,0,0,0,0,0,0,0,0,0,0,0.00120259719098703,0,-0.053294573739295,0,0.0503981303207999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748052640707281,0,0,0.0377911845878798,0,0,0,0,0,0,0,-0.0149016455530574,0,0,0,0,-0.0172069135983518,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537545937932328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288927517694367,0.120923368185135,0,0,0.0339820777693248,0.155614717015148,0.393485639310101,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.151489435345769,0,0,0.228613266303179,0,0,0,0.066420364116234,0,0.170482206122766,0,0,0,0,0,0,0,0,0,0.0952241370570643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132465918066824,0,0,0.0809948870253147,0,0.0247639754102248,0,0,0,0,0,0,0,0,0,0,0.0211727263483469,0,0,0,0.00492731350560322,0,0
X002466.SZ,0,0,0,0,0,0.0228493210025814,0,0,0,0,0,0,0,0,0,0.70116168049978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566077910587366,0,0,0,0,0,0,0,0,0.0520673514612867,0.163156737028379,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0273240667328677,0,0,0,0,0,0,0.645799972617618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160996870702595,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.109344948100157,0,0,0,0,0,0,0,0.0103989730587268,0,0
X000708.SZ,0,0,0,0.0996275742695804,0,0,0,0,0,0,0,0,0,0,0.0546698754799266,0.109855486123416,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.318679508215668,0,0,0,0,0,0,0,0,0,0,0,0,0.0453254706303448,0,0,0.0412566834416528,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.475053224560124,0,0,0,0,0,0,0,0,0,0,0,0.0167155067071427,0,0,0,0,0,0.140584026922776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669983029776119,0,0,0,0,0,0,0,0,0,0,0,0.0464562380285307,0,0,0,0,0,0,0,0,-0.0717056348821442,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174500984809574,0,0,0.0879653952429804,0,0.0128036693622351,0,0,0,0,0,0,0,-0.208964440553511,0.385008981543135,0,0,0,0,0,0,0,0,0.182162701567074,0.281180258809661,0,0,0,0,-0.251912341303891,0,0.263522530139577,0,0.18492962760208,0,0,0,-0.11357193167668,-0.0744008627117329,0,0,0,0.0812578682930038,0,0
X600160.SH,0,0,0,0,-0.2469672415496,0,0.120224275705143,0,0,0,0,0.109491341716325,0,0,0,0,0,0,0,0,0,0,0,0.0512893533769815,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0760053485576246,0.145969637992653,0,0.207922907780005,0,0,0,0,0,0,0,0,0,0,0,-0.0389762361107699,0,0
X600027.SH,0,0,0,0,0,0.0158975281987457,0,0,0,0,0,0,0.126363343024523,0,0,0,0,0,0,0,0,0.031240232431685,0,0,0,0,0.00131216363217659,0,0,0,0,0.127555921484517,0,0,0,0,0,0,0,0,0,0,0,0.0573260754186707,0,0,0,0.026865028863339,-2.16840434497101e-19,0.0308472169438357,0,0,-0.0116563113580601,0,0,0,-0.018972382014493,0,0
X601991.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.283979130509786,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00297295961606729,0,0,0,0,0.247721607959645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135230848896363,0,0,0,0,0,0,-0.00404037432056363,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.207896315481164,0,0,0,0,0,-3.46944695195361e-18,0,-0.0362985712282938,0,-0.0157974985427328,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.138260597953831,0,0,0,0,0,0.063930678582921,0,0,0,0.201653966821307,0,0,0.120444940889974,0,0,0,0,0,0,0,0,-0.112599823561839,0,-0.190639872632024,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.378605906599143,0,0,0,0,0,0,0,0,0,0,0,0,0.0219232796994131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661269972642776,0.243081654021897,0,0,0,0,0.0534675388896557,0,0,0,-0.0197762702084772,0,0,0,0,0.0146937964501552,0,0
X600426.SH,0,0,0,0.343307336555151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167284452203067,0,0,0,0,0,0,0,0,0,0.204710283935323,0,0,0,0.0596450698261076,0,0,0,0,2.16840434497101e-19,0.0412343979194239,0,0,0,0,0,0,0,0,-0.00754546807468754,0,0
X000983.SZ,0,0,0,0.00745431635281346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199831880104767,0.0352814916697232,0,0,0,0,0,0,0,0,0,0,0,0.305625990630336,0,0.0615633648590173,0,0,0,0.0445633313723521,0,0.140905270504399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190645253877469,0,0
X600219.SH,0,0,0,0,0.000329903351949978,0,0,0.141309953771641,0,0.412622924477107,0,0,0,0,0,0,0,0,0,0,0.0403011201039996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203956033156248,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.024080089878616,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754239843645184,0,0,0.0609382768530161,0,0,0,0,0,0.0397751146281386,0,0,0,0,0.0919196475919939,0,0,0,0,0,0.123251761822735,0,0.123931121845287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0180241452771217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024540685654512,0,0.158270870945559,0,0,-6.93889390390723e-18,0.123093356455115,0,0.100090698744933,0,0,0,0,0,0.21707358917804,0,0,-0.0345426206375922,-0.0136806209165228,0,0,0,-1.0842021724855e-19,0,0
X601699.SH,0,0,0,0,0,0.288176903797715,0,0,0,0.00513076615068202,0,0,0,0,0,0,0,0,0.141802896679663,0,0,0,0,0.0665458841023661,0,0,0,0,0,0,0.216780085487251,0,0,0.015859843554853,0,0,0,0,0,0,0.0479018374591396,0,0.14285635741475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.176963753148461,0,0,0,0,0,0,0,0,0,0,0,0.2246192216981,0,0,0,0.196150017862729,0,0,0,0,0,0,0,0,-0.0121350717925984,0,0,0,0,0,0,-0.0695348622721082,0,0,0.0323322423722767,0,0,0.321870153367299,0,0.0396275347470848,0,0,0,0.0353745132577798,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144253954113556,0.0369620586767486,0,0,0.471025948474214,0,0,0,0,0,0,0,0,0,0,0,0,0.0900496763685264,0,0,0,0.0186016462374761,0,0.0739101678129386,0,0.0353549336019419,0,0,0.0491095010166737,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.14070938425698,0,0,0,0,0,0,0,0,0,0.160469341478155,0,0,0,0,0,0.0605369087807383,0.195154399435325,0,0,0,0,0.113773498204939,0.0336144664270615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298191972457349,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123587610197842,0,0,0.0417665079860444,0,0,0.113466887224228,-0.0517281719682231,0,0,0.107049685643115,0,0,0,0,0.0341808923324722,0,0,0,0,0,0,0.0408893107304004,0,0,0,0,0.143333274658708,0,0,0,0,0,0,0,-0.0245363217418394,0,0,0,-0.0100015719894369,0,0
X601168.SH,0.0275260995026214,0,0,0,0,0,0,0,0,0.219760100075306,0,0,0,0,0,0,0,0,0.0604166898647559,0,0.0320252664533136,0,0,0,0.138646818479904,0,0,0,0,0,0,0,0,0,0,0,0.12709089605543,0,0,0,0,0.0306210668138594,0.0634926220865436,0,0,0,0,0,0.0171419179098265,0,0,0,0,0,0,0,0.0336466562204266,0,0
X600985.SH,0,0.0887795632928051,0,0,0,0.138419225825499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470642281078402,0,0,0,0,0,0.400848109218364,0,0.0134014923699203,0,0,0,0,0,0,0.134302894240834,0,0,0.0483054540593665,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0
X002353.SZ,0,0,0,0,0,0.0165578079039105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764815090965703,-0.0918924808588347,0,0,0,-0.0437125788962809,0,0,0,0,0.282238525220685,0,0,0,0,0,-0.263346906347562,0,0.461237863986111,0,0,0,0,0,0,0,0,0,0,0.210793902570777,0,0,0,0,0,0,0,-0.0305124537799927,0,0
X000933.SZ,0,0,0,0,0,0.273075573719922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800842405093355,0.252821559729726,0,0,0,0.442130156116607,0,0.104645233625923,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0219991742163345,0,0,0,0,0,0,-0.0619065892233318,0,0,0,0,0,0,0,0,-0.00539023809734529,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314761529460716,0,0,0,0,0.0362621465821515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745522578663232,0,0,0,0,0,0,0.00797491882035767,0,0,0,0.10919872801783,0.106255711609185,0,0.250950877978795,0,0,0,0,0,0,0.0473254552155247,0,0
X600378.SH,0,0,0,0,0,0.0281221730065368,0,0,0,0,0,0.129535014546505,0,0,0,0,0,0,0,0.0121502969041251,0.136977198235999,0,0,0,0,0.110431551188011,0,0,0,0,0,0,0,0,0,0.0276483771186695,0,0,0,0,0,0,0,0,0,0,0,0.12925977234114,0.049841860388862,0,0,-0.114065098712439,0,0,0,0,-0.0676027937827513,0,0
X600352.SH,0,0,0,0,0,0,0,0.0691667214018418,0,0,0,0,0,0,0,0.0159798546623457,0,0.0114059739606758,0,0,0,0.0820060681805349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414286381831679,0,0,0,0,0,0,0,0.0351224944628145,0,0,0.0181018999888858,0,0.0179992909805056,0,0,-0.00992896094873459,0,0,0,0,0.00155178492234407,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825836097355637,0,0,0,0,0,0,0,0.112679406355976,0,0,0,0,0,0,0,0,0,0,0,0.305320361517665,0,0,0,0,0,0,0,0.116128492885686,0,0,0,0.0922980684305903,0,0,0,-0.142584278564281,0.221449748840957,0,0,0,0.0439347029927378,0,0
X300037.SZ,0,0,0,0,0,0,0.0697172550809267,-0.0481597781945679,0,0,0,0,0,0,0,0.0821462675560914,0,0.182226183584323,0,0.33483232644808,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313924924236738,0,0,0,0,0,0,0,0,0,0,0,0.0362108628073671,0,0.208281999147893,0,0,0,0,0,-0.0806766443912826,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729170185160974,0,0.571635715863804,0,0.0921090277092629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163612627389431,0,0,0.0794852816325322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526096307623605,0,0
X600995.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0450843120475993,0,0.0548447635706898,0,0.116816461492543,0,0,0.528231649855491,0,0,0,0,0,0,0,0,0.0117988400582861,0,0,0,0,0,0,0,0,0,0,0,0.0698139937765255,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0684540411131251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545813732434897,0,0,0,-0.0163242060606597,0,0.101161713915939,0,0,0,0,0,0,0,0,0,0.0230110385824278,0,0,0,0,0,0,0.0376908413218039,0.0221572989756575,-0.0226572219062316,0,0,-0.00636993476245269,0,0,0,-0.0401146072410732,0,0,0,0,-0.0155576839390902,0,0
Slope,0,0,-0.194778560868573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136196032801986,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165450783709834,0,0,0,0,0,-0.02117053836367,0,0,0,0,0,0,0.124032905009861,0,0,0,0,0.166313328887228,0,0,0,-0.275852991484593,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225199940502714,0,0,0,0,0,0,0,0,0.0910813318000264,0,0,0,0,0,0,0,0,0.0331125333928214,0,0,0.243715407785135,0,0,-0.174716631239891,0,0.795986451804838,0,0,0,0,-0.395262753679997,0,0
RealEstate_excess,0,0,0.0141481284530206,0,0,0.072280776401518,0,0,0,0,0,0,0,0,0,0.0407805879264413,0,0,0,0,-0.20696002279493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110903294690251,0,0,0,0,0,0,0.0220591934199549,-0.0674084637800471,-0.246547388476598,0,0.202597744929089,0,0.0294215859730648,0.0630321848874487,0,0,0,0,0.185753167054246,0,-0.0187304079377638,0,0
MKreturn,0,0,0,0,0,0,0,-0.0467444445535361,0,-0.105924322578987,0,0,0,0,0,0.00253269823405103,0,0,0,0,-0.0659537653766367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253463675460748,0,0,0,0,-0.0548465700145311,0.0460405497688181,-0.0259612655391772,0,0,0,0,0.0766003299977588,0,0,0,-0.0640278333738568,0,0.0144263826661039,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143811674036587,0,0,0,-0.0527832422801703,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290617484435235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927700202180249,0,0,0,0,-0.155784263547256,0,0,0,-1.25339784819182,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059591531644244,0,0,0,-0.0154023137016377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166159507683837,0,0.00975349895758915,0,0,0.0487875834704994,0,0,0,0,0,0.0747271044268229,0,0,0,-0.0441279438133381,0,0
CarbonVol_Hubei,0,0,0,0,0.0249813271830829,0,-0.0255693748047035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757395719704363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01627792789664,0.01314024915122,0,0,-0.0129015318884307,0,0,0,0,0,-0.0234123992234247,0,0,0,0,0,-0.0349846426813726,-0.00827415148388024,0
