,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000723.SZ,X601158.SH,X000792.SZ,X002075.SZ,X000959.SZ,X002466.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000883.SZ,X600352.SH,X600623.SH,X600219.SH,X000983.SZ,X600098.SH,X000539.SZ,X000060.SZ,X000027.SZ,X600021.SH,X000937.SZ,X000935.SZ,X002470.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.394581344452264,0,0,0,0,0,0,0,0,0.0246055011878984,0,0,0,0.0107661966941329,0,0,0,0.0412304805883379,0,0,0,0,0,0.0628559012566129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772402673361111,0,0,0,0,0,0,0,0,-0.001852484473288,0,0,0,0.00361680014982829,0,0,0,0,0,0,0
X600028.SH,0.307586914641583,0,0,0,0,0,0.377347958345014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556586208307182,0,0.028508802981286,0,0,0,0,0,-0.00984182200624754,0,0,0,0,0,0,0,0,0,0,-0.0059360350885808,0,0,0,0,0,0,0,-0.00398789313868302,-0.0051877812027267,0,0,-4.33680868994202e-19,0,4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.149807904148156,0,0,0,0,0.0381578371902384,0,0,0,0,0,0,0,0,0,0,0,0.104242293336459,0,0,0,0,0,0,0,0,0,0,0.0407219395054318,0,0,-0.0523558295234143,0,0,0,0,0,0,0,0.0786614871735065,0.0308461406447145,0,0,-0.0783262346689015,-0.0365162776500522,0.00770757613238572,0,0,0,0,0,0
X600011.SH,0,0.104618287624402,0,0,0,0,0,0.0378311915562263,0,-0.0489287792386859,0.00863123832323293,0.0642146993118825,0,0.0633402980957775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358330426310148,0,0,0,0,0,0,0,-0.0553078699900092,0,0,0,0,0,0,0,0,0,0,0,-0.00144443603271764,0,0,0,-0.052326507128671,0.0881962252514225,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.109159938778887,0,0,-0.107438000697296,0,0,0.0421321319275047,0,0,0,0,0,0,0.159534198106621,0,0,0,0,0.0674951322177041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436283315227201,0,0,0,0.291998600920522,0,0.032664040335377,0,0.103818666687183,0,-0.0348961877446552,0.0656000509339739,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.013855105798895,0,0,0,0,0.0390420394423717,0,0,0,0,0,0,0,0.108354297743531,0,0.245689664816078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656403354982198,0,0,0,0,0.0541258329637158,0,0,0.0397400692398328,0.00267953344718091,0,0,0,0,0.0128902290612725,0,0,0,0,0,0
X600585.SH,0,0.0579853451854187,0,0,0.0777342636918408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145571454328111,0,-0.0384618779622854,0.0418547235351468,0,0.0600134312609203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160400068858303,0,0,0,0,0.0140357942338261,0,0,0,0,0,0
X601898.SH,0,0,0.222200554981097,0,0,0,0,0,0,0,0,0,0.0273173179058959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918640928030749,0,0,0,0,0,0.150345666549946,0,0,0.101831005163493,0,0,-0.0500884205901679,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0255088505553896,0,0,0.0209274548747621,0,0,0,0,0.00778499029215178,0,0,0,0,0,0,0,0,0.0612014457292604,0,0,0,0,0,0.0179853296102751,0.248831452991657,0,0,0,0,0.138444617533725,0,0,0,0,4.33680868994202e-19,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0286802007137165,0,0,0,-0.00506701951876394,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00910115340142999,0,0,-0.0666302693617278,0,0,0,0,0,0,0,0.0983584697067897,0,0.936424669045829,0,0,0.0188290932753484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313068956000836,0.0708756405869403,0,0,0,-0.00935418978953064,0.00785630743329802,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757018309152436,0,0,0,0,0,-0.0331896965441299,0,0,0,0,0.205939641522303,0,0,0,0.0316150621236125,0,0,0,0.344681862248266,0,0,0,-0.0355557359935648,0,3.46944695195361e-18,0,-0.0258998503868657,0.0854126503295953,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.143436769024922,0,0,0,0,0,0.05465572596397,0,0.0327033509893922,0.0616070405091367,0,0,0,0,0,0,0,0.0215952370950239,0,0.030800371283583,0.0594978936122031,0,0,0,0.0305160928980532,0,0.0455939953072817,0,0,0,0,0,0,0,0.0163879967661095,-1.73472347597681e-18,0,0.0600892019581954,0,0,0,0,0,-0.0607407241426781,0,-0.0267352008208806,0,0,0.00605618318881317,0.116044290305235,0,0,-0.0474117616087002,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.050837259579852,0.040667583529918,0,0,0.14906111987236,0,0,0,0,0,0,0,0,0,0,0,0.0832696515421404,0,0,0,0.0375535389477062,0,0,0,0,0.370633311572972,0,0,0.0697161139399634,0.145594095167261,0,0,0,0,0,-0.0576124228956608,0.233319818617552,0,0,0,0,0,0,0,0,0,-0.0738003371496791,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768294251982002,0,0,0,0,0,0,0,0,0.132651743363468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710945857143069,0.0406489914228471,0,0,0,0,0,0.0545081309576016,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0893767130886745,0,0,0,0,0.124079831073655,0,0,0,0,0,0,0,0,0,0.0449335442144109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283034957272403,0.0243452562019117,0,0,0,-0.0347073832229495,0,0.00516379792476494,0,0.142335684469993,0,0,-0.0245423646292056,0,0,0,0,0,0
X600157.SH,0,-0.199973589520235,0,0,0,0,0,0,0,0,0,0,0.0601848781446272,0,0.379602549916823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493936577597028,0,0,0,0.0587644777137277,0,0,0.106344683357173,0,0,0,0,0,0.0734332896234179,0,0,0,0.0329829519853014,-0.0199045086368491,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544110368157912,0,0,0.051318598221255,0,0,0.0267169907260883,0.0912495615201482,0,-0.0128661818312406,0,0,0.0222697236014185,0,0,0.0113069710011037,0,0.0772731067947123,0,0.0429338879911738,0,0,0,0,-0.0514621827530681,0,0,0,0,0,0,-0.00400969554955433,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0229949063109195,0,0,0,0,0,0.0394136523068843,0,0.00816217890851719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668817934448766,0,0,0,0,0,0,0,0,0,0,0,0,0.0755611034516946,0,0,0,0,0.0311250476143221,0,0.027167969846243,0,0,-0.0184904669088512,0.02702383888955,0,0,0,0,0,0
X601992.SH,0,0,0.16243860746466,0,0,0,0,0,0,0.132357740197144,0,0,0,-0.0317701913733265,0,0,0,0,0,0,0,0,0,0,0.0816423268759528,0,0,0,0,0,-0.0303903603495838,-0.140830325291972,0,0,0,0,0,0,0.316377805830988,-0.000316899722197026,0,0.0338877607295178,0,0,0,0,0,0,0,0,0.202413551116621,0,-0.0468541252977341,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500352283405617,0,0,0,0,0,0,0.137472501898164,0,0,0,0,0,0,0.0348977927379174,0,0,0.165112824269511,0.119958186698877,0,0,0.0263432891611036,0,0,0,0,0,0,0,0.237410169174181,0,0,0,0,0,0.0203668803169996,0,-0.0739192884358683,0.0393900841123527,0,0,0,0,0,0
X600886.SH,0,0.139752060519589,0,0,0,0,0,0,0,-0.0274183781801148,0.018407192317464,0,0,0.0618484282529713,0,0,0,0,0,0,0,0.0434293115503485,0.134351531923087,0,0,0,0,0,0,0,0,0,0,0.0454886889414475,0,0,0,0,0.0600097919082468,0,0,0.121157933672259,0,0,0,0,0,-0.0077254503893821,0,0,0,0,0.0196263242814834,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.124567451072615,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0697810655141657,0,0,0,0,0,0,0,0,0,0.113372127658495,0,0,0,0,0,0,0,0.0387383519120048,-0.0829208782749024,0.16961894270863,0,0,0,0,0,0,0.0403139430948499,0.029148427687784,0,0,0.0549379951850728,0.0058495928679179,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.160532977915905,0,0,0.154400936784083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699562600025312,0,0.132101442400627,0,0,0,0.0849539434578089,0,0,0,0.0161375637909492,0,0,0.166677270225766,0,0,0,0,-0.124272870537396,0,0,0,0.0740462108256692,0.00409316727466238,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.738493520326069,0,0,0,0.017701475586699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334920419606397,0,0,-0.0811320135301049,0,0,0,0,0,0,0,0.172434060160686,0,0,0.0188507266146345,0,0,0,-0.0227647950847357,0,0.0032600152536293,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.000959499808105013,0,0,0,0,0,0.14932137833609,0,0,-0.0163820491400847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309275603301686,0,0.615658695035749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202258472680368,-0.163462117954905,0,0.0152626303119602,0,0.0533458719626882,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0702352146878487,0.00604520054534283,0.121093147383356,0,0,0,0.0262609596881047,0.011252508848537,0,0,0,0.0334868732000837,0,0,0,0.0244924086776841,0.240502807665595,0,0,0,0,0,0,0,0,0,0,-0.0299134708887725,0,0,0,0,0,-0.053571311725586,0,0,0,0,0,-0.0827455033031681,0.027701228201829,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.320212396173342,0,0,0.0238101122292256,0,0,0,0,0,0.0794934202724892,0,0,0,0,0,0,0,0,-0.056248799618766,0.00500644815110882,0,0,0,0,0.174076949224491,0.211496902817536,0,0,0,0,0,-0.211378386332111,0.011307460238897,0,0,0.248568433102647,-0.0654607456600541,0,-0.40924257579351,0,0,0,0,0,0.0432646213477765,0,4.33680868994202e-19,0,0,-0.0258615383078249,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301501884485745,0.0318845480668696,0,0,0,0,0,0,0.185830347108887,0,0,0,0,0,0,0.0436707261494597,0,0,0,0,0,0,0,0,0.0615051866418116,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110910473600607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774248779743385,0,0,0,0.041956900363097,0,0,0,0.0272372365971492,0,0,0,0,0,0,0,0.20842469737775,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.238910388858693,0,0,0,0,0,0,0,0,0,-0.104071725871133,-0.0209140959308692,0,0,0,0,0,0,0.117289276749382,0,0.137076477789918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33421396651011,0,-0.0637246600261479,0,0,0,0,0,0,0.0456019291445767,0,0,0,0,-0.0425155248239065,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.00243737297496844,0,0,0.0978976117350708,0.0163369384719468,0.0624554544635916,0,0,0,0,0,0,0,0,0,0.0552888669681505,0,0,0.0856238722960375,0.123363346792585,0,0,0,0,0,0,0,0,0,0.22898356418122,0,0,0,0,-3.46944695195361e-18,0,-0.069506935937199,0,0,0,0,0,-0.0577789128830726,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0668809620471803,0.0168218835576674,0,0,0,0,0.0245703063467646,0,0,0,0,0,0,0,0,0,0.0343155292393032,0,0.347350950455505,0,0,0,0.104740095001432,0,0,0,0,0,0,0,0,0,0,0,0,0.0419473096160753,0,0.0676489269727425,0,0,0,0,0,0.0994586815786112,0,-0.00611677884596605,0,0,0,0,0,0,0
X600583.SH,0,0.167818287817249,0,0,0,0,0,0,0.561140372392028,-0.0106963964368703,0,0,0,-0.0120462398119186,0.0714558059305487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003011519594708,0,0,0,0,0,0,0,0,0,0,0,0.013960857300351,-0.0162680017896111,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176050736511908,0.118267513601673,0,0,0,0,0.105091956467681,0,-0.0104141419797954,0,0,0,0,0,0,0,0,0,0.0157546270649863,0.0915420565914508,0,0,0.0198660519762985,-0.0504482758868176,0,-0.00851208142669333,0.110558917244776,0,0,0,-0.0106940120156876,0,0,0,0,0,0
X000630.SZ,0,0,0.0393616715864908,0,0,0,0,0,0,0,0.28434525225504,0,0.262674970968703,-0.0780078864968569,0,0,0,0,0,0,0,0,0,0,0,0,0.153786005419454,0,0,0,-0.0276514873418413,0,0,0,0,0,0,0,0.147400551889034,0,0,0,0,0,0,0,-0.0900378603041348,0.0634940122632807,0.142382759250118,0,0,-0.0889579897677666,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165774496492572,0,0,0,0,0,0,0.0337987247828239,0,0,0,0,0,0.0521221853712731,0.13233421742049,0,0,0,0,0,0,0,0,0,0.129597743820283,0,0,0.0495522106849549,0,-8.67361737988404e-19,0,0,0,0.0159970751857533,0.00232192247075879,0.0101949639474829,0,0,0,0,0,0,0,0,0
