,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X002271.SZ,X600795.SH,X600803.SH,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X601991.SH,X600027.SH,X000629.SZ,X600348.SH,X601699.SH,X000723.SZ,X600096.SH,X000408.SZ,X600160.SH,X600141.SH,X000786.SZ,X600219.SH,X300073.SZ,X002353.SZ,X000933.SZ,X002080.SZ,X600157.SH,X000807.SZ,X600295.SH,X600549.SH,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0612062104436613,0,0.161313908550001,0,0,0,0,0,0,0,0.0111394399064187,-0.0968302345912673,0,0,0,0,0,0,0,0.00339692608455002,0.0200674783268894,0,0,0,0,0,0,0,0.0349004068856993,0.181308429408863,0,0,0,0,0,0,0,0,0,0,-0.084071316516965,-0.0295648041053889,0,0,0,-0.025414241103343,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0852216573701244,0,0.122410728617807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205494215978786,0,0.0226763526374847,0,0.00413349243580421,0,0,0,0,-0.117968186526189,0,0,0,0.129065328656127,0,0
X000708.SZ,0,0,0,0,0,0,-0.0559377683887473,0,0,0,0,0.0312068878426618,0,0,0,-0.0197560101473545,0,0,0,0,0,0.0292534880345251,0,0,0.0269719453153058,0,0,0,0,0.201437960979127,-0.0826843589891502,0,0,0,0,0,0,0,0,0,0.114195263405577,0,0,0,0,0,0.0789261172752354,0.0791338849444084,0,0,0,0,0.0480398490164268,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0692666015285949,0.0073894300197962,0,0,0,0,-0.0434702082611197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383027306074615,0.0171893479107066,0,0.00606658026786966,0,0,0,0,0.0532254666062012,0,0.246324869294412,0,0,0,0,0.0613621829322251,0,0,0,0,0,0,0,0,0,0,0,0,0.0101629197840631,0,0
X600886.SH,0,0.169240433459086,0,0.0390140069330096,0,0,0,0,0,0,0.0602801270857503,0,0,0,0,0,0,0,0,0,0,0.0544310053341154,0.0346258178655034,0,0,0,0,0,0,0.154872815418487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00535075363066451,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0901716057909127,0,0,0,0,0,0,0.0623312466163111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971755646019311,0,0,0,0.0715766709542719,0,0.352176613907852,0.0226298184304218,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00458632738767774,0.0126418781236014,0,0,0.0836694609132657,0,0,0,0.0210685732701508,0,0,0,0,0,0,0,0,0,0,-0.0173538862874262,0,0,0,0,0,0,0,0,0,0,0.0324872371006365,0.0165686518122409,0,0,0,0,0,0.00554953878197838,0,0,0,-0.00920073204098585,0,0
X002271.SZ,0,0,0,0,0,-0.14021398458327,0,0,0,-0.222882414420057,0,0,0,0.15574550745953,0,0,-0.0308641313772182,0,0,0,0,0,-0.0704652801943777,-0.0228453916353851,0,0,0,0,0,0,0,0.22385753749582,0,0,0,0,0,0,0.883112410701341,0,0,0,0,-0.0996262347184644,-0.334034332510461,0,0,0,0,0,0,0,0.0960766785166109,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0846886004615258,0,0.306203560616956,0,0,0,0,0,-0.0282554722003065,0,0.224331210717489,0,0,0,0,0.0195234416548286,0,0,0,0,0,0.0885916443128072,0,0,0,0,0.150629821621002,0.0423213014660004,0,0.0493939194173419,0,0,0,0,0,0,0,0,0,-0.0956041109392972,0,0,0,0.0877349431419887,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.137966470497467,0,0,0,0,0,0,0,0,0.0919946855541982,0,-0.00256815029636907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416529314062673,-0.0411024630638032,0.0116327592701339,0,0,0,0,0,0,0,0.0648060780369802,0,0,0,0,0.011488945197589,0,0.100677951809056,0,0,0,0,0,-0.0167459342025277,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067457175060946,0,0,0.0787125688438531,0,0,0,0,0,0.120998954138174,0,0,0,0,0,0,0,0,0,0,0.0497044747582813,0,0,0,0,0,0.0903891000819628,0,0,0,0,0,0.0795001958837813,0,0.0853078714141614,0,0,0,0,-0.0339098070009922,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.035449185901644,0,0,0.103856989699534,0,0,0,0.0149348091282223,0,0.186364624344324,0.116688188492236,0,0,0,0,0,0,0.0658885857172786,0.0954612478210519,0,0,0,0,0,0,0,0.0285392882743255,0,0,0,0.0224361239847941,0,0.274819444127096,0,0,0,0,0.0773507931461312,0,0,0,0.0152012780224715,0,0,0,-8.67361737988404e-19,-0.048435305822494,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647562194590951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921428199314905,0,0,0,0,0,0,0,0.132037897801567,0.027485993611858,0.0491374268480262,0.0579172344762906,0.0472501135044051,0,0,0,0.0531974189054811,0,0,0,0,-0.0135646842137252,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.233049332908006,0,0,0,0,0.31392118577439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473283239803766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439431392214115,0,0.0288534187544212,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0424964812806291,0,0,0,0,0,0,0,0,0,0,0,0.12026911074749,0,0,0,0,0,0,0.255366670742941,0.0686541428731381,0,0,0,0.0188141664825721,0,0,0,0,0,0,0,-0.0975737826317325,0.0870359129654955,0.202819310988469,0,0,0,0,0,0,0,0.0138364581803064,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.132459193887948,0.0091096549875242,0,0,0,-0.240731523424238,0,0,0,0,0,0,0.0141920639124613,0.0108580670899334,0,0,0,0,0.464320673551963,0,0.0998516512843871,0,0,0,0,0.0349575183617621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028958227646377,0.0651092091011462,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0728577231767738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254321792682115,0,0,0.0516214513889799,0,0,0,0,0,0.0808588896545868,0,0.106748370825546,0.270361371814701,0,0,0.0631141717239915,0,0,0.195560616858882,0,0,0,0,0,0,0,0,0,0.0898287758039708,0,0
X600348.SH,0,0,0,0,0.287854294282546,0.0298243640904107,0,0,0,0,-0.010902433904817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503285901913155,0,0,0,0.291445147126239,0,0,0,0,0.15024637640119,1.73472347597681e-18,0,0,0,0,0.223612175419493,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.22580386209896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388978325637626,0,0,0,0.0916868438985339,0,0,0.0565649812501635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106366148763016,-0.0554126667292351,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.128698729833033,0.0611156076400364,0,0,0,0,0,0,0.118300304281165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.100816015223484,0,0.0257555055676938,0,0,0,0.0155793474499172,0,0,0.152890249017604,0,0,0.130363794012282,0,0,0,0,0,-0.0506368909930815,0,0,0,0.0265169964196367,0,0
X600096.SH,0,0,0,0,0.166200350687073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675412939870213,0.0207297272521732,0,0,0,0,0,0.921660775332243,0,0,0,0.0817259083520873,0,0,0,0,0,0,0,0,0,-0.0286093477347602,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.285033585100542,0.0512354454517033,0,0.262008970081272,0,-0.0529007965260341,-0.0880440392154273,0,0.152721581341008,0,0,0,0,0,0,0,0,-0.0100339467723551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204684919345424,0,0,0,0,0,0,0.0571506141244964,0.0119222777903868,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787127715589933,0,0,0,0,0,0,0,0.113153082062442,0,0,0,0,0,0,0.0180056822490904,0.188976755354369,0,0,0,-0.0216532395979385,0,0,0,0,0.0738597477104426,0,0,0.0105094376763368,0,0,0,0.231264605237585,0,0,0,0,0.102016861741889,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.150774258197435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389824868813096,0,0.0177264369701942,0,0,0.595028597403686,0,0,0,0,0,0,0,0,0,0,0,0,0.0837856661839812,0,0,0,0,-0.0379866911850775,0,0,0,0,0,0
X000786.SZ,0,0,0,0.165599385319461,-0.00602254419594438,-0.00700065689697805,0,0,0,0,0.0872200746937943,0,0,0,0,0,0,0,0,0,0,0.421701598134708,0,0,0,0.207720155523029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256950855502163,0,0,0,0,0,0,0,0,0,0,-0.019437795050041,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0180110808410002,0,0,0,0,0.0784055005710092,0.0884268653329505,0,0,0,0,0,0,0,0.222752598531535,0.248313407134736,0.0488332334537736,0,0,0,0,0,0,0,0,0,0.0231867428193037,0,0,0,0,0,0,0,0,0,0.103843950753596,0.0163124697703676,0.106581827531666,0,0,0,0,0,0,0,0.00193306696461677,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.146176189870425,0,0,0.0115636754906689,0.141522133337524,0,0,0,0,0,0,0,0,0,0,0,0,-6.21719395222464e-05,0,0.078112703345285,0.0726682733263825,0,0,0,0,0.204664080752647,0,0,0,0,0,0,0,0.0335054072034206,0,0,0,0,0,0,0,0,0.0851826279829579,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0741483916804656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736331412312525,0,0,0.00586205039345395,0,0,0,0,0,0,0,0.19081758595428,0,0,0,0,0.205848401822046,0,0,0,0,-0.0574794986397541,0,0,0,0,0,0
X000933.SZ,0,0.227390473316722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103673814955144,0,0,0,0,0,0.140980131769533,0,0,0,-1.73472347597681e-18,0.00457714071158457,0,0,0,0,0.00709289713071106,0,0.0314978627256701,0,0.0750507725943856,0,0,0,0.126016534972898,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0204559795258111,0.198713429391969,0,6.93889390390723e-18,0,0.0828090383577307,0,0,0,0.0489711117701528,0,0,0,0,0,0,0,0,0.133913251965131,0,0,0,0,0.0548801133594076,0,0,0.0323512123604448,0,0,0,0,0,0,0,0,0.265359975597031,0,0,0,0,0,0.0122817113249807,0,0,0,0,0,0,0,0,0,0.0317546984821321,0,0
X600157.SH,0,0,0,0.0825296770127544,0,0,0,0,0,0,0.0285872655725598,0,0,0,0,0.0354673536296075,0,0,0,0,0,0,0,0,0,0,0,0,0.041844524555365,0,0,0.0617543352750694,0,0.0468240431646177,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0146246282436089,0.00138095517831054,0,0,0,0,0,0,0,0.000900708902892235,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393454342897522,0,0,0,0,0,0,0,0.0862849570788808,0,0,0.012983383745576,0.0067757620370116,0.0100085734159612,0,0.125048250481747,0,0,0,0,0,0,0,0.0205513398268736,0,0,0,0,0,0,0,0,0,-0.0416996965747239,0,0,0,-0.0133469058443361,0,0
X600295.SH,0,0,0,0,0,0.0194280045524379,0,0,0,0,0,0,0,0.0142254885012715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900180666334447,0,0,0.247171805427161,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.188821569677667,0,0.153723669954242,0,0.105394495908483,0,0,0,0,-0.0534002494526279,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.063799459006465,0,0,0,0,0,0.0668351141639155,0,0.119550320396978,0,0,0.0291043446796379,0,0,0,0,0,0,-0.0682263851872334,0,0,0,0,0,0,0,0.175280090509166,0,0,0,0,0,0,0,0,0.18136722373916,0,0,0,0,0.115974977287209,0,0,0.227903695581547,0,0,0,0,0,0,0,0.0195052163694655,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142406533015759,0,0.0330467034422452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105133319230586,0,0,0,0.0675716677135327,0,0,0,0,0,0,0.0468461961136607,0,0,0,0,0,0.00804486997337517,0,0,-0.0649086630818143,0.0186464910723149,0.0139201756606982,0,0,0,0,0,0
X600985.SH,0,0.0703366170704133,0,0,0.0136848776426822,0.00304520123083425,0,0,0,0.364517225451141,0.00265140272576082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544009210983436,0,0,0,0,0.0958758892151288,0,0,0,0,0,0,0,0,0,0.0628445092123267,0,0,0,0,0,0,0,0,0,-0.0125308399780031,0,0,0,0,0,0
Change_TY3M,0,0,0,0.11635286852397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254072929083395,0,0,0,0,0,0.0294539269235319,0,0,0,0,0.0223760773111753,0,-0.0146934806484707,0,0,0,0,-0.28094975728592,0,0,0,0,0,0,0,0.0884259242680556,0,0,0,-0.0443019348539906,-0.0146356327746598,0,0,-0.169803170457216,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0.0369837560810336,0,0,0,0,0,0,0,0.0377264759876547,-0.11622176740465,0,0,0,0,0,0,0,0,0,0,0,0,0.0853320804016997,-0.0840468227827692,0,0,-0.0872062541819788,0,0.149840846544416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33994045306264,0,0,0,-0.330485860516744,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0685598141797023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712701144394553,0,0,0,0,0,0,0.183060939901101,0,-0.369596910236125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728475589292053,0,0,0,0,0.931570292911819,0,0
RealEstate_excess,0,0,0,0,0,0.0443096418902078,0,0,0,0,0,0.0595644604832422,0,-0.0454559763943722,0,0,0,0,-0.0664825961845502,0,0,0,0,0,0,0,0,0,-0.0261413687546242,0,0,0.0300144036184986,0,0,0,0,0,0,0,0,0,0,-0.0922589778552172,0,0,0,0,0,-0.0232274407499244,0,0,0,-0.0410264488612001,0,0,0,0,0,0
MKreturn,0,-0.132581902331923,0,0,0,0.0600016010414593,0,0,0,0,0,0,0,-0.0707787879639508,-0.0528399042156908,0,-0.00755224728643684,0,0,0,0,-0.00879250435596568,0,0,0,0,0,0,0,0,0,-0.0123606111388449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273245432493542,-0.0308229429341235,0,0,0,0.0526320551933769,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130114102201111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004286846243823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467574851853787,0,0,0,0.0217409937326984,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0477546934595052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404701812857686,0,0,0,0,0,0,0,-0.352117535298764,0.283616493536104,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102259298869908,0,0,0,-0.000730598216579552,0,0,0,0.00149626416891169,0,0,0,0,0,0,0,-0.000751987357390497,0,0,0,0,0,0,0,0.00213931803973717,-0.00425131669764994,0,0,0,0.0195325589589145,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00100731379409245,0.000745218953941227,0,0,0,0,0,-0.00117555235635545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026379129363129,-0.00085364456403427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479084597386518,0,0,0,0.0133347931192372,0,0
