,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X000883.SZ,X600583.SH,X601992.SH,X600309.SH,X000709.SZ,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X600547.SH,X000792.SZ,X000629.SZ,X000825.SZ,X600808.SH,X002470.SZ,X000027.SZ,X600660.SH,X000060.SZ,X002353.SZ,X600549.SH,X600008.SH,X000831.SZ,X600863.SH,X600578.SH,X000959.SZ,X000630.SZ,X600307.SH,X000012.SZ,X600219.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.120979891800775,0,0,0,0,0.174405225024008,0,0,0,0,0,0,0,0,0,0,0,0.255880723731257,0,0,0,0,0,0.0547444600353184,0,0,0,0,0,0,0.418766205935318,0,0,0.027669832273006,0,0,0,0,0,0,0,0,0.0186381780550816,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0675812921877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142579711461453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231571479067164,0,0,0,0,0,0,0,0,0,0.0596560436492498,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.109624692157365,0,0,0.0375870938963836,0,0,0,0,0,0,0.0576079030527122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43815552617169,0,0,0.0743295995794966,0.153843477360521,0,0,0,0,0,0,0,0,-0.0348892836033938,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0773741279654287,0,0,0,0,0.0299208539841224,0.0748734968130362,0,0,0,0,0,0.00154743655900225,0,0,0,0,0,0,0,0,0.101103089646553,0.116873151558349,0,0,0,0,0.102279853440798,0.0865258928708761,0,0,0,0,0,0,0,0,0,0,0.0342836874239137,0,0,0,0,0,0,0,-0.00765969400723448,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0843964726833747,0,0,0,0,0,0,0,0,0,0,0.0654520196308491,0,0.107605272697037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238606578388377,0.162999260985861,0,0.109893113135707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805852399008886,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.139578407082927,0,0,0,0,0,0,0,0,0,0,0.0301050455464025,0,0,0,0,0.0421674884138184,0,0,0,0,0,0.18520570727398,0,0,0,0,0.308232027017732,0,0.058257316532971,0,0,0,0,0,0,0,0,0,0.0614188364687985,0,0,0,0,0,0,0,-0.00537745633050527,0.040860117357425,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0167628408622596,0,0,0,0,0,0,0,0,0,0,0.00231092451900273,0,0,0,0.134422989999074,0,0,0,0,0,0,0,0.0923749585408737,0.0193602515875901,0,0,0,0,0,0.425195485832322,0,0,0,0,0,0,0,0,0.0630537725041619,0,0,0.0116774781450949,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0441856395311534,0,0,0,0,0,0,0,0,0,0.273142454408914,0,0,0,0,0,0,0.122549153962917,0,0,0,0,0,0.0445789669469995,0,0,0.14368072817124,0.125263918663752,0,0.0173813209424153,0,0,0,0,0,0,0,0,0,0,-0.00374812258943182,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.255356123215095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263078780621164,0,0,0,0,0,0,0,0,0.187023720367505,0.0891624832840823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445615250406423,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.055364452022505,0,0,0,0,0,0.189779570160967,0,0,0,0,0,0,0.19409539575296,0,0,0,0.0149609269289884,0,0,0,0,0.0253757463646975,0,0,0,0,0,0,0,0,0.0203762354616593,0.101782590559243,0.0469496231386384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321136889353288,-0.0100387946098508,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0370470385296563,0,0,0,0,0,0,0.0346639290326883,0,0,0,0,0,0,0,0.0203903862903285,0,0,0,0.519812980478758,0,0,0,0,0.0643120004444147,0,0,0.0767536746850734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563476595495285,0,0,0,0,0,0,0
X600547.SH,0,0,0.0555187639461933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875886275613332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213597849847816,0,0,0,0,0,0,0,0,0.00514660282839204,0.0417396213938099,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121719353764786,0,0,0,0,0.00390317450967433,0,0,0,0.036799657920062,0,0,0,0,0,0.168539274467705,0.0012289716791319,0,0,0,0.0454423003464826,0.120849377986783,0,0,0,0,0,0.120007189955296,0,0,0,0,0,0.061787034055324,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0657361066715018,0,0,0,0,0,0,0.180657691286186,0,0,0,0,0.0251620495871193,0,0,0.416323436948685,0,0,0.0305490908245183,0,0,0,0,0,0,0,0,0,0,0.149164061166113,0,0,0,0,0,0.0537062115119308,0,0,0,0,0,0,0,-0.000170927158269746,0.020464875082797,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0431398627182176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034838132411249,0,0,0,0,0.157394172425163,0,0,0,0,0.309949206698951,0,0,0,0,0,0,0,0,0,0,0,0.0515574250889237,0,0,0,0,0,0,0,-0.0637354633816194,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895800240037183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747017507831622,0,0,0,0,0,0,0,0,0,0,0,0.21258177063268,0,0,0,0,0,0,0,-0.0230028930077796,0.0483384879661947,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.0467002337174373,0,-0.0299298977973218,0,0,-0.0730754449645515,0,0,0,0,0,0,0,0.115313173220954,0,0,0,0,0.222687489340344,0,0,0.0197023222667885,0,0,0,0,0.151435421352786,0,0,0,0,0,0,0.0282165869171413,0,0,0,0,0,0,0,0,0,0,0,0.0211187863059477,0,0.0199771797308426,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0965592245026748,0,0,0,0.243083797877677,0,0,0,0,0,0.0808431296357372,0.0482963312666505,0,0,0,0.0719974408684717,0,0,0,0,0.0399417362509809,0.0141446196873133,0,0,0.00807999803680085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399475903142421,0,-0.0154804009377731,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239781510401131,0,0,0,0.08298645444518,0,0,0,0.00838468169819615,0,0,0.203987938222921,0,0,0.250724094342628,0.0466835729228874,0,0,0,0.0219175222071291,0,0,0,0,0,-0.0337589785953536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.03043378294395,0,0,0,0,0,0,0.207586058752114,0,0,0,0.0410421508054863,0,0,0,0.0225904418196753,0,0,0,0.00906863928487316,0.0110962396668587,0,0,0,0,0.203993999157605,0.0316375336810868,0,0,0,0,0,0,0,0,0,0.0568025485556766,0,0,0,0,0,0.00222069679574725,0,0,0,0.0314115930136616,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246116588070395,0,0,0,0,0.127909181143261,0,0,0,0,0.171782189619021,0,0,0,0,0,0,0,0,0,0,0.068283819661038,0,0,0,0,0,0,0,0,0,0.0361626791811841,0.0172364278731494,0,-0.103327982587661,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0961387676726717,0,0,0,0,-0.0428307987294505,0,0.149768155723633,0,0,0,0.0600341329740346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108823752911779,0,0,0,0,0,0,0.177326433996243,0.0952248997699548,0,-0.0167040060990503,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,-0.074433125716879,0,0,0,0,0.0945228990214214,0,0,0,0,0,0.128271602989827,0,0,0,0,0,0,0.415627876516953,0,0,0,0,0,0,0,0,0,0.00945850496785236,0.0637692504920613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328350759280156,0,1.6940658945086e-21,0.0122725490978594,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.12513535850774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197273041148909,-0.00370826122921684,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.267605706914155,0,0,0,0,0,0,0,0,0,0.131249603213829,0,0.0526338185611683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788339451266045,0,0,0,0,0,0,0,0,0,0,0,0.0868355923503028,0,0,0,0,0,0,0,-0.00247028205729855,0.0305754861334043,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357681209508,0,0.123450300859581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141060013964216,0,0.0942730863337299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000653977744772303,0.039470874286625,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0499517380893688,0,0,0,0,0,0,0.0570924406388826,0.0837985422076033,0.0125113651383361,0,0,0,2.16840434497101e-19,0,0,0,0,0.151747604650453,0,0,0.0520274050269027,0,0,0.0249293512562249,0,0.0409475052181301,0,0,0.00161416054143595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475829848424094,0,0,0.0117780328414901,0,0,0.389376336697278,0,0,0,0,0,0,0,0,0.148833788273453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251130677643084,0.0202336140456058,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,-0.0111983652495958,0,0,0,0,0.0614187062674077,0,0,0,0,0,0,0.0904179240738925,0,0,0,0,0,0,0,0,0,0,0,0.0785218122206486,0.328875716830822,0,0,0.030067234361234,0.0600503747624806,0,0,0,0,0,0,0,0,-0.165311683355057,0,0,0,0,0,0,-0.00371208129182532,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351088867613645,0.302572507728798,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0214725371542722,0,0,0,0,0.348506188584677,0,0.0705520863552135,0.0434832309811883,0,0,0,0,0,0,0,0,0,0,-0.000543588686055612,-0.0142342116312944,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181206864104365,0,0,0,0,0,0,0,0,0,0,0.0658394633525071,0,0,0,0,0,0,0,0.132903461469391,0,0,0,0,0,0,0,0,0,0,-0.015947411910768,0.00257340400959653,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0809290376807165,0,0,0,0,0,0,0,0,0.0230235637679996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129561806059857,0,0,0,0,0,0,-0.0545412792696969,-4.02583209776403e-05,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.774910024648547,0,0,0,0,0,0,0,0,0,0,-0.96623131920112,0,0,0,0,0,0,0,0,0,0,0,0.0425204440927014,0,0,0,0,0,0,0,0,-0.332872802863016,0,0,0,0,0,-0.0880007581868958,-0.45764451238149,0,-0.876637733841562,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.270077396752715,0,0,0,0,0.14625755058584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.878697418927988,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0797919604248423,0,0,-0.0792285505681432,0,0,-0.00630416169538705,0,0,0,0,-0.109213855049985,-0.0391112550707094,0,0,0,0,0,0,0,0,0,-0.0620828494879364,-0.150772939694332,0,0,0,0,0.0734278543162593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129109039446604,0,-0.0117795697178746,2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0362067576486939,0,-0.107142524795757,0,0,0,0,0,0,0,0,0.018239180606581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102116728962049,0.138203568379653,0,-0.173732179744232,0,0,0,-0.0757412892260641,0,0,0,0,0,0,0,0,0,0,0.0300257329033929,0,-0.00370169681124201,0.0352118667163673,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00321539000605089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00378317517072459,0.0097957060700964,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0105681004616022,0,0,-0.00138072381042158,0,-0.00411224417005151,0,0,0,0,-0.00114412201730706,0,0.0215326809441831,0,-0.00213473010330053,0,0,0,0,0,0,0,0,0,-0.0106860089261759,0,-0.0273661135058912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137225735674335,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0182747591677745,0,0,0,0,0.00463891278219955,0,0,0,0,0,-0.00181864367688921,0.0101022225500539,0,-0.0104596544078843,0,0,0,0,-0.00361733997605874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668069338566899,0,0,0,0,0,0,0.0264256300509447,0,-0.00354416189053518,0,0.010818143061577,-0.0195171576785878,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00769063367463763,0,0,0,0,0.0157292228807439,0,0,0,0,0,0,-0.00517368538283429,-0.0217389141820633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214242450628969,0,0,0,0,0,0,0.00337265302668277,0,0,0,0,0,0,0,0,0,0.0124135753477457,-0.0169865272436244,0,0,0,0,0,0
