,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600660.SH,X000708.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600176.SH,X600362.SH,X601600.SH,X601898.SH,X600426.SH,X600010.SH,X600801.SH,X600352.SH,X600188.SH,X600489.SH,X000301.SZ,X600111.SH,X601991.SH,X600795.SH,X600803.SH,X600688.SH,X002075.SZ,X600299.SH,X300037.SZ,X000932.SZ,X600486.SH,X600027.SH,X600219.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X601168.SH,X000898.SZ,X000630.SZ,X002409.SZ,X000723.SZ,X000878.SZ,X600315.SH,X600529.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0162618503318149,0,0,0,0,0.0163107660425259,0,0,0.0902047840657899,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0485178131217458,0.0400554321780542,0,0,0,0,0,0,0,0,0,0.0868145340549706,0.00741263853369339,0,0.0350678658561413,0,0.0156676432667008,0,0,0,0,0,0,-0.0113533273969554,0,0,0,-0.0130613598010707,0,0,0,-0.00268839043819305,0,0
X600028.SH,0,0,0,0,0.00686184988681703,0,0,0,0,0,0,0,0,0,0,0.0245680271756068,0,0,0,0,0,0,0,0,0.0285071264807228,0,0,0,0,0,0,0,0,0,0,0,0.00844684447134784,0.0127392102869603,0,0.0219297437984663,0,0.00516196316733001,0,0,0,0,0.0523751344136765,0,0,0,0,-0.0122830843401188,0,0,0,0,-0.0200054599535961,0,0
X601088.SH,0,0,0,0,0,0,0,0.018682498074635,-0.00615420015769795,0,0,0,0,0,0,0,0,0,0.0108544304312315,0,0,0,0.0844316564185997,0,0,0,0,0,0.00614503226931633,0,0,0,0.00626417399303356,0,0,0,0,0.0650469127666972,0,0.00991272036909304,0,0,0,0,0,0,0.0645563436630884,0,0,0,0,0,0,0,0,0,-0.0194315900724518,0,0
X600585.SH,0,0,0,0,0,0,0.103730360833757,0.0536018861850936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420013344392987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143241139595062,0,0,0,0,0,0,0.117220766832354,0,0,0,0,0.00246071065757356,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0902045535231454,0.115345497594638,0,0,0,0,0,0,0,0,0.395565340708584,0,0,0,0,0.137048263052927,0,0,0,0,-0.029068804006095,0,0.0835315988225822,0,0.0831050971669823,0,0.237878553730901,0,0,0,0,0,0.229054227541756,0,0,0,0,0,0,0,-0.289851753483936,0,0,0.00935702877281704,0,0,0,0,0.0177532685684149,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.024549550927605,0,0.0193116425173231,0,0,-0.0225736942981068,0.130204264873056,0,0,0,0,0,0,0.0372410320924835,0,0.0490809926163877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596002385229867,0.113385740535329,0,0,0,0,0.0575007337610463,0,0,0,0.0216146863807836,0.0292310903264732,0,0,0,0.00271125407135396,0,0
X600547.SH,0,0,0,0,0,0,0,0.0612596351244751,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668258541137199,0,0.0787816995765299,0,0,0,0,-0.00837110454478674,0,0.0335669206535508,0,0,0,0,0.000393436056322773,0,0,0,0,0,0,0,0,0,0.0444372105389046,0,0,0,-0.00486112556306492,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.241457839714671,0.166776303124604,0,0.0315671125669466,0,0.0931359850579279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277294133473765,0,-0.0164942513915623,0,0,0.186812337535873,0,0,0,0.116331987933846,0,0,0,0,0.085873023754113,0.0327589861023732,0,0,0,0,-0.0605510058839154,0,0,0,-0.0281370024428223,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0234767374951707,0,0,0,0,0,0,0,0,-0.0386085516162091,0.112383723624854,0.0947712772477622,0,0,0,0,0,0,0,0,0.0691892364165966,0,0.325729667316167,0,0,-0.0686711487951523,0,-0.153283113855148,0,0,0,0,0,0,0,0,0.0288925337009617,0,0,0,0,-0.0289174084710316,0.0908721159908057,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0147334611628721,0,0,0,0,0,0,0.0434584396297331,0.0491452469788656,0,0,0,0,0,0,0,0.11794419562594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043429708447357,0,0,0,0,0,0,0.11591725866557,0,0.144151045197477,0,0,-0.0275215447926868,0,0,0,0.0358054220074282,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0684516403116176,0,0,0,0,0,0.137869287221144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473219864497795,0,0,0,0.184135500172804,0,0,0,0,0,0,0,0,0,0,0,0.0158383534523269,0,0,0.075630019675524,0,0,0,0,0,0,0,0,0.013955475295859,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0787508628925204,0,0,0,0,0,0,0,0,0.298310306544548,0,0,0,0,0,0,0,0,0.0249819379516542,0,0,0,-0.07315567651155,0,0,0.553868473305291,0,0,0,0,0,0,0,0,0,0,0.107886297787852,0,0,0,0,1.0842021724855e-19,-0.0244147140386379,0,0,0,-0.00763776071684812,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.030272381408515,0,0,0,0,0,0.134285406529628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614190481701255,0,0,0,0,0.109486105470561,0,0,0,-0.0997437767556998,0,0,0,0,0,0,0,0,0,0,0.288475383585247,0,0,0.0212139326568891,0,0,0,0,0.0395247468940131,0,0
X600886.SH,0,0,0,0,-0.0385111128423279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745462321222147,0,0.109487359348594,0,0,0.046111928360793,0.161799069644604,0,0.0481098803767074,0,-0.0311878144122794,0,-0.0311738234894079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0143623644792969,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0954506632830228,0,0,0,0,0,0,0,0.0742346205590111,0,0,0,0,0,0,0,0,0.0369481543548943,0,0,0,0.0490451925737091,0,0,0,0,-0.100895419998895,0,0.225809437742831,0,0,0,0,0,0,0.396273999389999,0,0.110726459274207,0,0,0,0.0641153347545556,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.019305810844578,0.0356172113216378,0,0,0,0,0,0.00520035058401982,0.0621879420072536,0,0,0,0,0,0,0.0503639026079032,0,0,0,0,0,0.00182356766294524,0.0144262460250339,0,0,0.114046790510366,0,0,0,0,0,0,0,0,0,0.588758182155227,0,0,0,0,-0.0321879096427502,0,0,0,0,-0.0479904017316908,0,0
X601600.SH,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0282704255578292,0,0,0,0,0,0.00494223722547297,0.211017018453324,0,0,0.0755991300033202,0.21890468951601,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0371179998628785,0,0,0,0,0,0.0660514299254463,0,0,0.0190179734235089,0,0,0,0,-0.00104292429296025,-0.0078739182543984,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170197403497712,0,0,0,0.0143981549926983,0,0,0,0.254862190851216,0.0606577564854286,0,0.0402900250277859,0.00863057697727406,0,0,0,0,0,0,0,0,0,0.0103631358361501,0.0509847029161267,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.020458876231411,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.307680804128477,0,0,0,0,0,-0.0672038695670752,0,0.108000454849027,0,0.0841953660014158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044354617034476,0,0,0,0,0,0,0.144545663301453,0,0,0,0,0,0,0,0,0,0,0,-0.0144711797091246,-0.00968867589948909,0,0,0,0.015663516710524,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.00656858319870244,0,-0.0116281847114904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849646526370914,0,0.00346619428115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146860252682766,0,0,0.0367706766322483,0,0,0.00177819699685799,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.0587846718294882,0,0,0,0,0,0,0.102935380799921,0,0,0,0,-0.130036064013942,0,0,0,0.172701109435034,-0.0299506093858506,0,0,0,0,0,-0.0653580880309977,0,0,0,0,0,0,0.055740872616954,0,0,0.0549202350412921,0,0,0,0,0,0.0266971509865133,0,0,0,0,0,0.0224222976407728,0,0,0,-0.0244682033559246,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0141402089365129,0,0,0,0,0,0.089356879070944,0.0861959889652509,0,0,0,0,0,0,0,0,0,0,0,0.0322528496871173,0,0,0,0,0,0,0,0,0,0.083094274527812,0,0,0,0,0,0,0,-0.0433299827896974,0.257123220125968,0,0.16106341887885,0,0,0.0395535714894495,-0.0222933923606583,0,0,0,0.0244676901624223,0,0
X600188.SH,0,0,0,0.139255085591886,0,0,0,0,0,0,0,0,0.0465301474843676,0,0,0,0,0.491510537123311,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0633472686079787,0,0,0,0,0,0,0,0.0830621366478893,0,0,0,0.146611656065047,6.93889390390723e-18,0,0,0,0,0,0.0684357460173919,0,0,0,0.0230346798409977,0,0
X600489.SH,0,0,0,0,0,0,0.722641521261516,0,0.0142518247932069,0,0,-0.048463142819626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110768500021233,0,0,-0.106303671792688,0,0,0,0,0,0,0,0,0,0,0.170580540453495,0,0,0,0,-0.00167663835401868,-0.0212040354938104,0,0,0,0.000337254012782878,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0150971353279494,0.0707267564848872,0,0,0,0,0,0,0,0,0,0.0393852616009133,-0.0511748576293135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837363879230352,0,0,0,0,-0.0308663149770637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.15872278569476,0.0856079512230808,0,0,0.0689591743928125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216037968338586,0.044215362864748,0,0,0,0,-0.0528846061485646,0,0,0,0.00319795107766888,0,0
X601991.SH,0,0,0,0,0,0,0,0.0910630769249925,-0.0150831063427917,0,0,0,0,0,0,0,0.133207379446439,0,0,0.283431269676113,0,0,0,0,0,-3.46944695195361e-18,0,0.00994278326745198,0,0,0,0,0,0,0,0,0,0.0142222615698078,0,0.0686203916964703,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.0132736885498664,0,0
X600795.SH,0,0,0,0.0451813444621447,0,0,0,0,0,0,0,0,-0.00667427369887737,0,0,0,0,0,0,0.135877918091175,0,0,0,0,0.0249177228218354,0,0.401558425429033,0,0,0,0,0,0,-0.0172875041904808,0,0,0.0103041305728653,0.0443755902520664,0,-0.0314220765607965,-0.0347959015063859,0,0,0,0,0,0.0455181580815895,0,0,0,0,0,-0.0123217781640978,0,0,0,-4.33680868994202e-19,0,0
X600803.SH,0,0,0,0,0,0,0,0.154690910133812,0.0605868870680315,0,0.0467971620196785,0,0,0.203547955174955,0.0569996233671594,0,0,0,0,0,0,0,0,0,0,0.0842770430217682,0,0,0,0,0.0891736540376512,0,0.0968364399136505,0,0,0,0,0,0,0,0.0150854577350358,0,0,0,0,0.0941326479583145,0,0,0,0,0,-0.0261640061854484,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.058832567646904,0,0,0,0,0,-0.00494108239354164,0,0,0.230663953843466,0.0843927832643479,0,0,0,0,0.209612438885209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212218038291478,0,0,0.0438608067253143,0,0,0,0,0,0,0.0144920181279208,0,-0.035897940244394,0,0,0.00197462878724592,-0.0157014611579988,0,0,0,0,0,0
X002075.SZ,0,0,-0.222872473683717,0,0.47145340535691,0,0,0,-0.00836960450083885,0,-0.0139756600064318,0,0,0,-0.0234476324991806,-0.161688133379859,0,0,-0.0747088838510226,0,0,0,0,0,0,0,0,0,0.206021680010081,0,0,0,0,0,-0.201721097496595,0,-0.050423295060522,0,0,0,0,0,0,0,0,0,0,0.159041154525624,0.188252858856265,0,0,0,0,0,0,0,0.0906882847850082,0,0
X600299.SH,0,0,0,0,0,0,0,0.0532211865561679,0,0,0,0,0.0202181013666863,0,-0.10028716084119,0,0,0,0,0,0,0,0,0,-0.0181645546497653,0.0725919690445942,0,0,0,0,0,0,-0.0237120347182767,0,0,0,0,0.0691757596315974,0,0,0.120472654523445,0,0,0,0,0,0.0293737907358016,0,0.144968352331533,0,0,0.0324365504336064,0,0,0,0,0.0371325575116457,0,0
X300037.SZ,0,0,0,0,0.0667814341803552,0,0,0.238084892161204,0,0,0.264217579101744,0,0,0,0,0,0,0,0,0,0,0,0,0.0623077329793176,0,0,-0.297723365091753,0,0,0,0,0,0,0,0,0,0,0,0,0.136822642248924,0,0,0,0,0,0,0,0,0,0,0,0,0.0700195544669613,0,0,0,-0.00484009216010411,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0290026408202168,0.0705423896853863,0.319619678649591,0,0.0786325123832202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954696528605152,0,0,0.0521396799612117,0,0,0.282964335305862,0,0,0,0,0,0,0,0,0.0187654244748873,0,0,0,0,-0.0118090696094373,0,0
X600486.SH,0,0,0,0,0.141649583473922,0,0,0,0,0,0,0,0.000292327750720544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297702157084791,0,0,0,0,0,0,0.126047342271458,0,-0.059462629630876,0,0,0,-0.00761223444682799,0,0,-0.0295174610611395,0,0,0.0943213619340865,0,0,0,-0.0215348198487527,0.0297118757059955,0,0,0,0.0274626786376099,0,0
X600027.SH,0,0,0,0,0,0.107572054335747,0,0,-0.0742799002638856,0,0,0,0,0,0,0.0398022719086155,0,0,0,0,0,0,0,0,-0.0482078799663818,0,0.0245091522310543,0,0.055282126836831,0,0,0,0,0,0,0,0,0,0,0.0850039913533931,0,-0.0158313722206306,0,0,0,0.0515386270172723,0,0,0,0,0,-0.00758238426196827,0,0,0,0,0.0356665608620686,0,0
X600219.SH,0,0,0,0,0,0,0,0,-0.022895999556537,0,0,0.119288912805553,0,0,0,0.055056529650386,0,0,0.0832634229176302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459787457566954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217977670200259,0.18068458031624,0,0,0,-0.000250843056170825,0,0,0,0,0.0269032305651657,0,0
X002466.SZ,0,0,0,0,0,0,0,0.672162488409936,0,0,0,0,0,0,0,-0.484617590890704,0,0,0,0,0,0,0,0.0689630411101084,0,0,0,0,-0.00473626362843345,0,0,0,0,0,0,0,0,0,0,0,-0.106117905755243,0,0,-0.0479030102720518,0.0848629045753229,0,0,-0.00802842347327759,0.0786342929481233,0,0,8.67361737988404e-19,0,0,0,0,-0.0621236972972534,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0542137216212644,0,0.0304642535902502,0,0,0,0,0,0,0,0.0719510082584212,0,0,0,0,-0.0416282840881095,0,0.00481501271025944,0,0.0207779868006788,0,0,0.0527807342682102,-0.0172828610523406,0,0,0.0169963645412693,0,0.076871871779304,0,0.0124327454512869,0,0,0,0.132147671301236,0,0,0.0177535475703972,0.0364993558126516,0,0.135088090266798,0,0,0,0,0,0,-0.0165161846724566,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0768711366405268,0,0,0,0,0,0.377522391837128,0,0,0,0,0,0,0,0,0,0,0,0.0259581531510419,0,0,0,0,0,0,-0.053825127805109,0,0,0,0,0,0,-0.141939597260228,0,0,0,0,0,0,0.0217503089200207,0,0,0,0,-0.129731263247879,0,0
