,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X601991.SH,X600547.SH,X600362.SH,X002460.SZ,X600886.SH,X600111.SH,X000786.SZ,X000898.SZ,X600516.SH,X600176.SH,X000709.SZ,X600027.SH,X600157.SH,X000553.SZ,X000792.SZ,X600352.SH,X000408.SZ,X600489.SH,X600339.SH,X600219.SH,X002271.SZ,X000959.SZ,X000723.SZ,X600808.SH,X601158.SH,X000883.SZ,X600299.SH,X002470.SZ,X002092.SZ,X000630.SZ,X000825.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.324923068836113,0,0,0,0,0,0,0,0,0.013745615882603,0,0,0,0,0,0,0,-0.0304382300002703,0,0.0128235184051451,0,0,0,0,0,0,0,0,0,0,0.0274110991316245,0,-0.00548636899230699,0,0,0,0,0,0.0403841349630074,0,0,0,0,0,0,0,0,0.00873548842101046,0.0520316616284596,0,0.00599433185757883,0,0,0,0,0,0
X600028.SH,0.355501616087175,0,0,0,0.132088945804181,0.0189820556144692,0,0,0,0.025896877142018,0,0,0,0.00762412500388975,0,0,0,0,0,0,0,0,0,0,0.0327997950871544,0,-0.0607427336436736,0,0,0,0,0.0174492600168517,0,-0.00272006848533959,0,0,0,0.00390323357706881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651999835285591,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0596431822790935,0,0,0,0,0,0,0.652913776807467,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.191607884976396,0,0,0,-0.00968247498112998,0,0,0,0,0,0,-0.0183134225418488,0,0,0,0,0,0,0,0,0,0,0,0.0852412310786338,0,0.00117377747024577,0.013876041947312,0,0,-0.00523113336903444,0,0,0,0,0,0
X600019.SH,0,0,0.103289028700114,0,0,0,0,0,0,0,0,0,0,-0.055868424488977,0,0,0,0,0,0,0,0,0,0,0.364322934372448,0,0,0,0,0,0,-0.0342698735242037,0,0,0,0,0,0,0,0,0.161332563905207,0,0,0,0,0,0,0,0,0,0,-0.0139200241728823,0,0,0,0,0,0
X600585.SH,0,0,0.230241607133152,0,0,0.122787138409095,0,0,0,0,0.0990687281630743,0,1.38777878078145e-17,0,0,0.000280194707840231,0,0,0,0,0.0520680342879637,0,0,0.0406363949254658,0,0.0332314384167608,0,0,0,0,0,-0.0922217723936787,-0.15221141646651,0,-0.23926966210966,0,0,0,0.141287107843076,-0.198173975718302,0.200217077277747,0,0,0,0,0,0,-0.264867647840455,0,0,0,0.0174748724102695,-0.0467641917062588,0,0,0,0,0
X601600.SH,0,0,0,0.132669595133286,-0.0253154230139704,0,0,-0.0565069215039712,0,0,0,0,0,0.00689604507340361,0,0,0,0,0,0,0,0,0.103572974294948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187735817154461,-0.0218104766139432,0,0,0,0,0,0,0,0,0,0.00580548177399644,0,0,-0.0394550763539104,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0444789854315428,0,0,0,0,0,0,0,0,0,0,0,0.0650307345128352,0,0,0,0.0101287221628144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274855763144532,0,0,0,0,0,0,0.00185136198043652,0.0677948405388324,0,-0.0314861702346847,0.021032966463474,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743238889733859,0,0,0,0,0,0,0,0,0,-0.078041638118781,0,0,0.084390135383929,0,0,0,0,0,0,0,0,0,0,-0.118900058085781,0,0,0,0,0,0,0,0.521399612792135,0,0,0,0,0.0172302082764078,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0229277889003116,0,0,0,0,0,0,0.0690513106337875,0,0.0522457488755692,0,0,0,0,0,0,0.00919147571388803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186701192012625,0,0,0,0.0618949298470775,0,0,0,0,0.0977059694170184,0,0,0.00513359811215625,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296539694677214,0,0.0396650497170489,0.0496955985398677,0,0,0,0,0,0,0.00854672655946619,0,0,0,0,0,0,0.004652595438866,0,0,0,0,0,0,0,0,0.0467081660814799,0,0,0,0,0.0277323366064936,0,0,0.164897058275365,0,0.00601824901589037,1.0842021724855e-19,0,0,0,0,0,0
