,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X601600.SH,X000301.SZ,X600886.SH,X600111.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X600803.SH,X601991.SH,X002466.SZ,X000932.SZ,X600801.SH,X000027.SZ,X600352.SH,X600795.SH,X000898.SZ,X600219.SH,X600489.SH,X600688.SH,X000883.SZ,X000723.SZ,X002080.SZ,X600486.SH,X600157.SH,X600027.SH,X600516.SH,X600299.SH,X000807.SZ,X000825.SZ,X300037.SZ,X002353.SZ,X601992.SH,X600315.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.213802914034475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151861583755455,0,0,0,0,0.00585803113542361,0,0,0,0,0,0,0,0,0,0,0,0.32147002749242,0,0,0,0,0,0,0,0,-0.000452812410242379,0,0,0,-0.0436251962176476,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0511512376392947,0,0,0,0.146963056800893,0.0843571013158519,0,0,0,0,0.190729100707987,0,0,0.225827853405829,0,0.499448934816688,0,-0.0915101290133299,0,0,0,0,0,0,-0.0450406860167588,0,0,0,0,0,0.111201127557579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399282108691749,0,0,0,-0.0804629377926299,0,0
X600886.SH,0,0,0,0,0,0,0,0.00743170963311374,0,0,0,0,0,0,0,0,0,0,0.0150417209693706,0,0,0,0,0,0,0,0,0,0.0246409154900554,0,0,0,0,0,0,0.026707268774406,0.0606995842191577,0,0,0,0,0.000150248037522512,0,0.0612670087950465,0,0,0,0,0,0,0,0.00291324567361357,0.0102053241173133,0,0,0,0,0,0
X600111.SH,0,0,0,0.167369760586705,0,0,0,0.0282501056952225,0,0,0,0,0,0,0.334731994782099,0,0.0144208342674316,0,0,0,0,0,0,0.2383353728042,0,0,0.209377589180701,0,0,0,0,0,0,0,0,0,0.04783696766119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911537899985693,0.0328107628118296,0,0,0,-0.0286450351287126,0,0
X600011.SH,0,0,0,0,0,0,0,0.00628584692322407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291701980574881,0,0.106390232234527,0,0.0843415792321133,0,0,0,0,0,0.00363883700145685,0,0,0,0,0.0322603837976768,0,0.0853438098600871,0,0,0,0,0,0,0,0,0.0246755052928364,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.166371813137335,0,0,0,-0.132061579860446,0,0.166433882182879,0,0,0,0.0061641306367817,0,0,0.0287101704440179,0,0,0,0,0,0,0,0,0,-0.120373613668701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11131340516667,0,0,0,0,0,0,0,-0.00750729705459916,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.113842116583362,0,0,0.112128641885943,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.234921317848101,0,0,0,0.218672617373733,0,0,1.73472347597681e-18,0,0,-0.00880750581841687,0,0,0,0,0,0,0,0,0.318270963899262,0.229832925275185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138990068766689,0,0,0,0,-0.00807557304781877,0,0
X600426.SH,0,0,0,0.0246151335183033,0,0,0,0.0332765990823376,0.145796743704316,0,0,0,0.210254525591549,0,0,0,0.103241302659872,0,0,0,0,0.0830288245391309,0,0,0,0.103469836565183,0,0,0,0,0,0,0,0,0,0,0,0,0.0689859271851673,0,0,0,0,0,0,0,0,0,0.0336926727557713,0,-0.0742057315487939,0,-0.0468457117174502,0,0,0,-0.00302317038180362,0,0
X600803.SH,0,0,0,0,0,0.156839796118099,0,0.0432627744302932,0.036746026717771,0.231742802308315,0,0,0.115566971429552,0,0,0,0.0315968660990128,0,0.0574410013999569,0,0,0,0,0,0,0.163470303318627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940669657146557,0,0,0,0,0,0,0,0,-0.0295319765520123,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00942377806851057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212730453973544,0,0,0,0,0,0,0,0,0,0,0,0,0.0269542331165124,0,0.0615506159115634,0,0,0,0,0,0,0,4.33680868994202e-19,0.0233742342002985,0,0,0,0.0321534913446659,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.45941647879424,0.0514989477557999,0,0,0,0,0,0.212361012590573,0,0,0.0704036832342116,0,-0.107498408669542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192781751360461,0,0,0,0.103790148646109,0,0,0,0,0,0,0,-0.397430583488374,0,0.0658073339222095,0,0,0,0,-0.00261979816272992,0,0
X000932.SZ,0,0,0,0,0,0.741632527769838,0,0,0.000973300397113477,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0732938666964929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223061756549906,0,0,-0.0219629918953005,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.418777909732615,0,-0.0374439146523022,0,0,0.00570983515051571,0,0,0,0,0.0879436677424403,0,0,0.0750019982873107,0,0,0,0,0,0,0,0,0.0809051881690243,0,0.0158685897048229,0,0,0,0,0,0,0,0,-0.0268422300968527,0,0,0,0,0.0448688040089598,0.0439937351203002,0,0,0,0.0917570529362816,0,0,0,0.00146753310496455,0,0,0,0,0.00951382984148621,0,0
X000027.SZ,0,0,0,0,0,0,-0.0491412352621853,0,0,0,0,0,0,0,0,0,0,0,0.0961865224219035,0,0,0,0,0,0.512459190082172,0,0.139335451054562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326413461996655,0,0,0,0,0,0,0,0,0.0314003201466908,0.0117577305887369,0,0,0,0.143410160411546,0,0
X600352.SH,0,0.032698146065808,0,0,0,0,0.0708084819250587,0,0.0444181349086334,0,0,0,0.104869035146456,0,0,0,0.142326888439944,0,0,0,0,0,0,0,-0.0139156839343317,0,0,0,0,0,0,0,0,0,0.171327202444564,0,0,0,0,0,0,0,0,0.0668397243645679,0,0,0.0412603962233914,0,0,0,0,0,0,0,0,0,0.000235434156269967,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442774321397989,0.259198133351483,0,0,0,0.0116250920432293,0,0,0,0,0,0,0,0,0,0,0,0.0914830501670763,0,0,0,0,0,0,0,0.0732565673488866,0.048182183285609,0,0,0,0,0,0,-0.00768575395880647,0,0,0,0,0.0229189655590282,0,0
X000898.SZ,0,0,0,0,0,0.332309027524696,0,0,0,0,0,0.0271879184936609,0,0,0.0511362420295075,0.099922315458278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584752726848939,0,0,0,0,0,0,0,0,-0.00301620481081398,0,0,0,-0.0288194217711049,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.18629268732319,0,0,0.0827978115644366,0,0,0,0,0,0,0,0,0,0.00907345266994547,0,0,0,0,0,0,0,0,0,0,0,0,0.0376746813539494,0,0,0,0,0,0,0,0.364422427993944,0.230797262367066,0,0,0,-3.46944695195361e-18,0,0,0,-0.0425973257207552,0,0,0,-0.0617020386076436,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.148821160141061,0,0,0,0,0.0344611490326611,0,0,0,0,0,0,0,0,0,0.0423166307515428,0,0,0,0,0,0,0.00427694535822431,0,0,0,0.0773029673204497,0,0,0,0,0,0.0331785976909703,0.156787309407227,0,0,0,0,0,0,0,0,-0.00109398517179486,0,0,0,-0.0271013184628623,0,0
X600688.SH,0,0.0452865926505434,0,0,0,0,0.0376974685027646,0,0,0,0,0,0,0,0.0017771767015307,0,0,0,0.0500221485648136,0,0.028851546262276,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.104862734831624,0,0,0.0734173307255048,0,0,0,0,0,0,0,0,0,0.0453739117001275,0,0,0.0579327563498928,0,0,-0.0160031371368723,0,0,0,-0.0219275475551622,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102663748124966,0,0,-0.0397079719702503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930207217034895,0,0,0,0,0.045525304028883,0,-0.103295528047805,0,0,0,0,0,0,0,0,0,0,0,-0.0107789407959033,8.67361737988404e-19,0.00716733400124287,0,0,0,0.189078725940626,0,0
X000723.SZ,0,0,0,0,0,0,0,0.295966501419984,0,-0.0571027849496914,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0294655779334205,0,0,0,0,0,0,0,0.0190410852254275,0,0,0,0,0.0297777650140598,0,0.0682349302135554,0,0.0320776343135885,0,0,0,0.206393591050655,0,0,0,0,0,0,0.066268966329383,0,0,0.0150953052643372,0,0,0,0,-0.0324018687214536,0,0
X002080.SZ,0,0,0,0,0,0,0,-0.0306802940348472,0,0,0,0,0.131260491504998,0,0,0,0,0,0,0,0,0.205380440883349,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0243558409501483,0,0.0947287431600898,0,0,0.187148900954868,0,0,0,0.229352337835676,0,0,0,0,0.159231143039842,-0.0072329490727656,-0.00506255511471139,0,0,0,0,0,0
X600486.SH,0,0,0,0.126702182113708,0,0,0.175160891527595,0,0,0,0,0,0,0.262784611558303,0,0,0,0,0,0,0,0,0,0,0,0.0772490075969654,0,0,-0.162751947143048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455747783185663,0,0,0,0,0,0,0,0,0,0.0157223925065647,0,0,0,0,-0.00679111469217462,0,0
X600157.SH,0,0,0,0,0,0,-0.0978524905480274,0,0,-0.120741790646621,0.0019255375220491,0,0,0,0,0,0,0,0,0,0.121809647919687,0,0,0,0,-8.67361737988404e-19,0.025040151523013,0,0.00149983116202429,0,0,0,0,0,0,0.0388980512568778,0,0,-0.0311182973448502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148489354182646,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0337743800294774,0,0,0,0,0,0,0,0,0,0,0,0.204374384539356,0,0,0,0,0.0279119068987953,0,0,0,0.0691596888469102,0,0,0,0,0,0,0.049459835578804,0,0,0,0,0,0.00107102131477533,0,0.0634088753383549,0,0,0,0,0,0,0,0.0013905878391422,0.012587241635649,0,0,0,0.0190029585079641,0,0
X600516.SH,0,0,0,0,0,0,0.0193048975939526,0,0,0,0,0,0,0,0,0,0.236022389807254,0,2.71050543121376e-20,0,0.121514061621528,0,0,0,0,0,0,0,0,0,0,0.272884566880403,0,0,0,0,0.244565696288816,0.137282375384008,0,0,0,0,0,0.0724528607369413,0,0,0,0,0,0,0,0.0780327679062999,0,0,0,0,0.0104481820046921,0,0
X600299.SH,0,0,0,0,0,0,0,0.0818401024776998,0,0,0,0,0,0,0,0,0,0,0.0188055617439561,0,0,0,0,0,0,0.0740790237799705,0,0,0.013635417918272,0,0,0,0,0,0,0,0,0.100059557409267,0,0,0,0,0,0,0,0.093518877985907,0,0,0,0,0,-0.0273203809709015,0,0,0,0,0.0100210754562562,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498355188270578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135044028481995,0.025516455281612,0,0,0.0830524806274213,0,0,0,0,0.162944047672861,0,0,0.227021707142274,0,0,0,0,0,0,-4.33680868994202e-19,-0.0433224085959323,0,0,0,0.02995206821052,0,0
X000825.SZ,0,0,0,0,0,0.343684282184736,0,0,0,0,0,0,0,0,0.0751091381394372,0,0,0,0,0,0,0,0,0,0,-0.0252502035319541,0,0,0,0.0765262688074597,0,0,0,0,0,0,0,0,0,0,0,0.0556905006368368,0,0.188921188300692,0,0,0,0,0,0,0,0,0,0,0,0,0.038039618221033,0,0
X300037.SZ,0,0,0,0,0,0,-0.100897057613019,0,0.248481810786479,0.145129556480733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245543152726008,0,0,0,0.126780446720235,0,0,0,0,-0.102692504057723,0,0,0,0,-0.0305677519715494,-0.0395478909625754,0,0,0,-0.0689778240264017,0,0
X002353.SZ,0,0,0,0.0129633141405539,0,0,0,0.113146873757983,0,0,0,0,0,0,0.115210617870177,0,0.0258306170131408,0,0.262265884672682,0,0,0,0.280147596627928,0,0,0.293343461724266,-0.143032520084297,0,0,0,0,0,-0.0950875045519496,0,0,0,0,0.0149725813331429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324879404857969,-0.0708793640825763,0,0,0,-0.0592606926641316,0,0
X601992.SH,0,0,0,-0.0018073149176419,0,0,0,0,0,0,0,0,0,0,0.0779703179723303,0,0,0,0,0,0,0,0,0,0,0,0,0.0254031026796659,0,0,0,0,0,0,0,0,0.00605680913230508,0,-0.140489465686531,0,0,0,0,0.0466696534445954,0,0,0,0,0,0,0,0.0352478673709545,0,0,0,0,0.010286775724963,0,0
X600315.SH,0,0.231909555180015,0,0.0583794149957518,0,0,0,0,0,0,0,0,0.0755013474353266,0,0,0,0,0,0,0,0,0,0,-0.122073330679679,-0.0316688127837452,-0.123714262893813,0,0,0.0413173983284256,0,0,0,0.30532549003859,0,0,-0.0580077051343749,0.110309538317054,0,0.20852495804536,0,0,-0.146457618865843,0,0,-0.0279200827587635,0,0,0,0,0,0.16526346447524,0.0448179909235684,8.67361737988404e-19,0,0,0,0.00114149061177204,0,0
X600612.SH,0,0,0,0.0469248317077021,0,0,0,0,0,-0.00546018101547362,0,0,0,0,0,0,0,0,0.0537738914897982,0.0978431402242893,0,0,0,-0.0117580715885552,0,0,0,0,0.0487506855073681,0,0,0,0,0,0,0,0,0,0.0683565695539817,0.0994682142391818,0,0.0886109155731221,0,0,0,0,0.00343733993929896,0,0,0,0,-0.0148715754869701,0,0,0,0,-0.0158480467851866,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496892324265561,0,0,0,-0.0664143199413829,0,0,0,0,0,0,0,0,0,0,0,0,-0.361818223543204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144740747332908,0,0,0,0,0,0,0,0.0814752207291743,-0.0894313980234871,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087619723984989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983139547397727,0,0,0,-0.374944077827218,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356712071912673,0.806576900874114,0,0,0,0,0.0162640397828202,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449145029349473,0,0,-0.0473261794781158,0,0,0,0,0,0,0,0,0,0,0,-0.00771216430014486,-0.0207813559497189,0.162693044315024,-0.0435784110078316,0,0,0,0.0285222300143567,0.00118582016939632,5.42101086242752e-20,0,0,0,-0.0177239627940063,0,0
MKreturn,0,0,0,0,0,0,-0.0120862527289743,0.0948391600213867,-0.0328264437865828,-0.0086188827583901,0,0,0,0,0,0,0,0,0.0251998564113101,0,-0.0497875985227489,0,0,-0.0385869829028616,0,0,0,0,-0.0284011943310935,0,0,0,0,0,0,0,0,0,0,0,0,0.0288060448867004,0,0,0,-0.0811022467231555,0.0303556030334258,0,0,0,-0.124258935178092,0.00701544931042632,-0.0211227674965935,0,0,0,-0.010502712822968,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100068443180602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551381527613754,0,0,0,0,0,0.00070971789375679,0,0,-0.0033734452036143,0,0,0,0,-0.000191955927385783,0,0,0,0,-0.00535560959803384,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.209475400132054,0,0,0,0,0,0,0,-0.360695101583223,0,0,0,0,0,0,0,0,0,0.138664443246464,0,0,0.102118326480681,0,0,0,0,0.423050642001587,0,0,-0.309733293151807,0,0,0,0.488613484553492,0,0.441783967736864,0,0,0,0,0,0.363776530865301,0,0,-1.50117344371298,1.45444931660948,0,0,0,0,0,-4.62418842044178
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000564586496533856,0,0,-0.00130508488604061,0,0,0,0,0,0,0,0,-0.00803572402177179,0,0,0,0,0,0,0,0.00583101313731237,0,0,0,0,0,0,0,0,0.000523380930119619,0.00564766207411582,0,0.00694415381275148,-0.00437441160170284,0,0,0,0.00240748983835992,0.000799923996576776,0,0,0,0,-0.00636984957438927,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00581598395331996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198625128290035,0.00770408975610287,0,0,0,-0.0835283286094082,0,0
