,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X601898.SH,X000786.SZ,X600362.SH,X600010.SH,X600352.SH,X600188.SH,X600111.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X600176.SH,X600795.SH,X600426.SH,X600027.SH,X601992.SH,X600299.SH,X600529.SH,X002080.SZ,X600219.SH,X600612.SH,X002353.SZ,X600315.SH,X002409.SZ,X000301.SZ,X000932.SZ,X000027.SZ,X600126.SH,X000723.SZ,X600486.SH,X600516.SH,X601158.SH,X000883.SZ,X000401.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0.142815860770664,0,0,0,0,-0.0357499177569798,0,-0.092134575100463,0,0.247140610781427,0,0,0,0,0,0,0.4478658336822,0,0,0.13129512675936,0,0,0,-0.0370929330877978,0,0,0,-0.0871926545903096,0,0,0,0,0,0,0,0.528677502457448,0.0527562586791433,0,0,0,0,0,-0.00759926624258505,-0.0357571544708842,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.162680819918449,0,0,0,0,0,0,0.143239033765041,0,0,0,0,0,0,0,0,0,0,0.108776593099756,0,0,0,0,0,0,0,0.0601777921602171,0,0,0,0,0,0,0,0,0.0960469536281301,0,0,0,0.0898422652881457,0,-0.0124656401546101,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0131978121671263,0,0,0,0,0,0,0,0,0,0.0963779069851476,0,0.0660451162988344,0,0,0,0,0,0,0,0,0,0,0,0.11246189044082,0,0,0,-0.04867811389462,0,0,0,0.130695641439833,-0.0168981866795715,0.0134466547980098,0,0,0,0,0.23278102952809,0,0,0,0,0.01585603750619,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0824301671556751,0,0.0610899875507799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146258919348296,0,0,0,0,0,0,0,0,0,0,0,0.0105744832500679,0,0.0115656872717,0,0,0.156027632013836,0,-0.0246836843489041,0,0,-0.0724461091015836,0,0,0,0,0,-0.000430747021875944,0.00101535576408944,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.087390884449984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604625995510449,0.079935570857721,0.0281504522078864,0,0,0,0,0.210967233947953,0,0.0795368934865997,0,0,0.0480873109052105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530640533626122,0.0180456860604288,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00814719088142319,0,0.377801879574357,0,0,0.108928218023246,0,0,0,0,0,0,0,0,0.0711622497545307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128148537421908,0,0.174630325279268,0,0,0,0,0,-0.0102283164663842,0.0221216789815626,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.00651508042051811,0,0,0,0.0143308422656653,0,0,0,0.141436536872504,0.058393761678427,0,0,0,0,0,0.169404973905792,0,0.0181429401177871,0,0.0397145409696087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02971895386042,0,0,0,0,0.0322648654707795,0,0,0,0,0,0,0,-0.0052238075733135,-0.0010338391672785,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.110668612468498,0,0.0760442871181245,0,0,0,0,0,0,0,0,0.0183202170692377,0,0.00927791965215598,0,0,0,0.0712097193327578,0,0,0,0.138939665046387,0,0,0,0.034645061094579,0,0,0.0639282036683641,0.0130348209344398,0,0.0280544703141288,0,0,0,0,0.128035915176116,0,0,0,0,0,0,0,0,-0.0022678869413133,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.0339361897928729,0,-0.126447464243242,0,0,0,0,0,0,0,0,-0.0480515699217442,0,0,0,0,0,0.126461695232912,0,0,0,-0.0841626008734317,0,0,0,0,0,0,0.592700864867173,0,0.256920872075717,0,0,0,0,0.113021113557497,0,0.315264282993019,0,0,0,0,0,0,0.00930900966202426,-0.00548981976937974,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0628558391535293,0,0,0,0,0,0,0.0249164631211492,0,0,0,0,0,0,0,0.0273515912094069,0,0,0,0,0.0929408110927651,0,0.161357304016709,0,0.3035489284959,0,0,0.0631045392792517,0.0333989212811147,0,0,0,0,0.041563489154056,0,0,0,0,0.136457111579818,0,0.0674332638133297,0,0,0,0,0,-0.0584792613400637,0,-0.00909161303349401,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146067153716876,0,0,0.0923707844905913,0,0,0.0347064932508361,0,0,0,0,0,0,0,0,0,0.0195359649417234,0,0.0586722017094096,0,0,0,0,0.0174582357033367,0,0,0,0,0,0,0,0.000106297297586473,-1.35525271560688e-20,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.0891471133632675,0,0.0839574392538759,0,0,0,0,0.00059627848356832,0,0,0,0,0,0,0,0.231825579797243,0,0,0,0.107679257960556,0,0,0,0,0,0.0182167019079664,0,0,0,0,0.0534042061020513,0,0,0,0,0.0152789212946215,0.0519761912997556,0,0,0,0,0,0,0,0.0103765200161351,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.113796252663826,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.529472292762133,0.111968548888577,0,0,0,0,0,0.0619149819644568,0,0,0,0,0,0.0366693963442653,0,0,0,0,0.0202521003535777,0,0.314993908684112,0,0,0,0,-0.112251121380067,-0.0208387448240549,-0.0234102219089056,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.430347674615244,0,0,0.0718775263843158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328400885738843,0,0,0,-0.0212941053469294,0,-0.0405040403607087,0,0,0,0.0758540105683723,0,0,0.0363826155971779,0,0,0,0,0.158635407453749,0.0300778233639026,0.0299225623778589,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.118955634211037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416156594119565,0,0,0,0,0,0,0,0,0,0.0694738991177191,-0.0961512112448148,0,0,0,0,0,0.114525406619816,0,0,0,0,0,0.163443749649603,-0.101879360182618,0,0.0890736897925837,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840083254870062,0,0,0,0,0,0,0.0197341992701319,0,0,0,0,-2.16840434497101e-19,0,0.0459310706004624,0,0,0,0,0,0,0,0.00557565504768485,0,0.000474421549501087,0,0,0,0,0,0,0,0,0.0840875924411883,0,0.0516270416916512,0,0.0343256637407197,-0.0288921195715293,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.111279144765309,0,0,0,0,0,0.127811479704711,0,0,0,0.0754638933533668,0,0,0.259998754150362,0,0,0,0.00783222939260974,0,0,0,0,0,0,0.068840995253302,0,0,0,0,0,0.0741234892177671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387468664131121,0.000749884271675749,0.00368625909428844,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0660212796970856,0,0,0,0,0,0,0,0.171296300838222,0,0,0,0,0,0,0.0667704814690238,0,0,0,0,0,0,0,0.0414930622803077,0,0,0,0,0,0.0317964105659118,0,0,0,0,0.0139462319722912,0,0.0101483651644151,0,0,0,0,0,0.016515550056268,-0.0107407694664481,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.319270233805757,0.0144025443358317,0,0,0.242087143749119,0,0,0,0,0.239508090036144,0,0,0,0,0,0,-0.0437609569454264,0,-0.15275002029834,0,0,-0.716725103464771,0,0,0,0,0.437396503149171,0,0,-0.0576714290585518,0.198957412103031,0.192811026217502,0,0,0,0,-0.0764134355602851,0,0,0,0,0,0,0,0.0793844061755848,-0.074524034378101,0,0,0,-0.297696489553082,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.113720008559869,0,0,0,0,0.034822368883269,0,0,0,0,0,0,0,0,0.191328640057456,0,0.110386295874705,0,0,0,0,0,0,0,-0.0784800143274663,0,0,0,0.218609353208319,0,0.113509387457499,0,0,0,0,0,0,0.314435320068517,0,0,0,0,-0.0317337365898912,-0.0208982670016669,0.0115486595110201,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.292804956204721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347930678034802,0,0,0,0,0,0,0,0.044560045667163,-0.0422215789395305,0,0,0,0.0361426971880733,0.0911720179595955,0,0,0,0,0,0,0.129259619894195,0,0,0,0,0,0.0251374630068069,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836700056911929,0,0,0.294117708879103,0,0,0,0.0680997129599224,0.0469858631100552,0,0.141138213265418,0,0,0,-0.0243813634617387,0,0,0,0,0,0,0,0.134008729329343,0,0,0,0,0,0,0.111492547627787,0,0,0,0,0.0333764729600944,0.278703600117804,0,-0.026796404471134,0.044374250620605,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0496707642056213,0.00341799890478197,0,0,0,0,0,0,0,0,0.130220522675636,0,0,0,0,0,0,0.0637813695187374,0,0,0,0,0,0,0,0,0,0,-0.0434043011450238,0,0,0.00816111251991639,0,0,0,0.0162852703740877,0,0,0,0,0,0,0,0,0.00741356222886191,-0.000937850965742168,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.000894003138002354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457037396782688,0,0,0,0.0331498757126336,0,0,0,0,0,0,0.162246338566954,0,-0.00924334872089484,-0.00406838023423452,0,0,0,0,0,0
X000401.SZ,0,0,0.1190977300653,0,0,0,0,0,0,0,0,0.108143851587858,0,0,0,0,0,0,0,0,0,0.0396995316335813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379253147606728,0,0,0,0,0,0,0,0,0.0808545488299144,0,0,0,0,0,-0.00665936105954835,0.0295648048102019,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073597491768324,0,0,0.0791218327435054,0.12674799218091,0,0,0,0,0,0,0,0.0322030638174445,0,0,0,0,0,0,0,0,0,0.0947738005752526,0,0.0171784010459471,0,0,0,0,0.00915340569502404,0,-6.93889390390723e-18,0,0,0,0,0,0.0192985165747479,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.229183734737707,0,0.283975938866355,0,0,0,0,0,0,0,0,0,0,0.0477973497777596,0,0,0,0,0,0,0,0,0,-0.33751216767616,0,0,0,0,0,-0.238470220732325,0,0,0,0,0,0,0,0,0,0,0,0,0.0278578111444105,-0.107284538877234,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194221129876327,0,0,0,0.249935771500211,0,0,0,0,0,0,0,0.773715822501788,0,0.791564662693973,0,0,0,7.44044448304814,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497119339735227,0,-0.391105739864017,0,0,0,0,0,0,0,0.420681794837191,0,0,0,-0.809513501036654,0,0,0,0,0,0,0,0,0,0,0,1.01408621570351,0,-0.698679816348158,0.750146126089551,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00347297824652538,0,0,-0.0103129699027368,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180943373458274,0,-0.0322522928085108,0,0,0.0728214791608132,0,0,0,-0.0889717762968992,-0.0140232109379998,0,0,0,0,0,0,0,-0.0197471227249199,0,0,-0.0713719389273429,0,0,0,0,0,-5.42101086242752e-20,-0.0187707511689909,0,0,0,0.0170185579369684,0,0
MKreturn,0,0,0,0,0,0,0,0.201039523947665,0,-0.050549549213541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731328954149012,0,0,0,0,0,0.0167041674233919,0,0,0,0.0550234876189096,0,0,0,0,0,0,0.0273471570089818,-0.11561819501688,0,0,0,0,0,0,0.00409197845523366,-0.00759238451445128,0,0,0,0.107358497132078,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377194645200139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936973438127158,-0.00700791204246571,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187538775771938,0,-0.01005741305829,0,0,0,0,-0.126659049672799,0,0,-0.0504932339724365,0,0,0,0,0,0,0,0,-0.0352077345135087,0,-0.0946707103091267,0,0,0,0,0,0,-0.0487285245289932,0,0,0,0,0,0,0,-0.0497786600821254,0.0967157358669345,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015723126963907,0,0,0,0,0.000261023489500183,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283449634121735,0.00219199675066414,0,0,0,0.0271637372490981,0,0
CarbonVol_Hubei,0,0,0,0,-0.00314604829895781,0,0,0.00311131499780353,0,0.00401092790395369,0,0,0,0,0,0,-0.00650211451253996,0,0,0,0,0,0,0,0,0,0,0,-0.00188534998338665,0,0,0,0.00241687106095419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00015371347697458,-0.00061024049235566,0,0,0,0.0347229671939092,0,0
