,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X600096.SH,X601168.SH,X000933.SZ,X000408.SZ,X000883.SZ,X000027.SZ,X002353.SZ,X600995.SH,X600378.SH,X000932.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.0805811235694288,0,0,0,0,0,0,0,0.0782834212861006,-0.0194991762271662,0,-0.115470900256533,0,0,0,0,0,0,0,0.0346641356057338,0.127068313499362,0,0,0,0.20210235232822,0,0,0,0,0,-0.0303209440643219,-0.0961811332734263,0.156799780895843,-0.0823287491598788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446173964342073,-0.3028683259154,0,0,0,0,0
X600011.SH,0.0660486860547164,0,0,0,0,0,0,0,0.0514255670964903,0,0,0,0,0.189780924960257,0,0,0,0,0,0,0,0.14973809370824,-0.00312515233858449,0.324222965145595,0,0,0,0,0,0,0,0,-0.0389825300061762,0,0,0,0,0,0,0,0,0,0.022335493182743,0,0,0,0,0,0,0,0,0.0505798201932941,0.018892477721757,0,0,0,-0.076769928366612,0,0
X601600.SH,0,0,0,0,0,0.129452766652941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171388091042027,0,0.0062300407432249,0,0,0,0.391279460653966,0.110791429857823,0,0.166385550057193,0,0,0,0,0.0434690412922038,0,0,0,0,0.0442096821393528,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0525281310578082,0,0,0.22958077952091,0,0,0,0,0,0,0,0,0,0.234683784002126,-0.0155381965288821,0,0,0,0,0,0,0,-0.0643254269817127,0,0,0,0,0,0,0,-0.0365462687996978,0,0,0,0.207403199780402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000794548617210165,0,0
X000792.SZ,0,0,0,0.00630157180912746,0,0,0,0,-0.0446236911815613,0.0323297213908161,0,0,0,0,0,0.129487748413783,0,0,0,0,0,0,0.203781986816002,0,0.24317483763674,0,0,0,0,0,0,0,0,0,0,0,0.0915854798236208,0,0,0,0,0,0,0,0,0,-0.0391535093951226,0,0,0,-0.00682869229676783,0.0343842593949935,0,0,0,0,-0.0205771327638188,0,0
X600489.SH,0.207195087261256,0,0,0,0,0,0,0.597098562016311,0,0,-0.156150123700793,0,0,0,0,0,0,0,0,0,0,0,0,0.170438703152781,0,-0.000745973228614254,0,0,0,0,0,0,0,0,0,0.0600650547499834,0,0,0,0,0,0,0,0,0,0,-0.0505534554614407,-0.16273769185124,0,0,0,0,0,0,0,0,-0.0498316234179699,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264912867763039,0,0,0,0,0,0,0,0.0369124993709948,0,0,0,0.0171729628069969,0.0265590454776942,0.46646030115704,0.0664284589881025,0,0,0.247578452586774,0,0.0145527859341942,0,0,0,0,0,0,0,0,0,0.00843277790850871,0,0,0,0,0.00327736918622526,0,0
X600010.SH,0,0,-0.0165275564963273,0,0,0,0,0,0,0,0,0,0,0,0,0.0173617570547344,0,0,0.126422013880714,0,0,-0.0356518239377214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244219849573,0,0,0,0,0,0,0,0.0388449977011775,0,0,0.140834378298356,0,0,-0.0248261826042754,0,0,0,0,0.0134590552901335,0,0
X600111.SH,0,0,0,0,0,0,0,0.134327070062218,0,0,0,0,0,0,0,0,0,0.233086004497121,0,0,0,0,0,0,0,0,0,0,0.319461743933868,0,0,0,0,0,0,0,0,0,0.0515139713028806,0,0.0377774133150818,0,0,0,0,0.115018554730666,0.000643096510613887,0,0,0,0,0,-0.0390186287881489,-0.0213542181673433,0,0,0.0418099767974964,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0386168084906995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225101284878685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434537512305034,0,0.121874440740212,0,0.0559471920791467,0,0,0,0.066028967627592,0,0.139772714292641,0.0954315088217333,0.202306307373544,0,0,0,0.051888247397047,0,0,0,0.00593157166677823,0,0
X600803.SH,0,0,0.129522577080543,0.0527124003657267,0,0.0467634264898691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251297712941274,0,0,0,0,0,0,0,0.0137455078333776,0,0,0,0,0,0,0.109188492788951,0.0418933817192351,0,0,0,0,-0.0179910776134872,0,0,0,0,0.0463869504988278,0,0,0,0,-0.0420470080322582,0,0
X600027.SH,0,0,0,-0.0471650607702122,0.063812560927106,0,0,-0.121118669796188,0,0,0,0.900047623672026,0,0,0,0,0,0,0,0,0,0,0,0.029861758321317,0,0,0,0,0,0.0882264044821012,0,0,0,0,0,0,0,0,0,0.0505041713104275,0,0,0,0,0,0,0,0,0,0,0,0.0756191640077579,0,0,0,0,0.0175370402287398,0,0
X002460.SZ,0,0,0,0,0,0.0682778634555964,0,0,0,0,0,0,0,0,0.0834006519401495,0,0,0,0,0,0,0,0,-0.0536186714905688,0,0,0,0,0.859566086819527,0,0.0122827259391242,0,0,0,0,0,0,0,0.0347829537316187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141014670082312,0,0,0,0.0108046820464097,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0705386409783874,0,0,0.0419305933336632,0,0,0,0,0,0.0704633738127419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349924960377009,0,0,0.102574236014449,0,0,0,0.0394457353575531,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696487936920828,0,0,0,0,0,0,0,0,0,0,0,0.0669279103762638,0,0.0546124885551183,0.115584579371848,-5.42101086242752e-20,0,0.00284084593192331,0,0,0,0.0412010218781863,0,0,0,0,0,0,0,0,0,0,0,0.00949348576822218,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131484076644265,0,0,0,0,0,0,0,0,0,0,0,0,0.333503976987079,0,0,-0.0714959764709993,0,0,0,0.0135840889927065,0.105286485894114,-0.0336554013444884,0,0.206219915351276,0,0.138999843988115,0,0,0,0,-0.225565972026458,0.23050874292499,0,0,0,-0.00891513204868201,0,0
X600426.SH,0,0,0,0.218299310595961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175268544707364,0,0.00923753424975658,0,0,0,0,0,0,0,0,0.172473454497736,0,0,0.0239847654057642,0,0.0742841884396348,0,0,0,0,0,0,0,0,0,-0.0194518459656657,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939801269908972,0,0,0,0,0,0.209331903026988,0,0,0,0.0225300794305245,0,0.0778971259647908,0.338864270362462,0,0,0,0,0.0754239622547417,0,0,0,0,0,0.00347764348752215,0,0,0,-0.0137801693964166,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740149172262642,0,0,0,0,0,0,0,0,0,0.0611348740648025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414614172363732,0,0,0,0,-0.0148450047908022,-0.00387743482006617,0,0,0,-0.0035188693386853,0,0
X601699.SH,0,0,0,0,0.0636630839471929,0.116854960926254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.101776645293091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36980736208144,0,0,0,0.228073004151384,0,0,0,0,0,-0.0246311518345852,0,0,0,0,0,-0.0422386899020239,0,0,0,-0.00782377988235417,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.282513728235358,0,0,0,0,-0.132825376736176,0,0,0,0,0,0,0,0,0,0,0.014391243856357,0,0,0,0,0,0.333890061015247,0,0,-0.0641778820408569,0,0,0,1.73472347597681e-18,0,0.130949594933425,0,0,0.0218285789673354,0,0.0452579862867493,0,0,0,0,0,-0.0405693042811032,-0.127143992915032,0,0,-0.0307932942008644,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354920773402835,0,0,0,0,0,0.048742932098949,0,0,0,0.106524924251411,0,0,0,0.0807221065423227,0,0,0,0,0,0,0,0,0,0.0995808846922193,0.439117507583579,0,0,0,0,0.0434100341273185,0,0,0,0,0,0,0,0,-0.00365229817645015,0,0,-0.0160002479337085,0,0
X600176.SH,-0.0113516301540129,0,0,0,-0.00217213439572768,0,0,0,0,0,0,0,-0.186567646148656,0,0,0,0,0,0.0826942811167021,0,0,0,0,0,0,0,0.239779817695522,0,0.193102808533567,0,0.319572764104203,0,0,0,0,0,0,0.108558732731385,0,0,0,0.0151086240393151,0,0,0,0,0,0,0,0,-0.257481183217158,0,0,0,0,0,0.00449076817821267,0,0
X002128.SZ,0,0,0,0.0600533847205728,0,0,0,0,0,0,0,-3.46944695195361e-18,0.136135320843834,0.296400838250104,0,-0.00826736777768297,0,0,0,0,0,0,0,0,0,0.0822479785445582,0,0.386658483095354,0,0,0,0,0,0,0,0,0,0,0,0,0.000395113307529002,0.105426339010186,0.00729226826978093,0,0,0,0,0,0,0,0,0,-0.0246291003965639,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172725188822914,0,0,0,0.239292722919249,0,0,0,0,0.0255848379510721,0,0.0856779253981668,0,0.0438422488818062,0,0,0,0,0,0,0,0,0,0.0430889996434388,0,0,0,0.10723288537289,0.156228829134675,0,0,0,0.0490635593332929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.0233075812621662,0,0,0,0,0,0,0.0417206251636261,0,0,0,0,0,0,0,0.0304299630425785,0.274372891751399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638655297481224,0,0,0,0,0.209709707947508,0.144315035988643,0,0,0,0,0,0,0,0.157880778610443,0,0,0,0.00275221236002423,0,0,0,0.0086160900830578,0,0
X600985.SH,0,0,0,0,0,0.0974537287196261,0,0,0,0,0,0,0.128288768672735,0,0,0,0,0,0,0.068659289599212,0,0.0875458356370911,0,0,0,0,0,0,0,0.379326474192887,0,0,0.0390638454053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584913061564581,0,0,0,-0.0263127816830874,0,0,0,0,0.0184677049105597,0,0
X000877.SZ,0,0,0,0.052532054259081,0,-0.0725225572101596,0,0,0,0,-0.111751383722525,0,0,0,0,0,0,0,0.0876172912078598,0.146748243556683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174348147000844,0,0,0,0,0,0,-0.0532638045480456,0.109144887587273,0,0,0,0.0362836617436116,0,0
X600096.SH,0,0,0,0,0,0,0,0.0782318225794083,0,0,0.0538248116092065,0,0,0,0,0.158578529075561,0,0,0,0.121805393822076,0,0,0.181008308950337,0,0,0,0,0,0,0,0,0.0994046868742483,0.129291641313751,0,0,0,0,0.15297265050071,0,0,0,0.134074737894764,0,0,0,0,0,0,0,0,0,-0.0193352944413094,0,0,0,0,0,0,0
X601168.SH,0.0609523473442781,0,0,0,0,0,0.119199444881497,0,0,0,0,0.233614274216123,0.209012394073097,0,0,0.13945520881308,0.565478347202665,0,0,0,0,0.0128670305207476,0,0,0,0,0.127422201780053,0,0,0,0,0,0,0,0,0.0846465151130639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142023840314039,0,0,0,-0.00857355321540734,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.26687210534986,0,0,0,0,0,0,0,0,0,0,0,0,0.108789461326936,0,0,0,0.118585938561634,0,0,0,0,0.122716048878817,0,0,0,0,0,0,0,0.214385446817306,0,0.114414071709075,0,0,0,0,0,0,0,0,0,0,0,-0.0153078045833519,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00711226850981847,0,0,0,0,0.0179551824464774,0,0,0,0.163444251488249,0,0,0,0,0,0,0,0,0.0188123171874906,0,0,0,0,0,0,0,0,0,0,0,0,0.0161273109332723,0.190567559628062,0,0,0,0,0.192848609500221,0,0,0,0,0,0,0,-0.026617154563995,0,0,0,0.00407492921897349,0,0
X000883.SZ,0,0.218813918584453,0,0,0.051928448257218,0,0,0,0.127278415180189,0,0,0.0908058410055608,0.304161668019416,0.0543558338331495,0,0,0,0,0,0,0,0.0646500878839534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204810341265047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411284403098041,0,0,0,0,0.0047579791731099,0,0
X000027.SZ,0,0,0,0,0.343710617810625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033022789396797,0,0,0.00199035685819358,0,0,0,0,0,0.151875883959788,0,0,0,-0.04312202169378,0,0,0,0,0,0.0233430638772926,0,0,0,0.00280655391837673,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155549163108873,0.299615713873378,0,0.112072743301915,0,0.137445991366531,0,0,0,0.0289475553195464,0,0,0,0,0,0.273157666618028,0.158169078284955,0,0,0,0,0.0764181216769128,0,0,0,0,0,-0.0135178632055605,0,0,0,0.00383291949513682,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226814840990634,0,0,0,0,0.163722218097464,0,0,0,0,0.00951294109729763,0,0,0,0,0,0,0.0433023069079691,0,0,0,0,0.135543473107841,0,0,0,0,0,0.0260934254066699,0,0,0.0427211214269181,0,0,-0.0168267863744008,0,0,0,0.0623935526795113,0,0
X600378.SH,0,-0.281694173764205,0,0.0384589703434086,0,0,0,0,0,0,0,0,0,0,0,-0.126148527028449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310765854671421,0,0,-0.0863543836670776,0,0,0,0,-0.00511279129524365,0,0,0.160762500619481,-0.0746636541672112,0,0,-1.73472347597681e-18,0,0,0.0731701973753091,0,0.331577894054295,0,0,-0.0427430420416637,-0.184048831886867,0,0,0.000773018865863913,0,0
X000932.SZ,0,0,0,0,0,0,0.00879485096811668,0,0,0,-0.0152568672393531,0,0,0,0,0,0,0.0335091273035052,0,0,0,0,0,0,0.0223727645202897,0,0,0,0,0,0,0,0,0,0,0,0,0.0816305581508387,0,0,0,0,0,0,0,0,0.0449441316901447,0,0.45320104443966,0,0,0.0295573703978246,4.33680868994202e-19,-0.0145246844519871,0,0,0.00632013989161263,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0386088376341756,0,0,0,0,0,0,0,0,0,0.119873164295227,0,0,0,0,0,0,0,0,0,0,0,0,0.206653156133726,0.0361544238995505,0,0,0,0,0,0,0,0,0,0,0.0742147997062743,0,0,0,0,0,0,0,0,0.0217435004198708,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190200663626062,0,0,0,0.107016746644564,0,0,0,0,0,0,0.0467856939284237,0.0858712887468989,0,9.29430517228151e-06,0,0,0.0311256725033529,0.125811405530797,0,0,0,0,0,0,0,0,0,0,0,0.0108605210089309,0,0,0,0,0,0,0.00613981153611559,5.42101086242752e-20,-0.0889174661806019,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.178568651096429,0,0,0,0,0,0,0,0.0624345860026959,0,0,0,0,0,0,0,0,0,0,0,-0.0962726964423323,0,0,0,0,0,0,0,0,0,0.0543650191432009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174303988137937,-0.191502684467938,0,0,0,0.0741068190319292,0,0
Slope,0,0,0,0,-0.0221955448726665,0,0,0,0,0,0,0,0,0,0,0.00834569854175376,0,0,0,0,0,0.296999468164522,0,0,0,0,0,0,0,0,0,0,0.013067409410448,0,0,0,-0.099679690918575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483947789779132,0,0,0,-0.0386943176914434,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489650185033495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134189689901941,0.682874317019692,0,0,0,0,-0.0635405814166088,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0340148959261491,0,-0.165254867583749,0,0,0,0,-0.0314329688693443,0,0,0,0,0,0,0,0,0,-0.02510148107986,0,0,0,0,0,0,0,0,0,0,0,-0.029882904781604,0,-0.0766525235999238,0,0,0,0,0,0,0,0,0,0,0,-0.0647956967054484,0,0,0,0,-0.0115068460942385,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.142401210951245,0,-0.0127327988654871,0,0.032227392134468,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0112842740266014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404813816785494,-0.0111341555711178,0,0,0,0,0.00944530162164054,-0.0396714505345792,0.120993391730549,0,0,-0.020122721212839,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00324398184559187,0,0,0,0,0,0,0,0,0,-0.0011740603783653,0,0,0,-0.000869987629524881,0,0,0,0,0,0.000706404732293258,0,0,0,0,0,0,0,0,0,0.00127248941466254,0,0,0,0,-0.00110694765192912,0,0,0,0.000623528500352543,0,0,0,0,0,-0.00341002106019862,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375823477514839,0,0,0,0,0,0.00366142791835215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570417982897092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120849911446505,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198183535315268,0,0,-0.00441192096973465,0.00436825728014996,0,0,0,0,0,0,0,0,-0.000869284920825711,0,0.00303089633076464,0,0,0,0,0,-0.0156822911591421,0,0,0,0,-0.0245287600583581,0,0,0,0,0.00551114890681841,0,0
