,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X601898.SH,X600426.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600111.SH,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600486.SH,X600803.SH,X300037.SZ,X002353.SZ,X600027.SH,X600299.SH,X601992.SH,X600219.SH,X601168.SH,X002080.SZ,X000932.SZ,X000898.SZ,X600529.SH,X000630.SZ,X000807.SZ,X000878.SZ,X002409.SZ,X000723.SZ,X000027.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.039502388923635,0,0.0329708481425051,0,0,0,0,0,0,0.0324309760187354,0,0,0,0,0,0,0,0,0.0259680481970304,0,0,0,0,0,0,0,0,0,0.00195586794692646,0.0426679973476098,0,0,0,0,0.017046511931115,0,0,0.00330051387160656,0,0,0,-0.00746718360728657,-0.0104383771923757,0,0,0,-0.00264465996255697,0,0
X600028.SH,0,0,0,0,0.0148076827971328,0,0,0,0,0,-0.0268282739871183,0.00134197167292612,0,0,0,0,0,0,0.000942384820614349,0,0.00696098168556685,0,0,0.0948086834338023,0,0,0,0,-0.00503337114824344,0,0,0,0,0,0,0,0,0,0,0.0630101864188981,0,0,-0.0442760543613886,0,0,0.0442944245180306,0.0296092824511104,0,0,0,0,0,0,0,0,0,-0.0117656842813032,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00143329800162659,0,0.0595332484453897,0,0,0,0,0,0.245940190669268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0572825215140692,0,0.0689627772793073,0.00633346651954648,0,0,0,0,0,0.00840946344150474,0,0,0,0,-0.00571964860924154,0,0
X600585.SH,0,0,0,0,0.0814934296001211,0,0,0,0.124955586998195,-0.0409799497818058,0,-0.00666599627320318,0,0,0,0,0,0,0.0178258524532519,0,0,0,0.0425764245182752,0,0,0,0,0,0,0,0,0,0,-0.05593887897506,0,0,0,0,0.0237209762590608,0,0,0,0,0,-0.0496863372164897,0,0,0,0,0.00868598585393564,0,0.011390334199148,0,0,0,0,0.00568135205087867,0,0
X600309.SH,0,0,0,0,0,0,0.00244721205347781,0,0,0,0,0,0,0,0,0,0,0,0.373287985198758,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.122595617492069,0.0974439219747565,0,0,0,0,0,0,0,0,0,0,0,-0.00948523117627857,0,0,0,0,0,0,0.0851548232259453,0,0,0,0.0141819218672716,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338113755516262,0,0,0,0,0,0,0,0,0,0.141402361407372,0,0,0,0,0,0,0,0.00947315201940623,0,0,0,0,0,0,0,0,0,0,0,0.0481077991417808,0.0332009556759885,0.0626272541365314,0,0,0,0,0,0.0162008446696755,0,0,0,0,-0.0198864225402516,0,0
X600547.SH,0,0,0,0,0.0471069001113911,0,0,0.00722262010044414,0,-0.00433640696185993,0,0,0,0,0,0,-0.0961528588420039,0,0,0,0,0,0,0,0,0.628293278860431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13753747308736,0,0,0,0,0,0,0.0108661258201002,0,0
X000708.SZ,0,0,0,0,0.0306784342609051,0,0,0,0,0,0,0.0138879069595257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252428565206723,0,0,0,0,0,0,0.0846419018971241,0,0.298672821410286,0,0,0.0251104803998911,0,0,0,1.73472347597681e-18,0,0,0,0,0.0296690950959095,0,-0.0114193000464401,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0994669480745546,0,0,0,0.0101537364502577,0.0749807642657806,0,0.0594840920032799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29583012836051,0,0,0,0.237515726047385,0,0,0,0,0,0.177571510132986,0,0,0,0,0,-0.0866586320100652,0.0926492503891078,0,0,0,0.109490146005096,0,0,0,0,0,0,-0.0298780383003492,0,0
X600660.SH,0,0,0,0,0,-0.227942304177198,0,0,0,0,0,0,0.0164127067467778,0,0,0,0,0,0,-0.0293094503396474,0,0,0,0,0.0949834717556769,0,0,0,0,0,0,0.112841729431841,0.227333860777069,0,0,0,0,0,0,0.0256562514432077,0,0,0,0,0,0,-0.0250492203641465,0,0,0,0,0,0.0287387823003228,0,0,0,0.0205613831657139,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0423018829937165,0.129836974387408,0,0,0,0,0,0,0.18514179532112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096056334324615,0,0.155232610174311,0,0,0,0,0,0,0,-0.0484980099093737,0,0,0,0,0,0.0758923450363514,0,0,0.0146892455497569,0,0,0.105580345477728,0,0,0,0.0481516282888284,0,0
X600011.SH,0,0,0,0,-0.189612198501573,0,0,0,0,0,0,0,0.0775642329351584,0,0,0.237515926525114,0,0,0,0,0,0,0,0,0.153411964428209,0,0,0,0,0,0,0,0,0.0536738993517598,0,0,0,0,-0.0544951553609476,0,0,0,0.0533371928902084,0,0,0,0,0,0,0,0,0,-0.0197273992445306,0,0,0,0.0100468002498937,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0371737468575264,0,0,0.01009635443074,0,0,0.0195541348496738,0,0,0,0,0,0,0,0,0.239669815587708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172759732333761,0.239715703473307,0,0.0947480434803572,0,0,0,0,-0.0422472124914945,0,0,0,-0.0264266504909485,0,0
X601600.SH,0,0,0,0,0,0.0150656705056507,0,0,0.0297245649631285,0,0,0,0.0300059590840723,0,0,0,0,0,0,0.241677631703782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148411923815791,0,0,0,0,0,0.0346686853163542,0.123310833946178,0.136828106365711,0,0.0133389779664861,0,0,0,0,0,0,0,0,-0.0179090929383204,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0745727216721933,0,0,0,0,0,0.0965678864506198,0,0.173808841175455,-0.167940859438985,0,0,0,0,0,0,0,0,-0.187351822112924,0,0,0.091522258822148,0,0,0,0,0,0,0,0,0.167036759206011,0,0.25092582779895,0,0.056151382254873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.00533214989193806,0,0.247244794741652,0,0,0.173067599460893,0,0,0,0.0639815712009314,0,0,0,0,0,0,0,0.0331957417141729,0,0,0,0,0.0326224459188389,-0.0362343069878071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607444418749416,-0.0461179763171268,0,0,0,0.0188568176241592,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0906609862725905,-0.0998348619697803,0,0,0,0,0,0,0,0.0711331009091393,0,0,0,0,0,0,0,0,0,0,0.0507409935457042,0,0.0753360628065479,0,0,0,0,0,0,0.272175472394397,0,0,0,0.131991736110707,0,0.340475502132848,0,0,0,0,0,0.0143017803481286,0.0502611454386138,0,0,0,0.0239864966783265,0,0
X601898.SH,0,0,0,0,0.0574289240174148,0,0,0.0209779417272246,0,0,0,0,0.112674494125581,0,0,0,0,0,0,0,0.18792950791392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613948027865399,0,0,0,0,0,0,0.0534710785551488,0,0,0,0,0,0,0.0119419786680115,0.00978100442042161,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.296697515066672,0,0,0,0,0,0,0,0,0,0.160846859796129,0,0.0349663893414464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122546445428958,0,0.00357234904259454,0,0,0,0,0,0.0294951546567351,0.0547074379311284,0,0,0,0,0,0,0,0,0,0,0,-0.000177344645878992,0,0,0,0,-0.00269770745648148,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857290564564953,0,0,0,0,0.0142997790820321,0.0367511313735046,0,0,0,0,0.0952421032961101,0,-0.0230762941540988,0,0,0,0.313614292864819,0,0.0397400394711212,0,0,0,0,0,0.00360377620190613,0,0,0,0,0,0,0
X600188.SH,0,0,0.0310663793127307,0,0,0,0,0,0.0951821586447912,0,0,0,0,0,0,0,0,0.576888156601169,0,0,0,0,0,0,0,0,0,0,0.0105294255201706,0,0,0,0,0,0,0,0,0,0.0281714443995494,0,0,0.061106314178893,0,0,0.0633155371999186,0,0,0.0733981567043048,0,0,0,0.00492350283707543,0,0,0,0,0.0134151710281873,0,0
X600801.SH,0,0,0,0.101797782538402,0,0,0,0,0.105080173689532,0.00253925049008676,0,0,0,0,0,0,0,0,0.00811074261126386,-0.121378133270556,0,0,-0.0830355716033108,0,0,0,0,0,0.0605101832317987,0,0,0,0,0,0,0,0,0,0.0496529709250723,0.0553169159090296,0,0,0.079990717600674,0,0,0,0,0,0,0,0,0,0.0299315763043006,0,0,0,0,0,0
