,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X600096.SH,X600219.SH,X600378.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600688.SH,X600348.SH,X000831.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0.00772948154439118,0.0034331193192085,0.0602206750134324,0,0.167148377421008,0,0,0,0,0,0,0.0777545815641779,0,0,0,0,0,0,0,0,0,0,0,0.0536472635987228,0,0,0.0506424931134999,0.0834367643875133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100607266955462,-0.00130403613411914,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964630568571519,0.0391413630548144,0,0,0,0.0525660156216637,0.0234150385468334,0.0716349813810694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241633751479344,0.024387901569474,0,0,0,0,0.060063493645497,0.126105422422923,0.0642142292907201,0,-0.0076617692166725,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.214099109335039,0,0,0.138969968575792,0,0,0,0,0,0,0,0,0,0,0,0,0.0791520240713505,0,0,0,0,0.148520104496533,0,0.0462229479908498,0,0,0.50694592565644,0,0,0,0,0,0,0,-0.140370315735808,0,0,0,0.0923689660855826,-0.116719026681969,0,0,0,0,0,-0.000539552416187437,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0287052080367758,0,0,0,0.0540748062469521,0,0.103073257414954,0.107151917403483,0,0,0,0,0,0,0,0,0.141373645104335,0,0,0,0,-0.0135178353248653,0,0,0,0,0,0,0.0314816070914573,0,0,0,0.532634843292511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247253349692907,0.000571045726028469,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.254824622531085,0.0554340897131286,0,0,0,0,0,0.227894252377634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204384194164416,0,0,0.121136921597473,0,0,0,0,0.00566472442223314,0.0855643087036929,0,0,0,0.0785691903670312,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.00895317325031311,0,0,0,0.0793638933454383,-0.0688680435769767,0,0,0,0,0,0,-0.0494757892173142,0,0,0,0,0,0,0,0,0,0,0,0,0.0612370550870749,0,0,0,0.0414290624954303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429540224983858,0.0479701155027325,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0608118728495188,0,0,0,0,0,0,0,-0.395069336845653,0,0.0168430508354531,0,0,0,0.221000216629284,0,0,0,0,0,0,0,0,0,0,0.0404043432424461,0,0,0,0,0.29825874713266,0,0,0,0,0,0,-0.276268038157075,0,0,-0.00410657098668542,0,0,0,0,0,0,0.00974099195957436,0.00383699634827979,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.302347329481977,0,0,0,0,0,0.145516678914251,0,0,0,0,0,0,0,0.0543528981372973,0,0,0.109808488967458,0.141711269127516,0,0.0986226672172765,0.0319497290457319,0.0459324086036996,0,0,0,0,0,0,0,-0.284583401098174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451077581869933,0.0303805513942341,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224791357548209,0,0,0,0.196583236789576,0,0,0,0.0523176015661154,0,0,0,0,0,0,0,0,0.0184369436270717,0,0.16247901650857,0.0953509099874021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142852670709241,-0.00863565669426733,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.202407837783835,0,0,0,0,-0.204370976051319,0,0,0,0,0,0,-0.143422584563257,0,0,0,0,0,0,0,0,0,0.474270760909949,0,0,0,0,0,0,0,0,-0.0558631648584936,0,0,0,0,0,0,0,0,0,0.18328620048717,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0332084299524779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392532985335197,0,0,0,0,0,0,0,0,0.173182746154091,0,0,0,0,0,0,0.322094176629309,0,0,0,0,0,0,0,0,0,0.0322903709537001,-0.0430044792895363,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0317418093738859,0,0,0,0,0,0,0.106089618812713,0,0,0.10869132255585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778472460537806,0,0,0.0499296534299499,0,0,0,0,0,0.0851725739402809,0,0,0.235608542384763,0.0112959252853563,0,0,0,0,0,0.00953900709798865,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.474911280987985,0,0,0,0,0,-0.050460588609296,0,0,0,0,-0.166603269762552,0,0,0,0.147708010674238,0,0.119563349062975,0,0,0,0,0.0855164659837512,0,0.0365025366604238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279963079143453,0.0461627664943053,0,-0.0475231448832826,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.313820735346486,0,0,0,0.140874596796601,0,0,0,0,0.134549607802976,0,0,0,0,-0.0947100765884746,0.144737969552715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786282243436676,0,0,0,0,0,-0.183781439025167,0,0,0,0,0.0150881959249181,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0837911083509719,0,0,0,0,0,0.0230725181823155,0,0.0495722669038147,0,0,0.0520993493642209,0,0,0,0,0,0,0,0.383111640170296,0,0,0,0,0,0,0.102937948259824,0,0,0,0,-0.000472800803018729,0.0136943018271216,0,0,0,0,0,0,0,0,0,0.0211593272699543,0,0,0,0,0,0,0
X600160.SH,0,-0.0524236422646507,0,0,0,0,-0.0827531312172062,0,0,0.315385534627102,0,0,0,0,0.0617095253191639,-0.129542883983695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356940810913845,0,0,0,0,0.28080609150021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636233151858042,0.0548455568233824,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0357984070745263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194887325572788,0,0,0,0,0,0,0.0114325687954466,0,0,-0.0011817254813767,0,0,0,0,0,0.176086276496194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951389387827871,0.0458590820368359,0.0255462475528159,-0.0186861929657999,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168118642228981,0,0,0,0,0,0,0,0,0,0,-0.0278404044726768,0,0.039122761157023,0,0.152082430690738,0.04884300472102,0,0,0.0196428003298315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453177374714451,0,0.0124987900005601,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110957961794065,0.403946205438524,0,0,0,0,0,0,0,0,0,0,0.0163856851137515,0,0,0.103717530744596,0,0,0,0,0,0,0,0,0,0,0,0.178447261112727,0,0,0,0,0,0,0,0.172005730569679,0,0.00815608862078028,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362522217936336,0,0.101043600556848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0602427419390656,0.133881874290074,0,0,0.0304928823806486,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024621969643425,0,0,0,0,0.469258355611059,0,0,0,0.0361684098956637,0,0,0,0,0,-0.0125177499215131,0,0,0,0,0.0430228574527298,0,0,0,0,0,0,0.111545281108929,0,0,0,0,0,0,0,0,0,0,-0.0057189818010061,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0943116621326972,0,0.116837264236738,0,0,0,0,0.061074023175267,0,0,0,0,0,0,0,0,0.0306599933629351,0,0,0.0643710442329687,0,0.0259798958784209,0,0,0,-0.0155463666358138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802177510508206,0,0,0,0.0385375786589376,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737969808887826,0,0,0,0,0,0,0,0.00239110717465716,0,0,0,0,0,0,0,0,0,0,0,0.00288818757039138,0,0,0,0,0,0.00892792457985086,0,0,0,0,0.590411452721795,0,0.211217173067477,0,-0.0394662044701127,0,0.0412834191844233,-0.0317318408398913,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0181018220065334,0,0,0,0,0,0,0,0,0.126256607385402,0,0.265879947064812,0,0,0,0,0.046182140753494,0,0,0,0,0.0372151987160038,0.0121674103512033,0,0,0,0,0,0,0,0.0783870071666751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215486521858512,0,0,0,0,0,0
X600378.SH,0,0,0,-0.123928422660372,0,0,0,0,0.028231380468096,0,0,0,0,0,0,0,0,0,0,0,0.200079750863371,0,0,0,0,0,-0.240175490988652,0,0,0.0287790492844209,0,0,0,0,0,0,0,0,0.112709206256904,0,0,0,0,0,0,0,0,0,-0.154175849382996,0,0.237945776355675,0.0509098365672052,-4.33680868994202e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.176672469654984,0,0,0,0.0185331292415797,0,0,0,0.02802574344763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509082598076484,0.0502702504020965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360290543760961,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0457259620305561,0,0,-0.127545457631708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196794262274607,0,0.190677704885608,-0.0406687648544209,0.0650428826738909,0,0,0,0,0,0,0,-0.0251658316936597,0,0,0,0,0,0,0,0.0668841030255756,0.121532271145695,0.0622113201651419,0,0.0081862015718584,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898085921919834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940969865641535,0,0,0,0,0,0,0,0,0,0,0,0,0.0492230723601761,0.074398031671812,0,0,0.0278509267437975,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0454168974969589,0,0,0,0,0,0,0.0480333435517604,0,0,0,0.0733695483844813,0,0,0,0,0,0,-0.163558289829023,0,0.314719815716705,0,0,0,0,0,0,0,0.0960540851541355,0,0,0,0,0,0,0,0,0,-0.0483865014622661,0,0,0,0,-0.0176424197508974,0.0134266514584034,-0.00538212458336315,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0222335997930445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165593246004361,0,0,0,0.557943368522559,0,0,0.0495494063225211,0,0,0,0,0,0,0,0,0,0,0.0344203951702173,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0697352260855248,0,0.114803882836769,0,0,0.0616312660087939,0,0,0,0,-0.101757562529572,0,0,0,0.107388904358646,0,0,0,0.150768169241766,0,0,0,0,0,0.0354644196555258,0,0.0507709912381072,0,0,0.0115133774995229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212858648064097,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732889166102803,0,0,0,0,0.0554143039905454,0,0,0,0,0,0.0551395197468073,0,0,0,0,0,0,0,0,0,0.142205805796045,0,0,0.0381450623759775,0,0,0.124412789003066,0,0,0,0,0,0,0,0,0,0,0.00986805098308122,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0108754567908958,0,0,0,0,0,0,0,0,0,0.562189671002065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153816942543851,0,-0.0218136873498631,0,-0.0539938257209914,0,0.0681340621894899,0.203512472627754,0,0,0,0,0.0402571440267261,0,0,0,0,0,0,0,0,0,0,0,-0.0011621620327468,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0371031350051858,0.415367186585327,0,0,0,-0.0350473759151269,0,0,0,0,0.00554253502642485,0,0,0,0,0,0.155322007054739,0,0,0,0,0,0,0,0.111353637745203,0,0,0,0.167563553173089,0,0,0.0213478063110867,0,0,0.0448536211597355,0,0,0,0,0,0,0.0978255855548162,0,0,0,0,0,0,0.00795395221966163,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.337979919777682,0,-0.0176397791596755,0,0,0,0,0.0859153087880203,0,0,0,0,0,0.17627757513168,0.23851773053153,0,0,0,0,0,-0.105565245805129,0,0,0,0.172026533124212,0,-0.03772163972685,0,0,0,0,0,0,-0.0154468529077897,0,0,0,0,0,0.146310413243824,-0.132340659944308,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575000817633779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5576859042611,0,0.969303994142601,0,0,0,0,0,0
TED,0,0,0.569472128334244,0,0,-0.0450224566151403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194223472250375,0,0,0.338228368667604,0,0,0,0.225125355034888,0,0,0,0,0,0.658744941433392,0,0,-0.600500139848688,0.865810254805108,0,1.39838865333981,-0.959238087927032,0,0,0,0,0,-0.333303022798809,0,0,0,0,0,0,1.09077839692994,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769196266718015,0,0,0,0,-0.149185377970576,0,0,0,0,0,0,0,0.0567800861991861,0,0,0.00613632219766683,0,0,0,0,0,0,0,0,-0.0733430307600708,0,0.0317012051079642,0,0,0,0,0,0.0810230044295327,8.67361737988404e-19,0,0,0.0492416208001844,0.0178601284578055,-0.00385162015112283,0,0,0,0,0,0
MKreturn,0,0,0,0.0258340937506411,0,0,0,0,0,0.0596815353407593,0,0,0,-0.0181761320336377,-0.07167451258773,0,0,0,0,0,0,-0.101563978703013,0,0,0,0,0.0227305631786236,0,0,-0.0236002188294574,0,0,0.0225096461470953,-0.130928348354562,0,0,0,0,0,0,0,0,0,0,0.187737151940614,0,0,0,0,0.000266654596410835,0,0.017856276190173,-0.00105434520060746,0.0191989539373547,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00310204349271614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145822362523349,0,0,0,0,-0.000340811866183683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381136747109693,-0.00411261379865113,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0280656261416076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344225953721244,0,0,0,0,0,0.00681282347829735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333067083406703,0,0,0.0190397962527392,-0.013088342790761,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560126881947688,0,0,0,0.00251832497804674,0,0,0,0,0,0,0,0,0,0.00225542189477323,-0.000513793090510674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419382744845504,0,0.00924496704126837,0,0.031033086289298,-0.0337267079985717,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101467703346211,-0.00927457314683421,0.0115511615361999,0,0,0,0,0,0
