,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X601600.SH,X002271.SZ,X600660.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600426.SH,X600886.SH,X600176.SH,X000723.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X000807.SZ,X000786.SZ,X600795.SH,X002080.SZ,X600096.SH,X601699.SH,X000983.SZ,X600688.SH,X600141.SH,X002353.SZ,X600801.SH,X000959.SZ,X601168.SH,X000960.SZ,X600489.SH,X000825.SZ,X000630.SZ,X300073.SZ,X600027.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.379982485433965,0.110900229997809,0,0,0,0,-0.0601229221186342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345893537399829,0,0,0,0,0,0,0,0.0788533720895443,0,0,0,0,-0.101076539832203,0,0,0.0800616168609283,0,0,0,0.25594978290332,-0.0794269576616379,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122589400125946,0.0494437393760519,0.012840641141206,0,0,0,0,0,0,0,0.00263267668782186,0,0,0,0,0.331291289697253,0,0,0,0,0,0,0,0,0,0.0142723620609671,0,0,0,0.107546276594974,0,0,0,0,0,0.394602329653653,0,0,0,-1.73472347597681e-18,0,0,0,0.00956396891577101,0,0
X000877.SZ,0,0,0,0,0.107619177779698,0,0,0,0,0,0,0.00358630759481998,0,0.0803945068242069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968080461641004,0,0.0882842161594924,0,0.208039101916158,0,0,0,0,0,0,0,0,0,0,-0.0182081765070133,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0776348552217182,0,0,0,0.290164218418259,0,0.079031068521804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641101589001725,0.14426783452512,0,0,0,0.0636743623700344,0,0,0,0,0,0,0,0,-0.0036576582889545,0,0,0,0,0,0,0,0.0287894657518267,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.163596260592248,0,0,0,0,0.0530064982150828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579895955490599,0,0,0,0,0,0,0,0.0186929482419424,0,0,0.0238473450993879,0,0,0,0,0,0,0,0,0,0.00178893599753776,0,0,0,0,-0.0151318329508891,0,0
X002271.SZ,0,0,-8.67361737988404e-19,0,0,0,0,4.33680868994202e-19,0,0,0.00673562658508212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587509257313944,0.0144913515902618,0,0,0.618260744373516,0,0,-0.107602160264136,0.10974133159831,0,0,0,0,0,0,0,0,0,0,0,0.0341903780791938,0,0,0,0,-0.000884471526668303,0,0,0,-0.00755196737428734,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0597071263715367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032959837345335,0,0,0,0,0,0,0,0,0,0,0.0140919341577494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026414038820099,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.121713538624627,0,0,0,0,0,0,0.0203224471343046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0903361358400211,0,0,0,0,0.113429725671219,0.0539345098832155,0.095636389605322,0,0,0.0709508960649443,0,0,0,0,-0.0691677795573022,-0.0885761636772167,0.0597585921470684,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0664595213528334,0,0,0,0,0.205708098331709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2347894797269,0,0,0,0,0,0,0.194313510170184,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.230956938251174,0,0,0,0.0125216539121994,0.0306513605233428,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0113891303940531,0.158501810861354,0,0,0,-0.0253695192950556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13455426632528,0,0,0,0,0.272799524912645,0,0,0,0,0,0.0970057850996264,0,0.0422423654631684,0,0,0,0,0,0,0,0,0.036762475680857,0,0,0,0.0583587657832404,0,0
X600547.SH,0,0,0,0,0,0.0525723938346679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489879978429114,0,0,0,0,0.005638965172046,-0.0413388702797834,0,0,0,0,0,0,0,0,0,0,0,0,0.675490099613169,0,0,0,0,0,0,-0.00919095536668902,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511634993361194,0,0,0,0,0,0,0,0,0,0,0,0.000939729936232466,0.0278978847833152,0,0,0,0,0.084403665735116,0,0,0,0,-0.0210233580714515,0.0590760606096312,0,0,0.0774307034273542,0.369663409194042,0,0,0,0,0,0,0,0,0,0.0220549433523657,0,0
X600426.SH,0.160610868332477,0,0,0,0,0,0,-0.112661753579376,0,0,0.103144845564045,0,0,0,0,0,0,0,0,0.0823523443032079,0,0,0,0,0,0.135920900059677,0,0,0,0,0,0.0345699657790714,0,0.118954679101561,-0.0687239769155632,0,0,0,0,0,0,0,0,0.151528702745868,0,0,0,0,0,0,0,0,-0.032290043977028,0,0,0,-0.0561238662819553,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.235226844218968,0,0,-0.0689986522526251,0.101489794209065,0,0,0,0,0,0,-0.0445630955474732,0,0,0,0,0,0.270632207575669,0,0,0,0.0365575258171477,0,-0.0265906003856136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100597697437784,0,0,0,0.0227491127580819,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0551679898730653,0,0,0.106628700555536,0.0598610809326765,0.0170039461428285,0,0,0,0,0,0.00183828158336848,0.0404273224157949,0,0,0,0.00667540607940685,0,0,0.036376573079317,0,0,0,0,0,0.294226156029706,0,0.140868403565209,0,0,0,0,0,0,0.0312353276770295,0,0,0,0,0,0,0,0,0,0,0.0313706281589835,0,0,0,0,0.0278871606052698,0,0
X000723.SZ,0,0,0,0,0,0,0,0.353853881518482,0,0,0,0,0,0,0,0,0,0,0,0,-0.111437519634879,0,0.0905159265579017,0,0,0,0,-0.0885585692293644,0,0,0,0.0220166775609734,0,0,-0.00697985368204136,0,0,0,0,0,0,0,0,-0.182077039086608,0,0,0,0,0.0912665236285893,0,0,0.169838904978253,-0.130336630352417,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.387250589954192,0.163599203389041,0,0,0.0317644273174715,0,0.0717565135704413,0,0,0,0,0,0,0,0,0,0.00635545792254292,0,0,0,0,0,0,0,0.0635732826688695,0,0,0,0.104211924529475,0,0,0,0,0,0,0,0.052231696800212,0.00848246599191615,0,0,0,0,-1.0842021724855e-19,0,0
X000408.SZ,0,0,0,0,0,0,0.346141537349642,0.0305310172338333,0.233657279905141,0,0.0978097705662066,-1.73472347597681e-18,0.0156900892244685,0,0,0,0,-0.065075689948306,-0.0492359477365598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111443901916693,0,-0.115109714205185,-0.0186517666364726,0,0,0,0,0,0.0966986524974301,0,0,0,0.0112356758970583,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0833808438092814,0,0,0,0,0,0.175179975751927,0,0,0,0,0,0,0,0,0,0,0,0.320788453669872,0,0.0124537303326129,0,0,0,0,0,0,0.130486957526769,0,0,0.109059030303043,0,0,0,0,0,0,0,0,0,0,0,0,0.0655949193877767,0,0,0.0129781646403118,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.177180445841934,-1.73472347597681e-18,-0.0709907212773603,0.0195374796614694,0,0,0,-0.0128679610896491,0,0,0.0188948111858273,0,0,0.0262534922444223,0,0,0,0,0.00611159791672762,0,0,0.060739003796199,0,0,0,0,0,0,0,0.240066735327564,-4.33680868994202e-19,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0102420226296761,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277444865011941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139328054506141,0,0.195721977229448,0,0,0.210976454054466,0,0,0,0,0,0,0.197014800549217,0,0,0,0,-0.0192783175890653,0,0,0,0,0.00254072570971718,0,0
X000786.SZ,0,0,0,0,0.117440709689409,0,0,-0.0431251893447508,0,0,0,0,0,0,0.0857386624480365,0.632683856404637,0,0,0,0,0,0,0,0,0,0.243371102106692,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0164678765575507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702695504633473,0,0,0,0.00410895783720673,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0947629714133274,0,0,0,0,0,0,0,0.0836907517676014,0,0,0,0,0,0,0,0,0.109129380453889,0,0,0,0,0,0.0421586420428646,0.0909256197689325,0,0,0,0,0,0,0,0,0,0,0,0,0.260471319143239,0,0,0,0.00493044823651244,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.293343064326033,0,0.00318455643307785,0,0,0,0.018063678143427,0,0,0,0,0,0,0,0,0,0,0,0,0.00655179373112944,0,0,0,0,0,0,0,0,0,0,0.179270260895146,0,0,4.33680868994202e-19,0,0.0358089643785857,0.115654170282554,0,0,0,0,0.0738526246793484,0,0,0,0.00978755902069375,-0.013584696864051,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.164043973487068,0,0.0616251068433383,0,0,0,0.03785159450785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057897799223708,0,0,0,0,0,0,0,0.515025991905844,0,0,0,0.0149385620717031,0,0,0,0,0,0,0,0,0,0.00870853604944338,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742075963946819,0,0,0,0,0,0,0,0,0.696877638102566,0,0,0,0,0,0,0,0,0,0,0,0,0.0831155271753053,0,0,-0.0316482349359242,0,0,0,0,0,0
X000983.SZ,0,0,0.366452014600455,0,0,0,0,0.0232622658914793,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0139596748808942,0,0,0,0,0,0,0,0,-0.0852641243334204,0,0,0.0580443605390222,0,0,0,0.117623161854962,0.439215552721064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014048314700545,0,0,0,-3.46944695195361e-18,0,0
X600688.SH,0.0855622658213801,0,0,0,0,0,0,0,0,0,0,0.0159642342035357,0,0.174997816695932,0.0843426988205902,0,0,0,0,0.0803104090388613,0,0,0.0672212590845211,0,0,0,0,0,0,0,0.0170318603659164,0,0,0,0.000734326872738795,0,0,0,0,0.106804114652194,0,0,0,0.174262165097024,0,0.0374710994187629,0,0,0,0,0,0.0286405739059801,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.255931393527775,0,0,0.311871027853486,0,0,-1.73472347597681e-18,0,0.0131473841299828,0.0156567754982788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318524707251718,0,0,0,0,0.112142449471106,0.33557937848987,0,0,0,0,0,-0.0794255188313959,0,0,0,0,0,0,0,0,0,0,0,-0.0270724880595569,0,0,0,-0.0649001322649446,0,0
X002353.SZ,0,0,0,0,-0.0497186070971962,-0.0273157667834772,-0.0435054701337703,0,0,0,-0.0433693380674353,0,0,-0.0544141487698066,0,-0.142206955377202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232265205406939,0,0,0,0,0,0,0.164639004427775,0,0,0,0,0,0,0,0,0.00656762850850852,0,-0.0985346006756671,0,0,-0.00062042100138541,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.647543615846224,0,0,0.0247196967003179,0,0,0,0.0268335192256308,0.324723232114257,0.0256168203653084,0,0,0,0.0784510783228369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034885298355408,0.0245121356698934,0,0,0,0,0,0,0,0,0,0.0550841324171897,0,0,0,0,0,0.0126884254284483,1.73472347597681e-18,0,0,0,-0.0124238315020365,0,0
X000959.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.425177324459044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132546597849723,0.022711426160217,0,0,0,0,0,0,-0.0519662725800661,0,0
X601168.SH,0,0,0,0,0,0.0838590670126993,0,0.0927769781217206,0,0,0,0.0654787123594555,0,0,0,0,0,0,0.0307257444919134,0,0,0,0,0,0,0,0.111154291807049,0,0,0,0,-0.0567579381709856,0,0.120238672114436,0.0722816710950407,0,0.011177084752572,0,0,0,0,0,0,0,0,0,0.296900574545947,0,0,0,0,0,0,0,0,0,-0.00202908842013368,0,0
X000960.SZ,0.0822688512482225,0,0,0,0,0,0,0,0.0867682217539949,0,0,0,0,0,0,0,0,0,0.0440321854839742,0.0125430269493238,0,0,0,0,0,0,0,0,0,0,0.138269222726752,0,0,0,0,0,0,0.260886285350997,0.0949076025886379,0,0,0,0.225764623045754,0,0,0,0,0,0,0,0,0,-0.0102837786298337,0,0,0,0,0,0
X600489.SH,0.0926938826904827,0,0,0,0,0,0,0,0,0,-0.00819320653954045,0,0,0,0,0,0,0.0234509903752953,0,0,0.600147308336041,0,0.0480168652173727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514112945340888,0,-0.048021186660884,0,0.0300566123410865,0,0,0.00874271403360054,0,0,0,0,0,0,0,-0.00771661044347335,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.226865310748834,0,0,0,0.0447938385944586,0.149617269593834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319269057303206,0,0,0.0247016080231613,0,0,0,0,0,0,0,0,0.0116823460325783,0,0,0,0,0,0.16040977691273,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0513711058272205,0,0,0.0115423385978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245905091215916,0,0,0,0.065464225957739,0,0.200484382758739,0.0337230673290397,0,0,0.115278905547814,0,0.0456201176948046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424868892732207,0,0
X300073.SZ,0,0,0,0,0,0.229760239323062,0,0,0,0,0.35575050123967,0,0,0,0,-0.0622082019066686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203425822385888,0,0,0,0,0,0,0,0,0,-0.0163721685491839,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.0493687623428351,0.403575098814666,0,0,0,0.0961563577719536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245124402135113,0,0,0,0,0,-0.0294807974988759,0,0,0,-0.0283474400316475,0,0,0,0,0,0,0,0.108639089959691,0,0.0103449298288786,0,0,0,2.71050543121376e-20,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.276049161453492,0,0,0,0,0,0,0,0.0878671609624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355847743007274,0,0,0,0.0141330656941709,0,0,0,0,0,0.0689104675567857,0,0,0,0.206488131331779,0,0,0,0,0,0,0,0,0,0,0.00165529649296263,0,0
Change_TY3M,0,0,-0.122272695535428,0,0,0.116139254877485,0,0,0,0,0,0,0,0,0,0,0,-0.0660886202475435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343863076240994,0,0,-0.0178838128954654,0,0,0,0,0,0,0,0,0,0,0,0.0259710196665483,0,0,0.158184421614109,-0.199204297849497,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.231490217078239,0,0,0,0,0,-0.0395241000386058,0,0,0,0,0.102807389974515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232374450471728,0,0.850979596700797,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851303563048484,0,0,0,0,0,0,0
RealEstate_excess,0.112349918899935,0,0,0,0,0,0,0,0,0,0,0,0,0.0683090427465912,0,0,-0.00376674723196431,0,0,0,0,0,0,0,0,-0.047358348057,0,0.00489348918195656,-0.029614309575571,0,0,0,0,0,0,-0.0215595372987259,0,0,0.028933307123233,0,0,0,0,0,0,0,0,0,0,0,0,0.0334002910845313,-0.0430899030050615,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0307373917333424,0,0,0,0,0,0,0,-0.0101666650384763,0,0,0,0,0,0,0,0,0,-0.0205242337543748,0,0,-0.0822567456517726,0,0,0,0,-0.00365448136113234,0,0,0.073873211552859,-0.0573350138637591,0,0,0,0,0,0,0,0,0,-0.0268296769278146,0,0,0,0.0246442631761635,-0.0242315058672146,0,0,0,0.00940165957435433,0,0
MKvol,0,0,0,0,0.00070964266093637,0,0,0,0,0,0,0.00109955853507099,0,0,0,0,0,0,0,0,0,0,0,0,0.0022019237946551,0,0,0.00157037627311231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187406630891594,0,0,0,0,0,0,0,0,-0.000627134533990107,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0760858808135926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111528274815902,0,0,0,0.385789901859411,0,0,0,0,0.432947232844727,0,0,0,0,0,-0.497119748841543,0,0,0,0,0,0,0,0,-0.556972003054833,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00394269131996783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152947083159059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538358692017579,0,0.0146178101613326,0,0,0,0,0,0,0.0128195225192001,0,0,0,0,-0.0171642854300561,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0585026329144e-05,0,0,0,-0.0118109695845315,0,0
