,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X601158.SH,X000027.SZ,X600352.SH,X600583.SH,X000539.SZ,X600309.SH,X002466.SZ,X600660.SH,X600160.SH,X000630.SZ,X600623.SH,X000792.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600863.SH,X600578.SH,X600489.SH,X300072.SZ,X600315.SH,X600547.SH,X000629.SZ,X002004.SZ,X600808.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.267283380974182,0,0,0,0,0,0,0,0,0,0,0,0.0562794061768205,0,0,0,0,0,0,0,0,6.21521347894758e-06,0,0,0,0,0.0169071356943369,0,0,0,0,0.00893999547211395,0,0,0,0,0,0.0514638759760934,0,0,0.0347808732404832,0,0,-0.0135519741528487,0,0,0,0,0,0,0
X600028.SH,0.278448347137174,0,0,0,0,0,0,0.0764817189309871,0,0,0,0.00907822068638524,0,0,0,0,0,0,0,0,0.00826304376446305,0.0165706312353234,0,0,0,0,0,0,0,0,0,0,0.0361520424551114,0,0,0,0,0,0.0894028636993685,0,0,0.100921188428907,0,0,0,0.00564910496649478,0,0,0,0,0.00338116616477257,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.305305712788231,0,0,0.133339100955636,0,0,0,0,0,0,0,0.0631332890251665,0,0,0,0.0766440171500333,0,0,0,0,0,0,0,0,0,-0.00239749936183561,0,0,0,0,0,0,0,0,0,0.0913547421695115,0,0,0,0,0,0,0,0,0,0,0,-0.00767050146469826,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.448865465648324,0.0192972901384105,0,0,0.0650500208010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507883288035594,0,0.106998638508806,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478937977777375,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.210716482486287,0,0,0,0,0,0,0,0.0355779440057035,0,0,0,0,0,0,0.038233683514977,0.318524614531656,0,0,0,0.104147839704647,0,0,0,0.131163059964145,0,0,0,0.00871741377027724,0,0,0,0,-0.0204115083257188,0,0,0,0,0,0
X600019.SH,0,0,0,0.0755474842534481,0.0753941250238735,0,0,0,0,0,0,0,0,0,0.131797559822552,0,0.0243216239395623,0,0.0103601249154863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22038064367965,0.0477850119654934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600585.SH,0,0,0.347997367052801,0,0,0,0,0,0,0,0,0,0,0.0580060660220561,0.0084183724110947,0,0,0,0,0,0.0770364009626513,0,0,0.0172169230575169,0,0,0,0,0.0207118421943608,0,0,0,0,0,0,0,0,0,0.092191739921244,0,0,0,0,0,0,0,0,0,0.0257277661602889,0,-0.0190699877525375,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.49419735019493,0,0,0,0,0,0.0995142333099091,0,0,0,0,0.0325344747879917,0.0995533357682756,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399686765939479,0,-0.00715540599051339,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00165567644733908,0,0,0,0,0,0,0.119292987238255,0,0,0,0,0,0,0,0,0,0.117266125965584,0,0.0301389792533949,0,0.0467812451550895,0,0,0,0,0,0.00285929973531534,0,0.110564768706936,0,0.00191832315261612,0,0,0,0,0,0,0,0,0,0.00541505268841594,0,-0.0120722999874802,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.225909429357862,0,0,0,0,0,0,0,0.208428448430796,0,0,0,0.000672019505197353,8.67361737988404e-19,0.00465558795679739,0,0,0,0,0,0,0.0207422169332449,0,0,0,0,0,0,0,0,0,0.0357313815104268,0,0,0.224573725228994,0,0,0.0648135431974347,0,0,0,0.0444367212702389,0,-0.00287622273785091,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.354962196217077,0.0651020757929405,0,0,0,0,0,0,0.0364604370066127,0,0,0.116976289358194,0,0,0,0.1848756686049,0,0,0,0,0,0,0,0.00254014011540244,0,0,0,0,0.0318200622616304,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09992762698799,0,0.153970329121795,0,0.16522343429377,0.135889238162136,0,0,0.166269264622773,0,0.0610269802376601,0,0,0,0,0,0,0.00926352908564212,0.270338345006749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00804822190274199,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.423118522243201,0,0,0,0,0,0,0,0.0293246336462386,0,0,0.181621814495716,0,0,0,0,0,0,0,0,0,0,0,0.00698024387895784,0,0,0,0,0,0,0,0,0.0229999641411344,0,0.0164322523060663,-4.33680868994202e-19,0.0259429104849557,0,0,0,0,0,0,0,0,0,0,-0.0112363799193011,0.00918116116653805,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.210290651993799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153324515657864,0,0.066585215104779,0,0,0.0452812640183861,0,0.146139460740318,0,0,0,0,0,0,0,0,0,0,-0.00402970409326297,0,0,0,0,0,0,0,-0.179712408618957,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.286651859960402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203560673490265,0,0,0.162554103491861,0,0,0,0,0,0,0,0,0,0.153163137321795,0,0,0,0,0,0,0.136358387771952,0,0,0,0.100743238699838,0,0,0,0,0,0,0,-0.0308498253462431,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.215920248205037,0,0.331382978953697,0,0,0,0,0,0,0,0,0,0,0,0.199357607079359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409987412530283,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0752108832940348,0,0,0.0179110466427283,0,0,0,0.104131782525438,0,0.0318734949670494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370401438331623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0639436625981631,0,0,0,0,0,0,0,0,0,0,0.103920775305908,0,0,0,0.0237906689073271,0.0615049921503494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426633961809475,0,0,0,0,0,0,0,0,0,0.0688711201634959,0,0.0181655567488169,0,-0.0191675730402852,0,0,0,0,0
X600188.SH,0,0,0,0,0.118210084182976,0,0,0,0,0,0,0.353477143945278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0208826166778404,0,0,0.15484635962772,0,0,0,0,0,0,0.231287191376822,0,0,0,0,0,0,0,0,0,0,0,-0.00665929670078581,-0.00190816405531236,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851152916170873,0,0,0,0,-0.00473251694172529,0,0.22375502654549,0,0,0,0,0,0,0,0.371413572399593,0,0.0987741983084239,0,0,0.122178130955348,0,0,-8.67361737988404e-19,0,0.156792557725122,0,0.00267969799620291,0,0.0245478453012333,0.0116176360423016,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.149215652956954,0,0,0,0.0841046870257509,0,0.239672231475014,0,0,0,0.374086259350326,0,0,-0.148340729425907,0,0,0,0,0,0,0,0.103195696417827,0,0,0,0,0,0,0,0.127238049729791,0,0,0,0,0,-0.142501111860289,0,0.110849809938088,0,0,-0.0106452360538875,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.269456895194356,0,0,0,0,0,0,0,0,0,0,0,0,0.265628433522285,0,0,0,0,0,0,0,0.134221183573208,0,0.1683624701208,0,0,0,0,0.0584656756878945,-3.46944695195361e-18,0,0,0,0,0,0.0581375281924429,0,0,0,0.129945421001525,0,0,0,-0.0148113625259732,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199575793338489,0,0,0,0,0,0,0,0,0,0,0.120297945798243,0,0,0,0,0,0.249147015820039,0,0,0,0.246719460885467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0.0810658801509737,0,0,0,0,0.103448520729205,0,0,0,0.0277649668257742,0,0,0.274493277411734,0,0.0703800809718511,0.0294773830108881,0,0,0,0,0,0,0,0,0,0,0.0620485650757272,0.0365823480690598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168002104770566,0,0,0,0.0212163582758969,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735140317171765,0,0,0.0177652655183605,0,0,0,0,-8.67361737988404e-19,0,0.0464743695304628,0,0,0,0,0.207142720363732,0,0,0.116775882594946,0,0.101674471549417,0,0,0,0,0,0,0,0,0,0.0684810297682837,0,-0.0283766047565912,0,0,0,0,0,0,0
X600309.SH,0,0,0.11405721016524,0,0,0,0,0,0,0,0.109681943495986,0.0432738799181049,0,0,0.125453645921313,0,0,0,0.0205507488300017,0.140262053857224,0.130125390885464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820542789746976,0.00640007326373844,0,0,0,0,0,0,0,0,0,0,0,-0.00995521815551702,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.152055889986743,0,0,0,0.151557466146041,0,-0.00151142413347382,-0.292056338782686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.306279360699415,0,0,0,0,0.391576535832471,0,0,0,0,0,0.638987364022165,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.109513721546093,0,0,0,0,0
X600660.SH,0,0,0,0.142189685221184,0,0,0,0,0,0,0.0311063676800497,0,0,0,0.159175637952426,0,0,0,2.71050543121376e-20,0,0,0,0.0136177067189317,0,0,0.0740820367188211,-0.00625457308417002,0,0,-0.0746651682977079,0,0,0,0,0,0,0,0.0501869632455523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844238709070767,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036578464099927,0,0,0,0.120248091344112,0,0,0,0,0,0,0,0,0,0,0.488501292718637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393597115136052,0.107149041446975,0,-0.0199361794985229,-0.019999440001716,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713252440937763,0,0,0,0,0,0,0,-0.0574690614581838,0,0,0,-0.132184105491526,0,0.0158678598538762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147195514880403,0,0,0.2481789310838,0,0,0,0.0513991522356087,0.0223424113011452,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536652771714405,0,0,0,0,0,0,0.172907237814489,0,0.0590565807470296,0,0,0,0,0,0,0,0.174903858513692,0,0,0,0,0,0.058239645570306,0,0,0,0.219109016335999,0,0.0900952541838075,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.113093867135431,0,0,0,0,0,0,0,0.0930660379385579,0,0,0,0,0,0,0.198711341733104,0,0,0,0,0,0,0.0707334063662898,0.0271840513009523,0,0,0,0,0,0,0,0,0,0,0.235036354436461,0,0,0,0,0,0,0,0,0,0.0989018764577746,0,0,0,0.0575192238964964,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812589691450169,0.133957126218543,0,0.0422063975410565,0,0,0,0,-8.67361737988404e-19,0,0.00386718145473499,0,0.355919989239045,0,0,0,0,0,0,0,0.0480516305202389,0,0,0,0,0,0,0,0,0,0.0307247507942682,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446065949577473,0,0,0,0,0,0,0,0,0,0.238630175579129,0,0,0,0.239592240307234,0,0.0651984373885651,0,0.135450366322432,0,0,0,-0.0330020245428837,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.119611053349135,0,0,0,0,0,0,0,0,0,0.136463961867025,0.0664467091503634,0,0,0,0,0,0.0438020707072141,0,0,0,0,0.0424638180833871,0,0,0,0,0.0119684682578609,0,0,0,0,0,0,0.147497804975866,0,0,0,0,0,0,0,0,0,0,0,-0.0266911361535421,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2843779521412,0,0,0.0239910340900457,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.104405872143061,0,0,0.414596224307575,0,0,0,0,0,0,0,-0.0161417563809001,0.0124201866158309,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517975454467366,0,0,0,0,0,0.00963331382785486,0,0,0,0,0.154702208313254,0,0.110275981376008,0,0.141872876531724,0,0.178224003924729,0.0150980932218297,0,0,0,0,0.0556342182967797,0,0,0,0,0,0,0,0,0,0.0838507620504468,0,-0.0113978980824851,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665168419076758,0,0,0,0.252868579334386,0,0.0397802661965,0.0799073773261755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020815889627068,0,0,0,0,0,0,0,0,0,0,0,0.0037939087456424,0.0119936153507425,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134042387780576,0,0.0736631898169235,-1.73472347597681e-18,0.196595978928827,0.0553467752873899,0.0228806984479123,0,0,0,0,0,0.0369134644780423,0,0,0,0,0,0.0620571208849503,0,0,0,0.174817191537975,0,0,0,0,0,0.188957632770322,0,0,0,0,0,0.143388712557393,0,0.00175833981110275,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0309372645424481,0,0,0,0,0,0,0,0,0,0.0155037695992254,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.322438145968154,0,0,0.0685551494095856,0,0,0,0.0487839681654187,0,0,0,0.0523651081579092,0,0.052418451058831,0,-0.0108474170870755,-0.00774004107746473,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.100407499167003,0,0,0,0,0,0,0,0.0166049118955274,0,0,0,0,0.0309568458231097,0.209337872466872,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0326620447239674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921142733699706,0,-0.0359250035171111,2.16840434497101e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0816400328705676,0,0.315847007800489,0,0,0,0,0,0,0.0349633577240174,0,0,0.00927177959380899,0,0,0,0,0,0,0,0,0.0600022645886554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235681966005679,0,0,0,1.73472347597681e-18,0,0,0.0020254042488499,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225690011042258,0,0,0,0,0,0,0,0.189178788367719,0,0,0,0.023696307936588,0,0,0.0085763669398305,0,0,0,0.0760140862861721,0.127324950178832,0,0,0,0,0,0,0,0.279515123370996,0,0,0,-0.0432276369534321,0.0229627192128649,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067847652819798,0,0,0,0,0,0,0,0,0,0.0817977127421631,0,0,0.0246441815047099,0.0124668500489778,0.0179304971514189,0,0,0.00371619084817519,0,0.0344859367406528,0,0,0,0,0,0,0,0,0,0.0170132499146363,0,-0.0126491540571254,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129528197485847,0,0,0.122445490387721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986462111821686,0,0,0,0,0,0,0,0.55990946765033,0,0,0,0,0,0,0,0,-0.0207688165713853,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0684462459378217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129301857056766,0,0,0,0,0,0,0.169398712287135,0,0,0.25427132268738,0,0,0,0,0,0,0,0,0,0,0,0.146448772048261,0,-0.0142218776389349,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592189750466801,0,0,0,0,0,0,0.0193312265407185,0,0,0.115683605272249,0.375913575072979,0,0,0,0,0,0,0,0,0,0,0,0.152938125752919,0,0,0,0,0,0.309302582473666,0,0,0.0300365193477408,0,0,0,0,0,0
