,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X600547.SH,X000301.SZ,X000708.SZ,X600886.SH,X000877.SZ,X600795.SH,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600803.SH,X600176.SH,X601699.SH,X600027.SH,X000983.SZ,X601991.SH,X600160.SH,X000408.SZ,X000629.SZ,X600348.SH,X000786.SZ,X000723.SZ,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X600378.SH,X000933.SZ,X600157.SH,X000807.SZ,X002192.SZ,X600985.SH,X002353.SZ,X600141.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.258626897986942,0,0,0,0,0,0,0.11394231150669,0,0,0,0,0,0,0,0,0,0,0,0,0.0266706046111604,0,0,0,0,0,0,0.0744912976032257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171103074795305,0,0,0,0.00487287377511417,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.358020572080422,0,0,0,0,0.180770866882077,0,0.0263792568994048,0,0,0,0,-0.0449227786511613,0,0,0,0,0,0,0,0,0,0.0203993828188775,0,0,0.101182530276451,0,0,0,0,0,0.0560596942046832,0,0,0,0,0,0,0,0,0,-0.018736967515088,0,0,0,0,0,0,0.00435194246118588,0,0,0,0,0,0
X600028.SH,0.398952523569792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864990048749857,0,0,0,0,0,0,0,0,0.0765745387258475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112422186804673,0,0.00949663772363366,0,0.0209319058917647,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0944472467772432,0,0,0,0,0,0,0,0,0,0.145220780507728,0,0,0,-0.0413418301061282,0,0,0.0442725158382706,0,0.0665670422274001,0,0.0741593760395582,0,0,0,0,0,0,-0.0549842968283796,0.243302516472649,0,0,0,0,0,0.0804471226044269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.405811655512526,0,0,0,0,0,0,0,0.145214794695424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664832722107874,0,0,0,0.0423821952961833,0.0204104598910827,0,0,0,0,0,0,0,0,0,0,0,0.284262504593577,0,0,0,0,0,0,0,0,0.036756050818838,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.409554133149854,0,0,0,0,0,0,0,0,0,0.031402257911321,0,0,0.0782984802848952,0,0,0,0,0,-0.125609917443391,0,0,0,0,0,0,0,0.0909256851637133,0,0,0,0.0339778273114805,0,0,0,0,0,0,0.141283593738964,0.106187312526397,0,0,0,0,0,0.0110662089811712,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.61184126338765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692428215720005,0,0.120344720765311,0,0,0,0,0.385149662319211,0.00579593313884566,0,0,0,0,0,0,0,0,-0.110381043289521,0,0,0,0.0900639273439577,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0815616929467436,0,0,0,0,0,0.138522124121644,0,0,0.077795820373005,0,0,0,0,0,0,-0.0424250288756496,0,0,0,0,0,0,0,0.431734411542572,0,0,0.113793475830783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0823534539842318,0,0,0,0,0,0,0.143739205122208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201691057148227,0,0.321112146847735,0.0400811288976174,0,0.101410511276848,0,0,0,0,0,0,0,0,0.152898151973675,0.0295225427316605,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.128919433255962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260865266575054,0,0,0,0.112388731317641,0,0.147237611956956,0,0.315625859393122,0,0,0,0,0.0961592206325046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529406638352397,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.138602876894508,0,0,0,0,0,0,0.0583710642922286,0,0,0,0,0,0,0,0,0,0,0.141811001114514,0,0,0,0,0,0,0,0,0,0,0,0,0.0604589953970689,0,0,0,0,0,0,0,0,0,0.0396890725718893,0,0,0,0,0,0,0.0251358127315351,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215267295984298,0,0,0,0,0.00871252893216225,0,0,0.269698004703348,0,0.247169630523425,0.0782540172078132,0.0933253294146604,0,0.111399943252936,0,0,0,0,0,0,0,-0.290423266127935,0,0.0153045251088483,0,0,0,0,0,0,0,0.0978537487259949,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.128462381101339,0,0,0.139451105330712,0,0,0,0,0,0,0,0,0,0,0.0919293284646145,0,0.0514773309230963,0,0,0,0,0,0,0,0,0,0,0.056853039941401,-0.020069068920411,0,0,0,0,0,0,0,0,0,0,0.167429924299864,0.108230685674577,0,0,0,0,0,0.0196308164367414,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.091782326460963,0,0.0268759793217379,0,0,0,0.046415131970557,0.0520115730045465,0,0,-0.151082781959945,0,0,0,0.0772144213236574,0,0,0,0,0,-0.0344205496756818,0,0,0,0,-2.16840434497101e-19,0,0,0,0,8.67361737988404e-19,0,0.0579488904380332,0,0,0,0,0,0,0.0876352724128475,0,0,0,0.0720200182879155,0,0,-0.0166107754008846,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.168314665863258,0,0,0,0,0,0,0,0.0630999019793588,0,0,0,0,0,0,0,0,0,0,0,0.0311495829297005,1.73472347597681e-18,-0.0239771839545596,0,0,0,-1.73472347597681e-18,0,0,0,0,0.306552318872979,0,0,0,0,0,0,0,0.034610661079881,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542317450294835,0,0.132598870232126,0.00571913223105901,0,0,0,0,0,-0.0199140633726,0,0,0,0,0,0,0,0,0.487986483095788,0,0,0,0.0382456212614569,0,0,0,0,0,0,-0.0181968576510596,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.105508633147596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228469165831741,0,0,0,0,0.234957769574438,0.0530063911398604,0,0,0,0,0.0527168771759914,-0.109065353230927,0,0,0,0,0,0,0.0253750951448407,0,-0.106315482422901,0,0,0,0,0,0,-0.0593133327638681,0.133637283827277,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.104073878923114,0.120319128209418,0,0,0,0,0,0,0,0,0,0,0,0.0571064508866318,0,0,0,0,0,0,-0.053816865595855,0,0,0.0164459340817603,0,0,0,0,0,0,0,0,0,0,0.0314935608965594,0,0,0,0.0252434689426478,0.119844675090912,0,0,0,0,0,-0.115211215631747,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0649145466386868,0,0.0302357887737734,0,0,0,0,0,0,0.026963615301672,-0.0835057159450379,0,0,0,0,0,0,0.0699558949073356,3.46944695195361e-18,0,8.67361737988404e-19,0,0.0696932223065884,0,0,0,-0.0254113635190771,0,0,0,-0.0592760454312852,0,0,0,0,0.152937316036273,0,0,0,-0.18913031449095,-0.0390605908562152,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0511873079646781,0,0,0,0,0,0.0032619713674351,0,0,0,0,0,0.063714214660199,0,0,0,0,-0.0840437105923609,0,0,1.38777878078145e-17,0,0,0,0,0.262278939567833,0.269042708354234,0,0,0,0,0,0,0,0,0,0.0733932977889032,0,0,0,0,0,0.0463031867146161,0,0.266883870708418,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.302333347095212,0,0,0,0,0,0,0,0,0,0.0416696033193694,0,0,0,0,0,0,0.0669433062558348,-0.0794366702248191,0.0881642017759754,0,0,0.110049224299351,0,0.0843362307142248,0,0,0,-0.0391882375090653,0,0,0,0.193133471971845,0,-0.0410429098742976,0,0.0652598692207044,0,0,0,0,0,0,0,0,0,0,0
