,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600188.SH,X600299.SH,X600623.SH,X601158.SH,X002466.SZ,X600352.SH,X600583.SH,X000027.SZ,X000539.SZ,X600660.SH,X600309.SH,X000792.SZ,X000630.SZ,X600160.SH,X600098.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600315.SH,X600863.SH,X000629.SZ,X300072.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793311599359916,0,0.0207635904547332,0,0,0,0,0,0,0,0,0,0,0.0406287387716459,0.0437951305944943,0,0,0.124987496514295,0,0.0801796961302296,0,0,0.00798907527331864,0.0305717436190173,0,0,0,0,0,0,0,0,0,0.0805259052018298,0,-0.01212668170177,0.0115298191797599,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.198978916378759,0,0,0,0,0,0,0,0.172807273013149,0,0,0,0,0,0,0.0909745099718904,0.0936751888817563,0,0,0,0,0,0,0.0692344199995959,0.151636082500249,1.73472347597681e-18,0,0,0,0,0,0,0,-0.261226047570839,0,0,-0.154814660511294,0,0,0,0,0,0,0,-0.17273980665011,0.0175827727679364,1.38777878078145e-17,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.272982264649566,0,0.127104531947328,0,0,0,0,0,0.00134660959177802,0,0,0,0,0,0.0071931522565794,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.267590472646115,0,0.0194665293961126,0,0,0,0,0,0,0,0,0,0,0.0043261581183996,0.0115539786618468,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.130546527297102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279968528633264,0,0,0,0.227963641846244,0.246978507853843,0,0,0,0,0.02526888188069,0,0,0,0,0,0,0,0,0.00255275161416094,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707685444594463,0,0,0,0,0,0.0815886097572984,0,0,0,0,0,0,0,0,0,0,0.0492129193983582,0,0,0.0475503159948892,0,0.249526672332188,0.161472734254536,0.160119127475799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.126993576102692,0,0,0,0,0,0,0,0,0,0,0,0.040146343681903,0,0.0928462891536677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432272804222057,0,0,0,0,0,0,0,0,0,0,0,0,0.0259789333109435,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.059328846790226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947297662213811,0.14538574919172,0,0.0964889862077229,0,0,0.288731062994038,0,0,0,0,0.0596441517348945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021200789418372,0,0,0,0,0,0,0,0,0.142600239514284,0,0,0,0,0.194900916908719,0.14751372829847,0,0,0,0,0.220958004488489,0,0,0,0.189723618164203,0,0,0,0.0410516521647262,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148185950535838,0,0,0.0259930776150637,0,0,0.126558638595602,0,0,0.138923603655048,0,0,0,0.132641600082888,0,0.0817796296678134,0.0612503787349038,0,0,0,0,0.12395360671657,0,0,0,0,0.190252078379512,0,0,0,0,0,0.0479898585660879,0,0.0203202205395788,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0506587415623407,0,0,0,0,0,0,0,0.0623068597320912,0,0,0,0,0,0,0,0,0,0,0,0,0.136621881938737,0,0,0,0,0.272153909533024,0,0,0,0,0,0,0,0,0,0,0.245308592982574,0,0.0139215492414367,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318705941800629,0,0,0,0.00726963519238473,0,0,0,0,0,0,0,0,0,0.310998381804684,0,0.0800453434743273,0,0,0,0,0.315876184069825,0,0,0.612125621518216,0,0,0,0,0,0,0,0,0,0,0.0254765958642318,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378320263156978,0,0,0,0,0,0.15947578856232,0,0,0,0,0,0,0.0539439293177739,-0.0133709237972152,0,0.39185675224248,0,0,0.0453793715340401,0.105777232360255,0,0.000994918421170015,0,0,0,0,0,0,0,0,0,0,0,0,0.0152913084698618,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.127078777313098,0,0,0,3.46944695195361e-18,0,0,0,0.167765612621361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515894735708955,0.0527345726581247,0,0,0,0,0,0.166066630633539,0,0,0,0,0.0899937731393829,0,0,0,0,0,0,0,0.0239460741851756,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071880176019185,0.0151972755309902,0,0,0,0.0651070105081051,0,0,0,0,0,0.106693014671936,0,0,0,0,0.0743285555860163,0.129280979286856,0,0,0,0.259517846868986,0,0,0,0,0,0.201857426233132,0,0,0,0,0,0.117067815146549,0,-5.42101086242752e-20,0.00864187397092549,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067553269334739,0,0.0187775076615678,0,0,0,0,0.0915089831290701,0,0,0,0,0,0.0219336937966372,0.0565774386964976,0,0.171195411450663,0,0.267458624710094,0.0516145471192601,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900563983375758,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124424151796427,0,0,0,0,0,0,-0.0330892892115222,0.0564088687192666,0,0,0,0,0.0406900817045464,0.0467653851183808,0,0,0.0117903846632738,0,0,0,0,0,0.079351816195545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0964016843986013,0,0,0,0,0,0,0,0,0,0.0355080742745328,0.0937218941917583,0.17152952597503,0,0,0,0,0.0505848576100868,0,0,0,0,0.0529879988002184,0,1.73472347597681e-18,0,0,0.0485263912575886,0,0,0,0,0,0,0,0.0229991761222858,0,0,0,0,0,0.0985155165200821,0,-0.00992516584023313,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0579215267964606,0,0.0612392490960064,0,0,0,0,0,0.0597756357789932,0.0155068140171683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324058062031834,0,0,0,0,0.0277930479449293,0,0,0,0,0,0,0,0,0.0748968661558957,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137401144518493,-0.0515136101058566,0.119381124932238,0,0,0,0,0,0,0.0260827051946491,0,0,0,0,0,0,0,0,0,0,0.330174048112117,-0.142581696662485,-0.11427555412115,0,0,0,0,0,0.0392713102327296,0.0187018882491849,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.222364314410786,0,0.087187257747262,0,0,0.0715281424573491,0,0,0,0.163099672857365,0,0.0536537236457669,0,0,0.158630273034694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213885109541298,0,0,0,0,0,0,0,-0.0061080049660321,-0.032309624611734,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.136607078782691,0,0,0,0,0,0,0,0.110339754895451,0.0877187400983428,0,0,0.0569343874971898,0,0,0,0,0,0,0,0.0679672919019341,0,0,0,0,0,0.0190981478547214,0.0467669984939964,0,0,0,0,0,0,0,0,0,0.320278572813215,0,0,-0.0171101872755594,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863222950597372,0.119940344635042,0,0,0,0,0,0,0,0,0.044337296174876,0,0,0,0,0,0,0,0,0.301447760430646,0,0.0477353472282823,0.0418845584032168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134774508632018,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439776401886729,0,0.0389117128619101,0,0.0138784423198131,0,0.0420751369450053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408338731039498,0.196408621051185,0,0,0,0,0,0,0,0,0,0.101172792740193,0,0,-0.0179764386428336,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273809213927268,0.0432460530827885,0,0,0,0,0,0.0166548734888285,0.224259710642181,0,0,0.0574670187079688,0,0,0.0715409636032981,0,0,0,0.0010092529425477,0.0729983187108935,0,0,0,0,0,0,0,0,0,0,0.0832577093482111,0,-0.019580223428607,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10877622197671,0,0,0,0.144857438398698,0,0.0643107277836019,0,0,0,0.195737367977683,0,0,0,0,0.0707588434579552,0.124767662084095,0,0.155216794335258,0,0,0.0279697628072615,0,0,0,0,0,0,0,0,0.0314995558748758,0,0.0209477985697989,0,0,0.00250327682901972,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883888181670251,0.193455161180795,0,0.07069173885236,0.273824909877319,0,0,0,0.127356125009721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698891886325232,0,0,0,0.166908662987262,0,0.216048415816089,0,-0.00093942786695437,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138363473572081,0.0604251585910343,0,0.151049589952148,0,0,0,0,0,0,0.0146389206074392,0,0,0.0525237962709309,0,0,0,0,0,0,0,0.0423740285964079,0,0.0727282573417088,0,0,0.0294474295228659,0,0,0,0,0,0,0,0.0124395163794154,0.000782072759119775,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269652601551395,0,0,0,0,0,0,0,0.0219228665726173,-0.0322282148983736,0,0.0352177536194431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572905911061544,0,0.0221429914988448,0,0,0,0,0,0,0,-0.00130368372758098,-0.0149032364736225,0,0.0716304740122211,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0922203965682847,0,0.0759762813517273,0,0,0,0,0.149883466998694,0.0289353133522314,0,0.0390315907306735,0,0,0,0,0,0,0,0.00812243114568321,0,0,0,0.0216599158575385,0,0.0540669738760998,0,0,0,0,0,0.0554794557850129,0,0.234590124681503,0,0,0,0,0,0,0,0,0,0,0,2.450895523002e-05,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977110033267473,0,0.0123716013383347,0.0130962254373626,0,0,0,0,0,0,0,0,0.088918075564747,0,0,0,0,0.133343867840199,0,0,0,0,0,0,0,0,0,0,0.0480869481631346,0,-0.020684624097083,-0.00986843368663437,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121425498065569,0,0,0.264381849322346,0,0.0388562545852999,0,0,0.235198040007691,0,0,0,0,0.102473279025243,0.0150382092868438,0,0,0,0,0,0,0.142486771046765,0,0,0,0,0,0,0,0.195592173413655,0,0,0,-0.0453470887456671,0.0736802790814715,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979687699527551,0.00411722017776422,0,0.0683678821113031,0,0,0,0,0.0738422997199148,0,0,0,0,0,0.0560121875095293,0,0.0536281550376213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007762783801029,-0.00151840668429538,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023682299016716,0,0,0,0,0,0,0,0,0.0625099190979046,0.309751285725626,0,0.0228186292181994,0,0,0,0,0.0608046289582536,0,0,0,0,0,0.176939174531797,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131451990253534,0,0,0,0,0,0,0,0.018587018645131,0,0,0,0,0,0,0,0,0,0,0,0.22828030531407,0,0.0637552019951067,0.236670610395218,0,0,0,0,0,0,0,0,0,0.0639498289110183,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479885690944523,0,1.73472347597681e-18,0,0.0347998980814738,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0309362468736179,0.10372536739014,0,0,0,0,0.359726223386903,0,0,0,0,0,0.194932963315949,0,-0.00370466735700142,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.185485197353584,0,0,0,0,0,0,0,0,0.0276729266246528,0,0.04413713788132,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.192509224791805,0.245703116726995,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871271570018995,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446784306435661,0.0431088477568635,0,0,0,0,0,0,0,0,0,0,0,0.175582729972155,0,0,0,0.467727678233786,0.0350673462271594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197910818879884,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844575266936114,0,-0.0622087425447947,0,0,0,0,0,0,0,0,0,0,0,-0.0757902183788731,0,-0.0619085506326589,0,0,0,0,0.0859352523537403,-0.0412024138740696,0,-0.0131064220999402,0,0,0.0928685971188534,0,0,0,0.0548193035608207,0,0,0,-0.000377648143478035,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707145145786607,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418499319949595,0,0,0,0,1.71127220090916,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.392722588616579,0,-0.170385899438392,0,0.20903476422378,0,-0.116595289851371,0,-0.0647342021073555,0,0,0,0,0,0,0,0,0,0,0,0.123872717802538,0,0,0,0,0.0168107350728735,0,0,0.0499058640430665,0.00904389707638462,0,0,0,0,0,0,0,0,0,-0.0146538241442145,0,0,0.408364716620703,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107800826920828,0.00723837698141873,0,0,0,0,0,0.0203436801597581,0,-8.67361737988404e-19,-0.186974634326084,0,0,0.0499705303823428,0,0,-0.0612223178304974,0,-0.0562494650309822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637918316515673,-1.0842021724855e-19,0.366914773781395,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00251636574704701,0,0,0,0,0,0,0,-0.00470934897421377,0.0165444359543863,0,0,0,0,0,0,0.00337116820936163,0,0,0.000448948986082604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143852628769215,0,0,0,0,0,0,0,0,0,0.00630830488338265,0.0286474101014121,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081440976580715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197003108147552,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257163473281265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106262293949466,0.00434975988507875,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881194684346837,0,0,0,0,0,0,0
