,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X600547.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X600176.SH,X600426.SH,X601898.SH,X600886.SH,X000786.SZ,X600010.SH,X600188.SH,X002466.SZ,X000301.SZ,X600801.SH,X600352.SH,X600111.SH,X300037.SZ,X600489.SH,X601991.SH,X600795.SH,X600486.SH,X600688.SH,X002080.SZ,X600803.SH,X002353.SZ,X600219.SH,X600027.SH,X600299.SH,X601168.SH,X601992.SH,X000932.SZ,X000898.SZ,X600399.SH,X002409.SZ,X600529.SH,X000723.SZ,X000630.SZ,X000027.SZ,X000878.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.00781256360785202,0.0330977968436167,0,0,0,0,-0.0247764544272101,0.0472662063087621,0.0410637895141926,0.00482773911688769,0,0,0,0,0,0,0,0.015544096330622,0,0,0,0,0.00665176956642148,0,0,0,0,0,0.0273111541016379,0,0,0,0,0,0.00440102838884107,0,0,0,0,0,-0.0112644673696833,0,0,0,0.0493272350753141,0,0,0,-0.000531562531293021,0,0,0,-0.00316051930744588,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0491083623632564,0,1.73472347597681e-18,0,0,0.0384334889314809,0,0,0,0,0.0598234926879283,-0.0247052557122537,0.0175042596022765,0,0,0,0,0,0,0,0,0.0494673666400808,0.0681131451494401,0,0,0,0,-0.00120736535580178,0,0,0,0.113692164145845,0,0,-0.0260542321604473,0,0,0,0.0122189695772816,0,0,8.67361737988404e-19,0,0,0,0,-0.00517832026623839,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.010432578345794,0,0,0,0,0,0,0,0.39236094496546,0,0,0,0.150292613868052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0060137942167649,0,0.0086083531730215,0,0,0,0,-0.00528868584787382,0,0
X600585.SH,0,0,0,0,0,0,0.0795280593727105,0,0,0.0115460239470063,0,0,0,0,0,0,0,0,0,0,0.0649169350450658,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491407765959769,0,0,0,0.011263348966006,0,0,0,0,0,0,0,0,0,0.0784814043052394,0,0,0.0151712224618607,0.00710004133295766,0,0,0,0.000404681781413981,0,0
X600309.SH,0,0,0,0,0,0,0,0.08244382687168,0,0,0,0,0,0,0,0.201827856819492,0.110680084929733,0,0,0,0,0,0,0,0,0,0.0489549320407561,0,0,0,0,0,0,-0.096357413650018,0,0,0,0,0,0,0.000216208489434889,0,0,0,-0.00741657992999018,0,0,0,0,0,0,0.0277544206286925,0,0,0,0,0.00687130804689215,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307861593448348,0,0,0.0752547292740072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330347543804706,0,0,0,0,0,0,0,0.0462551096689585,0,0,0,0,0,0,0,0.173525245676744,0,0,0.0479914793614247,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.203001925425229,0.0463531775953077,0.0829879367569806,0,0,0,-0.0908899380127366,0,0,0,0,0,0,0.344798709028238,0,0,0,0,0.0603278321258118,0,0,0,0,0,0,0,0,0,0,0,0.145503153347541,0,0,0,0.108386501612272,-0.208119400278657,0.102976245154127,0,0,0,0,0.200164787946655,0,0,-0.0480248171483115,0,0,0,-0.0224833571074882,0,0
X000708.SZ,0,0,0,0,0.0137860348501881,0,0,0,0,0,0,0,0,0,0.00594160442197115,0,0,0,0,0,0,0,0,0.0847003009526226,0,0,0,0,0,0,0,0,0,0,0,0.298233618594931,0,0,0.0251228110021413,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685826370342658,0,0,0,0,3.4307213632296e-05,0,0
X600660.SH,0,0,0,0,0,-0.0900457665630109,0.0262025312709628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190798614915368,0,0.0405998892754906,0,0.163306600236577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572381957983724,-0.0587149224543193,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0113328320411379,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.00876949357941143,0,0,0,0,0,-0.0982031184690003,0,0,0,0,0,0,-0.0306704328481811,0,0,0,0,0,0.668450811601966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427929786846986,0,0,0,0,0,0,0.00944286360670409,0,0,0,0,0.00959382201125255,0,0
X002271.SZ,0,0,0.0607742750409673,0,0.070301600722208,0,0,0,0.121122178249208,0,0,0,0,0,0.125710896399858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137995797957172,0,-0.0491044326672527,0.0979256297701656,0,0,0,0.0216208935415347,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105939284802496,0,0.0348611165655837,0,0,0,0,0,0,0,0,0,0.205938142520268,0,0,0,0,0,0,0,0,0,0.213336102333238,0,0,0,0,0,0,0,0,-0.0358783999883701,0.0151529797393278,0,0,0.297062498434539,0.000108414672602309,0,0.0647248329355496,-0.108666694589261,0,0,0,2.71050543121376e-20,0,0
X600011.SH,0,0,0,0,-0.0303450999456555,0,0,0,0,0,0,0.208358516622671,0,0,0,0,0,0.116917108929174,0,0,0,0,0,0,0.0525540323597261,0,0,0,0,0.0414170992998169,0,0,0,0,0.0482822539158362,0,0,0,-0.0544016765905256,0,0,0,0,0.151816673595991,0.19366525301848,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00123027213329389,0,0
X601600.SH,0,0,0,0,0,0.019175569412905,0,0,0,0,0,0.0992235956531433,0,0,0,0,0,0,0,0,0.017011938749258,0,0.0831814507554434,0,0,0,0,0,0,0,0,0,0,0,0,0.190413761481216,0,0,0,0,0,0,0,0,0,0,0,0,0.271196114430435,0.0595109507729053,0,-0.00897953032052726,0,0,0,0,-0.016766179260991,0,0
X600176.SH,0,0,0,0,0,0,0,0.117648884872135,0,0,0,0,-0.0747301211609516,0,0,0,0,0,0,0,0,-0.0479285235968334,0,0,0,0,0,0,0,0,0.0738226113018611,0,0.131121819496221,0,0,0,0,0,0.0887042006276858,0,0,0,0,0,0,0,0,0,0.142823321900552,0.268521044188462,0,0.0305146479866184,0.00267775363205054,0,0,0,0.0152759980984128,0,0
