,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000723.SZ,X600219.SH,X601991.SH,X000786.SZ,X600096.SH,X600795.SH,X601699.SH,X000807.SZ,X002080.SZ,X000983.SZ,X002353.SZ,X600803.SH,X300073.SZ,X600141.SH,X600801.SH,X000825.SZ,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X000630.SZ,X002497.SZ,X000932.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255997848012562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684378507004452,0,-3.46944695195361e-18,0,0,0,0,0.206233667072562,0,0,0,0,0,0,0,0,0,0,-0.00698333248079093,-0.0170019514532496,0,0,0,0,0,0
X600028.SH,0.0366237665935576,0,0,0,0,0,0,0.033620446429844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148536261462639,0,0.0531720260871744,0,0,0,0,0.109607637201244,0,0,0.014919939095733,0,0,0,0,0,0,0,-0.0163590695863393,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.028250855050476,0,0,0,0,0,0,0,0,0,0,0,0.151707188704791,0,0,0,0,0,0,0,0,0,0,0,0,0.315642255060312,0,0,0.0715285701875841,0.0649259764721669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00953514521506861,0,0,0,0.0298132549736944,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414493990013386,0,0,0,0.0277813555037227,0,0,0,0,0,0,0,0.0127131266562612,0,0,0,0,0,0.0143352268370715,0,0.0571421946981713,0,0.0342285019879659,0.208309505484482,0,0,0,0,0,0,0,0,0,0,0,0.0324167138403057,0,-0.00879896915495994,0,0,0,0,0.00114440107120927,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131085693823963,0,0,0,0,0,0,0,0,0,0,0.484351994138296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648814978585568,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0510439122169334,0,0,0.484056215542105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.21220296743665,0.156004328411461,0,0,0,0,0,0,0,0.0290114507823767,0,0,0.0501481596052427,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.05694357598924,0,0.448498117995129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219707044769286,0,0,0,0.110209415385317,0,0,0,0,0,0.0534210983927764,0,0.0618478021448211,0,0,0,0,0,0,0,0,0.133588741045583,0,0,0,0,0.0240062336872866,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0868576425123208,0,0,0,0,0,0,0,0,0,0,0,0.0134005717118113,0,0.0661789614901974,0,0,0.0893291067950743,0,0,0,0,0,0,0,0,0,0,0.0641008392932861,0,0.478942773795264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532766230896439,0.117408582229738,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0686445494080402,0,0,0,0,0.031144165804451,0,0,0.114351058803611,0,0,0,0,0.0683730189494792,0,0,0,0,0,0,0,0,0,0,0.0190863833102281,0.051758329594739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240836550212081,0,0,0,0.0116414377154713,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0206688621126875,0,0,0,0.125597369081948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.214258159687672,0.0144124769704363,0,0,0,0,0,0,0.313546010759628,0.0262873565504497,0,-0.00229208907166341,0,0,0,0,0,0,0
