,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600352.SH,X600299.SH,X600516.SH,X000709.SZ,X002460.SZ,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600801.SH,X600219.SH,X000786.SZ,X300072.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X000301.SZ,X600612.SH,X000408.SZ,X600583.SH,X600339.SH,X002271.SZ,X000792.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.221676533188825,0,0,0,0,0.0260192682797983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203916334117849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232286402362063,0,0.0521538201633009,0,0,0,-0.018436832243708,0.0266153776257298,0,0,0,0,0,0
X600028.SH,0.178589996524795,0,0,0.153530086307477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045189603838726,0,0,0,0,0,0,0,0,0.00011559020845512,0.222367003485708,0.0463403947064264,0,0,0,0,-0.0102818995543573,0.0825917132142751,0,0,0,0,0,0
X601088.SH,0.347759810163402,0,0,0.035755389115456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169234196266616,0.0708600328140828,0,0,0,0,0,-0.0321556247569399,0,0,0,0,0,0.0043671569770453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396761066955182,0,0.0518787944015405,0,0,0,0.00160457477322251,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.202019131240866,0,0,0,0,0,0,0,0.0669730003150101,0,0,0,0,0,0,0,0,0,0,0.141177262406928,0,0,0,0,0,0,0.0099869207797103,0,0.430726179349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032607461345238,0,0,0,0.00261012855647086,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0691784702052546,0,0,0,0,0,0,0,0,0,0,0,0.121313033770397,0,0.228645629346097,0.0500303331306287,0,0,0,0,0.159374706172409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290930137627121,0,0,0,0.0300549383087604,0,0
X600011.SH,0,0,0,0.0489789374773444,0,0,0.162983844732965,0,0,0,0,0,0,0,0,0,0.741195769575802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029926511680464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173671619299482,0.0465635240231438,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.19524916094243,0,0,0,0,0,0,0,0,0,0,0,0,0.313051818289344,0,0.0603567427355606,0,0,0,0,0,0,0,0,-0.124436701038134,0,-0.0188636613843272,0,0,0,0,0,0,0,0.396166845999063,0,0,0,0,0,0,0,0,0,0,-0.0735315027813376,-0.0449202690734882,0.116760117884237,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0741947594562396,0,0,0,0.214868562161991,0,0,0,0,0,0,0.00110402553236721,0,0,0.100224130597159,0,0,0,1.73472347597681e-18,0,0,0.11930170001601,0,0,0,0,0,0,0,0.0398862951486922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179787742194084,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0265078266295507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111369110070281,0.564137074643199,0,0,0,8.67361737988404e-19,0,0,0.0256017151720198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100440409659835,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560793042913511,0.0375289927337042,0,0,0,0,0,0,0,0,0,0,0,0.0575793070460572,0,0,0,0,0,0.00528071796765782,0,0,0,0.205535133211286,0,0,0,0.255490000267496,0,0,0,0,0,-0.00148157995480365,-1.73472347597681e-18,0,0,0,0,0,0
