,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X600795.SH,X601600.SH,X002271.SZ,X600426.SH,X601991.SH,X000983.SZ,X600027.SH,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X600348.SH,X600096.SH,X600985.SH,X000723.SZ,X000786.SZ,X000629.SZ,X600995.SH,X000933.SZ,X600160.SH,X600141.SH,X600219.SH,X600489.SH,X600378.SH,X600801.SH,X600157.SH,X002353.SZ,X300073.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0.120205641603585,0,0,0.178941202776405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339668372191776,0,0.0561795884099118,0,0,0,0,0.109473068886317,0,0,0,0,0,0.0343027053273244,0.0409734666740708,0,0,0,0,0,0,0,0.0624048022070479,0,0,0,0,0.00331144527118832,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.433660903076307,0,0,0,0,0,0,-0.118309739186941,0,0,0.212891703706175,0,0,0,0,0,0,-0.0178676999376545,0.0230499659866607,0,0,0.0280256928716854,0,0,0,-0.166409154776342,0,-0.0485107311567343,0.0456899785052115,0,0,0,0.0109350520947159,0,0,0,0,0,0,0,0,0,0,0.0858971010259664,0,0,0.0298008515008563,0.00271242358584268,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.42836645638512,0,0,0,0,0,-0.0969339562641038,0,0,0,0,0,0,-0.253060836261199,0,0,-0.0688337645446087,0,0,0,-0.0559535636963439,0,0,0,0,0,0,0,0,0.0153296043705669,0,0,0,0,0.129724093221324,0,0.37772662090472,0,0,0,0.0131811392790467,0,0,0.0977172877891427,0.0147531405166906,0,0,0,0.0143737012922475,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.112884524340846,0.222470866426897,0,0,0.19712356038646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160525749826518,0,0.0954201603635711,0,0,0,0,-0.0206714311368207,0,0.0764470926189124,0.0580340356579056,0.295141491366852,0,0,0,0,0,0,0,0,0,0,-0.0128397604222789,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.36573729839367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622564671411776,0,0,0,0,0.195368660235351,0,0,0.0337328447839955,0,0,0,0,0,0.0755503855929995,0,0.0296511715530645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0420019608596645,0.130603383220093,0,0,0,0,0.0880887853461284,0,-0.0508648613240505,0,0,0,0,0,0,0,0,0,0,0,0,0.0938611419165961,0,0,0,0,0,0,0,0,0,0,0,0.0271741034712099,0,0.140192518203205,0.0676846678570398,0,0,0,0,0,0,0,0,0.218689337909433,0,0,-0.0179054424986742,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.0616519904529581,0,0,0,0,0,0,-0.0190717355951983,0,0,0,0,0,0,0,0,0,0.12459198682849,0,0,0.148155490236383,0,0,0,0,0,0,-0.0490832764362906,0,0,0,0,0,0,0.0552962852346589,-0.00847617706743847,0,0,0,0,0.362617759254563,0,0,-0.0551845646733152,0,0,0,-0.00981928571717594,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.316306110184413,0,0,0.52669895468376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00475723903741344,0,0,-0.00821121112828733,0,8.67361737988404e-19,0,0,-0.0569280945010998,0.186089878230716,0.153073341527223,0,0,0,0.0783790367613267,0,0,0,0,-6.93889390390723e-18,0,0,-0.100212732109963,0,0,0,-0.119735527868822,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114408136138832,0,0,0,0,0,0.202165386176827,0,0.109741514170513,0,0,0,0,0,0,0,0.277750599722671,0.0919551687849095,0,0,0,0,0,0,0,0,0,0.0722276808535341,8.67361737988404e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.10285564419776,0,0,0,0,0,0,0,0.124428847266712,0,0,0,0,0,0,0,0,0,0,0,0,0.182078045643891,0.0469714741063011,0,0,0,0,0,0.0552953570865091,3.46944695195361e-18,0,0.179838344884663,0,0.116271244929301,0.0207751592673555,0,0,0,0.459698679860279,0,0.0670566960994646,0,0,0.198159883701751,0,0,0,6.93889390390723e-18,0.0050274740148502,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209742080870131,0,0,0,0,0,0,0,0,0,-0.177145277093861,-0.0175768130956813,0.202733543200231,0.0242378526253049,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0828748104225089,0,0,0,0.277489830118901,0.140223567120016,0,-0.0495300418898501,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.143399485154394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819371516304499,0,0,0,0,0.0828552122951195,0,0,0.307256517381113,0,0,0,0,0,0.0395952859853842,0,0,0,0,0,0,0,0,0,0.182216960709875,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.110954022932134,0,0,0,0,0.0680345191066894,0,0,0,0,0,0,0,0.0404960705827285,0.411196082329789,0.0550006098299735,0,0,0,0,0,0,0,0,0,0.0556572622610324,0,0,0,0,0.0533542598332992,0,0.0129937493073619,0,0,0,0.214086769511152,0,0,0,0.0201693458289925,0,0,0,0,-0.0202825747969305,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0583859049320643,0,0,0,0.0063559792222939,0,0,0,0,0,0,0.759312454483304,0,0.0134969766627727,0,0,0,0,0,0.00418059287960091,0,0,0,0,0,0,0,0,0,0.0355532176291601,0,0.0228941904320523,0,0,8.67361737988404e-19,0,0,0,0,0.0132934832698409,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00269827975066711,0.0874870301527166,0,0,0,0,0,0,0,0,0,0,0,-0.173004411260205,0,0,0,0,-0.174801363947162,0,0,0,0,0,0,0,0,0.183209400329404,0.162588962081874,0,0,0,0,0,0,0,0.119848818806371,0,-0.0230188259418036,-0.0478860243076602,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.081104313166619,0,0,0,0,0,0.00395275407193691,0,0,0,0,0,0,0,0,0,0,0,0.00301290292189542,0,0.0638671753238254,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.266973530883852,0.0455697324261424,0,0.0254569859894933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211430549760567,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0285982300310249,0,0.25696347710882,0,0,0,0,0,0,0,0.0861916797775752,0,0,0.035738891787789,0,0,0,0,0,0,0,0,0,0,0,0.0967039468024361,0,0,0,0,0,0,0,0,0.0637025552954458,0,0,0,0,0,0,0,0,0.00386582873826673,0.00888613768531513,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.146351798185781,0,0,0,0,0,0,0,0,0.0557802820708298,0,0,0,0,0,0,0,0,0,0,-0.0581594243731017,0,0,0,0,0,0.380022446583349,0,0.104803558390543,-0.0791061601537503,0,0,0,0,0,6.93889390390723e-18,0,0,0.0754783271887731,0,0.134774243098603,0,0,0,0,0,0,0.0533226268137236,-0.00808818355220003,0,0,0,-0.0512315715099618,0,0
X300073.SZ,0,0,0,0,0,0.0376518008877033,0,0.405124877220549,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.282583229786454,0,0,0,0,0,0,0,0.0394449329546896,0,0,0,0,0,0.140524649269913,0,0,0,0.0770675806756729,0,0,0,0,0,0,0,0,0,0.0194898999545389,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.228297216342464,0,0,0,0,0,0.153337110775166,0,0,0,0,0,0,0,0,0,0,0.012788273919926,0,0.0326029371089962,0,0,0,0,0,0.0576588168189029,0,0,0,0,0.108172010297479,0.126245824726874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089033818230355,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.101115733580463,0,0,-0.00168216367406951,0,0,0,0,0,0,0,0,0,0.0621544847652817,0,0,0,0,0,0,0,0,0,-0.0988026765789806,-0.0870440062865491,0,0,0,0,0.0400174117688262,0,0,0,0,0,-0.111885154532936,0,0,0,0,0,0,-0.10473059438742,-0.0280268129055003,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131260490693866,0,0,0,0,0,0
TED,0,0,0,-0.179544319646732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144117056932764,0,-0.191428504970947,0,0,0.048732442509129,0,0,0.062793734081683,0,0,0,0,0,0,0,0,0,0,0.211756033672093,0,0,0,0,2.48637157196327,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0375064071511643,0,0,0,0,0.115765853929754,0,0,0,0,0,0,0,0,0,-0.103649869322512,0,0,0,0,0,0,0,0,0,0,0,-0.0285622679724595,0.136706941232655,0,0,0,-0.0478473194741146,0,0,0,0,0,0,0,-0.0509876341974065,-0.0552536985528684,0,0,0,0,0,0,0,0.0168886679731098,0,0
MKreturn,0,-0.0281361703615981,0,0,0,0,0,0,0,0,0,0.0786869909922795,0.148129619173925,0,0,0,0,0,0.0780842567583942,0,0,0,0,-0.00513682131371554,0,0,0,0,0,0,0,0,0,0,-0.0324566363853878,0,0,0,-0.0522854061010744,-0.0304845893981583,0,0,0,0,0,0,0.0137937438617082,0,0,0,0,0,-0.0129152143493601,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00059784935338579,0,0,0,0,0,0,0,-0.000731224209874355,0,0,0,0,0,0,-0.000465772565113861,0,0.000159396018175426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269454475982358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319916270146652,0,0,0,0.0210636209872118,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0296712284875568,0,0,0,0,0,0,0,0,0,0,0.0124494139124236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269002408848261,0,0.010094958617522,0.0060646157908696,0,0,8.67361737988404e-19,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0472245308559524,0.117295541358997,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000323634644801018,0,0,0,0,0,0,0,0,0,0.00097094303566637,0,0,0,0,0,0,0,0,0,0.00139268848727108,0.00283230329762424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165871455389613,-0.0195495616383168,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00148597700458438,-0.000444718097011818,0,0,0,0,0.000310499976718388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191539509336789,0,0,-0.00279571482010129,0,0,0,0.00341500495458673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039558163661684,-0.0074655598258172,0,0,0,0,0,0
