,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X600188.SH,X600362.SH,X600660.SH,X000709.SZ,X600027.SH,X600886.SH,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000959.SZ,X600489.SH,X000898.SZ,X600008.SH,X600299.SH,X601158.SH,X600219.SH,X000408.SZ,X002460.SZ,X000883.SZ,X600578.SH,X600352.SH,X600583.SH,X000630.SZ,X000792.SZ,X000539.SZ,X000723.SZ,X600021.SH,X600160.SH,X000983.SZ,X000027.SZ,X600176.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0274195170561468,0,0,0,0.0186669423051568,0,0.137865888034482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323022325116472,0,0,0,0,-0.0157297221252594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146198179661904,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0390937016298394,0,0,0,0.0720261193174081,0,0,0.00322130554819374,0.000962659676245508,0,0,0,0,0,0,0,0,0,0,0,0,0.0350425317503005,0.0137995580455889,0,0,0,0,-0.0424023778400601,0,0,0,0,0,0,0,0,0,0,0.050879896970823,0,0,0,0,-0.00794516304328349,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.101543068864972,0,0,0,0,0,0,0,0.00426408894445374,0.0383076320203065,0,0,0,0,0,0,0.0386289839395717,0,-2.16840434497101e-19,0,0.134904342768125,-2.16840434497101e-19,0,0,0,0,-0.00863855193283396,0,0,0,0,0,0,0,0,0,0,0.0119781533972693,0,0,-0.0217188267656258,0,-0.00113436745802526,-0.00387535537771371,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0465601254515028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916434377405675,0.362819270636092,0,0,0,0,0,0,0,0.0963487551632595,0,0,0,0,0,0,0,0,0,0,0,-0.11527121131408,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.0671684434094055,0,0,0,0,0,0,0,0,0,0,0,0.07741154938241,0,0,0,0,0.0428750953770309,0,0,0,0,0.0131153410511236,0,0.0122659949174383,0,0,0.11579309444668,0,0,0,0,-0.0393557510117364,0,0.159911764391818,0,0.178567883549157,0,0,-0.031769307582651,0,0,0,0,0,0,0,0,0.0326317242643555,-0.0141329884638826,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063212880360018,-0.0249260232603488,0,0.0668433038850895,0,0,0,0,0,0,0,0,0,-0.123820175032823,0.0761997903965305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182085005680013,0,0,0.066976472506429,0,0,0.0332246029362188,0,0.0103058639982811,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0708691700457566,0,0.0529395929265321,0,0,0,0,0,-0.0660365894405266,0,0,0,0,0,0,0,0,0,0.0959440064029408,0,0,0.329119085451994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154882209134538,0,0,0,0.0102838034470973,0,0.118480252415756,0,0,-0.00154100887977658,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524665787810192,0,0,-0.0711933731604059,0,0,0,0.0974908407486692,0,0,0.229140553791156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426595585224039,0,0.0350317621871688,0.0332178846856391,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105454692882142,0,0,0,0,0,0,0.0219853553556966,0,0,0,0.0288835066465302,0.00698693281264664,0,0,0.0057502822490141,0,0.00409550322565479,0,0,0,0.260095406634564,0,0,0,0,0,0,0.155750451160429,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0378773377737562,0,0,0,0,0,0,0.016929065069477,-0.0560677812132168,0.0302468932893079,0.362993953351139,0,-0.00915993704878948,0,0,0.174236695215806,0,0,0,0,0,0,0,0,0,0.375148840070689,0,-0.131105135151527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012720523680312,0.0247717289807286,0,0,0,0,0,0
