,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X002271.SZ,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600011.SH,X600886.SH,X000408.SZ,X600219.SH,X000786.SZ,X300037.SZ,X000825.SZ,X600399.SH,X000932.SZ,X601991.SH,X600803.SH,X002080.SZ,X000723.SZ,X600795.SH,X002409.SZ,X000959.SZ,X002407.SZ,X600486.SH,X600549.SH,X000898.SZ,X000807.SZ,X002145.SZ,X000831.SZ,X600352.SH,X600489.SH,X000012.SZ,X601699.SH,X000027.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.00648351888664586,0,0,0,0.00734007614739098,0,0,0,0,0,0.0497605085713908,0,0,0.0504949543325664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587393674942855,0,0,0,0,0,0,0,0,0,0,0,0,0.0484259146032095,0.0309250122065633,0.0326117366243557,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.234606893167572,0,0,0,-0.0394969771186582,0.108654975982366,0,0,-0.0240813437369963,0,0,0,0.0288525488526251,0.0234818890450081,0,0,0,0.0268217808004988,0,0.0486688943078654,0.00318175744287351,0,0,0,0,0,0,0,-0.0231032571008064,0.0457073217487337,0,0,0,0,0,0,0,0,0,0,0,0.0437594779437769,0,0,0,0,0.000482051827817186,0,0,0,0,-0.00831963914512415,0.0298835981983011,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.111912243114993,0,0,0.068808278902833,0,0,0,0,0,0,0,0,0,0.0960055542992509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297745106620472,0,0,0,0,0,0.0674048756849838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00310961264740465,0,0,0,0,0,0,0,0,0.0440017421315128,0.032220435647486,0,0.214772703518072,0,0,0,0,0,0,0,0.0693328690922707,-0.0306219214056214,0,0,0,0,0,0,0.0194686423232192,0,0,0,0,0,0,0,0,0,0,0,0,0.0165314592093599,0,0,0,0,0,0.0160540120509046,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0435572726639342,0,0,0,0,0.0519810560828534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121371904608241,0,0.0732172537855771,0,0.0346501177099583,0.103550148798764,0.129032278148237,0,0,0.23848604261563,0,0,0.309676814013324,0,0.0673825811598533,0,0,0,0,0,0,0
X600585.SH,0.0690547378976684,0,0,0,0,0,0,0,-0.0701553831793534,0,0,0.0113290358338839,0,0.112528451498467,0,0,0,0,0,0,0.0794353630484144,0,0,0.00830211055646182,0,0.149732143038534,0,0,0,0,0,0,0,0.0486609600278778,0,-0.018350193861637,0,0,0,0,0,0,0,-0.0224609307875806,0,0,0.0848360140544363,0,0,0,0,0,0.067367974725944,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.122699183011556,0,0,0,0,0,-0.0828165763687399,0,0,0,0,0,0.0114376723910421,0,0,0.0669405570687558,0,0,0,0,0,0,0,0,0.0550973577158159,0,0,0,0.510870597290651,0,0,0,0.333241716495571,0,0,0.0168081509025497,0,0.080872214271087,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0766496987093609,0,0,0,0,0,0,0,0,0,0,0,-0.00233999274973689,0,0.0535338051845642,-0.086664400448254,0,0,0.177869733364603,0,0,0,0,0,0,0.0153139962790773,0.0199507153603965,0,0,0.35459212057662,0,-0.0349443482484965,0,0,0,0,0,0,0,0,0.00735993171910136,0,0,0,0,-0.0490339632968298,0,0
X002466.SZ,0,0,0,0,0,0,0.348810452727095,0,0,0,0,0,-0.0492968217945554,0,0.0157351417684248,0,0,-0.0910425403743275,0,0,0,0,0,0,0,0,0,0.31275800825682,0.0362727873134656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299592008672819,0,-0.0442496271842645,0,0,0,0,0,0,0
X002271.SZ,0,0,0.197929571483128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255598793169418,-0.163331571029293,0,0,0.200011172907926,0,0.0691369791794215,0.0780308063857347,0,0,0,0,0.107334330000502,0,0,0,0,0,0,0,0.108226938172366,0,0.0563738039992953,0,0,0,0.0380580287711577,0.0534370612079047,0,0,0,0,0,0,0,0.0686632598918156,-0.0914805891140582,0,0,0,0,0,0
