,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X601699.SH,X600027.SH,X600489.SH,X000983.SZ,X601991.SH,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X000629.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000932.SZ,X000723.SZ,X600688.SH,X000408.SZ,X600378.SH,X600096.SH,X000831.SZ,X000630.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0749933353761552,0,0.150011904935569,0,0,0,0,0,0,0,0,0,0,0.0847589851237501,0,0,0,0,0,0,0.0221311821512633,0,0,0,0.161954826976907,0,0.051503864374703,0,0,-0.0852250212188362,0,0,0,0.0454986131816068,0,0,0,0,0,0,0,0,0,0,0,0.0153395813828578,0,0,0,0,0,0
X600547.SH,0,-0.031512053813541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091566138051055,0,0,0,0,-0.0763382394631432,0,-0.00498559254177609,0,0.609054826205237,0,0,0,0,0,0,0,0,0.0301258646588536,0,0,0,0,0,0,0.0214035198317593,0,0,0,0,0,-0.0147910094015263,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.101100962575893,0.0422219832576456,0,0,0,0,0,0.0207888464551004,0,0.184143219369038,0,0,0,0,0,0,0.00741494971288664,0,0,0,0,0,0,0,0,0,0.056884227437856,0,0,0,0,0.12955608777294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019337016328193,-0.0384402890419338,0,0,0,0,0,0
X601600.SH,0,0.0434388782230496,0,0,-0.0895548222038337,0.227301600519575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707952705781326,0.277056598800132,0,0,0,0,0,0,0,0,0,0.434722336850422,0,0,0.0561422624085202,0.109808765659851,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0976222388975112,0,0,0,0,0.0174025153618406,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465975374290598,0.0634358793248783,0.00624666501889648,0,0,0,0,0,0,0,0,0.0760067029042173,0.101556425866103,0,0,0.0608487284264169,0,0,0,0,0,0,0.43000081816799,0,0,0,-0.00239991975139662,-0.0390374302347938,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0495873055204435,0.0155621210817352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369367790964188,0,0,0,0,-0.0128758120795897,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503668597055424,0,-0.113604320201849,0,0,0,0,0.00336311405689923,0.108696464041277,0.129352014580364,0,0.0425324990618902,0,0.0314087198802402,-0.0366109790506473,-0.144455036933391,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.126850431435973,0,0.00400042761324078,0,0,0,0,0,0,0,0.0927272808174676,0,0,0,0,0,0,0,0,0,0,0,-0.0395390887012281,0,0,0.0610871645408002,0.113503778175454,0,0,0.0463368559064324,0.0225560727991444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255942340243038,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0387533842280907,0,0,0,0.12366045562062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552229080359918,0,0.0806287060497672,0,0,0,0,0,0,0,0.306087743032635,0,0,0,0,0.0315792913456499,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0451956879552212,0,0,0,0,0,-1.0842021724855e-19,0.0180044292406079,0,0,0,0,0,0.0888201793571231,0,0.0355842066742016,0,0,0,0,0.0257579483226687,0,0,0,0,0,0,0,0,0.0354060146753041,0.0369747004783227,0.0422024971421889,0,0,0,0,0,0,0,0,0.0829112009424054,0.0197643160536883,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0659100860726736,0,0,0,0.0377210333870924,0,0,0,0,0,0,0,-0.143772648929159,0,0,0,0,0,0,0,0,0.0298775146699466,0,-0.0190347998412364,0,-0.0255389020239726,0,0,0,0,0,0.0265222787768324,0,0,0,0,0,0,-0.0341133736289707,0,0,0,0,0,0,0,0,-0.026388020450341,0.040577548621968,0,0,0,0,0,0
X002271.SZ,0.0112160520399417,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281635200288453,0,0,0.132750983620898,0.0780698073143022,0,0,0,0,0,0,0,0.100107397418698,0,0,0.223726744290531,0,0.16378022898535,0.174823453894314,0,0,0,0,0,0.0959382583464046,0,0,0,0.00719368947687121,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0520678713304423,0,0,0.151734974383429,0.402847321760651,0,0,0,0,0,0,0.0197862265155054,0,0,0,0,0,0,0.080772328582139,0,0,0,0,0,0.00201693547603312,0,0,0,0,0,0.0144408419378285,0,0,0,0.0186482260328515,0,0,0,0,0,0,0,0,0,0.0427447727831503,0,0,0,0,0.0314935441625632,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0290571604561828,0,0,0,0,0,0,0,0,0.413159449328747,0,0,0,0,0,0,0.0427265596091731,0,0,0,0,0,0,0,0,0,0.117229596491213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.657161520125899,0.173730745659201,0,0,0,0,-0.0124198100275809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0541912026363551,0,0,0,0,0,0,0,0,0,-0.211216415827284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243710051849644,0.0214839562910105,0.032562901720942,0,0,0,0,0,0
X600795.SH,0.0735129250219234,0,0,0,0,0,0,0,0,0,0,0,0.00601565721285221,0,0,0,0,0,0,0,0.0363082364568421,0,0,0,0,0.0542562444905376,0,0.0509767954016138,0.147204700273689,0,0.0360325728250739,0,0,0,0,0,0.0402117658414831,0,-0.081593364088337,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108199199427927,0,0,0,0,0,0,0
X600803.SH,0,0,0,-0.101854779835176,0.140080273640243,0,0,0,0.0994348347951295,0,0,0,0,0,0.194198933865582,-0.0272080548883782,0,0,0,0,-0.0602831687720393,0,0,0.315013027812691,0,0,0,0.00918182464294521,0,0,0,0,0,0,0,-0.0304382147238885,0,0,0,0,0,-0.0509586999158984,0,0,0,0,0,0,-0.0704625461463879,0,0,0.00531074953234101,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0497584273622616,0,0,0,0,0,0.0236162810212484,0,0.00932142161504538,0,0,0,0.0302656702364139,0,0,0.0331010279339065,0.18305239304365,0,0,0,0,0,0,0,0.0219147688814479,0,0,0,0,0,0,0.0512983872272269,0,0,0,0,0,0,0,0,-0.0253452642908843,0,0,0,0,0,0.0378870374940213,0,0,0,0,0,0,0
X601699.SH,0,0.0452935733338888,0,0,0.238030904441756,0,0,0,-0.0259077795944009,0,0,-0.0185848231420782,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.130909347115612,0,0,0,0,0.443303225480738,0,0,0,0,0,0.155632251936745,0,0,0,-0.0629404308506541,0,0,0,0,0.137471994511011,0.323619585110373,0,0,0,0,-0.0498785935951148,-0.00886840927522652,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.344995100838558,0,0,0,0,0,-0.153748172885421,0,0,0,0,0,-0.144228822449674,0,0,0,0.686429408821396,0.111656658339104,0,0,0,0,0,0,0.123055922097487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1823308763423,0,0.012254692688191,-0.0756210863627367,0,0,0,0,0
X600489.SH,0,0,0,0,0.0124327910528388,0,0,0,0,0,0,0.699656194660229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224779664671728,0,0.0525453276450619,0,0,0,0,0.0849916000226877,0,0,-0.0367246015371657,0,0,0,0,0,0,0,0,0,0,-0.0192729049176085,0,0,0,0,0.0307560145600785,-0.0549861388709704,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.221842896094559,0,0,0,0,0,0,0,0.00882669101803527,0,0,0,0,0,0,0,0.0556398506887866,0,0,0,0,0,0,0.353180821474915,-0.203147280750158,0,0,0,0,0,0,0,0,0,0,0,-0.0620654326096597,0,0,0,0,0,0.0258708305362131,0,0,0,0,0.0135079883538211,0,0,0,0,0,0,0
X601991.SH,0,0,0.0112397693984125,0,-0.11480690330408,0,0,0,0,0,0,-0.0428745020361265,0,0.0877722567543989,0,0,0,0,0,0,0,0,0,-0.0301953627871124,0,0,0,0,0.169262556456606,0,0,0,0,0,0,0,0.170518050438324,0,0,0,0,0,0.0374932675628495,0,0,0,0.0482593636323781,0,0,0,0,0.0066219244497189,-0.00145395165317712,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.13419645335898,0,0,0,0.441480597003836,0,0,0,0,0,0,0,0,0,0,0,0.194785880696568,0,0,0,0,0,0,0,0.0218166866623694,0,0,0.287821785415175,0,0,0,-0.0185069816916112,0,0.11571537217835,0,0,0,0,0,0,0,0,-0.00779590001595439,0.0283504815913809,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268292081343598,0,0,0,0,0,0,0,0,0,0.0649414842325488,0,0,0.134828778066669,0,0,0,0,0,0,0,0,0.0949507495306805,0,0.352255300244574,0.0459146432798757,0,0,0,0,0,0,0,0.101189174672551,0,0,0,0,-0.0289082362288899,-0.0272685901595044,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125940810625219,0,0,0,0,0,0,0.0287942027762171,0,0,0,0,0,0,0,0,0,0,0.0448786116884591,0.120343771240819,0.0923836121100673,0,0,0,0,0,0,0,0,0,0,0.0197263443159782,0,0,0,0,0,0,0,0.0302623504913849,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489728738387053,0,0,-0.118956643481817,0.0658958903676758,0,0,0,0,0,0.0118528410256478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608648029134392,-0.0349982489583061,0,0,0,0,0,0
X000933.SZ,0,0,0.0422202698505102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682494121548881,0.0218750820808562,0.154528919525959,0,0,0,0,0.64224146091704,0,0,0.0173333948473663,0,0,0,0,0,0,0,0,0,0.077795366454465,0,0,0,0,0,0.0131852695614477,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.264942516217154,0,0,0,0,0.172404137886396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360548066220565,0,0,0.0453971483319303,0,0,0.0664943396742846,0,0.0176476204501037,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.000367818933771743,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.019259109869677,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00147739895387563,0,0,0.0812922510623254,0,0,0,0,0,0.374658492977108,-0.0710570333378117,0,0,0,0.183853592558521,0,0,0,0,0,0.135292215831554,0,0,0,0,0,0.0524564517004101,0,0,0,0,0,0,0,0.0121555140202334,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0359660283295565,0,0,0,0.0349311761909455,0.0794229080747345,0.031444751916417,0,0.00541765084934964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216474269988789,0.0505952037311491,0,0,0.0393638163722295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255774046160922,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0.197750545320204,0,0,0,0,0,0,0,0,0,0.131742307825952,0,0,0,0,0,0,1.73472347597681e-18,-0.110236141996676,0,0,0,0,0.0823916369946356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111099298953566,-0.0196209933930147,0.0127209911655564,0,0,0,0,0,0
X000932.SZ,0,0.020507814090575,0,0,0,0.0254068772578706,0,0,0,0,0,0,0,0.166344245066963,0,0,0,0,0,0,0.0491544623452111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590657488117066,-0.0262505816110852,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0132598766156581,0,0,0,0,0,0.0493213646086126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659857371289825,0.0936436271097828,0,0,0,0,0.0596560848485216,0,0,0,0,0,0,0,-0.0185213061351222,0,0,0,0,0,0.00998773307020874,-2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0.196965015832286,0,-0.0400856691255791,0.0883351148975562,0.037697826955806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033497126030836,0,0.296276178091632,0,0,0.00472445008731433,0,0.0384114282520043,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0302222460053773,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.290703906488185,0,0.157903145145351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052443017724534,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047820622472425,-0.0111642400182376,0,0,0,0,0,0
X600378.SH,0,-0.0261960616742535,0,0,0,0,0,0,0.17724987077971,0.0832013107650028,0,0,0,-0.024369046691639,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0259642700115122,0,0,0,1.73472347597681e-18,0.179494256728667,0,0,0,0,0,0,0,0,0,0.067377229815853,0,0,-0.132426067412973,0,0,0,0.0208694108823918,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149861795759619,0,0,0,0,0,0,0.11170014685395,0,0,0.0498750672188889,0,0,0.21618211103763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010845154145398,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747591228839672,0,0,0,0,0,0,0,0,0.0190618828505678,0,0,-0.111394511051682,0,0,0,0,0,0,-0.00968342710559957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522367636239441,0,0.029045048543235,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0825175742245977,0,0,0,0,0,0,0,0,0.179481767683521,0,0,0,0,0,0,0.0362046293488384,0,0.370801595488982,0,0,0,0,0.0317820945716238,0,0,0,0,0.0173661200702898,0,0,0,0.0551309184945044,0,0,0,0,0,0,0,0,0,0.0224011014748094,-0.0572133536487685,0,0,0,-0.0116401833902514,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.035924148617986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348155114574448,0,0.0213232205143979,0.0204765552034045,0,0,0,0,0,0,0,0,0,0.0769795858211836,0,0,0,0,0,0,0,0,-0.056412465539469,0.146076434353663,-0.0427382959907926,0.0577112401407568,0,0,1.0842021724855e-19,0.0108135109954902,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00411513323143121,-0.247497408749112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290097052022843,0,0,0,0,0.159886635950714,0,0,0,0.075233901210987,0,0,0,0,0,0,0,0.0916661940312036,0,0,0,0,0,-0.0807617400160009,-0.0824487833343737,0,0,0,0.0277811615903368,-0.0776313789200622,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137439789947923,0,0,0,0,0,0,0.248417629122904,0,0,0,0,0,0,0,0,0,0,-0.02634426005776,0,0,0,0,0,0,-0.202272369555067,0,0,0,0,0,0,1.23725979905064,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791066860587834,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0614819871959849,0,0,0,0,0,0,0,0,0,0,0,-0.00685815722950796,0,0,0,0,0.0904477895949987,0,-0.0534341183918394,0,0.0641169542935013,0,0,0.0325117589998227,0,0,0,0,0,0,0,0,0,0,0,-0.103496091201823,0.00967861381982601,-0.0583080456213671,0,0,0,0,0.023493013814117,-0.0595430861796818,0,0,0,0,0,0
MKreturn,0,-0.0989989035393262,0,0,0,0,0,0,0,0.00400386098986404,0,0.00917386363013328,0,0,-0.0115470168483936,0,0,0,0,0,0,0,0,-0.0606704530995899,0,-0.148084860706042,0,0,0,0,0,0.0331425497585549,0.0175021865028779,0.00982513653273873,0,0,0,-0.0594851115126863,0.05343241176026,0,0,0,0,0,0,-0.00131641493850159,0,0,0,0,0,0.0153235968920773,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109371909029873,0,0,0,0,0,0,0,0,0,0,0,0,0.000679217616845326,0,0,0,0,-0.00186079850575616,0.00373756361304208,-0.00488065742388407,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612962926450561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103856718295697,-0.141578080689313,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-6.7762635780344e-21,0,0,0,0,-0.000419469917946861,0,-0.00206640145461848,-0.0148411579450952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593826911290032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426976560333591,-0.0543484845574156,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320495203938818,0,0,0,0,0,0,0
