,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X002460.SZ,X600547.SH,X600660.SH,X600011.SH,X002271.SZ,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X601898.SH,X600426.SH,X600176.SH,X600010.SH,X600188.SH,X600111.SH,X600801.SH,X000301.SZ,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600803.SH,X600027.SH,X600299.SH,X600486.SH,X002353.SZ,X600219.SH,X000932.SZ,X300037.SZ,X601992.SH,X002080.SZ,X601168.SH,X002075.SZ,X000723.SZ,X000898.SZ,X000630.SZ,X000027.SZ,X002409.SZ,X000807.SZ,X000878.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0806988714948976,0.0481428284036096,0,0,0.002768749217831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321067033149442,0.164623769637242,0.0686295113587996,0,0,0,0,-0.0373282885828888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518295849817489,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0497804374887194,0,0,0,0,0,0,0,0.0529589974175809,0.208280779339739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113036131228515,0,0,0,0.171421188515036,0,0,0,-0.0416735837126635,0,0,0,0,0.117611572630827,0,0,0,0,0,0.0992842451902574,0,0,0,0.0395769965511317,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.00724893101658414,0,0,0.00196716150951571,0.0157383207654122,0,0,0,0,0.0491822787486225,0,0,0,0,0.0821930392233327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212415660261818,0,-0.0438286124872017,0,0,0,0,0,0.110972058109553,0.51656415844484,0,0,0,-0.0523854867040853,0,0,0,-0.0262088850756096,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243414272874715,0.300161424133432,0,0.212206905299576,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.106808016630723,0,0,0,0,0,0,0,0,0,0,0,0.00960763006842692,0.108914195351195,0,0,-0.00968629287963349,0,0,0,0,-0.0131094397765824,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0423051448051629,0,0,0,0,0,0,0,0,0.0859090480207411,-0.441022230040343,0,0,0,0.193237281887394,0,0,0,0,-0.0805060143909282,0,0.19840177823328,0,0,0,0,0,0.292582626023939,0,0,0,0,0.0156937019993898,0,0,0,0,0,0,0,0,0,0.0141386339936192,0,0,0,0,0.0461927166622752,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0964110101814061,0,0,0,0.0375960861652891,0,0,0,0,0,0.0280769104812035,0,0.0670185565248435,0,0,0,0,0,0,0,0,0,0,0,0.00133450307998495,0,-0.0407246078634992,0,0,0,0,-0.091180758975085,0,0,0,0,0,0,0,0,0,0.023332101184503,0,0,0,0,0.013893565900316,0,0
X601898.SH,0,0,0,0,0.0440022138128194,0,0,0,0,0,0,0,0.00205208344261163,0,0,0,0,0.0486050226134109,0.0073326224258638,0,0.190335847275228,0,0,0,0,0,0,0,0.023844177746907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476481858550033,0,0,0.00907845821218498,0,0,0,0,0.00363138643646286,0,0
X600426.SH,0,0,0,0.0372600803273636,0.296341475735032,0,0,0,0,-0.0189096911657287,0,0,1.73472347597681e-18,0,0.126511807169621,0,0,0,0.0687907254605804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495919114158469,0.149924261327848,0,0,0,0,0,0.0719672842655776,0.0489857139254773,0,0,0,0,0,0,0,0,0.0270773082849469,0,-0.0156806617303018,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.171336741133028,0.0148494441709234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475594010785018,0,0,0,0,0,0,0.149135410012541,0,0.162615574706624,0,0.294023352856053,0,0,0,0,0.18239251844856,0,0,0,0.204501040257503,0,0,0,0.0555423381388111,0,0,0,0.00798110739208371,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.159062136431826,0,0,0,0,0,0,0,0,0,0,0,0,0.0463348261212331,0,0,0,0,0,0,0,0.00517428241664757,0,0.033908100208614,0.0411708453496257,0,-0.0186613623223843,0,0,0,0,0.320209925630745,0,0,0,0.0135879529049656,0,0,0.0150119195675097,0,0,0,0,0.00909242815714607,0,0
X600188.SH,0,0,0.0187298666225452,0.181467160172544,0,0,0,0.0680723425139459,0,0,0,0,0,0,0,0,0.451824372437428,0,0,0,0,0,0,-0.0130351133169866,0,0,0,0,0,0,0,0,0,0,0,0,0.0268543590220441,0,0,0,0.052322687024925,0,0.102324997474485,0,0,0,0,0.0395624201307464,0,0,0,0.0153796180446339,4.33680868994202e-19,0,0,0,0.0276139986724536,0,0
X600111.SH,0,0,0,0,0.0149583094406602,0,0,0.111436946106616,0,0,0.0176803474526179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362420580480117,0,0.0707858765582724,0,0,0,0,0,0,0,0.0175569261251179,0.161830475148211,0,0,0,-0.068769225929851,0,0,0,0.00835932197442578,0,0
X600801.SH,0,0,0,0,0,0,0,0.0981019677695298,0,0,0,0,0,0,0,0,0,0.0232288164452237,0.0340562663902126,-0.172064720010932,0,0,0,-0.091218380004269,0,0,0,0,0.0549795063097388,0,0,0,0,0,0,0,0,0,0,0.015568083331446,0.0552312794813699,0,0,0,0,0,0,0,0,0,0,0.0195904149546743,0.0130751456985447,0,0,0,0.00421628886749304,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873550528900218,0,0,0,0,0,0,0,0,0,0,0.0264031043132045,0,0,0,0,0,0.0666569858412984,0,0,0,0,0,0,0,0,0.0654944104622864,0,0.0582803880838523,0,0,0,0,-0.13089604772505,0.0714541915867284,0,0,0,0,0.00776203356831354,0,0,0,-0.0314141684016951,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0974997452402566,0,0,0,0,0,0,0,0,0.195980081547279,0,0,0,0,-0.0197771107237492,0,0,0,0,0,0,-0.0141920876201303,0,0,0.168503794389697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128298283723903,0.19169753193178,0,0,0.0755902279198519,0,0,0,0,0.0313720959517568,0,0
X600489.SH,0,0,0,0,0,0,0,0.0515081812098092,0.686137587872159,0,0,0,0,0,0.0135067285877466,0,0,0,0.0242495865339264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263839699879658,-0.0342293617287057,0,0,0,0,0,0,0.0463645704218741,0.0931079189877769,0,0,0,0,0,0,-0.00124137498686091,0,0
X601991.SH,0,0,0,0,0,0,0,0.0753118846544896,0,-0.0143898397958742,0,0,1.73472347597681e-18,0.0649297326716057,0,0,0,0.0264796505230609,0,0.248017122109825,0,0,0,0,0,0.0109516755722187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995870449514467,0,0,0,0,0,0,0,0.0299741448074873,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135713061683798,0,0,0,0,0.0382923371367138,0.13504101406515,0.105499308198832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625142286982582,0,0,0.0262461082340824,0.00238977829348727,0,4.33680868994202e-19,0,0,-0.000528079092710803,0,0,0,0,0.00929278772421489,0,0
X002466.SZ,0,0,0,0,-0.00914128641978672,0,0,0.441570610908651,0,0,0,0.0619086709842966,0,0,0,0,0,-0.137833060229622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202113754752422,0,0,0,-0.314381194125532,0,0.0666761662250994,0,0,0,0,0,0,0,0,0,-0.0665406502737221,0,0
X600688.SH,0,0,0,0,0,0,0,-0.0545205156550002,0,0,0,-0.0682451265951092,0,0,0,0,0,0,0.0947107295010586,0.147349705875951,0.0877420917456107,0,0,0.0410657651081993,0,0,0,0,0,0,-0.00197071208895371,0,0,0,0.0378510829122974,0.0271477764647554,-0.00731065014442229,0,0,0.092543397213829,0,0,0.0435326070690269,0,0,0,0,0,0,0,0,0,-0.00726329943844528,0,0.0938048290493887,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0444850293149716,0,0,0,0,0,0,0.0931400628241928,0,0,0,0.0635171588675212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575729154616981,0,0,0.197198185885354,0,0,0,0.0485461334625718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205965849866808,0,0
X600027.SH,0,0,0,0,0,0.0319237392501518,0,0.0154631665684467,0,0,0,0,0,0,0,0,0,0,0,0.0696823069719485,0,0,0,-0.0327269894451831,0,0,0.0180605506551084,0,0.0149835721962393,0,0,0,0,0,0,0,0,0,0,0.048769035898782,-0.0153573392664548,0,0,0,0,0,0,0.0214199506861657,0,0,0,-0.00115444365215212,0,0,0,0,0.0332415443850811,0,0
X600299.SH,0,0,0,0,0,0,0.0985158639890481,0,0,0,0.0837982230986501,0,0,0,0.117910724094106,0,0,0,-0.0119944675139279,0,0,0.00700034427530142,0,-0.0859135769672593,0,0,0,0,0.132509766283962,0,0,0,0,0,0.185050044431319,0,0,-0.103043568707844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799274779738065,0,0,0,0.00915388784937963,0,0
X600486.SH,0,0,0,0,0.229105153151336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104308234692056,0,0,0,0,0,0,0,0.00320330515474114,0,-0.03373289781121,0,0,0,0,0,0.12567214676722,-0.0350444291850179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966376938698576,0.115463908799489,0,0,0,-0.0392203458830418,0,0
X002353.SZ,0,0,0,0,0.230424169246547,-0.0918142644976108,0,0,0,-0.0718856476278546,0,0,0,0,0,-0.256893473418403,0,0,0,-0.00151949683476805,0,0.320191946777505,0,0,0,0,0,0,0,0,0.149415555120092,0,0.3397166553856,0.00791081620717317,0,0,0,-0.00648890198102444,0,0,0,-0.15647028805515,0,-0.496004925740519,0,0,0,0.0598140459419746,0,0,0,0.0530257578383944,-0.134248482356159,0,0,0,0.018976815312191,0,0
X600219.SH,0,0,0,0,0.0936948445122098,0,0.121126846427861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05142279309859,0,0.0292426726427234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205404286765054,0.142446524422882,0,0,-0.0354701438709776,0,0,0,0,-0.0392248928115526,0,0
X000932.SZ,0,0,0,0,0,0,0.410806255971956,0.112576306521297,0,0.0982692458093396,0.0510143815231794,-0.104973668375992,0,0,0.0474730815341631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419895629682504,0,0,0,0.0761269841810551,4.33680868994202e-19,0,0,0,0,0,0,-0.00172460989774801,0,0,0,0,0,0,0,0,-0.0136565908675361,0,0
X300037.SZ,0,0,0,0,0,0,-0.299172085057738,0.199396274351536,0.166548025851744,0,0,0.26562282295885,0,0,-0.21077822862924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177583575344688,0,0,0,-0.0232498458493132,0,0,0,0,0,0,0.482475116308203,0,0.0566661881812906,0,0,0,0,0,0,0.0293266299359697,0,0,0.00975657087829133,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0876018575475033,0.00488334462405528,0,0,0,0,0,0,0,0,0,0,0,0.0871959895323316,0,0,0,-0.0682224336284811,0.0523073918697473,0,0.0546121344605089,0,0.0188811093563623,0,0.0576926839908056,0,0.0278356445150476,0,0,0,0,0,0,0.0369910327531489,0,0,0,0,0.0570939548621632,0,0,0,0,0,0,0,-0.0264292546433798,0,0,0,-0.00372288748534065,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0632125517869382,0,0.0212287973592306,0,0,0,0,0,0.277937774033578,0.0847402788722547,0,0,0,0,0,0,0,0,0,-0.0162563702571592,0,0,0,0,0,0.191465277992993,0,0,0,0,0,0.0669542571391145,0.10971024833197,0,0,0,0,-0.103390083751074,0,0,0,0,0.0627142460608736,0,0,0,0,-0.0374926437117475,0,0
X601168.SH,0,0,0,0,0,0,0.049397080950957,0.104868697857692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818492174193845,0,0,0,0,0.0738643993709409,0,0,0,0,0,0.101719846551075,0.348431641349144,0,0,0,0.0165127323707064,0,0,0,-0.0190068395376894,0,0
X002075.SZ,0,0,0,0,0.185791485614083,0,0,0,0,0,0,-0.326711265817234,-0.351831319955449,0,-0.0213413528982202,-0.0805293877278171,0,0,0,0,0,0,0,0.151093269033986,0,0,0,0,0.115745506808766,0,0.19691989437328,0,0,0,0,0,0.586597352121575,0,0,0,0.184267099416554,0,0,0,0.144981066413725,0,0,0,0,0,0,0,0,0,0,0,-0.0828562952994153,0,0
X000723.SZ,0,0,0,0,0,0,0,0.113364697556751,0,0,-0.0115344224686375,0,0,0,0,0,0,0,0,0.288744216792516,0,0,0,0.170748702483156,0,0,0,0,0.137641232621761,0,0,0,0,0,0,0,0,0,0,-0.0617117575832173,0,0,0,0,0,0,0,0.0901384037131616,0,0,0,0,-0.020490954745003,0,0,0,-0.0231410536180475,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0358826802491274,0,0,0,0,0,0,0,0,0,0,7.62233334613222e-05,0.208737297795764,0,0,0,0,0.0385648307662972,0,0,0,0.0890270000688094,0,0,0,0,0,0,0.045990688674828,0.0898103046621587,0,0,0,0,0,0.0219999558546985,0,0.109936921628643,0,0,0,0.00148773105389278,0,0,0.00739476024099268,0,0,0,0,-0.00893783473465976,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338888578567263,0,0,0,0,0,0,0,0,0,0,0.0837527987633268,0,0,0,0,0.0945254447056076,0,0.015405917813203,0,0,0.118735763965642,0.0653469052694663,0,0,0,0,0,0.0566093598196894,0.118725996959224,0,0,0,0,0,0,0,-0.00321271074135048,0,0
X000027.SZ,0,0,0,0,0,0,0.0270582184594403,0,0,0,0,0,0.0322117345809884,0,0,0,0,0.0594643445766589,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297809250443426,0.057372758095128,0,0,0,0,0,0,0,0.069545537040076,0,0,0.00803881154995851,-0.0280449822568388,0,0,0,0.0120117926081022,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0.469145233827863,0,0,-0.0837752285611999,0,0,0,0,0,0,0.0840082687736069,0,0,0,0,0,0,0.054118040788493,0,0,0,0,0,0.0781583147923788,0,0,0.202602876691292,0,-0.155407752939203,0.108463335465061,0,0,0,0,0,0,0,0,-0.0974351188741207,0,0.0205045686319112,0.00191164001908327,0,0,0,0.0167193871556677,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0556095561468388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398510274355421,0,0.0878799720938237,0,0,0.101659824008875,0,0,0,0,0,0.296400070574954,0,0,0,-0.0154228022798102,0,0,0,0.0225929401687417,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,-0.031722544802532,0.00967885269426885,0,0.194269642555738,0,0,0,0,0,0,0,0,0.158662506126348,0,0,0.270031703740989,0,0,0,0,0,0,0,0,0,0,0.189294131044365,0,-0.0117643557002392,0,0,0.198927008262195,0,0,0,0,0,0,0.166444962993385,0,0,0,0.0168727153432097,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0235408050636358,0,0.00768973095498003,0,0,0,0,0,0,0.00310000864026615,0,0,0,0,0,-0.0120261139770842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867651763986629,0,0,0,0,0,0,-0.0831411173680716,0.0553995277391711,0.112158710348637,0,0.0739231630898893,0,-0.0193886263767146,0,0,0,-0.00870062724146746,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.090942454970524,0,0,0,0,0,0,0,0,0.0383920938210147,0,0,0,0,0,0,0,-0.0293395376058243,0,0,0,0,0,0,0.134742086436734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343859036429512,-0.0366168439731792,0,0,0,-0.0297923769878482,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.266297937620375,0,0,0,0,0,0,0,-0.181614726799317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109129300682181,0,0,-0.154770352620055,0,0,0,0,0,0,0,0,0,0,0,0.874401719397705,0,0,0,-0.20194654754573,0,0
TED,0,0,0,0,-0.0181327096098275,0,0,0,0,0.070187640439832,0,0,0,0,-0.185986771416038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369396995706697,0,0,0,0,0,0,0,0,0.764000645586861,0,0,0,0,0.17264181446958,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0754370686201211,0,0,0,0,0,0,0,0.0350815384984106,0,0.0126757430576676,0,0,0,0,0,0,0,0,0.0208396991360755,0,0,-0.114978894603612,0,0,0.00274958903115208,0,0,-0.0694798046909175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180317302219959,0.0104443533162966,0,0,0,0.0065694721795955,0,0
MKreturn,0,0,0,0,0,0,0,-0.106048265416623,0,0,-0.0384794992585371,0,0,0,-0.00581486858267235,0,0,0,0.0575300288467291,0.0203738460724208,0,0,0,0,0,0,0,0,0.00447175654627006,0.073223275706849,0.0745162558414423,0,0,0,0,0,0,0.0775684282064108,0,0,0,-0.00262444134207842,0,0,0,0,0,-0.0363753297234882,0,0,0,0,0,0,0,0,0.0104854168875657,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105387407185531,0,0,0,0,-0.00350630997174942,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180591319031855,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0104529052517327,0,0,0,0.00143460759530571,0,0,0,0,0,0,0,0,0,0.00274076222623884,0,0,0,-0.00101656719207621,0,0,0,0,0,0,0.00722833218810165,0,0,0,0,-0.0002223575690298,0,0,0,0,0,0,0,0,0,0.00976494912680776,-0.00535081601202194,0.00646934888710685,0,0,0,0.0045823488099457,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000283263371430045,-9.57833025210188e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163007775299801,-0.00323970186133678,0,0,0,0.00122006554657854,0,0
