,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X002271.SZ,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600803.SH,X601991.SH,X600027.SH,X000983.SZ,X600995.SH,X600160.SH,X000629.SZ,X000786.SZ,X000408.SZ,X600096.SH,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X600378.SH,X000933.SZ,X600141.SH,X600157.SH,X600688.SH,X600295.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0.108114161233303,0,0.0714183905761051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178312459370529,0,0,0,0,0,0,0,0.193229097519405,0,0,0.432435975855176,-0.00463267097736914,0,0,0,0,0,0,0,0,0,0,0,0,0.0791973058885793,0,0,0,0,0,0,-0.030134470252117,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636631864348761,0,0,0,0,-0.0148893240908236,0,0,0,0,0,0,0,0,0.479362810287954,0.354196692430892,-0.035361618746649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249051420183725,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0715049149229654,0,0,0,0,0,0,0.0721142228862752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135493942762452,0,0,0,0,0,0,0,0.173574786226045,0.016011752322218,0,0,0,0,0,0,0,0,0,0,-0.0149541252537771,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.165094817340192,0.179158144376255,0,0,0,0,0,0,0,0,0,0,0.0473856460331072,0,0,0,0,0,0,0,0,0.0132740056569582,0,0,0,0,-0.0179211809459924,0,0,0,0.184566650493662,0,0.157230435631327,0,0,0,0,0,0,0,0,0,0,0,-0.00544601885841699,0.0775332362978912,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0315061894553812,0,0,0,0,0.0306863180243547,0,0,-0.0302517392941454,0,0,0,0,0.195977314567514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498830737973,0,0,0,0,0,0,0,0,0,-0.00201586594397432,-0.0209710883665587,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.10044778453168,0.307385063925634,8.67361737988404e-19,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281707835542266,0.0354890754575281,0,0,0,0,0,0,0,-0.0334561085726825,-0.0443520965366215,0,0,0,0,0,0
X600010.SH,0,0,0,-0.041986941535214,0,0,0,0,0,0,0,0,0,0.258414263797217,0,0,0,0,0,-0.114484010930242,0,0,0,0,0,0,0,0,0.0357265626711367,0,0,0,0,0,0,0.110181355798751,0,0,0,0,0,0,0,0,0,0,0.364264056265921,0,0,0,0,0.0172757002362986,0.01273130847294,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186739506987554,0,0,0,-0.120808513243259,0,0,-0.365914871249097,0.140439341905113,0,0,0,-0.0617318605010969,0,0,0,0,0,0.322601357771243,0,0,0,0,0,0,0,0,0,0,0.167871023008505,0,0,0,0.299454623253013,0,0,-0.0399250194142666,0.0220863294005045,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.164891902326081,0,0.00753240446400113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112965374611456,0,0,0,0.315766164457219,0.242676797715429,0,0,0,0,0,0.0393694280324589,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506314220835401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115387556362818,0.438173136688784,0,0,0,0,0.0982755687348862,0,0,0,-0.0838773405886481,0,0,0,-0.0570640396471363,0,0,0,-0.0209384810216706,0.00456509441628551,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.346724760434124,0,0,0,0,0,0,0,0,0,0,0.082604300215896,0,0,0,0,0,0,0,0,0,0,0,0,0.0256335191764627,0,0,0,0.0860439607752231,0,0,0,0,0,0.0604958108444638,0,-0.0401000551091146,0,0,0,0,0,0,0.334734466563518,0,-0.00430469765180164,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.00318985615003666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129036609256121,0.0621894615476838,0,0,0.0156118343557991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325569751445548,0.00950256217811357,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.434468914244181,0,0,0,0,0,0,0,0.0487285707997323,0.00972215993631551,0,0,0,0,0,0,0,0.0610716051087736,0,0,0,0.0149773529366683,0.106534322896956,0,0,-0.00853933095249296,0,0,0,0,0,0,0,0,0,0.148935672684744,0,0,0,0,-0.000173231994738363,0,0,-0.103787182222597,0,0,0,0
X600426.SH,0,0,0,0.277351669840708,0.0429846769682893,0,0,0,0,0,0,0,0,0,0,0,0,0.0266170699786671,0,0,0,0,0,0,0,0,0,0,0,0,0.00862756179136454,0,0,0,0.243811183077169,0.064498869378821,0,0,0,0,0,0,0,-0.017741912238714,0.0694894526148017,0,0,0,0,0,0,-0.00448322662001772,0.029582168685663,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0182235757925886,0,0,0.0904882887080666,0,0,0,0.130266938059753,0,0,0,0.0607090595410834,0,0.0668620158546993,0,0,0,0,0,0,0,0,0,0,0,0,0.000808189518549815,0,0,0,0,0,0.2112260798693,-1.73472347597681e-18,0.209393788338818,0,0,0,0,0,0,0,0,0,0.00552665085762775,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0458063542698752,0,0,0,0,0,0.115899929593477,0,0,0,0,0,0,0.402345864012108,0,0,0,0,0,0,0,0,0,0,0.0581951764645146,0,0,0.0118683670447855,0,0,0,0,0,0.152828624778265,0,0,0,0,0,0,0,0,0,0,-0.0129017310047935,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.349124346970133,0,0,0.0784957573889736,0,0,0,0,-0.0397823442679744,-0.222285190394492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060219425122423,0.0787041140118497,0.0255783888412308,0.330636152596179,0,0,0,0,0,0.163260523487176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600803.SH,0,0.0579652605464701,0.140816756995438,0,0.261188617549638,0,0,0,0,0,0.0456387394604987,0.07795426682059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649509216505358,-0.0416857911754901,0,0,0,0,0,0,0,0.0501152053521679,0,0,0,0,0,0,0,0,-0.045656985560358,-0.00987537518410465,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.175606665106153,-0.198972257544088,0.0127246932073752,0,0,0,0,0.490739403287082,0,0,0,0,0,0,0,0,0,0,0.275951351728356,0,0,0,0,0,0,0.0277694491248515,0,0,-0.0493211011874395,0,0,0,0,0,0,0,0.457039201444056,0,0,0,0,0,0,0,0,0,0.221998811204219,0.0247634785285026,0.0737666278428595,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.364852695207027,0,-0.305023954184192,0,0,0,0,0,-0.0787083349975101,0,0.291388321371515,0,0,0,0,0.024855144684669,0,0.253691489069547,0,0,0.0798533075307731,-0.00463087309972271,0,-0.0217374077393089,0,0.144621341381374,0,0,0,0.169101410530352,0,0,0,0,0,0,0,0,0,0,-0.0209342985448293,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.389260454726575,0,0,0,0,0,0.275010346593505,-0.0261731438867972,0,0,0,0,0,0.126463614482363,0,0,0,0,0,0,0,0,0.152162613949451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141875441927681,0,0.0506320722435941,0,0,0,0,0,0,-0.0236843866517455,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.244289258793768,0,0,0,0,0,0,0,0,0,0,0,0.18858268845948,0,0.0186824272660664,0,0,0,0,0,0,0,0,0,0,0,0,0.116511482872583,0,0,0,0.0040100715555007,0,0,0,0.213885636381379,0,0,0,0,0,0,0,0,0,0,-0.0326684954594694,0.0219395113970796,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.224552761202279,-0.0800461004665231,0,0,-0.0932609053935394,0,0,0,0,0,0,-0.126804958062172,0,0,-0.134885627788742,0,0,0,0,0,0,0,0,0,0,0,0.0820129470152953,0,0.00730039990842788,0,0,0.0194091900596393,0,0,0,0.181865146024091,0,0.162327214954407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.21095409549782,0,0,0,0,0,0,0,0,0,0,0,0.00359923745489589,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0467347787175672,0,0,0,0,0,0,0,0.538012679792839,0,0,0,0,0.279105713978016,0,0.00200373278985876,0,0,0,0,0,0,0.00660797344187039,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0845445110725953,0,0,0.498485716591526,0,0,0,0,0,0,0,0,0,0,0,0,0.242570988573834,0.197211700353617,0,0,0,0,0,0,0,0.088892625051991,0,0,0,0,0,0,0,0,0.03894702852713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870840717663171,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.167637793932968,0,0,0.0696325672571213,0,0,0,0,0,0,0,0,0,0,0.0162117168824878,0,0,0,0,0,0,0,0,0,0.120396612757438,0,0,0,0,0,0,0,0,0,0,0.0376844044976998,0,0,0,0,0,0,0,0,0,0,-0.00577863014816317,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.173574283956912,0,0,0,0,0,0,0,0.127609888067795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125977482783195,0,0,0,0,0,0,0.0901883527694113,0,0.00857969679058862,0,0.0528175906916618,0.345359514614286,0,0,0,0,0,0.00166339926993681,0.0200106165881752,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0817456219057641,0,0,0,0,0.291418588511331,0,0,0,0,0,0,0.155525886564087,0,0,0,0,0,0,0,0,0,0,0,0,0.134988572418021,0,0,0,0,0,0.0379375593019478,0,0,0,0,0,0,0,0,0,0,0.11525467642148,0.00210470995937554,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0304738407609793,0,0,0,0,0,0,0,0,-0.0718193082028533,0.366928136083638,0.0607722158172751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370214023541611,0,0.0282353936092565,0.0636617560704888,0,0,0.0566141884222178,0,0,0,0,0.0391944818498401,0,0,0,0.213358234972186,0,0,-0.00546267718619943,-0.0255228479123181,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.111108845484515,0,0,0,0,0,0,0,0.0750411382528003,0,0,0,0,0.47870767452108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141373498594316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310185475612002,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054623968106676,0,0,0,0,0,0,0,0,0,0,0,0.0920757315583164,0,0,0.0869068199501299,0.0455459819330701,0,0.0571964076371811,0,0.0512942628641013,0,0,0,0,0,0.127441722638634,0,0,0,0,0,0,0,0,0,0,0,0.00668254735068292,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340633613022926,0,0,0.000443213561357812,0.1458789893407,0,0,0,0,0,0,0,0.0590154372453582,0.0698266996957857,0,0,0,0,0,0,0,0,0.0210417793185441,0,0,0,0,0,0,0,0,0.0168932216543595,0,0,0,0,0,-0.0080929386819676,0.00746528900399755,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.337441709604013,0,0,0,0,0.360523281528544,0.252672895715408,0,0,0,0,0,0,0,0,-0.11011939260642,0,0,0,0,0,0,0,0.0753971803178696,0,0.114600075267905,0.304489083879344,0,0,0,0,0.295530320699849,0,0,0,0,-0.0270576729662039,0,0,0,0,0,0,0,0,0,0,0.0356394320229728,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.185712711487362,0,0,0,0,0,0,0,0,0,0.0309738064176903,0,0.0922748250674315,0,-0.11079500762211,0,0,0,0,0,0,0,0,0,0,-0.225360274806565,0.0357189325977621,0.127466973127026,0,0,0,0,0,0,0,0,0,0,0,0,0.143255082913257,0,0,0,0,0,0.0217072400848348,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.486066871006019,0,0,0,0,0,0,0,0,0,0,0,0,0.0652724918705053,0,0.0659327659773295,0,0,0,0,0,0,0,0,0,0,0,0.310003915430975,0,0,0,0,0,0,0.0672737053397462,0,0,0,0,0,0,0,0,0,0.00492759204476344,0,0,-0.0121712334422089,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0705759388095806,0,0,0,0,0,0,0,0,0,0,0.135997522919181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446244225454734,0,0,0.270228390343574,0,0.0228241443970201,0,0,0,0,0,0.00509055554876394,0,0,0,0.0657266077330808,0,0,-0.0130432078601375,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257200338268735,0,0,0.00955080955330444,0.0360726435994259,0,0.0110061207681738,0,0.0652578600081796,0,0,0,0,0,0,0.0117723195205945,0,0,0,0,0,0,0.10564944764424,0.0208546668874404,0,0,0,0,0,0,0,0,0,0.190314511123146,0,-0.0287931920619809,0.0132393690556691,0,0,0,0,0,0
X600688.SH,0,0,0.177836041443177,0,0,0,0,0,0,0.0365689726996302,0,0,0,0,0,0,0,0,0.0950467973572615,0,0,0,0,0,0,0,0,0,0.109730665136317,0,0,0,0,0.00810352918685339,0,0,0,0,0,0,0,0,0,0,0,0,0.209242850823874,0,0,0,0,-0.00329380730164613,0,0,0,0,0,0,0
X600295.SH,0.0191678880610038,0,0,0,0,0,0,0,0.188927938688492,0,0,0,0,0,0,0,0,0.104718577646843,0,0,0,0,0,0,0,0,0,0,0.0490545812234902,0,0,0,0,0,0,0,0,0,0.34819776139589,0,0,0,0.102259402726616,0,0.128868869669699,0,0,0,0,0,0,-0.0292644108156405,0.0146557606364826,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.129896179174209,0,0,0,0,0.0714091580021277,0,0,0,0.0980515658083382,0,0.211664217761269,0,0,0,0,0,0,0,0,0,0,0,0,0.0248837526201642,0.0856063666932879,0,0,0,0,0.0460622970681943,0,0.076876850972985,0,0,-0.0123402829052892,0,0,0,0,0,0,-0.00818356842354231,0.0218659769829178,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0046541969619646,0,0,0,0,0,0,0,0,0,0,0,-0.0579126697327841,0,0,0,-0.0670540901104316,-0.0906775762745929,0.15625752812145,0,0,0.0220090539838118,0,0.0309617720869428,0,0,0,0,0,0,0,0,0,0,0.0924800355575819,0,-0.010771214528099,0,0,0,0,0.0365307314796427,-0.297478535075594,0.0942011281764952,0,0,0,0,0
Slope,0,0,0,0,0,0.626440757520277,0,0,0,0,-0.0132398643598224,-1.75800324462567,0,0,0,0,0,-0.746168298760852,0,0,0,0,0,-0.515075635143125,0,0,0.229769922110858,0,-0.602169760314491,0,0,1.38419870283036,0,0,0,-1.08631102246511,0,0,0,0,-0.565128852465538,0,1.44176287931019,0,0,-0.748961761867692,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0536574212338908,0,0,0,0.0549825234902461,0,0,0,0,0,0.111468638917364,0,0,0,0,-0.0234781105321605,0,0,0,1.73472347597681e-18,-0.150633213224546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327730565250106,-0.0724856992501368,0,0,0,0,0,0,-1.20041339396223,0.200686277096547,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.227948914127169,0,0,0,0,0,0,0,-0.108287052737836,0,0,0,0,0,0,0,0,0,0,0,0.0231447139561955,0,0.00244134513366636,0,0,0,0.00656585069447931,0,0,0,0,0,0,0.145398045675501,0,0,-0.0157329158237661,0.0328878601930036,0,0,0,0,0,0,-0.00908865319346347,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.133009327766285,0,0,0,0,0,0,0,0,0.0211107047254877,0,0,0.0581478442074451,0,0,0,0,0,0,0,0,-0.00150559946754296,0,0.034304801972464,-0.0149828841241406,0.00435992217828504,0,0,0,0.0141319896752063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154284404835018,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413661940650898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313270774709774,0.000387380593770859,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00823949366989298,0,0,0,0,0,0,0,0,0,0,0,0.0018314375257691,0,0,0,0,0,0,0,0,0,0,0.0126985000105224,0.0123146371515127,0.0170864597081168,0,-0.0151633864376271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934405893120665,0.0141812412999711,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0144909512750883,0,0,0,0,0,-0.00368682993333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747629023486494,0,0,0,0,0,0,-0.00757414711183348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311871829363564,-0.00514783483555043,-0.00615859216297156,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00814770820741688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686720380775052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166520067985034,-0.00768153020306074,0,0,0,0,0,0
