,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X000983.SZ,X600362.SH,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000629.SZ,X600995.SH,X000807.SZ,X600160.SH,X000933.SZ,X000408.SZ,X600219.SH,X600096.SH,X600489.SH,X600378.SH,X000723.SZ,X002080.SZ,X000831.SZ,X000932.SZ,X600348.SH,X600801.SH,X600985.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0660244449088864,0,0,0,0,0,0,0,0,0,0.0508538831310622,0,0,0,0,0.131570585643149,0.0186955063371996,0.00979234166525741,0,0,0,0,0,0.0116550494319302,0,0,0,0,0,0.0185599696075434,0.0131901918840338,0,0,0,-0.0168272946832373,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.0728243306921034,0,0,-0.00993013548366327,0.0182539792295286,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00810620207319567,0,0,0,0.137704380858824,0,0,0,0,0.0696513180504675,0,0.0444943346012742,0,0,0,0,0,0,0,0,0,0,0,0.0771181927488599,0,0.0132226891908569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101637053419495,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.052664080954118,0,0,0,0,0,0,0.201513039081023,0,0,0,0,0,0,0.00793136550863205,0,0,0,0,0,0,0,0.118600418491823,0,0.0187935171219755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168164443350024,0,0,0,0,0.033610093952903,0,0,0,0,-0.0324382512902161,0.0322758958264618,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.150515725678244,0,0,0.207051191756058,0,0,0,0.185246580911824,0,0,0,0,0.203359766467542,0,0,0,0,0,0,0,0,0.163602004325324,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.00108179623927919,0,0.215531279770233,0,0,0,-0.0486298185350882,0,0.0192426871476837,-0.01208722164729,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.066176654095599,0,0.0283583857009955,0,0,0,0,0,0,0,0,0,0.178316824074245,0.109692954510686,0,0.0329958251717589,0,0.115100216455957,0,0,0,0,0,0.0684390355876598,0,0.187558910518094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540492036724014,0,0,0,0,0.0235379376797032,0.356007373065113,0,0,0,0,0.0441178156897928,0,0,0,0,0,0,0.0585157991160692,0,0,0,0,0.0509545442533187,0,0,0,0,0,0,0,0,0,0,0.16414261204865,0,0,0,-0.0103929149343756,0.021049739665608,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.024546910295591,0,0,0,0.570997013875058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509369989096616,0,0,0,0,0,0.15939806309376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120786775609647,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.114644255440099,0,0,0,0,0,0,0,0.00794639394476107,0,0,0.142552243282915,0,0.141087486157241,0.0831971093919165,0,0,0,0,0,0,0,0.0268076701769826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328402019808488,0,0,0,0.304215356647135,0,0,0,0,0,0,-0.00104848254149435,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.581361256188454,0,0,0,0,0,0.0998156643786305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172288993452294,0,0,-0.0428268138340965,0,0,0,0,0.113007996469721,0,0,0,0,0,0,0.0679606540977366,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00202340864959186,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0252479180266308,0,0,0.258038277871897,0,0.153715043569134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461190856705413,0,0,0,-0.00584964588414246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226131824608299,0,0,0,0,0,0.0072559400276914,-0.0501174148120421,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143807342427326,0,0,0,0.0236881804726912,0,0,0,0,0.121287125598142,0.597860017170475,0,0,-0.13558298903469,0,0,0,0,0,0,0,0,0.0774239019990101,0,0,-0.0517884493072001,0,0,0,0,0,0,-0.031536204258625,0.0496351674439465,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.242336596010246,0,0,0,0,0,0,0,0,0,0,0,0.052450827239612,0,0,0,0,0,0,0,0.0979684952605393,0,0.0650491841892387,0,0,0.029362901375615,0,0,0.111621714835036,0,0,0,0.0711713988134856,0,0,0,0,0,0,0,0.0329500947841552,0,0.0756449556035992,0,0.0151889300184692,0,0,0,-0.00694084609528525,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0403313093570602,0,0,0,0,0.00783796970842475,0,0,0.190488885019548,0,0,0,0.0123224475295364,0,0,0,0,0,0,0,0,0,0,0,0.0284801158295569,0,0.0366284204738868,0,0,0,0,0.0491888141576817,0,0,0.178580031168223,0,0.126947939024893,0,0,0,0,0,0,-0.00188225064499241,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170036900516672,0,0,0.0809861360734639,0,0.0256430166920844,0,1.73472347597681e-18,0,0,-0.0436330655436949,0,0,0.111922523035976,0,0.0315183922703572,0,0,0,0,0.40838684907739,0,0,0,0,0,0,0.371275688763594,0,0,0,-0.240242761615578,0.0191923354828887,0.0437215930928224,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.176223554801351,0,0,0,0,0,0,0,0,0.0286835075442734,0,0,0.158958547378925,0,0,0,0,0,0,0,0,0,0,0,0.0276800437606761,0.0227969090846038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349290147980433,0.0168099692303959,0,0,0,0,0,0
X600660.SH,0,0,0,0.0522906058325454,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.143631815653582,0,0,0,0,0,0,0,0.120196327924296,0,0,0,0,0,0,0.0455309735193241,0.107239807305427,-0.055298001105949,0,0,0,0,0,0,0.0285891907519421,0,0,0,0,0,0,-0.0131504433028755,0.00363778450766396,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0242162744440592,0,0,0,0,0,0,0,0,0,0,0.0480587948661009,0.246710185767087,0,0,-0.0218064731878696,0,0.0989219481379503,0.353246422385993,0,0,0,0.053509601887867,0,0,0.0347068179553743,0,0.150105930692397,0,0.0282635578631714,0,0.0264106559060917,0,0,-0.0418676611725207,0,0,0.0180016603576364,0,0,0,0,0,0,0,-0.0055784154680465,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.127338473322465,0,0,0,0,0.135574219558958,0.0196743883425601,0,0,0,0,0.0382739823252425,0,0.0376901981705392,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137611567462977,0,0,0,0,0.000137626175803826,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0960122181564551,0,0,0,0.0504374156993765,0,0,0,0.0364173735401374,0,0,0,0,0,0.074855243695531,0,0.0406878352350032,0,0,0,0,0,0,0.662373026343304,0,0,0.0141328208604275,0,0,0,0,0,0,-0.102594062475545,0,0.0253427160915419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.188739314563582,0,0,0,0,0.0241031506321104,0,0,0,-3.46944695195361e-18,0,0,0,0.171177498545888,0,0.106724398575043,0,0,0,0,0,0,0,0,0.0363011764596304,0,0.106190138849164,0.242257980820806,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.027551736822212,0,0,0,0,0,0,0.0263307174133824,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0296438309436092,0,0,0.00761189177509434,0,0,0.203844895853039,0,0,0,0,0,0.0654175434235996,0,0,0.0240322022645067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494791180179519,0,0,0,0,0,0,0.124715028391863,0,0,0,-8.67361737988404e-19,0.0115644876453403,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0249944163550111,0,0.183343823513521,0,0,0,0,0,0,0,0,0,0,0,0,0.0814388226156833,0,0,0,0,0,0,0.00846088296239295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279619735050352,0.0216547699347754,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.00789645252456182,0,0,0.0109963693631508,-0.210763769393176,0,0,0.233832625082648,0.156387924665858,0,0,0,0,0,0.108504220175573,0,0,0,0,0,0,-0.0513737681405252,0,0,0,0,-0.0931498358249507,0,0,0,0,0,0,-0.0400971415654049,0,0,0,0,0,0,0,0.0309268627112061,-0.00634056556078012,-0.149605538193595,0,0,0,0,0
X600795.SH,0,0,0,0,0.0343590825579705,0,0,0,0,0,0.159506871804984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014003693751608,0,0.107135657076582,0,0.0919649739981026,0.230823783334613,0,0,0,0,0,0,0,0,0,-0.124408750370267,0,0,0,0,0,0,0,0,0,0,0,-0.000284981871807735,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17875828285107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355162665913291,0,0.110039047863144,-0.0418906960350175,0,0,0,0,0.0654589804992925,0,0.314371157503096,0,0,0,0,0,0,0,0,0,0,0,0.0157759786953241,0,0,0.0119824882635398,-0.0295012879762706,0,0,0,0,0,0
