,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X000792.SZ,X002460.SZ,X002271.SZ,X601898.SH,X600011.SH,X600111.SH,X000877.SZ,X002466.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600176.SH,X600426.SH,X600362.SH,X000983.SZ,X600795.SH,X000786.SZ,X600803.SH,X601699.SH,X600801.SH,X000723.SZ,X601991.SH,X000932.SZ,X600486.SH,X600096.SH,X000959.SZ,X600219.SH,X000408.SZ,X600027.SH,X000830.SZ,X600295.SH,X000630.SZ,X600489.SH,X600985.SH,X600157.SH,X600688.SH,X000825.SZ,X000807.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.184976385576688,0,0,0,0.200136273452485,0,0,0.123507924626758,0,-3.46944695195361e-18,0,0.00752431146877191,0,0,0,0,0,0,0.0420380654961489,0,0,0.113219151945431,0,0.0369888887665672,0.00398735801400475,0,0,0,0,0.0771880666137434,0,0,0,0,0.0871469829277492,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497521251879769,0,0,0,0,0,0,0,0,0,0,0,0.00936788056129566,0,0,0.127792951578584,0,0,0,0,0.64412001635645,0,0,0,0,0,0,0,-0.0469697705034735,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160955124089694,0,0,0,0,0,0,0,0,0,0.0344470778027871,0,0,0.13470801190271,0,0,0,0.0469997677997058,0,0,0,0,0,0,0.54014228744089,0.0167774192515001,0,-0.0114031772878164,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0159194251433127,0,0,0,0,0,0,0.166834315593999,0,0,0,0,0,0,0,0,0,0,0.081056928458441,0,0,0,0,0,0,0,0,0,0,0,0.16980979555234,0,0,0,0,0,0,0,0,0,0,0,-0.02588611940805,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121733203284157,0.145939746109239,0,1.73472347597681e-18,0.0477749324686446,0.0293378924230591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267844856755723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290680062884518,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137295921412034,0,0,0.205882401318978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202803738397523,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0285277387064641,0,0,0.13454652434909,0,0,0,0,0,0,0,0,0,0,0,0,0.00965645487457047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246535743098386,0.0334212716579198,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0500612022381782,0.0241333369556751,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0239309508434241,0,0,0,0,0,0,0,0,0,0.38132486326821,0,0,0,0,0,0.0913714746725518,0,0,0,0,0,0,0,0,0.0185930541515777,0,0,0,0,0,0,0.0287636827675941,0.175662575070154,0,0,0,0,0.0436402726014131,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.22135562969263,0,0,0,0,0.645698007385058,0,0,0,0.0202582155073673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179798828641361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784048365736377,0,0.0322769210030425,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.237627362574261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134714390455031,0,0,0,0.072531714746051,0,0,0.0146872621829474,0.126825792605281,0,0,0,0,0,0.178021254535112,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.296368109056238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134820894688053,0.0403019657334893,0,0,0,0,0,0,0,0.159023632038095,0,0,0.0991975570660834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784936808192843,0,0,0,0.0115777946984844,0,0,0,0,0,0.0409320131572732,0,0,0,0,0,0.131599398874415,0,0,0.258016024856845,0,0,0.0668983570567288,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.019490636434349,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374902074285792,0,0,0,0,-0.134252777205191,0,0,0,0,0,0,0,0,0,0,0.124964956582825,0,0,0.29128653154651,0,0,0.240257642262744,0.0436683262384753,0,0,-0.0380238019508184,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.27612133321261,0,0,0,0,0,0,0,0,0.179875352860571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460937215543082,0,0,0,0,0.0878567260159978,0,0.0540039695765877,0,0,0,0,0,0,0,0,-0.000676215925643673,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341003060603287,0,0,0,0,0.318343492958936,0,0,0,0,0,0,0,0.0345657434817572,0,0,0,0,0,0.0499444279794027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153296026581319,0.107216156925274,0,0,0.0207203666262053,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0397544878075278,0,0.0693058108293065,0,0,0.0465925738450888,0,0,0,0,0,0,0,0,0,0,0,0,0.120141456510514,0.0514682861815713,0,0,0.0960751187756542,0,0.0314747772974637,0,0,0,0.207825740365028,0,0,0,0,0,0,0,0.0483402887031483,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829028010916312,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0362360665804133,0,0,0,0,0.033084814584388,0,0.449200316603084,0,0,0,0,0.104691202376461,0.0906224665174286,0,0,0,0,0.154049945511546,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0827306112122278,0,0,0.0757859122754174,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.250755328716073,-0.0147938041534186,0,0,0,-0.00182646433261676,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0470993096176129,0,0,0,0,0,0,0,0,0,0,0,0.184182991757042,-0.0374134098393091,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.0180585431523087,0,0,0.177670679335491,0.219631690535558,0,0,0,0,0,0,0,0,0.0164160318973158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111081760193278,0,0,0,0.00285674763028111,0,0,0,0,0,0.00669444385538676,0.403372365466044,0,0,0.0502013064372356,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286920174768175,0,0.0837694546257892,0,0,0,0,0,0,0,0,0,0.170224077703405,0,0.18867262495862,0,0.0549298859892933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309278528306313,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0399007043130109,0,0,0,0,0,0,0,0,0,0,0,0,0.134233706454964,0.27887761952854,0,0,0,0.0209121377712075,0,0.043971005241467,0,0,0.222423635018332,0,0,0.139709079673468,0,0,0,0,0,0,0.0144057618545719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.438859342795798,0.234361147615169,0,0,0,0,0,0,0,0,0,0,0.0212009354299434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202905039430976,0,0,0,0,0,0,0,0,-0.0490206340129339,0.0740788533224279,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.214902343201859,0,0.167787561760808,0,0,0,0,0.115630934415313,0,0,0,0.0661391547453117,0,0,0,0,0,0.209762809615611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500690783547679,0,0,0,0,0,0,0.0637524706261406,0,0.000257122538582988,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0157872248780252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169958965049054,0,0,0,0.223379285651277,0.00923122794876886,0,0,0,0,0,0,0,0,0.067235931979487,0,0,0.0584230804017665,0.0400169723702713,0,0,0,-0.0246999207361944,0,0,0,0,0,0
X600295.SH,0.0227589470343507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835751999456932,0,0,0,0,0,0.134085760906879,0.213123487098834,0,0,0.0570888138260323,0,0.18867621346385,0,0,0,0,0,0,0,0,0,0,0,0.158468121691257,0,0.163691924041527,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225506211931415,0,0,0,0,0.163604164625077,0.120058788042907,0,0,0,0,0.172640192358569,0,0,0,0,0,0.000957777479172429,0,0,0,0,0,0,0.140737368205951,0,0,0.0120439710005579,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0412850134115651,0,0,0,0,0,0,0,0.381296724319889,0,0,0,0,0,0,0.0355771811948263,0,0,0,0,0.0196828820950166,0,0,0,0,0,0,0.0297055246416958,0,0,0,0,0.0729444396457089,0,0,0,0,0,0.158255854582062,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0.0373205532042195,0,0,0,0.236113461631573,0,0,0,0.0395039450876773,0.00250066623357567,0,0,0,0,0,0,0,0.0437744004327513,0,0,0,0,0,0,0,0,0,0,0.243409871008686,0,0,0,0.0926896671337045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528395078907632,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.00776365674862781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716738361104346,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00669068701509506,0.0261746467633842,0.0366438503266553,0,0.249443431398095,0,0,0,0,0,0,0,0,0.053265355914296,0,0,0,0,0,0,0,0,0,0.0279077687608713,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206978845832578,0,0.0911443189464366,0,0.0169014698047438,0,0,0,0,0,0,0,8.67361737988404e-19,0.203770224249449,0,0,0,0,0,0,0,0,0,0.0112335850779931,0.000315738890791686,0.195533756190733,0,0,0,0,0.0311206280599213,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.0847993776575505,0.324176044776318,-0.091864860388371,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.232787072151844,0,0,0,0,0,0,0,0,0,0,0.0494163287023031,0.11942542872185,0,0,0,0,0.22087474850202,0,0,0,0,0.0759505007880011,0,0.175828668972603,0.035106036160116,0,-0.0472118056445042,0.0232990522950402,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875673151522731,0,0,0,0,0,0.230081314553865,0,0,0,0.0024717217628446,0,0,0,0,-0.136001437244838,0.0230540922921867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323783604352746,0,0,0,0,0,0
X600141.SH,0,-0.057428801045917,0,0,0,0,0,0.11647215312077,0,0,0,0,0,0,0.0256508352455523,0,0,0,0,0.0796082661841683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135153414500759,0.377006879960885,0,0,0.161000757634003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.074459678003621,0.00843853076912437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145001949791794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124778445350967,0,0,0,0,0,0,0,0,0,-0.0251490917062134,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816805978153941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456473055993952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627862583368612,0,0,0,-1.09135844817586,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149330148045767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754971933239835,0.48712816353334,0,0,0,0,0.152371228538205,0,0,0,0,0,0,0,0,0,0.824753014810722,0,0,0,0,0,0,0
RealEstate_excess,0.0596195972106852,0,0,0,0,0,0,0,0,0,-0.0281599598078778,0,0,0,0,0,0,0,-0.00290010825874435,0,0,0,-0.0463477452349242,0,0,0,0,0,0,-0.0844410209041511,0.0136178730404491,0,0,0,-0.0673622589305124,0.0565883576393928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290379778614309,0,0,0.194090133313265,0,0,0,0
MKreturn,0,0,0,0,0,0.0523627288994521,0,-0.00230180028769689,0,0,0,-0.027768184736541,0,0,0,0,0,0,0,0,0,0,-0.180684953640723,0,0,0.0855229206687398,-0.0657311706628807,0,0,0,0,0,0,0,0,0,0,0,-0.0400536533658152,0,0,0.147999123541047,0,0,0,0,0,0,0,0,0,0,0.00329358603343528,0.0629403798221211,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00202297145219965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139042117386577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109400273095968,-0.00273553639899132,0,0,0,-0.0118076912444339,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0152190944950211,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00743806463409618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885584436064547,0.0106154132016003,0,-0.0469974821499913,0.0398298500091008,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00202526494639967,0,0,0,0,0,0,0,0,0,0,0.00307241944125968,0,0,0,0,0,0,0,0,0,0,0,-0.00541580869489744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130795308825626,0.00447996040198038,0,0,0.013582660935048,-0.0333286004548797,0,0.0164710253199603,0,-0.0706307382234456,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00473859846988909,0,0,0.0111569253122907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308845428998043,-0.00024604364804022,0,0,0,0,0,0,-0.00304634330964118,0,0,0.0157174549398146,0,0,0,0,0,0
