,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X601991.SH,X600688.SH,X600795.SH,X000786.SZ,X600126.SH,X600529.SH,X002466.SZ,X600111.SH,X600027.SH,X600299.SH,X601992.SH,X600315.SH,X600176.SH,X002353.SZ,X600426.SH,X002075.SZ,X002080.SZ,X000723.SZ,X600486.SH,X600612.SH,X600219.SH,X002409.SZ,X601158.SH,X600516.SH,X000932.SZ,X000898.SZ,X000883.SZ,X000959.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517675441084174,0,0,0.162610166390827,0,0,0,0,0.0028938646201118,0,0,0,0,0,0.00614317887377047,0.0580374707641119,0,0.00245478291153437,0,0.0296283247681208,0.0337744507224057,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00220899112836953,-0.0141576092925957,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426696243943129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084933503760169,0,0,0,0.0364514255900928,0.0628513882374936,0,0,0,0.0493459122891351,0,0,0,0,0,0.0597221578826124,0,0,0,0,0,0,-0.00210744317505408,0.000385659776779636,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0446044055278188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974885028390089,0,-0.0108605476000094,0,0,0,0,0,0.247522197148118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488065447957308,-0.0297667431710986,0.0148143805130572,-0.00655250322673716,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0612770022874701,0,0,0.026764472315896,0,0,0,0.498640961754857,0,0,0,0,0,0,0,0,0,0,0.0440462897875496,0,0.00996223643208445,0,0,0,0,0,0,0,0,0.0127823838705065,0,0,0,0,0,-0.0136994844072058,0,0,0,0,0,0,0,-0.0152882211463267,-0.00511406395038754,0.00508159983225322,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0464245996168882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317688666805669,0,0,0.0568416056624932,0,0,0,0,0,0.160679183783991,0,0.252034284136609,0,0,0,0,0,0,0.0800642067719588,0,0,0,0,0,0,0,0,-0.00977014704327886,0.00647627329417182,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0301528786950997,0,0,0,0,0,0,0,0,0.296589090229892,0,0,0,0,0,-0.0165965804456447,0,0.0508338367899964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259818311280823,0,-0.128577383190243,0,0,0,0,0,0,-0.00305206612494723,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0714526530721723,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0304349120035711,0,0,-0.0362399364062922,0,0.0976308519810396,0,0,-0.0131795343990803,0.127205123689739,0,0,0,0,0.0310460885225357,0.00519581148991232,0,0,0,0,0,0,0,0,0,0,-0.0264581879678842,0.00163380781571402,-0.0084010111132129,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155523542871971,0.00371166293824993,0,0.042846643702052,0,-0.101060044555184,0,0,0,0.119029597840129,0,0,0.0241603597183397,0,0,0,0,0,0,0,0,0,0,0,0,-0.022936222818838,-0.0296461928318868,-0.0129210755246733,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269748731690591,0,0.104809291936162,0,0,0.0358839767032956,0,0.0497789501086505,0,0,0,0.0595556712960651,0.11793736583202,0,0,0,0,0.114993507760726,0,0,0,0,0,0,0.146503836282267,0,0,-0.0096562016693416,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.021223346597846,0,0.0847238827305393,-0.0170224787666722,0.0766445656485738,0,0,0.188166016640169,0.0416717845805892,0,0,0,0,0,0,0,0,0,0,0,0.0166776949993508,0,0,0,0,0,0,0.075951050726103,0,0.0169373542106978,-0.00895751927384175,0,0,0,0,0,0
