,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601898.SH,X600010.SH,X600176.SH,X601600.SH,X600801.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600688.SH,X000301.SZ,X600299.SH,X600027.SH,X002080.SZ,X600803.SH,X300037.SZ,X601992.SH,X000932.SZ,X002466.SZ,X002075.SZ,X600219.SH,X600315.SH,X600486.SH,X000883.SZ,X000027.SZ,X600529.SH,X600612.SH,X000898.SZ,X002353.SZ,X002409.SZ,X000723.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0272270638570186,0,0,0,0,0,0,-0.0224020195213663,0,0,0,0.0130589445759662,0.103263065369593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526476495764454,0,0.0455701568364574,0,0,0,0.115807869195159,-0.00729221028783389,0,0,0,0,0,0,0,0,-0.0104102302200731,0,0,0,0.00295501660985063,0,0
X600028.SH,0,0,0,0,0,0,0,0.012987230378118,0,0,0,0.0048345652843727,0,0,0.0708204679126348,0,0,0.0323080233420628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537493118004224,0,0.0312584420262174,-0.0112192720804334,0,0,0,0,0,0,0,0,0,0,0,-0.00754230153730163,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0212198164133218,0,0.0657136148594806,0,0,0,0.0219687995666958,0,0,0,0,0,0,0,0.00118614670364654,0.13308682383796,0,0,0,0,0,0,0,0,0,0.0173874370924957,0,0,0,0.0225058123145455,0,0,0,0,0,0,0,0,0,0,0.0277899967307653,0,0,0,0,-0.0112656242652008,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.00371652277949126,0,0,0,0,0.0238350603232661,0,-0.0258971112130272,0,0,0,0,0,0.0736185498408401,0,0,0,0.0407233393975296,0,0,0.0842924660936117,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096721331991248,0,0,0,0,0.0207227004040732,0,0,0,0,0,0,0.0163829941378723,-0.0145141921814567,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.148213513292601,0,0,0,0,-0.0371098841112158,0,0,0,0,0,0,0,0,0.117978331711618,0.0928633994632882,0,0,0,0.0143904381574908,0,0,0,0,0,0,0,0.322578287222866,0,0,0.117735728965534,0,0,0.0528768295430779,0,0,0,0,0,0,0.113258383132716,0,0,0,0,0.0384496315394061,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.00376760770254737,0,0.041833082351197,0,0,0.0730419832484847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241736866752779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427625169639178,0.0362553206506911,0,0,0,0,0.0483345800977746,-0.0185396148440916,0,0,0,-0.0261106590156086,0,0
X600547.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0774224451246557,0.256500982426728,0,0,0,0.0974627722141561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155345803426182,0,0,0,0,0,0,0,-0.0389116240016552,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112388309868679,0,0.0744175598691121,-0.0856805496618742,0,0,0,0,0,0,0,0,0.256717825331522,0,0,-0.00551805200657123,0.0355579561387011,0,0,0,0,0,0,0,0,0.0321390642498766,0,0,0,0,0,0.0565008753687069,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0181082215858613,0,0,0.148957630689255,0,0,0,0,0,0,0,0,0,0.176032450219681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789258841053772,0.18414901254763,0,0,0,0,0,0.0336914105190399,0,0,0,0,0.0588905651497031,0,0,0,0,0,0,0,0.0600646548265246,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.142845235538341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15959032267891,0,0.0913420023592673,0,0,0,0,0,0.0745949337658676,0.0224533930165269,0.0696836491461839,0,0,0.24851986626146,0,0,0,0,0,0,0,0,0,0.201948199108549,0,0,0,0,0,-0.0661876417478258,0,0,0,0,0,0
