,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600352.SH,X600362.SH,X601991.SH,X000723.SZ,X600795.SH,X600688.SH,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600489.SH,X600516.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X600426.SH,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000553.SZ,X000825.SZ,X601699.SH,X600985.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393848930075896,0,0,0.0147470627346161,0,0.0502269651546054,0,0,0,0,0,0.0633524221721115,0,0,0,0,0.0477046903450388,0,0,0,0,0,0,0.0631086796537792,0,0.00293355820779357,0,0,0,0.0336699113437902,0,0,0,0.039187578983047,0,0,0,-0.0062886428246186,0.00436281441338295,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0236701052445261,0,0,0,0,0,0,0,0,0,0.0125714661435525,0,0,0.0573152097765971,0,0,-0.0254291269156829,0,0,0,-0.0156197823890794,0,0,0,0,0,0.0685360599126647,0,0,0,0,0,0,0,0,0,0.00317605025436344,0,0,0,0,0,0,0,0,0,0,-0.0379391209172198,0.0478826973392942,0,0,0,0,0,0
X601088.SH,0,0,0,0.335978474184443,0,0,0,0,0,0,0,0,0,0.103166286286516,0.0524105055321159,0,0,0.0294560552037006,0,0,0,0,0,0,0,0,0.0682666818661156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156165053286792,0,0,-0.0582846310397107,0,0,0,0.430514848437157,0,0,0,0,0.160821352806319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133202942477752,0.0146857132439901,0,0,0,0.00390533162918545,0,0
X600309.SH,0,0,0,0,0,0,-0.0147347998020753,0,0,0,0,0,0,0.0873624044248341,0,0,0,0.0597528294349457,0,0,0,0.0161192968884318,0,0,0,0.234355258065908,0,0,0,0,0,0.0663857628887727,0,0,0,0,0,0,0,0.07499475081802,0,0,0,0,0,0,0,0,0,-0.0335972160214783,0,-0.00515864342667389,0.00430814842543698,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0366300286532882,0,0,0,0,0,0,0,0.125712807552272,0.0363870267311188,0.074518936726136,0,0,0.0351249801287108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124248522769853,0,0,0,0,0,0,0,0,0,0,0,0,0.117828974057276,0.0455270781054073,0,0,0,0,0,0,0.00503467369857203,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.314729408983863,0,0,0,0,0,0,0,0,0,0,0,0.731563250552153,0,0,0,0,0,0,0,0,0,0,0.123525202706172,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328869702826497,-0.078177149220224,0,0,-0.00298438316428199,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352096870764679,0,0,0,0,0,0,0.135334319668631,0.447721720318725,0,0,0,0,0.0493513833786468,0,0,0,0,0,0,0,-0.0220114618404009,0,0,0,0,0.191720280087458,0,0,0,0,0,0,-0.0261500864612134,0,0,0,0.0208815893271535,-0.0515989043824832,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.00593547398049086,0,0,0,0,0,0,0,0,0,0,0.123181465891129,0,0,0,0,0,0,0,0.0560876667109667,0,0,0,0,0,0.0242227482161868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243145311241189,0,0,0,0.00332586725819321,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133820800482998,0.0312760505743338,0,0,0,0,0,-0.0121321270720361,0,0,0.17702589695964,-0.0486200258290056,0,0,0,0,0,0.0636869499064139,0.00625722541553237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350384863101084,0,0,0,0.00378864881886398,0,0,0,0,0,0,0
