,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600219.SH,X600352.SH,X000883.SZ,X000408.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000723.SZ,X002092.SZ,X000539.SZ,X600021.SH,X601699.SH,X000027.SZ,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,-0.0582485981030547,0,0,0,0.225580109548031,0,0,0,0,-0.0294852134863347,0,0.127911329611811,0,0,0,0,0,0,0,0,0,0,-0.0864412727948126,0,0,0,0.478962963755462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12705930237227,0,0,0,0.234275583220712,0,-0.0305517140872699,0.00404102516021386,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.00207820850453719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84891303738922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0098761910555135,0,0,0,0,0,0,-0.0835474551895655,-0.0604636559672068,-0.0107996038305063,0.00741146817673542,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820073521679835,0,0,0,0,0,-0.0604221853659064,0,0,0,0,0,0,0,0.0543468562861617,0,0,-0.0358874998417926,0.0408491879436617,0,0,0,0,0.0111130611876327,0,0,-0.00690374105508104,0.0114783231049686,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0334480461570512,0.0443080973577468,0,0.0102322322721935,0,0,0,0.147029155952769,0,0,0,0,0,0,0,0.0780258135397562,0,0.0610309344157084,0,0,0,0,0.107707500727771,0,0,0,-8.45501309664392e-05,0,0,0,0,0,0
X600309.SH,0,0.0466521680882935,0,0,0,0,0.0974790075731697,0,0,0,0,-0.0684147609059867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115399259876036,0,0.0515931717828843,0,0,0,0,0,0,0,0,0,0,0,-0.116188856262825,0,0.0581130173246579,0.0554192426941936,0,0,0.210691399080851,0.0230632671633025,-0.09960293910983,0.0220809265108026,0,-0.00929656101663324,0,0,0,0,0,0
X300072.SZ,0,-0.0401299040232344,0,0,0,0,0,0,0,0,0.117787769381694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839489421164642,0,0,0.0890475419235673,0,0,0,0,0,0,0,0,0,0,-0.0225743733167795,0.0213870840373769,0,0,0,0,0,0.106144876790086,0,0.109725742593991,-0.00778629296982303,0.0194202932358867,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.367351514356961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337162668309228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190077080110804,0.00864440776728214,0,0,0,-0.02916469583148,0,0,0.118049568928546,0.0808080801907647,0,0,0.00141387674860292,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.124634408817234,0.0110690606058455,0,0,0,0,0,0.21982978766071,0,0,0,0,0,0,0,0,0,0.211921121939266,0,0,0,0,0,0,0.0596456543387471,0,0,0,0,0,0,0,0,0.0758806210761628,0,0,0,0,0,0.0339990143293606,0,-0.010363604160125,0.0111332053853211,0,0,0,0,0,0
X600027.SH,0,0,0,0.0908736570824226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506150725360474,0,0,0,0,0,0,0,0,0,0,0.0334147337588094,0,0.00125124324465388,0.0141509370615148,0,0,0,0,0,0,0,0.00497066938533588,0.00458283518745412,0,0,0,0,0,0
X601992.SH,0,0.0275156527065057,0,0,0,0,0,0,0,0,0,0,0,-0.0963019716654314,0,0,0,0,0,0,0,0,0,0.107697248384802,0,0,0,0,0.0505424675471188,0,0,0,0,0,0,0,0,0,0.0319951682291648,0,0.0562757559096956,0,0,0,0,0,0,0.297896875374989,-8.67361737988404e-19,0,0.00878975972078421,-0.0140000164985348,0,0,0,0,0,0
X600886.SH,0,0.11741079793774,0,0,0,0,0,0,0.0274306127971116,0,0.0151822817023298,0,0.0639241330525587,0,0.0230404067742778,0,0,0,0,0,0,0.189779863294831,0,0.0477990461210113,0,0,0,0,0.0501604356578424,0,0,0,0,0,0,0,0,0,0,0.0130406985516459,0,0.00694630491286381,0,0,0,0,0,0.0612070088458886,0,0,-0.000294687174305539,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0543502464768899,0,0,0.0309500624318563,0,0,0,0,0,0.175860529669577,0,0,0,0,0,0.0395917836959559,0,0,0,0,0,0,0,0.0332566189320125,0,0,0,0,0,0,0,0,0,0,0,0.0468991627022782,0,0,0,0,0,0,0.145893869057722,0.0981278819794519,-0.0962706345040778,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0806692517497176,0,0,0,0,0,0,0,0,0.0139657521705502,0,0,0,0.0695479669077046,0,0.0899469074728876,0,0,0,0,0,0,0.0702843734281262,0,0,0,0.044707592840027,0,0,0.0958343308977593,0,0.0996922940565508,0.00569973642144414,0,0,0,0.0593068695987782,0,0,0,0,0,-0.0144625442509395,0.00471641510107792,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.451721331062658,0,0,0,0,0,0.0421389995226813,-0.0336024402234868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419629338190121,0,0,0,0,0,0,0,0,0,0,0,-0.0635009421914421,0.258787310623274,0,0.142099150571857,-0.0524029709036104,-0.0114824633186723,0,0.140487194218745,0.129032582166596,0,-0.0669289760933744,0,0,-0.0543345644819428,0.0311263726177017,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.545811767981954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052402320982775,0,0,0,0,0,0,0.168224441339916,0.0515146681382514,0,-0.0157038539655055,0.000966798478743976,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0780413297135307,0,0.00500853415516812,0,0,0,0,0,0,0,0,0,0,0,0,0.392080066816312,0,0,0,0,0,0,0.0375213880904462,0,0,0,0,0,0,0,-0.032435614946424,0,0.0593297985470204,0,0,0,0,0,0,0,0.0596485623575575,0,-0.00748283925993883,-0.00753140819107559,0,0,0,0,0,0
X600339.SH,0,0.0037996899705014,0,0,0,0,0,0,-0.00211820676203328,0,0,0,0,0.103560017278487,0,0,0.122567544227567,0.0627577736083219,0,0.36882596541888,0,0,0,0,0,0,0,0,0.136802606458849,0,0,0,0,0.166309708652678,0,0,0,0,0,0,-0.11036286932373,0,0,0,0,-0.193310291628067,0,0.301733409553812,0,0,0.0213539247423385,-0.0132780827439067,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.119849873698384,0,0,0,0.0883437996226287,0.0942061487301976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205040972142794,0,0,0,0,0,0,0,0,0,0,-0.0897060164241893,0.0994784137320841,0,0,-0.0106719627031414,0,0,0.0224385794955397,0,0,-0.00636196016742658,0.00124305398923019,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.179681104607275,0,0,0,0,0,0,0.340606256404582,0,0.00153985221942125,0,0,0,0,0.15542119616464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730628439944559,0.0136881889179239,0,0,0,0,0,0.193907746697892,-0.0372485302853833,0,0,-0.00729872896116215,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140995942335167,0,0,0,0,0,0,0,0,0,0,0.0607436486866798,0.0238754993558474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329621896074553,0,0,0.0610130633595878,0,0.133912422198324,0,0,-0.00360859675133815,-5.56472476523199e-05,0.0218214147343875,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0747328359800881,0,0.366771881645925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397542185376958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100128320913046,0,0,0,0,0.0316384333355257,0,0.0196140045482789,0,0,-0.0397806805049867,0.0114170619470831,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.234188816030764,0.0505087841663867,0,0,0,0,-0.0587922565068161,0,0,0,0,0,0.0330261112458875,0,0,0,0,0,0,0,0,0.0266189676709822,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226206390148355,0.0730599149579864,0,0,0,0,0,0,0,0.0163689450413992,-0.00220377829371197,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222933691586643,0,0,0,0,0,0,0,0,0,0.122484842027275,0,0,0,0.12107676807189,0,0,0,0,0,0,0,0,0.0874021128780419,0.00810042427512588,0,-8.67361737988404e-19,0,0,0,0,0.0817150960213813,0,0.0376797621131565,0.0251635491012704,-0.00790705155270369,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0443049738611444,0,0,0,0,0.0667572804677619,0,0.0961266825290335,0,0,0,0,0,0.0160841584962854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103090042721335,0,0,0.0966161891309116,0,0.181765343453872,0,0,-0.00457246944389422,0.00402448532130134,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0263310967355251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300582425344255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107625744075876,0,0,0.0166247158307141,0,-0.021200210769164,0.0102254113375294,0,0,0,0,0,0
X600352.SH,0,0,-0.0833445355378515,0,0,0.058624849503493,0,0,0,0,0.146439506418991,0,0,-0.0150768390525263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106461592398289,-0.0627961409774355,0,0,0,0,0,0,0,0.0255900638577158,0.00797054263945908,-0.00578226576933481,0.0404919080329759,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0105921035397648,0,0,0,0,0,0,0.0309329794218942,0,0,0,0,0,0,0,0,0,0,0.0243455970992702,0,0,0,0,0,0,0,0,0,0,0,0,0.0824416824819831,0,0,0.0190635346978084,0,0,0,0,0.183539989805014,0.0186534063738098,0,0,0.00388155161365405,0,0,0,0,0,0
X000408.SZ,0,-0.0285570400188151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307235759456529,0,0,0,0.0521873016244542,0,0,0,0,0,0,0,0,0,0,0,0.153472230734625,0,0,0,0,0,0,-0.0366728223750534,0,0,0,0,0,0,0.116038766650498,0.0527058799027914,-0.0135306747230543,0.0142657583637684,-0.00807917421436906,0,0,0,0,0,0
X600098.SH,0.0517815632253287,0,0,0,0,0,0.156573017967995,0,0,0,0,0,0,0,0,0,0,0,0,0.141722317364385,0,0.291014164297675,0,0,0.03852143812615,0,0,0,0,0,-0.0632704092139221,0,0,0,0,0,0,0,0,0,0.00324479510005387,0.0840981069202851,0,0,-0.00483886054277377,0,0,0,0,0,0.0490988437549367,-0.0289038132317418,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,-0.0176210306427709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278367240563733,0,0.0672634750558038,0,0,0,0.0243391019273051,0,0,0,0,0,0,0,0.0493579131102566,0.0169974709739206,0,0,0,0,0,0.0749698342549425,0.709132939545032,0,-0.00590373974566782,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187706275316608,-0.0863929954221161,0,0,0,0,0.13703061379071,0,0,0,0.197882271642083,0,0,0,0,0.0687147794259025,0,0,0,0,0,0,0,0,0,0.095062669308957,0.293918371581496,0,0.18460074193959,0.189187252188611,0,0,0,0,0,0,0,0.014676453551597,-0.0233487944309757,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.360658141560868,0,0.133702494388085,0.21382704078079,0,0,0,0.131808378366781,0,0,0,0,0,-0.438107982726317,0,-0.265631399254894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15516764642593,0.066510931360972,0,0,0,0,0,0,0.0587903208446104,0,0,0.0220154940786681,-0.021051850073267,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,-0.0143048643161314,0,0,0,0,0.0389488806722082,0,0.0825958906128663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109049523075125,0,0,0,0.104807414799326,0.41140495296636,0,0,0,0,0,0,2.16840434497101e-19,0.0538272132399592,0,0,0,0,0,0,0.405528271097926,0,0,-0.0273469124266815,0.0158314639509874,0,0,0,0,0,0
X000539.SZ,0,0.130364694144612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455244878774593,0,0,0,0,0.125711286042657,0,0,0,0,0.0445659230161336,0,0,0,0.00223156542069653,0,0,0,0,0,0,0,0,0.00309990027881785,-0.0131272622550811,0,0,0,0,0,0,0.113887806304859,0,0,-0.00488795999695627,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.287159640444187,0,0,0,0,0.322565515843212,0,0,0,0,0,0.0471041273000698,0,0,0,0,0,0,0,0.209439000494358,-0.0846290459122165,0,0.146570900623684,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382117292057921,0,0,0,0,-0.0394660583905107,0,0,0,-0.00897161121149884,0,0.000586822237550081,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.00773464239240605,0,0,0,3.46944695195361e-18,0,0,0,0.0750509438048558,0,0,0,0.0301937951852849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161026747452705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785935129559477,0,-0.0254287267647354,0.00340654999971694,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.00074330211171299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.106131427405315,0,0.0537626724639906,0,0.0481096368643028,0,0,0,0,0,0,0.0371096048222119,0,0,0.00847823516637697,0,0,0,0,0.199492278991487,0,0,0.00448504792776334,0.00113998177291149,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226978770245071,0,0.051514342502833,0,0,0,0,0,0,0,-0.119263592183143,0.37805939124522,0,0.221010298498812,0,0.156441315531346,0,0,0,0.497888704788325,0.0630233209277641,0,0,0.164946455235345,0,0,8.67361737988404e-19,0,0.222494207613813,0.0551796508844056,0,-0.155851191454357,0,0,0,0,0,0,0.00688063697965639,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0.136255164242374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489416338958214,0,0,0,0,0,0.402376472880373,0,0,0,0,0.0140852226940128,-0.00540704490478641,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.215472166522565,0,0,0,0,0,0,-0.115271707617749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233839434757158,0,0,0,0,0,0,0,0,0,0,0,-0.0224249721805694,0,0.158429770768532,0,-0.23318732054869,0,0,0,0,0,-0.0164441333304308,0,0.0781182096620421,-0.00728873109948089,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769101401645728,-0.348709382219586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19606335369155,0,0,-0.44248314326746,0,0.321701261885304,0,0.439117980723113,0,0,0,0,0,0
TED,0,0,0,0,0.168633875033049,0,0,0,0,0,0,0,0,0,0,-1.00625259076994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25801749657165,0,0,0,0,0,0,0,0,0,0,0.120919663341638,0,0,0,0,2.77555756156289e-17,0,-1.29002288043114,1.24629644746758,0,-0.526378936604409,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0300473734933315,0,0,0,0,0,0,0,0,0,0,0,-0.182027524708144,0,0,0,0,0,0,0,0,0,0,0,0,0.0755084995214047,0,0,0,0,0,0,0,0,0,0,0,0,0.0144002374408471,0,-0.0404231355985585,0.0116926762153539,0,0.0573647189362115,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.110766487415718,0.104660940316035,0.0617879194753103,0,0,0,0.0288151003029168,0,0,0,0,0,0,0,0,0,0,0,-0.0520480939073481,0,0,-0.0640413268471907,0,0,0,0,0,0,0,0,0,0,-0.0371427052306203,-0.00544441877231772,0,0,0,0,0,0,-1.73472347597681e-18,-0.00691447959058707,0.0090084583598398,0.0348462827774779,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00142130925255754,0,0,0,-0.00136463165873611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000528168340742894,-0.00170635953766641,0.000197412059619813,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0503376698604314,0,0,0,-0.0533105542074111,0,0.0261676527600203,0,0,0,0,0,0,0,0,0,0.0341093756080268,0,-0.039568894965847,0,0,0,0,0,0,0,0,0,0,0,-0.00455459897882136,0,0,0,0,-0.0540134398729655,0,0,0,0,-0.0489882510579116,0.041648452839563,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108338859146782,-0.0124697437600312,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0190912363005721,0,0,0,0,0,0,0,0.00839165812699652,0.0273426040462173,0,0,0,0,0,0,0,0,0,0,0.0069740068380333,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.019370688609474,0,0,0,0,0,0,0,0.000992053879965676,-0.0122172621841748,0.00702882329733075,0,0,0,0.0134152570614152,0,0
