,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X600352.SH,X601600.SH,X601898.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600111.SH,X002466.SZ,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000990.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X300072.SZ,X000825.SZ,X600489.SH,X600157.SH,X000883.SZ,X000630.SZ,X600985.SH,X600339.SH,X600583.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0143246469600709,0,0,0,0,0,0,0,0,0,0,0,0.173439634134019,0,0,0.00717074893834435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81160444278126e-05,0,0,0,0,0,0.119481306124966,0,0,0,0,0,-0.0164725567844857,0,0,0,0,0,0
X600028.SH,0,0,0.0257130549880661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158520146502054,0,0,0,0,0,0.0394991082863664,0,0,0,0,0,0,0,0.00777042705247239,0.010616775180306,0,0,0,0,0,0,0,0,0,0,0.0371306802188089,0,0,0,0,0,0.0864887399971063,0,0.00740456995360231,-0.0410300098594684,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,2.71050543121376e-20,0,0.0512581764543999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136482891688461,0,0.00269878409376677,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00517265966327196,0,0,0.015213149755806,0,0,0,0,0,0.00692224500105245,0,0,-0.0352554703103442,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0886394358697753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484702801702032,0,0,0,0,0,0,0,0,-0.00795011537579649,0,0,0.052105009975844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120778266736129,0,0,0,0,-0.0100073700488057,0,0
X600019.SH,0,0,0,0,0,0.00226914008737546,0,0.0272042832340928,0,0,0.0917834081883116,0,0,0,0,0,0,0,0,0,0.0192030828847035,0,0,0.0114909493717192,0,0.0254477199865676,0.033254705529468,0,0,0,0,0,0,0,0,0.0880567127565067,0,0,0,0,0.0141131463554446,0,0,0.0278524972059444,0,0,0,0,0,0,0,-0.00290128159937918,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.00134569295603352,0,0,0,0,0.0734425890944299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211835472985781,0.0607740964322785,-0.0412705925124331,0,0.0996081623765327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377133626364425,0,-0.0104380198437066,0,0,0,0,0.000736166717272266,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0619822494319892,0,0,0,0,0,0,0,0,0,0,0.337372504529124,-0.00481357435291299,0,0.414140510069994,0,0,0,0,0,0,0,0,0,-0.0515719177555165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459413597487822,0,0,0,0,0.0206647804806675,0,0,0,0,0.0210186614149613,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755994835763776,0,0,0.0192415608637668,0,0,0,0,0.155206853894085,0,0,0,0,0,0,0,0.283731985783876,0,0,0,0,0,0,0.0518893598926972,0,0,0.102898563092917,0,0,0,0,0,0,0,0,-0.0129089307688557,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.40392975639148,0,0,0,0,0,0,0,0,0,0,0,0,-0.153638926369684,0,0,0,0,0,0,0.598470712170287,0,0,0,0,0,0,0,0.38160297469561,0,0,0,0,0,0,0,0,0.0203257859883055,0,0,0,0,0.11794945563408,-0.00907111783675509,0,0.281699010431988,0,2.16840434497101e-19,0,0
X600352.SH,0,0,0,0,0,0.00998536348578147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172813616517521,0,0,0,0,0,0,0,0.205167220522867,0,0,0,0,0,0.0507215975576548,0.110544741734147,0,0.0157297261623373,0,0,0,0,0.0991599484836661,0,0,0,0,0,-0.0172444604186826,0.0180147484311082,0,0,0,0,0,0
