,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X600660.SH,X000301.SZ,X000708.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600803.SH,X600176.SH,X600027.SH,X000983.SZ,X601991.SH,X600489.SH,X600160.SH,X000807.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X000723.SZ,X600219.SH,X600096.SH,X000932.SZ,X000408.SZ,X600688.SH,X300037.SZ,X600157.SH,X000630.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.212600606787056,0,0,0,0,0,0,0,0,0,0,0,0.0833539061540051,0,0,0,0,0,0.0943719854304927,0,0,0,0.0394710161845485,0,0.0456087119669835,0,0.0531336727748115,0,3.46944695195361e-18,0,0,0,0,0.0273394043570527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494710712980543,-0.0631087190737088,0,0,0,0,0,0
X600028.SH,0.284047319872523,0,0.193866569946939,0,-0.10440136133691,0,0,0,0,0,0,0.212573253460461,0,0.0655549864410954,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0562055159543818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777602874880256,0,0,0,0,0.0201326537107661,-0.0334362448614538,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0393000002067976,0,0,0,0.141632406879175,0,0.123143132209998,0,0,0,0,0,0.0233642775609125,0,0,0,0,0,0.118507796878739,0.0162359499869306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185119618971388,0,0,-0.00226845276777058,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0345431227700575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250517105798141,0,0,0,0,0,0,0.00935813209740485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837709021269364,0,0,0,0,0,0,0
X600188.SH,0,0,0.473911985450188,0,0,0,0,0,0,0,0,0,0.00936804741653038,0,0,-0.244567909253091,0,0,0,0.0471345587578578,0,0,0,0,0,0,0.0170729579582663,0,0,0.251325771353116,0,0,0,0.0782123743840077,0,0,0,0,-0.0288214714144488,0.140634329817284,0,0,0,-0.137135317879727,0,0,0,0,0,0,0,-0.0113513711815992,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531168203475244,0,0.418307994364555,0,0,0,0,0,0,0.0210041241231124,0,0,0,0,0,0,0,0,0,0,0.0546592748871907,0,0,0,0,0,0,0,0,0,0,0,0.00761954779598506,0,0,0,0,0,0,0
X600019.SH,0.363947464240192,0,0,0,0.0146433080221636,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.106640781905391,0,0,0,0,0.292480680491096,0,0,0,0.018307526719594,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224706853994452,0,0,0,0,0.0617462977628311,0,0,0,0,0,0,0,0.0221942104090202,-0.0307812071693371,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532219584855242,0,0,0,0,-0.0171248397827768,0,0,-0.0146822662138519,0.106901293919319,0,0,0,0,-0.0705845655266508,0,0,0,0,0,0,0,0,0.00310255494222077,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0136581313647108,0,0,0,0,0.575385112139994,0,0,0,0.00359507803578641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113904747009877,0,0,-0.00490427071224097,0.0244015215765425,0.00266596779395933,0,0,0,0,0.169870610806553,0,0,0,0,0,0,0.00838688600462313,0.0215811884289777,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.473141052027391,0,0,0,0,0,0.0543683847121066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755995459979046,0.0272914969743098,0.0140338825229991,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00209124987036916,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.127813926598457,0.0175195575723901,0,0,0,0,0.101099652161532,0,0,0,0,0.00944789635910595,0,0,0.0525478619718888,0,0,0,0,0,0,0,0.0670731673158908,-0.0585017482060473,0.0686389758615786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676263251138297,-2.71050543121376e-20,0,0,0,0,0,0
X601898.SH,0,0.146239841765716,0,0,0.131259120077605,0,0,0,0,0,0,0,0,0.110483997697767,0,0,0,0,0,0,0,0.0280867094630922,0,0,0,0,0,0,0.0882034268865021,0.223375807223218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437815854196327,-0.0636264426760555,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453054338405939,0,0,0,0,0,0.134921279670627,0,0,0,0,0,-0.023453710480483,0,0,0,0,0,0.239329319492652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132495038919338,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0896673401820427,0,0.0925319960936358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184409132581065,0,0.565114525315501,0,0,0,0,0,0,0,0,0,0.144676227769309,0,0,0.00171030520627346,0,0.00415701380150024,0.147293689875993,0,0,0.0850006921594407,0,0,0,0,0,0,0,0,0.0321583971643663,-0.0113216590902982,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633403744052679,0,0,0,0,0,0,0.000860421766413175,0,0,0,0,0,1.73472347597681e-18,0.0150228493827959,0,0,0.17032183467963,0,0,0.127193782463812,0,0.15752397698831,0,0,0,0,0.104897932826679,0,0,-1.05879118406788e-22,0,0.00174432620020264,0,0,0,0,0,0,0
