,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600111.SH,X600188.SH,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X600803.SH,X600795.SH,X000027.SZ,X000408.SZ,X600219.SH,X600352.SH,X600489.SH,X600801.SH,X000932.SZ,X000807.SZ,X600688.SH,X000898.SZ,X000825.SZ,X002353.SZ,X000959.SZ,X601699.SH,X300037.SZ,X600315.SH,X002080.SZ,X600157.SH,X000830.SZ,X600299.SH,X600486.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158723223010194,0,0.0384229339264819,0,0,0.071339064588433,0.0521319349677033,0.139990488407128,0,0,0,-0.0235222702799563,0,0,0,0,0,0,0,0,-0.00504828989444271,0,0,0,0.0558220161762709,0,0.08030155025469,0,0,-0.0134987348708892,0,0,0,0,-0.0179858471318234,0,-0.0294774712078762,0,0,0,0,0,0,-0.00262430329110219,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139364287872643,0.00693663596277941,0.0943818291606005,0,0,0,0,0,0,0.00982570609175868,0,0,0,0,0,0.0139708533861863,0,0,0.0622983107859161,0,0,0.0343844414899946,0,0,0,-0.138532345025327,0,0.139492188377829,0,0,0,0,0,0.02370616414971,0,0,0,0,-0.025496810722807,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153206514981188,0.195591904375127,0,0.000913407377355097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0183133653047207,0,0,0,0,0,0,0,0,0,0,0.0357389528561499,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316651258923014,0,0,0,0.113361268597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452236989061127,0,0,0.0459865705283201,0,0,0.0100721203787437,0,0.0247153278373147,0,0,0.0977145382552504,0,0.161116894105632,0,0.0748468032547268,0,0,0,0,0,0,-0.0140568185074058,0,0
X600585.SH,0,0,0,0,0,0,0,0.00771320796508355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339291878059324,0,0,0,0,0,0.0168623191801668,0,0.000149098403596253,0,0,0.175061106216277,0.036713178008797,0,0,0,0,0,0,0,0.0355630142281344,0,0,0,0.0593381747959154,0,0.0456789116332882,0,0,0,-0.00488668897897909,0,0,0,0,-0.00256531267785034,0,0
X600019.SH,0,0,0,0,0,0,0.0597835997206429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154372751193742,0.113588147605518,0,0.1691934403065,0.162795660629582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496862519634045,0,0
X002460.SZ,0,0,0,0,0,0,0,0.165392061254286,0,0,0,0,0,0.039195798540699,0,0.606528313832032,0,0.101938472606717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833319357428194,0,0,0,0,0,-0.001358813638275,0,0,0,0,0.0172968293640591,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.145283305348662,0,0,0.151903303607484,0,0.0321121449867211,0.0432598088676842,0,0,0,0,0,0,0.190037884339216,0,0,0,-0.042660505061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228877206207759,0,0,0,-0.0221964211914658,0,0,0,0,0,0,-0.0119448507117704,0,0,0,-0.0121366874678688,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1012150208234,0,0,0.133587294424221,0,0,0.0362115416233618,0,0,0,0,0,0,-3.46944695195361e-18,0.161693370352308,0,0,0,0,-0.0645817894509636,0.0373268003323065,0,0,0,0,0,0,0,0.0219176435619717,0,0,0.0911562991439,0,0,0,0,0,0,-0.111324942951098,0,0,0,0.0184200903621339,0,0
X000708.SZ,0,0,0,0.101155988868514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168091639061525,0,0,0,0,0,0.0808294837492305,0,0,0,0,0,0,0,0,0,0.104311737045679,0,0,0.196560454499916,0,0,0,0,0,0.165324723485921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242863810520992,0,0
X601898.SH,0,0,0,0,0,0,0,-0.0168559144504998,0,0,0,0,0,0,0,0,0,0,0.265684202783062,0,0,0,0,0,0,0,0,-0.0514012933410246,0,0,0,0,0,0,0.264268514263724,0,0,0,0,0,0.12500491642972,0,0,0,0,0,0,0.050446860015002,0,0,0,0,0,0,0,0,0.00824144510451809,0,0
X600547.SH,0,0,-0.00532613425250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263678861120227,0,0,0,0,0,0,0,0,0.0961251463505007,0.0666809169501748,0,0,0.238246415379695,0,0,0,0,0,0.0339536229761862,0,0,0,0,0,0,0.0419520591032055,0,0,0,0,0,0,0,-0.0518774718839316,0,0,0,0.00190812778596752,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113765961209257,-0.0680610951927771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122370787236339,0.366238301447433,0,0,0,0,0,0.0107437847104579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628661805848931,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0700662685218596,0,0,0,0,0,0.214336584831248,0,0,0,0,0,0,0,0,-0.0526691227917422,0,0,0,0,0,0.00433081862358389,0.30895559344784,0,0,0,0,0.0560396686814656,0,0,0,0,0,0,0,0,0,0,0,-0.0921059962457566,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123968572430956,0,-4.33680868994202e-19,0,0,0.170990961401295,0,0,0.429567817447838,0,0.0800900130289852,0,-0.0313215606514425,0,0,0,0,0,0,0,0,0,0,0,0,0.0575718087216085,-0.00803507710966484,0,0,0,0,0,0,0,0,0,0.0275690539400406,0,0,0,0,0.0199842067339774,0,0
X002466.SZ,0,0,0,0,0,0,0.581478018978716,0.123709075347905,0,0,0,0,0,0,0.165709203497671,0,0,0,-0.0725102643186001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10028746575867,0,0.110113077902221,0,0,0,0,0,0,0,0,0,0,0,-0.124720007493175,0,0,0,0,-0.00320620841103776,0,0
X000786.SZ,0,0,0,0.320176619860771,0,0,0,0,0,0.0110918349989599,0,0,0.0997035239066594,0,0,0,0,0,0,0,-0.0741688395838737,0,0,0,0,0,0,0,0,0,0,0,0,0.0904598870237397,0,0,0,0,0,-0.165867052679322,0,0,0,0,0,0,0,0,0,0,0,0,-0.114593774022637,0,0,0,-0.00896601776441578,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.245181971240319,0,0,0,0,0,0,0,0,0,0.0964238909557459,0.0811811508363744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400223064401839,0.0761485094895616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474155410959743,0,0
X600188.SH,0,0,0,0,0,0,-0.111648455192751,-0.21661197818058,0,0,0.504336622863434,0,0,0.274300029152871,0,0,0,0,0,0,-0.0668506235125646,0,0,0,0.190156775553207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189082685430946,0,0,0,0,0,0.281772319435908,0,0,0,0,0,-0.0816337382907143,0,0,0,0,-0.0208486286826621,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185581581642412,0,0,0,0,0,0,0,0,0,0.0534015627993287,0,0.109889194067763,0,0,0,-2.16840434497101e-19,0,0,0.145273723921134,0.0315597942526955,0,0.066859963091084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192526794143902,0,0
X600426.SH,0,0,0,0.238414934523339,0,0,0,0,0.0703916105183147,0,0,0,0,0.0431944713460527,0.0396308992789551,0,0,0,0,0,0,0,0,0.101495443895483,0,0,0,0,0,0,0,0,0.0988095034995789,0,0,0,0,0,0,0,0.0435852925727452,0,0,0,0,0.362669321542704,0,0,0,0,0,0,0,0,0,0,-0.0298760399517111,0,0
X600886.SH,0,0,0,0,0,0,-0.062431494441025,0,0,0,0.0203260837951919,0,0,0,0.0286136766654712,0,0,0,0,0,0,0,0,0.043934972468604,0.0264667718345624,0.02831592683409,0,0.109255004620388,0,0.0949153289879245,0,0.0376771348258994,0,0.0527087098496178,0.0754773147606464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934046338979836,0,0,0,0,-0.0101954419971651,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234750951939075,0,0,0,0,0,0,0,0,0,0,0.209587810379623,0,0,0.0373578553356301,0,0,0,0,0,0.0676936941573251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660533490473785,0,0,0,0,-0.0301107875469797,0,0
X600176.SH,0,0,0,0,0,0,0.124750692827542,0.104370048540231,0,0.214305496638748,0,0,0,0,0.0743902284296016,0,0,0,0.0402199991605913,0,0.280889161674243,0,0,0,0,0,0,0,0,0,0,0,0,0.0655514162685673,0.167833641042193,0,0,0,0,0,0,0,0,0.179770630469226,0,0,0,0.0893498380260363,0,0,0,0,0,0,0,0,-0.00757623809752259,0,0
X601991.SH,0,0,0,0,0,0,0,-0.177555388053678,0,0,0,0,0,0,0,0,0,0,0.00397767342118472,0,0,0,0.0921160239527723,0.0609179180388166,0,0,0,0.266216204664726,0,0,0,0,0,0.0134547048908533,0,0,0,0.0510631876375295,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0125683379330244,0,0,0,0,-0.0475717504494621,0,0
X600803.SH,0,0,0,0,0,0,0,0.0514323636724002,0,0,0,0,0,0,0.105517096641717,0,0,0,0,0,0.121262528490302,0.183173413045273,0,0,0,0,0,0,0,0,0,-0.179191930267706,0,0,0.0985238342062764,0,0,0,0,0,0,0,0,0.296141872049364,0,0,0,0,0,-0.106405731456605,0,0.0462827117478946,0,0,0,0,0.0224035411911447,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0109163939859551,0,0,0,0,0,0,0,0,0,0,0,0,0.109878143432728,0,0,0,0,6.93889390390723e-18,-0.0892453969233781,0,0,0,0,0,0.0858411766161617,0,0,0,-0.0116588029666496,-0.0942996095357222,0,0,0,0,0,0,0,0,0.382356268738927,0,0,0,0.0280341644336446,0,0,0,-0.024361354997136,0,0
X000027.SZ,0,0,0,-0.241425673960924,0,0,0.407299054986369,0,0,0,0,0.210921794706275,0,-0.0608392352584423,0,0,0,0.0973836567641282,0,0.171349065552954,0,0.0369499504950083,0,0,0.759351734137202,0,0,0,-0.137030353958541,0,0,0,0,0,0,0,0,0,-0.17461735587714,0.0549193694408392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637292734324737,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.227072057646027,0,0,0,0,0,-0.105529285744287,0.189081657597755,-0.260138184776732,0,0,0,0,0,0,0,-0.00579306340279405,0,0,0,0,0,0,0,0.192103608770004,0.160920786325668,0,0,0.0949415465480722,0,0,0,0,0.140738699287967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.156211372586367,0,0.0496943326518741,0,0,0,0,0,0,0.0132124190174225,0.0445592249374512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10867289790861,0,0.142037496525451,0.0320158871920049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260259012080318,0,0,0,0,-0.000631607160501886,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.0427568704105125,0,0,0,0.0445223431370954,0,0,0.0176632673583054,0,0,0,0,0,0,0,0,0.0092641343551715,0,-0.00649772767336876,0,0,0,0.10964147055825,0,0,0.0177661898590459,0,0,0,0.0319343787154719,0,0,0,0,0,0,0.202210572127525,0,0,0,0,0,0,-0.00770604244518763,0,0,0,-0.0303726053945189,0,0
