,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X002353.SZ,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600022.SH,X600863.SH,X000629.SZ,X600098.SH,X600307.SH,X600547.SH,X300072.SZ,X600808.SH,X600578.SH,X600612.SH,X600623.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.230268980241029,0,0,0,0,0,0,0,0,0.0235839059918813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258047529194158,0,0,0,0,0.2305260627268,0,0,0,0,0,0,0.124238164252825,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600111.SH,0,0,0.0403301887911322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134614495652143,0.0594165853448024,0,0,0,0,0,0,0,0,0.0401559962658246,0.0949856924405027,0.157632002218141,0,0,0,0,0,0.00226364813609578,0,0,0,0,0,0,0,0.00597539764848135,0.265027176802238,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.257154984096566,0.0442727495698585,0,0,0,0,0,0,0.0208054160495848,0,0,0.118216448774197,-8.67361737988404e-19,0,0,0,0,0,0.0288643474356684,0,0,0,0,0,0,0.255219988133853,0,0,0,0.0066860757448398,0,0.0574000164894423,0,0,-3.46944695195361e-18,0,0,0,-0.0219678076113335,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0654655674469297,0,0,0.0124662241543532,0,0.106925151183013,0,0.117784353376006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25281661084452,0,0,0,0.14558007928042,0,0,0,0,0,0,0,0,0,0,0,0.0217886968833028,0,0,0.049422171895055,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.107718180894056,0,0,0,0.0572349599354002,0,0,0,0,0.21206234701214,0.0175028078070952,0,0,0,0.0196630011628313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150695338421725,0,0,0,-0.0594894940700123,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.163789790043416,0,0,0,0,0,0,0,0,0,0,0,0.162693170952884,0,0,0,0,0,0,0.0989868184117485,0,0,0,0.0289326265881979,0,0,0,0,0,0,0,0,0.310078831038355,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.379613445295178,0,0,0,0,0,0.103175235595823,0,0,0,0,0,0,0.0566545508910424,0,0.155175681634954,0.135273933791979,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.032734738492687,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0385648699631033,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.371172731654285,0,0.119659851183648,0,0,0,0,0,0,0,0,0.0763069786504736,0,0,0,0,0.049826696939523,0.0595717428614785,0.176665327671057,0,0,0.0139285378202705,0.0241428100656994,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.387631627752694,0,-0.0140325567577772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949377292568747,0,0,0.036557371729592,0,0,0,0,0,0,0,0,0.210494355057984,0,0,0,0,0,0,0,0,0,-0.0160959875389918,0,-0.110059225931541,0,0,0,0,0
X600309.SH,0,0,0,0.0611756637836859,0,0.261163028238061,0.103659194719288,0,0,0,0.0353790547928456,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.263636834238258,0,0,0,0,0,0,0.118198278681001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.040021229562421,0.429776588713641,0,0.020413596481773,0,0,0,0,0,0,0,0,0,0.160871231320147,0,0,0,0.048668236125905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190365073579078,0,0,0,0,0.0254471363201043,0,0,0.0328825408045584,0,0,0,0,0.0253739191915092,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-0.00942911035661722,0,0,0,0,-0.0426224644607728,-0.0825645308557168,0,0.06519330168255,0,0,0,0,-0.20067105819564,0,0,0,0,0,0,0,0,0,0.179069277032606,0,0.161381782983133,0,0,0.4016062618015,0,0,0,0,0.0353936548619398,0.0648243443399315,0,0,0,0,0,0,0,0.00984600478791986,0.0378248698177401,0,0.0415904854282548,0,0,0,0
X000883.SZ,0,0,0,0,0.0411787110917359,0,0,0,0,0,0,0.0311310915706114,0,0,0,0,0,0.015276716513437,0,0,0,0,0.160258962209612,0,0,0,0,0,0,0,0,0,0,0,0,0.374761423633185,0,0,0,0,0.0207452510215872,0,0,0,0.127238141747864,0,0,0,-0.00749673446232863,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330911248901501,0,0.0406790334780135,0,0,0.24532805293645,0,0,0.0166723539946507,0,0,0,0,0,0,0,0,0,0.0337157217522565,0,0.0680188388008971,0,0,0.0115298739980014,0,0,0,0,0,0.00420834866104281,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125756201080335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255547534528097,0,0,0,0,0,0,0.25029171479743,0.14327530200449,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.104679000989513,0,0,0.152611470606279,0,0,0.300252383268468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142477023885028,0,0,0,0,0,0,0.0021665971737809,0,0,0,0,-0.0462361323737398,0,0,0,0,0,0,0
X002470.SZ,0.0593733908389281,0,0,0,0,0,0,0,0,0.277837685329816,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.139292448365413,0,0,0,0,0,0,0,0,0.307985516511346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863190587652884,0,0,-0.0359561059228754,0.0549501131886616,0,0.0167537149261343,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0652651480312054,0.0573237676142672,0,0,0,0,0,0.165600303098879,0,0,0,0.00982258525522343,0,0,0,0,0.0164551094950344,0,0,0,0.0873565257622658,0,0,0,0.145654733676254,0,0.0207443451895722,0.0337579823516795,0,0,0,0,0,0,0,0,0,-0.0423125341655239,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.166419538008648,0,0,0,0,0,0,0,0,0,0.0282748825827334,0,0.0532323841378976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536702495390181,0,0.0429112919752573,0,0,0,0,0,0,-0.0187260779462017,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496486270085627,0.0181100854983493,0,0,0,0,0,0,0.176309074023663,0.0539192595181953,0,0.0620902898306687,0,0.053096220345645,0,0,0.171849342663424,0.105996108677338,0,0,-0.00336959784672727,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0587958129421637,0,0,0,0.0586718551168963,0.0450067922359387,0,0,0,0,0,0,0,0,0,0.162285394577838,0,0,0,0,0.223469925403959,0,0,0,0,0,0,0.116263100934219,0,0,0.04237664809553,0,0,0,0,0.0420097888511863,0.00117730969495271,0,0,0,0,-0.0507119089283528,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0769881404256771,0,0,0,0,0,0,0,0,0,0,0,0.049038257735,0,0,0.0684197291737793,0,0,0,0,0,0,0,0,0.182493121964808,0,0,0.107815199118962,0,0,0,0.0345399008137302,0.0315304199885572,0,0.135664600555448,0.0180801635832046,0,0,-0.00871292566643608,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699622427600049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18472575656896,0.265507166362607,0,0,-0.00823116545062249,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400499780512974,0,0,0,0,0,0,0,0.315394732836685,0,0,0,0,0,0,0.157597270813896,0.127328246824612,0,0,0,-0.000795880870181303,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871265555104106,0,0,0,0,0,0,0,0,0,0,0,0.022004421999325,0,0,0,0,0.348387295289009,0.220833824044019,0,0,0,0,0,0,0.0119783433237873,0,0,0.133425798894334,0.0384576675602202,0,0,-0.000451264589272974,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11007450599938,0.120073042611512,0,0,0,0,0.389561971236292,0,0,0,0,0,0,0,0,0.0148304160490394,0,0.0775836807307406,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.251624026049366,0,0,0,0,0.0254756419817897,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0.00254277268292048,0,0,0,0,0.211258673264594,0,0,0,0,0,0,0,0,0,0.104760907921644,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0626776425612142,0.478100261946805,0,0,0,0,0,0,0,0,0,0,0,0.0856332620560412,0,0,0,0,0.0677616344511033,0,0,0,0,0,0,0,0,0.0495054263810651,0,0,0,0,0,0,0,0.0258930535570946,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.251626284419223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227609119125467,0.102809154349443,0,0,0,0,0,0.103161537671316,0,0,0,0,0.0512521605500839,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00512087413146148,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207750438118046,0,0,0,0,0,0,0.0489918230106346,0,0,0.0879587566805877,0.058827973432008,0,0,0,0,0,0,0.0792161685449337,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235758656093756,0,0,-0.00892049598770724,0,0,0,0.0109084002042761,0,0,0,0,0,0,0,0.0640908324133531,0,0,0,0,0,0,0.437586407714086,0,0,0,0,0.00922537131574669,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0758210450256255,0,0,0,0.021455130434323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130141580595906,0,0,0,0,0.107955457365679,0.0235246645761722,0,0,0,0,0,0,0.0514433660261137,0,0,0,-0.0541295828061633,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0253900800823189,0,0,0,0,0,0,0,0.0515451642228269,0.0693320098516969,0,0,0.0568860602633493,0,0,0.131574437389598,0,0,0.0565530079744824,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.1572716256819,-0.0453166949985058,0,0,-0.0229702298783691,-0.056092604782612,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260322210396366,0.0865377892595017,0,0,0,0,0,1.03310766167506,0.058844449064495,0.239277433829955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20103781456228,-0.108437433339942,-0.159277498435569,0,0,-0.0296815491747845,0,0,0,0,1.03714629552707,0,0,0,0,2.36982094381674,0
TED,0,0,0.0668265496902803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228930921493117,0,0.24770885279192,0,0,0,0,0,0,0,0,0,0,0,0.152168697217952,0,0,-0.134093409227202,0,0,-0.192506581036455,-0.041328805177165,0,0,0,0,0,0,-0.0278702745718235,0,0,0.701965024302498,0,0,0.00212147516800573,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0922714815398929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17161009637066,0,-0.152631924301423,0,0,0.0623878013938701,-0.250809115444955,0,0,0,0,0,0,0,0,0,0,0.00427263057533417,0.413785090782781,0,-0.0892470869678364,0,0,0.134901028811851,0,0,0,-0.00945599715886563,0,0,0,0,0,0,0
MKreturn,0.116792733463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194811721468364,0,0.0403153675529201,0,0,0.219598706437911,0,0,0,0,-0.048162364751715,0,0,0.0210744714758606,0,0,0,0,-0.0221908348201149,0,0,0,-0.32791640442588,0,0,-0.0160426587692627,0,0,0,0,-0.0471245564081668,-0.041135986702019,0.28703840548433,0,0,0,0,0
MKvol,0,0,0,0,0,0.00204821829665882,0,0,0,0,0,0,0,0,-0.0015734572825348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457181429131449,-0.00468787066297176,0,0,0,0,-0.0023868204170273,0,0.0002799562858719,0,0,0,0,0,0,0,0,-0.0137168712728519,0.00353885655331081,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.085051128263745,0,0,-0.0549487470817446,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577708217679773,0,0,0,0,0,0,0,0,0,-0.0457049769856664,0,0,-0.0407752381703968,0,0,0,0,0.0122050134262921,0,-0.0663775097929469,-0.0305603246669758,-0.0419081423544334,0,-0.0064427872830933,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267181582535919,0,0,0.0368100643899482,0.00837846810833714,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480689201892336,0,0,0,0,0,-0.00506640687665317,0,0,-0.00396245367786012,0,0,0,0,-1.0842021724855e-19,0,0,-0.0115899044659809,0,0,0,0,0,0,0
