,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600547.SH,X600863.SH,X600098.SH,X002353.SZ,X600307.SH,X600022.SH,X000629.SZ,X600623.SH,X300072.SZ,X600808.SH,X600578.SH,X000060.SZ,X601918.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.779292151812553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236845884415885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125846622906444,0,0,0.0503680764200842,0,0,0,0
X600028.SH,0.413048885354893,0,0,0,0,0.149272483884386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193256495567146,0,0,-6.93889390390723e-18,0,0,0,0,0.0622389712673416,0,0,0,0,0,0,0,0,0,0.063488181680013,0,0,0,0,0,0,0,0,0,0,-0.0625656333322223,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.257773939916197,0.128346416321069,0.261005773768666,0,0,0,0,0,0,0,0,0,0,0,0.039631593514655,0,0,0,0,0,0,0,0,0,0,0,0.102803779031645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324964031049991,0.044331717666406,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.017151996463591,0,0,0,0,0.504482359523629,0,0,0,0,0,0.100556419012613,0,0,0,0,0,0.0792076600037403,0.152948778698266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.113833018033278,0.0910718921394519,0,0,0.0224913755551519,0,0,0,0,0,0,0.287041312803577,0,0,0.0107589028757256,0,0,0,0,0,0,0.0138543730042483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618117640057048,0,0,0.18238777055345,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.166371476890616,0,0,0,0,-1.73472347597681e-18,0,0,0.0939664480497252,0,-8.67361737988404e-19,0.122135520816386,0,0.0482833146649149,0,0,0.0166973594236319,0.0899355385280245,0,0,0,0,0,0,0,0,0,0,0,0.0067764354955142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.305163416677591,-6.93889390390723e-18,0.00791396965265387,0,0,0.134683918056854,0,0.100515795255693,0.0713056334903227,0,0,0,0,0,0,0.0400603173509528,0.0274242414255117,0,0,0,0.0428484610039704,0.00360767248760156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0543415971962542,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.43226387589448,0,0,0,0,0,0,0,0,0.184127553777348,0.159885593254197,0,0,0,0,0,0,0,0.09416629576897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180613260528485,0,0,-0.0325049572362677,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0976643815792967,0.258273538498759,0,0,0,0.144870678139635,0,0,0,0.185160731265625,0,0.0645104277981903,0,0,0,0,0.00283204193124824,0,0,0,0,0,0,0.109444059533092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.21695042015677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167143415554284,0,0,0,0,0,0,0.0238918237500232,0.231535362456166,0,0.0496759040106154,0.122647264853674,0,0.0634757198769115,0,0,-0.0153621555519092,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955952882060203,0.0230934011820314,0.0455168721762806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068899640478594,0,0,0,0,0,0.329116859391106,0,0,0,0,0.0517390451192,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.385242026870254,0,0,0.0285303050924536,0,0,0,0,0,0.0361929088042299,0,0,0,0,0.20959325433173,0,-1.73472347597681e-18,0.0915350145303781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403850139499247,0.000563225182009451,0,0.0817910044076276,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0436114475015247,0.27382784787818,0,0,0,0,0.0658101205110429,0,0,0,0.154720903823246,0,0,0,0,0,0.159223940739717,0,0,0,0,0,0,0,0.040886667472568,0,0,0,0,0,0,0,0,0.0556241593523912,0,0,0,0,-0.000341760928130894,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.14125301545383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027388320315852,0,-0.0223988664990708,0,-0.12505746054276,0,0,0,0.126184580656668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431060473950316,-0.243479043598451,0,0,0,0,0,0
X600111.SH,0,0,0.0297114448177527,0,0,0,0,0,0,0,0,0.0432124309627024,0,0,0,0,0,0.149975571019069,0.115405106286532,0.127418172307602,0,0,0,0,0,0,0.0479719452027365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221422714528414,0,0,0,0.0847051904862684,0,0,0,-0.0297922900947989,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.325018870531957,0,0,0,0,0,0,0,0,0,0.0107775037843688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229042671081896,0,0,0,0,0,0,0,0.106890739313231,0,0,-0.0786968134442348,0,0.0350250091275231,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.152788909764028,0.0258519793044452,0,0,0,0,0,0,0,0.0324373171317644,0,0.117387996350251,0,0.000625539923265628,0,0,0,0,0,0.174311711288093,0,0,0,0,0.0236541761567195,0.249380773724053,0,0,0,0,0,0.00631147685644329,0,0.0369962033432279,0,0,0,0,0,-0.0096520788828637,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0868596379730157,0,0,0.212695395781237,0,0,0.133095616083495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206801941648087,0,0,0.00428519777010193,0,0,0,0,0,0,0,0,0,0,0,0,0.0363987261824259,0,0.0217600910244601,0.123011874625495,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0169804629279503,0,0,0,0,0,0,0.549160197186618,0.0707229519476238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102039580506655,0,0,0,0,0,0,0,-0.0411607870869181,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0214529705082901,0,0.168442141101516,0,0,0,0,0,0,0,0,0,0,0,0,0.165416825942525,0,0,0,0,0.108617449063697,0,0,0,0,3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.310556339551261,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.335432483704323,0,0,0,0.158611648958189,0,0.0327583066264593,0,0,0,0,0,0.0170236130186259,0,0.136505446893681,0,0.0570898264585288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.458204844367139,-0.0386290204268892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405903419520222,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205989550333652,0,0,0,-0.0515190398254295,0.00603310478762102,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0380938432846255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412267853734057,0.247692784117399,0,0,0,0,0,0,0,0,0,0.139509372856868,0,0,0,0,0,0,0,0.0954782974361756,0.0458988390054704,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.084402172545911,0,0,0.236287078408491,0.0536376776061647,0,0.0397566605302293,0.0198620551514148,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.401861804945848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0316591382686153,0,0.34620515269218,0.0436648820773331,0,0,0.0231481872071987,0,0,0,0,0,0,0.122462599685177,0,0,0.0951801928311541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137492346365602,0.0478894549106217,0,0.0590566768644876,0,0,0,0,0,5.42101086242752e-20,0.0110930481181028,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.0348269348579637,0,-0.070212259517996,0,0,0,0,0,-0.0243024017618471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11068923347077,0,0,0,0,0.126751344845343,0,0,0.0807612408899635,0,0,0.37993638561174,0.0401721623300223,0,0,0,0.071886962241254,1.73472347597681e-18,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00793522474821127,0,0,0,0,0,0,0.0291548483191556,0,0,0,0,0.186026932356042,0,0,0,0,0,0,0,0,0,0,0,0.391307154178728,0,0,0,0,0,0.0799856100511895,0.0116772568291218,0,0,0.0266453018171725,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128235118531253,0,0,0,0.0351406487692953,0,0,0,0,0,0,0,0,0.299225479972682,0,0,0,0,0.244994423450751,0,0.0470893879013665,0,0,0.127719999157059,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.140399027137355,0,0,0,0,0,0,0.0819932730226444,0,0.0271391520957774,0,0.158876356454907,0,0,0.0986756448379712,0,0,0,0,0,0,0,0,0.0300481546470117,0,0,0,0,0,0.0601316183454517,0.0485601224897455,0.00396530334507054,0,0.0518828876408183,0,0,0.0564598125965246,0,0,-0.0416211398213655,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.314630908700923,0,0,0,0,0,0.0365706893493709,0,0.0193444876554444,0,0,0,0,0.0755980314000225,0,0.0802263379398555,0,0,0,0,0,0,0,0,0,0,0,0,0.0489794225371631,0,0,0,0,0,0,0.0128841619100096,0,-0.0608966130922244,0,0,0,0,0,0,0
X002470.SZ,0.0329739140905807,0,0.00293394266132501,0,0,0,0,0,0,0,0,0.306252982039166,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.373869604491242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243649316742082,0.0136015510401352,0,0,0,0,0,0
X000792.SZ,0,0,0.0405137270303641,0,0,0,0,0,0,0,0.0684227442907415,0,0.0631426494318885,0,0,0,0,0,0,0,0.10806480692482,0,0,0,0,0,0,0,0,0,0.0276832641216992,0,0,0,0,0,0,0,0,0,0,0.151927100487567,0,0,0.214673701861688,0,0,0,-0.0512160666697232,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00766120964226615,0.142428744466823,0,0,0,0,0,0,0,0,0,0.0342781178809998,0,0.0865326276156946,0.024788712143757,0,0,0,0,0,0,0,0,0,0,0,0,0.529581015618586,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.002387843130382,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0140522505594188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406981400916126,0,0,0,0.29799426514819,0,0,0,0,0,0.104737057492189,0,0.238412632560743,0,0.00145099326930672,0,0,0.0545109664796112,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.070772836325829,0,0.0491471866990444,0,0,0,0,0,0,0,0,0,0.168315671548361,0,0,0,0.181157146900683,0,0,0,0,0,0,0,0,0.00464568014525809,0,0,0.0899468202515463,0.0587702595422602,0,0,0,0.142751404471521,0,0.0101854963480882,0.0218080911764459,0,-0.0419540109913957,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.177005902544756,0,0,0,0,0,0,0,0,0,0,0,0.0563521362233595,0.146895362929624,0,0,0,0.207073256225413,0.123432476796201,0,0,-0.0648528236342248,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191224234059129,0,0,0,0,0,0,0,-0.0716790773785628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484590517666348,0.0312255925644507,0.0586880643186763,0,0.34018978044012,-0.221358186371428,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500649290455126,0,0,0,0,0,0,0,0.27748603901267,0,0,0.0967115206549029,0,0.190447169935113,0,0,0,0.0437422907868938,0.0448239725985716,0,0,0,-0.011462148782766,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905116030336352,0,0,0,0,0,0.00799148312055856,0,0.132210904655212,0,0,0,0.299286859168001,0.132416813935631,0,0.140842171939192,0,0,0.102221186576154,0,0,-0.0106770245024383,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.00734498443719942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694710502070516,0,0,0,0,0,0,0,0,0,0,0.182767121997385,0,0,0.200899073885378,0,0.0978175661315187,0,0.103410982828564,0.175022913468254,0,0.0383447079320735,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217919121900195,0.0748475537154193,0,0,0,0,0,0,0,0,0,0.0789945033121366,0.0360799351581449,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204615449750979,0.152897637499563,0,0,0,0.0640262350214357,0.274540151523612,0,0,0,0,0,0,0,0,0,0,0.117263594690352,0,0,0,0.0439279172852974,0,-0.0243826002102606,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.00288274784272192,0,0,0,0,0,0.120748605784907,0,0,0,0,0,0.135181635197158,0.011621738194554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336065166417985,0,0.0613289048099349,0,0,0,0.00930520692073745,0.0483928705412845,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0416134067338142,0,0.465369168443536,0.0188750913476317,0,0,0,0,0,0,0.0742574343897729,0,0.0399287560894197,0,0,0.0397444565707272,0,0,0,0.0306641660693776,0,0,0,0,0,0,0,0,0,0,0,0,0.0733933524395707,0.0226273951419594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908111026012863,0,0,0,0.136597851039504,0,0.0385208235093352,0,0,0,0.107637843721014,0,0,0,0.0827689745363858,0,0.197524606261794,0,0,0.220734170141422,0,0,0,0,0,0,0,-0.0492806609857202,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.135480910390283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578088900191484,0,-0.116065229577588,0,0,0,0,0,0,0,0,0,0,0.101289740668765,0,0,0,0,0.362126452459097,0,0,0,0,0,0,0,0,0.0105567030314504,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.216483230740172,0,0,0,0,0,0,0,0,0,0,0,0,0.0250621768395772,0,0,0,0.25546350065438,0,0.0990406531275999,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.132571918886823,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0505853061543435,0,0,0,0,0,0,0,0,0,0,0,-0.00487907456655702,0.0973527590267002,0,0.0708561487056719,0,0,0,0.204958367878803,-0.0744636013638723,0.0981876394085588,0,0,0,0,0,0.0276021336294621,0,0,0.142728022118171,0,0,0,-0.149141693585405,0,0,0,0,-0.0714427268944446,0,0,-0.0382743130209753,-0.0677722276830676,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173594965555491,0,0,0,0.201258570738526,0,0,0.288163838958304,0,0.227598093120057,0,0,0,0,0,0,0,-0.115564000245871,0,-0.155469552712683,0,0,0,2.09359278782852,0,0,0,0,-0.469727272262188,-0.160182382337777,0,0,0.0849199138838421,0,0,0,1.13761912499767,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179337259319024,0,0.466882259858459,0,0.103903248686889,0,0,0,0,-0.143491597896464,0,-0.139973008651699,0,0,0,0,0,0,0,0,-0.0170856906208579,-0.0403433746622328,0,0,0,0,0,-0.032041274450995,-0.159580640039662,0,0,0.376239870748306,0,0,0,0,0,0,0
