,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600795.SH,X600362.SH,X600111.SH,X600688.SH,X002466.SZ,X600188.SH,X600547.SH,X601991.SH,X600516.SH,X300072.SZ,X002460.SZ,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X600339.SH,X600489.SH,X000959.SZ,X600549.SH,X000983.SZ,X600219.SH,X000723.SZ,X600352.SH,X002092.SZ,X000408.SZ,X601699.SH,X000807.SZ,X000825.SZ,X000630.SZ,X000553.SZ,X601158.SH,X600008.SH,X000883.SZ,X600299.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0464121441220976,0,0,0.0186200276315468,0.0528142440210687,0,0,0,0,0,0,0.00993108919182658,0.0245248513738919,0,0,0,0,0,-0.000691138964914908,0,0,0,0,0,0,-0.00465310742936008,0,-0.0437935890148279,0.00701323351137291,0,0.0065273132650284,0,0.0823749004891975,0.0409637325958773,0,0,0,0,0,0,-0.00762169500351234,0.0169695035606016,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0974061092034795,0,0,0.0593022299493102,0,0,0,0,0,0,-0.0005789270119057,0,0,0,-0.00464907885794927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192291368162657,0,0.111255108780339,0,0,0,0,0,0,-0.065637789339179,0,-0.00849872183322447,0,-0.0454249326525661,0,0,0.00558786085914875,0.00430839064443983,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.127384633209981,0,0,0,0,0.254722094293202,0,0,0,0,0,0,0,0,0,0,0,0,0.106795268122121,0,0,0,0,0,0,0,0,-0.0206926735717459,0.00386620093172852,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202326012486071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21414693686545,0,0,0,0.0913278602166748,0.00301144145781218,0,0,0,0.0311406841052714,0,0.0587743526521562,0,0,0,0,0,0,0,0,0,0,-0.0139594967278177,0.00847082966846424,0,0,0,0,0,0
X600585.SH,0,0.19941052670172,0,0,0,0,0,0.218494623885068,0,0,0.21267429584662,0,0,0,0,0,0,0,0,-0.074027882087789,0,0.148828513474878,0,0,0,0.0385590817780543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829904532024593,-0.0255048346443029,0,0,0,0,0,0,-0.206791975279221,0,-0.00677482527652597,-0.00814270251861195,0,0,0,0,0,0
X601600.SH,0,0,0,0.0710693490920529,0,0,0,0,0,0,0,0,0,0,0,0,0.017453549808834,0,0,0,0,0,0,0,0,0,0,0,0.0993524028879385,0,0,0,0.0642956334119366,0.0787052221051762,0,0,0,0,0,0,0.183963634665164,0.309020402341254,0,0,0,0,0,0,0,0,-0.0202764060495428,-0.0168957211251997,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746032960296984,0,0.00547147664925045,0.0127901115863315,-0.0348502161637909,-0.0331225169147782,0,0,0,0,0,0,0,-0.0700981893759874,0,0,-0.0093780119609877,0,0,0,0,0.112981086665275,0.161198295842483,0,0.05181901921875,0,0,0,0,0,0,0,0,0,0,0.0132756103099111,0.0162291192525945,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145724563065644,0.187725332842546,0,0,0,0,0,0.132103018810129,0,0,0,0,0,0,0,0,0,0.127351427672539,0,0,0,0,0.0479310203363044,0,0,0.046699435349924,0,0,0,0,0,0,0,0,0,-0.0139841769587308,0.023225445434455,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0298935304681119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220054990240767,0,0,0,0,0.087917086087969,0,0,0,0.025798077405097,0.176822830263838,0,0,0,0,0,0,0,0.032212449869276,0,0,0,0,0,0,0,0,-0.013457975192862,0.0233770817315894,0,0,0,0,0,0
X601992.SH,0,0,0,0.0118970941701408,0,0.0468148719307836,0,0,0,0,0,0,0,0.0588148642305162,0,-0.118189623549687,0,0,0,0,0,-0.0224754870627592,0,0.125060173525773,0.132972174909008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398496576616463,0,0,0,0.630715273100136,0,0,-0.0459682453042672,0,-0.00650964851741953,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00846772581585586,0,0,0,0,0,0,0.120968121080618,0,0,0.298365248300566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116109317815046,0,0,0,0,0,0.0527252317945339,0,0.190244713364473,0,0,0,0,0,0,0,0,-0.0155051804358168,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0791375321481919,0,0,0,0,0,0,0.0464622256053953,0,0.072104127607681,0,0,0,0,0,0,0,0,0,0,0.242982677206887,0,0,0,0,0,0,0,0,0.200242535474203,0,0,0,0,0,0,0,0,-0.0330864062907958,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0468223836531957,0,0,0.196136852640932,0,0,0,0,0,0,0,0,0,0,-0.0637598828200646,0,0,0,0,-0.0602330324121177,0,0,0,0.0550826809635321,0.0525356272553037,0,0,0,-0.0193338370840424,0,0,0,0,-0.283307577088337,0,0.0636952680511271,0,0,0,0,0,0,0.0898921857858128,0,0,-0.0073261850659958,-0.0144340834795058,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601685773470392,0,0.457091038764805,0,0,0,0,0,0,0.00528694779597476,0,0,0,0.0522007445370634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306566178795327,0,-0.0156291452009542,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116273115840823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16355256561308,0,0,0,0,0.199666351372912,0,0,0,0,0,0.151437641149073,0,0,0,0,0,0,0,0,0,0,-0.0165507193681437,0.0309341489055135,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213274371909786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589733480852179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402738800910994,-0.000823760120435578,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588310011198477,0,0,0.0113933505366371,0.115062316934406,0,0,0,0.0978806648915782,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0322779576358907,0,0,0.0720613661295383,0,0.111093109270074,0,0,0,0,0.000766265924099027,0.00467517936268427,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.236221064479951,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.327614585554098,0,0,0,0.183829383057011,0,0,0,0,0,0,0,0,0,0,0.581813450278788,0,0,0,0,-0.107515776364808,0,0,-0.019871778024685,0,0,0,0,0,0,0,0,0,0.00432661888670146,-0.0913919418663814,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978111864999308,0,0,0,0,0,0,0,0.15203113200719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250081880238166,0,0,0,0,0,0,0,0,0,0,0.0581506331435133,0,-0.0331797532312627,0.105500870628514,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163089890800659,0,0.43701274264342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495575000980267,0.0536389938639674,0,0,0.0226349475261943,0,0.116991012083645,0,0,0,0,0,0,0,0,0,0,0,-0.0108529112872483,0.0209443481647639,0,0,0,0,0,0
