,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600111.SH,X600019.SH,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X600176.SH,X600795.SH,X600426.SH,X600362.SH,X600096.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600803.SH,X000983.SZ,X300073.SZ,X601991.SH,X600141.SH,X002080.SZ,X600486.SH,X600219.SH,X601699.SH,X600027.SH,X002192.SZ,X600801.SH,X002353.SZ,X600157.SH,X000959.SZ,X002497.SZ,X000807.SZ,X600489.SH,X300037.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0.0574835580677023,0,0,0,-0.0947154758938906,0,0,0,0.0623731692826728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458490213788725,0,0.603777783202197,0,0,0,0.0821922913293396,0,0,0,0,0,0.0407016133141816,-0.0461650323148821,0,0,0,0.23505623868581,0,0,0,0,0,0,0.00114857440652794,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.00301245053810728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208522761460519,0,0,0.176179830987062,0,0,0,0.183711213682218,0,0,0,-0.393603522383607,0.325006277997997,0.0722403732744108,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00454591688684855,-0.068900356755004,0,0,0,0,0,0
X600011.SH,0,0.0797051491324375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129013870235791,0,0,0,0,0,0.102980000973943,0,0,0,0,0,0.0165991209543577,0.652998844723132,0.140689941129793,0,0,0,0,0,0,0,0,0,0,0.0351400949440195,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.043685869730751,0,0,0.0992928780423921,0,0.022804188302093,0,0,0,0,0,0,0,0,0,0,0,0.122728775197648,0,0,0.0194251102767962,0,0,0,0.032959287742808,0,0,0,0,0,0.00867856526154792,0,0,0,0,0,0,0,0,0,0,0,0.0189694565948877,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106502769752114,0.282535789967219,0.0529357903675908,0,0,0,0,0,0,0,0,0,0,0,0.0578762386168196,0,0,0,0,0.0176405171717424,0.10465703882587,0,0.162794816034764,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.0178488283355263,0,0,0.141952679881241,0,0,0,0,0,0,0.00455623134842385,0,0,0,0,0,0,0,0,0,0,0,0.0039867703304231,0,0,0,0.105411496896576,0,0,0,0.0980033339718697,0,0,0.169970776195898,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.385499202811718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189463375354966,0,0,0,0,0,0,0.0488238231739302,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0029166909357876,0.0940431357792178,0,0,0,0,0.00377339358543316,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.120448223145175,0.0584549916575584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14715873865061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306710156427572,0,0.0226585771425243,0,0.0131693734782094,-0.057583843995915,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0997910216971475,0,0,0,0,0.00596654619205779,0,0,0,0,0.0692165485564816,0,0,0,0,0,0.0771452722023665,0.00564871755342885,0,0,0.0462677192907998,0,0,0,0,0,0,0.035980048841824,0.118267327304033,0,0,0.0418587686190286,0,0,0,0.0752851708557879,0,0.353097539797805,0,0,0.0378533088849912,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.00360056371073661,0,0,0,0,8.67361737988404e-19,0.0567959570685784,0,0,0.120849588229005,0,0.0493367746453766,0,0,0,0,0,0,-0.0290663523207048,0,0,0.0686894547267639,0,0,-0.0450779156635317,0,0,0,0,0,0,0,0.0481253505606416,0,0.0122032167048894,0,0,0,0,0,0,0,0.13151334908268,-0.0228383877375015,0.0143971827045588,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03979486406733,0,-1.0842021724855e-19,0,0,0,0,0,0,0.240477365592511,0,0,0,0,0,0.0231572626979401,0,0,0,0,0,0,0,0,0,0.00875002997775033,-0.00964895383144019,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698238421227183,0,0,0,0,0,0,0,0,0,0.0373592931582872,0,0.0229820577671886,0.0928957428692524,0,0,0,0,0,0,0,1.73472347597681e-18,0.0909217087365302,0,0,0.128758946451283,0,0.0903843843209304,0.00545188733985167,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0149168505490134,0.0591496664826761,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0187401071585859,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793765065344133,0,0,0,0,0,0,0,0,0,0,0.306145198200587,0,0,0,0,0.0752493501272466,0,0,0,0.162024281435521,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00991158463826555,0,0,0,0,0,0,0,0,0,0,0,0.127615983341124,0,0,0,0,0,0.0405809434813813,0.0805274832189721,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.011737358460758,0,0,0,0,0.111190995371948,0.145264996163353,0,0,0.138423589894309,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0981214312774469,0,0,0,0.134341959547633,0,0,0.0621479068985265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83581361157335,0,0,0,-0.101589558078765,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0684509533711812,0,0,0.0115827494579088,0,0,0,0,0.0111741117207382,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.198253724915189,0,0,0.0324029627791749,0,0,0,0.0916082655758564,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0365351147292984,0,0,0,0,0,0,0.0450888062277084,0,0,0.0783237910602744,0,0,0.136809430719241,0.0854406546087412,0,0.0147954420149834,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0947410190207712,0,0,0.140601979552379,0.0922842975384851,0,0,0,0,0,0,0,0.0583998920987886,0,0,0,0,0,0,0,0,0,0.0243885873537104,0.111523449078454,0,0,0,0,0,0,0.208904589638035,0,0,0,0,0,0.0862584383584535,0,0,0,0,0,0,0,0.0576456216695211,0,0,0.00819603170747497,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0163063567240445,0,0,0,0,0,0.43134399107751,-0.0467247054352608,0,0,0,0,0,0,0.124845162097201,0,0,0,0,0,0,0,0,0,0.0951865617943526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433588648397723,0,0,0,0,-0.0135782718453451,-0.0106111586191981,0,0,0,0,0,0
X600803.SH,0.0290744836862781,0,0,0,0,0,0.0126994438459804,0,0,0.0992938105817563,0,0.0770055285602395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879814131240967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211462862733167,0,0.00975780581642392,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.418946111206972,0,0,-0.065094685029719,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.48303195187725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121846797607916,0,0,0,0.00131078306679934,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0.142066267147904,0,0,0,0,0.0434464562364389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417839055269615,0,0,0,0.123921404974068,0,0,0,0,0.0525130365459477,-0.00922563184085854,0,0,0,0,0.189119715385195,0,0.312626665973242,0,0,0.011652813928619,0.0360549566124067,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117702264955691,0,0,0.117115825318361,0,0,0,0,0,0,0,0,0.057544544505326,0.0445690554790558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163658724747259,0,0.204359082849149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126848946064211,0,0.0731778870641762,0,0,0,0,0,0,0,0,0,0.562841260167331,0,0,0,0,0,0,0,0,0,0.0553486406594056,0,0,0,0.0185831646316833,0,0,0,-0.0757181358008321,0,0,0,0,0,0,0.0307555851321083,0,0,0,0,0.00926979205899132,0,0
X002080.SZ,0,0,0,0,0.05925479836866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365363904317342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02869891626286,0,0,0,0,0.128791080009578,0,0,0.197531832315795,0,0,0.009488868488846,0,0,0,0,0,0,0
X600486.SH,0.117284092990722,0,0,0,0,0,0,0.113125768965003,0,0.0410657331592579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438843873080823,0,0,0,0.139229838040851,0,0,-0.0869530837185044,0,0,0,0.0641968255056648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036230356484318,0,0,0,0,0.0385300384504114,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0555974959104482,0,0,0,0,0,0,0,0,0,0,0.334126781663077,0,0,0,0.0102972566038178,0,0.00438876490619424,0.0786974070269007,0.057553873505527,0,0,0,0,0,0,0,0.0391258869688606,0,0,0,0,0,0,0,0,0,0,0,0,0.10028608636579,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0171375715228341,0,0,0,0,0.203923262803649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182622914971479,0,0,0,0,0.463038520651947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225871048276767,0,0.0385468303536295,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0206084290311163,0,0.486433700757729,0,0,0,0,0,0,0,0,0.0224234282753002,0,0,0,0,0,0,0,0,0,0.199912232182653,0,0,0.114663729380712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.502376044830773,0,0,0,0,0,0,0.0363394786592517,0,0.0535894785220272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149497108344516,0,0,0,0,0,0,-0.0101057866341568,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.144045597570743,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267805768644879,0,0,0,0,0.18479031234037,0,0,0,0.0356712645078149,0,0,0,0.044397764399001,0,0,0,0,0,0,-6.93889390390723e-18,0.0372058384473342,0,0,0,0,0,0,0,0,0,0.0385863876475229,0,-0.0297056739055355,-0.000408200001401144,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.194871456912519,0,0,0,0.132671849949154,0,0,0,-0.0354504796222409,0,0,0,0,0,0,0,0,0,0,0,0.0324363944309222,0.194903329850782,0,0,0,0,0,0,0,0,0,0,0.021416131789577,0,0.0456800070586197,0,0,0,0,0,0,0,0,0,0,0,-0.0175137787266116,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.02098383611345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716445966747855,0,0,0,0,0,0,0.109371971326755,0,0.0117219143310283,0,0.0484936098795273,0,0,0,0,0,0,0,0,0,0,0.122842494281199,0,0.12677355678734,0,0,0,0,0.0298384642601798,0,0.011046081405457,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0573930443875346,0,0,0,0,1.73472347597681e-18,0.157130951159271,0,0,0,0,0,0,0,0,0,0.3656265910017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286970250820099,0.0352068447143667,0,0,0.058034575977285,0,0.00720960335884628,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.0655907760037807,0,0,0.431181901541553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925759574397607,0,0,0,0,0,0,0,0,0.053773414054827,0,0,0,0,0,0,0,0,0,0,0.166585489326429,0,0,0,0,0.0148117773081033,-0.0187187207294761,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330120032331262,0,0,0,0,0,0.845808506265259,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0452127248601932,0,0.117210401631325,0,0.0550315324225269,0,0,0,0,0.0509167629773301,0,0,0,0,0,0.0241950061328434,-0.0384212679564467,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.015570007918057,0,0,0,0,0,0.0120690163261427,0.197452849588432,0.0466620582635475,0,0,0,0,0,0.0305854557516133,0.0556896575796933,0,0,0,0,0,0,0,0,0,0.0479337278337452,0,0,0,0,0.0390779000192139,0,0,0,0.129132427871216,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.135238094918881,0,0,0,0,0,0,0.00899743274971616,0,0,0,0,0,0,0,0,0,0.016669812732146,0,0,0,0,0,0.241445511791564,0,0.142531153226228,0.265821866747623,0,0,0,0,0.011345990391503,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0615914824085354,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.235769702708428,0,0.104392892756031,0,0,0,0,-0.211761628862185,0.0672889949825286,0,0,0,0,0,0,0.366081476261961,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362979268502657,0.0248753819725329,0,0,-0.0325963127513517,0,0.0353419928598037,0,0,0,0,0,0,-0.00625633682587158,0,0,0,0,0.0735595435117365,0,0
Change_TY3M,0,0,0,0,0,0,0.0217135721023482,0,0,0,0,0,0,0,-0.0554037044132003,0,0,-0.0710489961833854,0,0,0,0,0.251195028279046,0,-0.19589267443193,0,0,0,0.0925294314997746,0,0,0,0,0,0,0,-0.0504401072876012,0,0,0,0,0,-0.0118107913697786,0,0,0,0,0,0,0,0,-0.0240858265063235,-0.0597519118808358,-0.180359264958075,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643990481024311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023810225014028,-0.0906182316436349,0,0,0,0,0,0,0,-0.091808622029973,0,0,0.795377490919412,0,0,0,-2.14674498770847,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.00463430880556852,0,-0.138695862397885,0,0,0,0,0,-0.128238199684072,0,0,0,0,0.139600312800492,0,0,0,0,0,0,0.120731051255598,0.106254481486485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205800230767532,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0939060062293249,0.0290156054543416,-0.0827881138075201,0,0,0,-0.137357740978108,0,0,0,0,0.0177173836205401,0.0489457298724969,0,0,0.0445772598141017,0,0,0,0.020800597574716,0.0259824348084587,0,0,0,0,0,0,0,0,0,0.0941366472278785,0,0,0,0,0,0,0,-0.0288295123985979,0,-0.0261860432600621,0,0,0,-0.16233535150132,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00440671803051537,-0.0420907999133927,0,0,0,0,-0.0722037160438048,0,0.0581615110290234,0.128165293063273,0,0,0,0,-0.36862970500591,0,0,0,0,0,0,0,-0.0231450915948235,0,0,0,0,0,-0.0112575060899921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184565139781137,-0.0377365713876537,0.229802508170885,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724143143372643,-0.00137033363782172,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0896448911138915,0,0,0,0,0,0,0,0,0,0,0,-0.00585158530253246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297232308375704,0,0,0,0,0.0650115904984382,-0.12793266651211,0,0,0,0,0,0,0,0.0665767848001087,0,0,0,0,0,0,0,0,0,0,-0.29240563724215,0.239590688348324,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491031584786864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575830636823946,0.0233166949035491,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00544993355573576,0,0,0,0,0,0,0,0,0,0,-0.0219056561456608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444878355360376,0.0255208330693347,0,0,0,0,0,0
