,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X600803.SH,X601991.SH,X600219.SH,X600801.SH,X600795.SH,X600352.SH,X600489.SH,X000807.SZ,X000898.SZ,X000932.SZ,X600688.SH,X600315.SH,X000825.SZ,X000408.SZ,X000959.SZ,X600157.SH,X002353.SZ,X000883.SZ,X002080.SZ,X600027.SH,X300037.SZ,X600516.SH,X600486.SH,X600299.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0940553587002716,0,0,0.00246574970303655,0,0,0,0,0,0.101411092313961,0,0,-0.0670896184742115,0,0,0,0,0,0,0,0.121537150510374,0,0,0,0,0.0318954687019404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429240949011143,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490176691065155,0,0,0,0,0,0,0.0786221412189176,0,0,0,0,0,0,0,0,0.0589553664303323,0,0,0,0,0.0290291847915341,0,0,0.0163628985482552,0,0.024294935587303,0,0,0,0,0,0.0121764936601199,0,-0.0151289580870663,-0.0137539729270262,0,0,0,0,0,0
X601600.SH,0,0,0,0.0149784731179645,0,0,0,0,0,0,0,0,0,0.270668887815863,0,0,0,0.0857424635682969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312359785639617,0.0946300078811307,0.0349344282407168,0,0,0.0303082594841089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191928615599496,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.193167306547322,0,0,0,0,0,0,0,0,0.0332000579492564,0,0,-0.0161900100475489,0.0661213305556497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717793161643516,0,0,0,0.134769126014645,0,0,0,0,0,0.426905336877476,0,0,-0.0614193774131185,0,0,0,-0.0130601318230749,0,0
X000301.SZ,0,0,0,0,0,0,0.00669909273143654,0,0.165563117864147,0,0,0,0,0,0,0.0685947448289458,0,0,0,0,0,0,0.205680562382923,0.0208961877066787,-0.102885111537864,0,0,0,0,0,0,0,0.105469330168706,0,0,0,0,0,0,0.04153572101149,0,0,0,0,0,0,0.0323511512178138,0,0,0.0236831623790022,0,0,0,0,0,0,-0.0223881112763896,0,0
X002466.SZ,0,0,0,0,0,0,0.556592068740438,0,0,0,0,0,0,0,0.0244593696185051,0,0,0,0,0,0,-0.0541017644378731,0,0,0,0,0,0,0,0,0,0,0.0808589708762852,0.0525753296228423,0,0,0,0,-0.278125847293336,0,0,0,0,0,0,0,0.0760081281681853,0,0,0,0,0,0,0,0,0,-0.00572772035362951,0,0
X600010.SH,0,0,0,0,0,0,0.184430606285275,0,0,0.0164228800606615,0.1549193091573,0,0,0,0,0,0,0.0680184345375291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217743097469728,0.136107085044676,0,0,0.0450150695040096,0,0,0,0,0,0,0.210576956823013,0,0,0,0,0,0,-0.0051289087506018,0,0
X600111.SH,0,0,0,0.0826852372989532,0,0,0,0,0,0,0.0403105859529319,0,0,0,0,0,0.233926194122919,0,0,0,0,0,0.00916330884769536,0,0,0,0,0,0,0,0,0,0,0,0.218956259610924,0,0,0,0,0,0,0.0346653901674058,0,0,0,0,0.00553370132584791,0,0,0,0,0,0,0,0,0,-0.0425517034230023,0,0
X000786.SZ,0,0,0,0.331362053617155,0,0,0,0,0.127393264669489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040529927107079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407040173090141,0,0,0,0,0,0,0,0,-0.0631658266933755,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0259824230583884,0,0,0,0,0,0,0.0264308013897313,0,0,0,0.0438886294672554,0.019419341796361,0,0.108867233979115,0,0,0,0,0,0,0,0.145846122080837,0,0,0,0,0,0,0,0,0,0.0349441344812241,0,0,0,0.0181132127832079,0,0,0,0,0,0,0,0,0,0.00265409665921938,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740440121879993,0,0.117899731691968,0,0,0,0,0,0,0,0.0735208323143363,0,0,0,0,0,0,0,0.0207357560337605,0,0,0,0.0630602152384384,0,0,0,0,0,0.0113601344696554,0,0,0,-0.0252516883146298,0,0
X600188.SH,0,0,0,0,0,0,-0.0677066375599001,0,0,0,0.452503710883776,0,0,0,0,0,0,0,0,0,0,0,0,-0.21043131850269,0,0,0,0,0,0,0,0,0,0,0.14132473691369,0,0,0,0,0.0216608154879455,0,0,-0.122507276644638,0,0,0,0.140051153860281,0,0,0.26025695540902,0,-0.0239754926578398,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0691207495276085,0,0,0,0,0,0.182441484244915,0,0,0,0,0,0,0,0.193833961678725,-0.0437503702750457,0,0,0,0,0,0,0,0.033471074088393,0,0,0,0,0,0,0,0,0.13055280890417,0,0.3825783637473,0,0,0.12309988030495,0.0702775414465607,0,0,0,0,0,0,0,0,-0.0131153312734645,0,0
X600426.SH,0,0,0,0.193555779357221,0,0,0,0,0,0.0749391045615232,0,0,0,0.178361312650398,0.085105082782706,0,0,0.0732708107696089,0,0,0,0,0.0737748042118138,0,-0.00322823304899615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0200442231433571,0,0,0,-0.021127239374921,0,0
X000027.SZ,0,0,0,0,0,0,0.077395729737409,0,0,0,-0.204910862824144,0.131784669158053,0,0,0,0,0.199132513953852,0,0,0,0,0,0,0,0,0,0.667343736362842,0,0,0,0,0,0,0,0.0407839415718622,0,0,0,0,0.0142015226618652,0,0,0.265635293048442,0,0,0,0,0,0.236822110096193,0,0,0,0.189508553306005,0,0,0,-0.0619313684565578,0,0
X600803.SH,0,0,0,0,0,0,0.153030799129719,0,0,0,0,0,0,0,0.0248179047581438,0.0515414657252076,0,0,0.00755378428703928,0,0,0,0.102154920088393,0,0,0,0,0,0,0,0,0,0.0386911781735476,0,0,0,0.0149781486967673,0,0,0,0,0,0,0.243965282123108,0,0,0,0,0,0,0,0,-0.0289434153460587,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.149983681236575,0,0,0,0,0,0,0,0,0,0,0,0.252490943966792,0.0643859413845832,0,0,0.172201510549415,0,0,0,0,0,0,0,0.00781421991940748,0,0,0,0,0,0,0.0473392321807558,0,0,0,0,0,0,0.0406565720843649,-0.0520142714767196,0,0,0,0.011534483471185,0,0,0,0,-0.0296415786152013,0,0
X600219.SH,0,0,0,0,0,0,0.0332914257173085,0,0,0,0.0115216505975447,0,0.0352122388321768,0,0,0,0,0,0,0,0,0,0,0.155964882155986,0,0,0,0,0,0,0,0,0.463151646167239,0,0,0,0,0,0,0,0.105950993112716,0,0,0,0,0,0,0,0,0,0,0,-0.0242931415214844,0,0,0,-0.0379196431769117,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248274030861161,0,0,0.0629539465142637,0,0,0,0.00227414178881285,0,0,0,0,0,0,0,0,0.110683339353778,0,0.0977009818312546,0,0,0,0.0455211106202623,0,0,0,0,-0.0863499427219211,0,0,0,0,0,0,0,0,0.0243811201525973,0,0,0,-0.00374911029285394,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227659979160324,0,0,0,0.0445944471234735,0,0.0795457323625737,0,0,0,0,0,0.12603707035295,0,0,0,0,0,0,0,0,0,0.0760206751016243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396954309521789,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109759461638407,0,0,0.00774189282020102,0,0,0,0,0,0,0.000363805492738494,0,0,0,-0.00892425398178012,0,0,0,0,0,0.019843336288428,0,0,0,0,0,0,0,0,0.103250381271308,0,0,0,0,0,0,0,0.191949774003295,0,-4.33680868994202e-19,0,0,0,0,-0.00645557761779314,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.025357267885209,0.12082106996965,0,0,0.0244126473771763,0,0,4.33680868994202e-19,0,0,0,0,0.046450476685735,0,0,0,0,0.104717917654691,0,0,0,0,0,0,0,0,0,0,0.0284466632926408,0,0,0.0556005522477165,0,0,0,0,0.0224243908638684,0,0.0390190579503179,0.133847238240495,0,0,-0.0460831407644052,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.460670671289782,0,0.0380848630609613,0.0160467542077368,0,0,0,0,0,-0.0669003139619196,0.197418593913763,0,0,0.0994144497111749,0,0.210632891779609,0,0,0,0,0,0,0.106095354262715,0,0,0.168905727485261,0.0898781036409635,0,0,-0.112031212381022,0,0,0,0,0,0,0,0.0608851777154714,0,0.0457778442808468,0,0,0,0,-0.0251456555481954,0,0
X000898.SZ,0,0,0,0,0,0.186058771443547,0,0,0,0,0,0,0,0,0,0,0.0226448474147853,0,0,0,0,0.00546020990847723,0,0,0,0,0,0,0,0,0,0,0,0,0.12865660918005,0,0,0.0477663647699193,0,0.221000374854513,0,0,0,0,0,0,0,0,0,0.232966559323696,0,0,0,0,0,0,0.0172380612782051,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.010238847147467,0,0,0.0434876873559136,0,0.101447263272115,0,0,0,0.133178024504975,0,0,0.0740425772767296,0,0,0,0,0,0,0,0,0.644796839057353,0,0,0,0,0.0230688838904311,0,0,0,0,0,0,0,0.124906041011144,0,0,0,0,-0.0289116706522716,0,0,0,0,0.0111915872474185,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.076245721985256,0,0,0.0445882279082532,0,0,0.000248530602718791,0.00395773021278874,0,0,0,0,0,0.04000349806443,0,0,0,0,0,0,0,0,0,0.0272705248125654,0,0,-2.16840434497101e-19,0,0,1.73472347597681e-18,0,0.0289323588426629,0,0,0,0,0.155544174258806,0,0,0,0,0,-0.00593067409988851,0,0,0,-0.0162792202540534,0,0
X600315.SH,0,0.111652613560281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082355542455562,0,0,-0.00547126231913932,0,0,0,0,0,0,0,0,0,0,-0.0663949123783077,0,0,0,0,-0.0176221969870489,0,0,0,0,0.105461935702073,0.0753049911238925,0,0,-0.0428358433326175,0,0,0,0,-0.0138526260146919,0,0
X000825.SZ,0,0,0,-0.10456724213278,0,0.35376538672172,-0.107299577126238,0,0,0,0.20512902151552,4.33680868994202e-19,0,0.0209502521573903,0,0,0,0,0,0,0,0,0.106095926958275,0,0,0,0,0,0,0,0,0,0.0388401312838735,0.284980692848265,0,0,0,0,0,0,0,0,0,0,0,0,0.152801826293394,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0205912154566251,0,0
X000408.SZ,0,0,0,0,0,0,0.24434894752722,0,-0.10173943044333,0,0,0,0,0,-0.009996209171973,0,0,0,0,0,0,0.0258867999015273,0,0,0,0,0,0,0,0,0,0,0,0,0.146099419440941,0,0,0,0,0.140314986576598,0,0,0,0,0,0,0.0556527509069834,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0240330792655547,0,0,0,0,0,0,0,0,0,0,0.0558721074607576,0,0,0,0,0.195246630367917,0,0,0.0388308711829708,0,0,0,0,0,0,0,0.0594498270880548,0.138566312898084,0.0319595260145685,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0396897727004487,0,0,0,0,0,0,-0.0122688848545111,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055160947279236,0,0,0,0,0,0.051845957383413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105582873453445,0,0,0,0,-0.00745204346134119,0,0,0,0,0.0429622468126857,0,0
X002353.SZ,0,0.10277161747815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101438427890704,0,0.340234960165631,0,0,0,0.0823656685612343,0.136369027558939,0,0,0,0,-0.0885328777465889,0,0,0,0,0,0,-0.0800455040664533,0,0,0,0,0,0,0,0,0,0,0,0,0.177564120166547,0,0,0,0,0,0,0,0,-0.0677032340702884,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106377377195145,0,0,0.141575296727449,0,-0.148559597213826,0,0,0,0,0,0.33696654866357,0,0,0,0,0,0,0,0,0,0,0,0,0.0291065205584003,0,0,0,0,0,0,0.393130812970845,0,0.0202444980297669,-0.052113677098746,0,0,0,0.063193814890686,0,0,0,0,-0.00637044853084816,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0683303252955533,0.065260263977843,0.041864165589349,0,0,0,0,0,0,0,0.0718436300460775,0.365420652373549,0,0,0,0.0649686970404221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819373668215428,0,0,0,0.0919966333581711,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.000925029171245705,0,0
X600027.SH,0,0,0,0,0,0.0524592880796332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035885352481058,0.306743012197175,0,0,0,0.0587194394950828,0,0,0,0,0,0,0,0.0281253165935796,0,0,0,0,0.00867094551056144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699777674216189,0,0
X300037.SZ,0,0,0,0.217919600753076,0,0,0,0,0.248485463543592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426693465134147,-0.219318693340669,0,0,0,-0.0519418097089904,0,0,0,0,0,0,0,0,0,0,0,-0.00922119942907467,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291102494089369,0,0,0.226631687953797,0,0,0.236036739039495,0.164549305559444,0.071634858847413,0,0,0,0,0,0,0,0,0,0.060643044555768,0,0,0,0,0,0,0.159527302608397,0,0,0.0523068980389308,0,0,0,0,0,0,0,0,0.0702495738462395,0,0,0,0,-0.0384102924965331,0,0
X600486.SH,0,0,0,0,0,0,0.0729228410070712,0,0.0638462162098657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433555654164157,0,-0.0355335088700283,0,0,0,0,0,0,0,0,0,0,0,0,-0.195837687316414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559368160314294,0,0,0,0,0,0
X600299.SH,0,0,0,0.0445125731167362,0,0,0,0,0,0,0,0,0,0,0,0.0629549560848529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598471582735344,0,0,0.0595230862134085,-0.00904447488071788,0,0,0,0.0549252167442137,0,0.0853346784981492,0,0.0780281419058751,0,0,0,0.0679243870051924,0,-0.0317346449256327,0,0,0,0,-0.00545785652144387,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491923979481558,0,0,0,0,0,0,0,0,0,0,0.036742890460046,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0763048918726269,0,0,0,0,0,0,0.0871978076755601,0,0,0,0,-0.0483118498628426,-0.13940560585668,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158783324539714,0,-0.00590096907625344,0,0,0,0,0,0,0,0,-0.0250944908686831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928337583716363,0,0,0,0,0,-0.095284927870472,0,-0.0142879990416571,-0.0361645129141105,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0260355637809749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759812287129777,0,0,0,0,0,0,0,0,-0.091171730764576,0,0,0.0792469820208826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947625757203889,0,0,0,-0.224660421471883,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780505216774587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160903435169003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625894501431331,0,0,0,0,0.122059946403457,0,0
RealEstate_excess,0,0,0,0,0,0,0.0142641493281548,0,0,0,0,0,0,0,0,0.0546984379168248,0,0,0,0,0,0,0,0,0,0.0301638475970938,0,0,0,0,0,0,-0.106037770030964,0,0,0,0,0,0.0136764240732217,0,-0.0163182955609074,0,0,0,0,0,0.028104317697056,0,0,0.0662399763996338,0,0.00670430410883751,0,0,0,0,0.00943434153601018,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232114462774282,0,0,-0.012787636362161,0,0,0,0,0,0,0,0,0,0,0,-0.00106625432855789,0.0200018390335038,0,0,0,0,0,0,0,0.031315176509754,0,0,0,0,0,-0.0248964184751354,0,0,0,-0.0188364358362908,0,0
MKvol,0,0,0,0,0,0,0,0,0.00354617978415854,0.000198891809455654,0,0,0,-0.00280686345704151,-0.00190636802937183,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262064417174905,0,0,0,0,0,0,0,0,0,0.00197181456145983,0,0,0,0.00140363703423258,0,0,0,0,0,0,0,0,0,0,-0.00272215711924872,0,0,0,-0.00141242029502496,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383453152279858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41037517285078,1.71300090685276,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256807000000191,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00801504322089736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196095214304705,0,0,0,-0.00253689556201329,0,0,0,0,0.00352993392235722,0.00844617207641713,-0.0126085997078185,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079456213102014,0,0,0,-0.0393660476185879,0,0
