,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X601600.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600489.SH,X600886.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000723.SZ,X600352.SH,X000883.SZ,X000709.SZ,X000898.SZ,X000408.SZ,X600549.SH,X000983.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X600021.SH,X600612.SH,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0659760461801671,0,0,0.00433399254723642,0,0,0,0.0148918502209349,0.0502370640659411,0,0,0,0,0,0.0429218896259439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944900185160302,0,0,0.0211444181554913,0,0,0,0,0,0,0,0,0,0,0.0325504072331119,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.115714129427844,0,0,0.0068080195078184,0,0,0,0,0,-0.0159457418347263,0,0,0,0,0.0131239971285794,0,0,0,0,0,0,0,0,0,0,0,0,0.0145706732465824,0,0.0442545485000563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0304982229054699,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0100703919133238,0.0355201890748039,0,0.0113832570241443,0,0,0.122944395935154,0,0,0,0,0,0.10768024371239,0,0,0,0,0.0249751526403917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0501728975692962,0.249625855980147,0,0,-8.67361737988404e-19,0.0605774878393081,0,0,0.0666052878889222,0,0,0,0,0,-0.0375037835203904,0,0,0,0,0,0.0320024027099512,0,0,0.0916916499459624,0,-0.0248716307052345,0,0,0,0,0,0,0.0170030227183034,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859222216207724,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463150576721931,0,0,0,0,0,0,0.0231925428921551,0,0,0,0,0,0,0,0,0,0,0,0,0.0105142826637531,0.0256364333118453,0,0,0,0,0,0,0.032807272752691,0,0,0.031066777034154,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.112224480925337,0,0,0,0,0,0,0,0.104646033364724,0,0,0,0.0607158243266133,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0724683261021636,0,0,0.174271367320641,0,0,0,0,0.0693345186715042,0.0349409447172282,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0178255707550303,0.0185396716265823,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459681879116138,0,0,0,0,0,0.107042561531842,0,0.0823400906073357,0,0,0,0.0258854808655433,0,0,0.00982393726394339,0,0.121464483362448,0,0,0.0283617894238468,0.0146602844350291,0,0,0,0,0,0,0,0,0,0.0076690732862029,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.125505650166163,0,0,0.0473159536260561,0,0.0718938426473789,0,0,0,0,0,0,0.0337269607626442,0.0362689548841819,0,0,0,0,0,0,0,0,0,0,0.289417424164996,0,0,-0.0186781327184339,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412684511481258,0,0,0,0,0,0.253797694290777,0,0,0,0,0,0,0,0,0,0,0,0,0.0521103282480004,0,0,0,0,0,0.0757671752650879,0,0,0,0.0268440139675563,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0188910284644827,0,0,0,0.068699320748946,0,0,0,0,0,0,0.139206570341447,0.115107616648806,0,0.0618727083664189,0,0,0.00332918464486538,0,0,0,0,0,0,0,0,0.0404730159350919,0,0,0,0,0,0,0,0,0,0.151827775598678,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0763472672750523,0,0.0285552914470118,0,0,0,0,0,0,0,0,0.0489253733107711,0,0,0,0,0,0,0,0,0,0,0.0200935422444406,0,0,0,0,0,0,0,0,0,0,0.0469406664712083,0.0284517867053905,0,0,0,0,0,0,0,0,0.0588412058699747,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0234641798155044,0,0,0,0,0,0,0,0.26641891044675,-6.93889390390723e-18,0,0,0,0,0,0.0619872563965871,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0682366612595438,0,0,0,0,0,0,0,0,0,0,0.171853753230926,0.042642745562656,0,-0.0250945869609281,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166720008232653,0,0,0,0,0.122543894690563,0,0,0,0,0,0,0,0,0.528881548448304,0,0,0,0,0,0,0,0,0,0,0.124592785895419,0,0.0203417484344786,0,0,0,0,-0.0430361418175786,0,0
X601991.SH,0,0,0,0,0.0992377342414025,0,0,0,-0.0136422203760201,0.0131492804452242,0,0,0,0,0,0,0.124930740702449,0,0,0,0,0,0,0.0350394624005435,0.0203024916815763,0.0594041499601732,0,0,0,0,0,0,0,0,0,0,0,0.0394063216368495,0.042352622892359,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110023428486503,0.0280826077506567,0,0,0,0,0,0
